 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	183	54.869	25.362	4	125	58.870	1833	1	22	12	20.845	11.178	11.377	0.664	1.865	0.536	0.895
2	437	30.641	12.781	1	64	95.598	3538	1	28	24	27.355	20.340	47.306	0.601	1.345	0.744	0.862
3	44	31.750	11.335	12	56	25.799	1480	3	8	9	7.905	7.087	89.430	0.831	1.115	0.897	0.807
4	1540	52.942	25.440	1	128	171.924	1384	5	44	53	51.802	37.851	71.543	0.655	1.369	0.731	0.887
5	122	37.713	13.054	3	63	51.456	3067	17	17	11	16.262	9.552	166.756	0.579	1.702	0.587	0.792
6	40	19.575	9.182	3	43	26.971	1939	22	9	7	8.332	6.113	17.784	0.691	1.363	0.734	0.769
7	420	22.786	10.589	0	54	101.397	1238	25	20	34	31.916	16.755	82.691	0.513	1.905	0.525	0.812
8	2029	27.107	12.365	1	76	203.380	705	26	58	51	62.638	41.244	33.086	0.616	1.519	0.658	0.899
9	363	28.091	10.420	4	64	77.255	1082	28	23	24	21.706	21.293	107.695	0.764	1.019	0.981	0.884
10	54	39.222	11.418	4	58	28.385	1318	38	8	10	9.726	7.069	109.637	0.842	1.376	0.727	0.850
11	24	23.792	11.436	4	51	20.142	3375	38	6	7	6.074	5.031	106.200	0.743	1.207	0.828	0.774
12	3461	41.566	22.332	0	112	337.948	1623	49	65	99	93.935	46.912	63.126	0.381	2.002	0.499	0.805
13	449	22.784	9.577	1	62	90.912	433	58	24	28	28.034	20.392	57.638	0.683	1.375	0.727	0.868
14	865	51.112	20.787	1	104	143.539	3498	63	46	36	43.067	25.573	163.064	0.528	1.684	0.594	0.790
15	42	19.976	9.256	0	38	29.556	984	65	8	10	8.397	6.369	47.158	0.604	1.318	0.758	0.712
16	66	21.455	9.555	2	37	32.627	1548	69	10	11	9.627	8.729	156.228	0.779	1.103	0.907	0.810
17	38	24.579	9.158	2	49	27.799	2433	89	7	9	8.455	5.722	85.618	0.618	1.478	0.677	0.731
18	689	49.261	18.635	2	102	105.154	548	90	31	30	31.136	28.175	40.643	0.783	1.105	0.905	0.913
19	4388	38.732	20.499	0	109	327.262	1531	107	70	106	92.822	60.190	91.051	0.515	1.542	0.648	0.879
20	138	46.645	14.008	14	73	48.284	1073	119	15	14	15.920	11.037	141.950	0.744	1.442	0.693	0.847
21	28	16.964	7.188	4	31	21.556	1583	125	7	7	6.580	5.418	94.731	0.757	1.214	0.823	0.747
