 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	593	16.359	8.716	0	44	129.640	1049	1	20	44	44.940	16.801	90.128	0.443	2.675	0.374	0.768
2	1298	34.880	18.942	0	107	246.309	2792	18	29	79	72.795	22.703	82.020	0.269	3.206	0.312	0.772
3	68	26.250	9.258	2	49	36.627	992	29	8	14	12.921	6.701	101.528	0.637	1.928	0.519	0.786
4	671	18.742	9.929	1	52	137.196	2387	77	37	32	40.010	21.353	144.615	0.448	1.874	0.534	0.806
5	43	18.791	8.847	7	39	27.799	666	78	8	9	9.040	6.056	107.657	0.699	1.493	0.670	0.761
6	152	32.967	12.841	1	62	55.355	1344	79	13	20	20.498	9.442	108.397	0.623	2.171	0.461	0.813
7	483	15.967	8.142	0	44	108.953	1461	90	30	26	25.947	23.701	174.255	0.511	1.095	0.913	0.809
8	54	20.981	9.694	5	43	40.385	65	91	7	14	12.313	5.584	89.583	0.416	2.205	0.453	0.701
9	43	19.814	8.669	3	37	29.799	371	97	8	10	9.508	5.758	88.284	0.609	1.651	0.606	0.705
10	95	27.074	11.605	1	53	46.627	2393	107	8	18	17.739	6.819	95.314	0.549	2.602	0.384	0.788
11	1497	32.389	15.472	0	83	212.208	3941	125	47	63	62.841	30.331	126.538	0.418	2.072	0.483	0.766
12	152	25.842	10.158	4	51	58.527	3742	127	14	20	17.006	11.380	81.969	0.558	1.494	0.669	0.776
13	181	13.740	6.593	2	33	99.983	1931	132	12	33	27.742	8.307	84.030	0.228	3.340	0.299	0.599
14	45	12.400	6.170	1	34	40.870	3348	133	12	11	12.869	4.452	137.404	0.339	2.891	0.346	0.562
15	258	32.287	12.554	5	73	73.255	117	137	18	24	23.316	14.089	117.805	0.604	1.655	0.604	0.823
16	2931	38.448	17.911	1	100	299.321	548	146	51	107	91.292	40.878	95.504	0.411	2.233	0.448	0.827
17	2477	25.124	12.129	1	74	308.333	2279	148	66	90	93.646	33.678	125.141	0.327	2.781	0.360	0.800
18	52	19.788	10.734	2	44	33.456	3653	151	8	12	12.137	5.455	106.842	0.584	2.225	0.449	0.743
19	7043	28.086	14.075	0	85	428.316	3378	155	88	128	112.960	79.386	92.332	0.482	1.423	0.703	0.876
20	45	18.733	10.378	2	44	28.385	675	169	7	11	10.900	5.256	104.028	0.702	2.074	0.482	0.789
21	22	13.273	4.590	5	22	18.971	1988	196	6	7	6.611	4.237	122.674	0.768	1.560	0.641	0.721
22	109	18.890	8.821	1	43	47.941	477	207	12	17	15.409	9.007	111.644	0.596	1.711	0.585	0.787
23	16	18.125	7.070	9	34	18.728	55	208	7	5	5.439	3.746	175.539	0.573	1.452	0.689	0.653
24	16	13.312	6.983	2	27	17.314	3082	209	4	6	6.013	3.388	100.205	0.671	1.775	0.563	0.744
25	2602	22.592	11.780	0	73	281.806	735	212	73	68	66.927	49.502	23.560	0.412	1.352	0.740	0.764
26	24	13.792	7.706	1	25	20.728	1882	219	6	7	6.029	5.068	76.418	0.702	1.190	0.841	0.727
27	51	24.784	11.245	2	48	34.627	2967	226	8	13	10.463	6.206	84.711	0.534	1.686	0.593	0.708
28	1617	28.837	14.024	0	72	201.137	2610	227	41	61	61.834	33.296	103.594	0.502	1.857	0.538	0.847
29	38	14.000	7.541	4	29	29.556	3523	227	9	8	7.930	6.101	55.273	0.547	1.300	0.769	0.710
30	213	20.300	8.900	3	49	66.184	1083	285	13	26	23.724	11.431	85.409	0.611	2.075	0.482	0.826
31	27	12.704	5.022	4	21	22.142	2082	293	8	6	7.808	4.403	161.601	0.692	1.773	0.564	0.740
32	61	22.066	10.419	2	53	37.213	3351	324	8	14	13.453	5.773	89.230	0.554	2.330	0.429	0.735
33	23	17.478	8.795	2	34	25.799	457	341	5	9	7.761	3.774	91.302	0.434	2.057	0.486	0.597
34	18	12.444	5.793	4	22	20.728	3486	361	4	8	7.676	2.986	93.944	0.526	2.571	0.389	0.679
35	38	15.763	6.984	2	33	29.213	58	373	10	8	7.905	6.121	146.649	0.560	1.291	0.774	0.679
36	43	17.116	8.955	2	40	29.556	82	377	7	10	9.986	5.483	65.907	0.619	1.821	0.549	0.775
37	71	23.535	12.105	1	57	38.385	2205	408	7	15	15.880	5.693	102.928	0.606	2.790	0.358	0.845
38	843	23.198	11.257	1	62	145.095	3631	418	29	48	40.959	26.205	99.763	0.503	1.563	0.640	0.846
39	81	19.593	10.324	1	42	59.941	3711	438	7	21	17.341	5.947	91.530	0.283	2.916	0.343	0.648
