 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	10594	33.877	22.568	0	136	565.855	1669	1	140	152	163.919	82.289	132.112	0.416	1.992	0.502	0.853
2	351	21.342	11.226	0	54	180.368	1934	1	56	16	46.731	9.563	177.370	0.136	4.887	0.205	0.549
3	26	17.077	7.914	3	35	28.142	2028	1	11	4	10.476	3.160	178.234	0.413	3.315	0.302	0.684
4	142	27.549	10.964	5	60	50.870	2934	3	12	18	17.391	10.396	106.796	0.690	1.673	0.598	0.828
5	43	24.535	12.302	1	49	32.385	665	15	9	11	11.312	4.840	122.260	0.515	2.337	0.428	0.662
6	1141	15.876	8.782	0	51	205.380	550	19	51	45	56.923	25.521	147.741	0.340	2.230	0.448	0.777
7	354	51.054	18.069	11	97	83.255	1890	26	19	30	29.676	15.188	111.733	0.642	1.954	0.512	0.873
8	23	20.217	9.525	4	42	17.899	3641	41	5	6	6.137	4.772	115.220	0.902	1.286	0.777	0.868
9	42	16.500	9.477	2	36	38.627	1517	54	10	11	10.178	5.254	128.532	0.354	1.937	0.516	0.549
10	23	18.826	7.907	2	34	22.971	2403	62	6	9	8.203	3.570	118.412	0.548	2.298	0.435	0.687
11	32	15.031	9.209	3	41	42.042	3615	70	9	15	11.105	3.669	108.119	0.228	3.027	0.330	0.424
12	35	16.400	7.281	2	33	29.556	3246	73	6	12	9.648	4.619	90.450	0.503	2.089	0.479	0.686
13	93	31.914	13.198	4	60	55.113	1869	85	10	22	20.337	5.822	108.708	0.385	3.493	0.286	0.724
14	8199	31.257	17.248	0	93	448.257	3279	88	108	125	127.904	81.618	116.368	0.513	1.567	0.638	0.911
15	45	15.111	7.992	2	37	33.799	3796	89	7	14	12.378	4.629	107.974	0.495	2.674	0.374	0.744
16	181	15.950	8.076	0	48	72.426	878	97	17	21	16.884	13.649	127.911	0.434	1.237	0.808	0.700
17	365	16.970	8.274	0	42	106.468	833	105	21	35	30.699	15.138	102.755	0.405	2.028	0.493	0.761
18	312	35.580	14.720	4	85	76.426	3664	117	17	26	26.406	15.044	103.255	0.671	1.755	0.570	0.872
19	72	20.208	9.093	2	43	39.213	2600	119	10	14	12.623	7.262	106.272	0.588	1.738	0.575	0.727
20	34	17.588	8.214	4	38	26.971	2765	119	6	10	10.661	4.061	105.665	0.587	2.625	0.381	0.731
21	91	26.088	14.066	4	57	56.527	108	129	8	22	18.822	6.156	101.268	0.358	3.057	0.327	0.711
22	1315	45.225	22.372	1	108	215.179	1213	129	49	78	82.598	20.271	121.357	0.357	4.075	0.245	0.834
23	55	12.636	6.966	1	31	45.698	528	136	11	14	11.413	6.136	113.534	0.331	1.860	0.538	0.556
24	9724	24.557	13.530	0	76	500.985	424	140	98	148	143.546	86.251	104.359	0.487	1.664	0.601	0.915
25	17	14.235	6.190	1	24	17.314	594	146	4	7	6.552	3.304	100.449	0.713	1.983	0.504	0.773
26	27	23.444	11.356	2	45	25.314	1513	159	8	6	7.286	4.718	132.374	0.529	1.544	0.648	0.692
27	18	11.778	4.622	5	24	26.971	417	164	5	9	6.615	3.465	95.873	0.311	1.909	0.524	0.514
28	86	24.267	11.243	3	54	50.527	3164	182	11	17	15.459	7.083	114.674	0.423	2.183	0.458	0.664
29	90	19.311	8.555	1	39	42.042	1219	204	11	15	14.831	7.726	128.279	0.640	1.920	0.521	0.818
30	16	11.375	4.573	5	22	19.556	3978	215	5	7	7.057	2.887	111.968	0.526	2.444	0.409	0.640
31	43	19.047	9.873	3	44	24.971	727	219	8	8	8.542	6.409	125.006	0.867	1.333	0.750	0.827
32	27	19.630	9.336	6	49	20.142	3292	219	5	8	7.856	4.376	109.627	0.836	1.795	0.557	0.818
33	55	17.182	7.652	2	34	40.042	1611	233	10	13	11.504	6.088	108.624	0.431	1.890	0.529	0.625
34	101	30.178	10.307	1	50	45.456	814	248	10	18	16.973	7.577	108.355	0.614	2.240	0.446	0.802
35	468	24.423	10.703	0	56	129.882	2111	251	18	49	47.409	12.569	94.690	0.349	3.772	0.265	0.739
36	47	13.234	7.585	0	34	32.385	1334	266	10	9	8.821	6.784	148.437	0.563	1.300	0.769	0.696
37	193	18.948	9.693	1	49	66.184	1364	278	16	20	20.289	12.112	111.548	0.554	1.675	0.597	0.780
38	11422	25.110	13.396	0	83	767.092	204	292	132	194	182.928	79.501	122.059	0.244	2.301	0.435	0.767
39	114	15.088	7.970	0	40	52.527	512	314	12	17	16.782	8.649	112.307	0.519	1.940	0.515	0.760
40	693	17.623	8.754	0	44	161.823	805	315	27	46	40.457	21.810	98.021	0.333	1.855	0.539	0.765
41	469	21.017	11.373	2	70	117.983	33	321	19	42	38.344	15.574	100.652	0.423	2.462	0.406	0.784
42	8900	36.952	21.862	0	126	670.666	2863	322	146	214	220.933	51.291	130.179	0.249	4.307	0.232	0.748
43	846	24.054	10.211	1	57	143.196	3927	338	38	38	36.675	29.370	129.319	0.518	1.249	0.801	0.815
44	392	19.393	9.599	0	53	95.397	2147	346	19	29	28.739	17.367	96.593	0.541	1.655	0.604	0.836
45	16	15.312	5.701	7	27	15.314	2978	352	5	5	6.262	3.253	45.651	0.857	1.925	0.520	0.821
46	318	24.572	12.152	2	60	103.640	1605	363	26	38	40.500	9.997	126.364	0.372	4.051	0.247	0.767
