 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	4318	33.338	16.307	0	113	364.333	1647	1	79	97	106.835	51.461	52.294	0.409	2.076	0.482	0.786
2	242	29.471	12.562	2	71	66.770	3251	1	15	24	23.873	12.907	88.879	0.682	1.850	0.541	0.858
3	9999	33.330	19.076	0	109	706.080	3013	4	77	223	213.108	59.740	84.838	0.252	3.567	0.280	0.769
4	1312	27.147	13.832	1	72	199.480	2625	33	51	52	55.703	29.989	133.635	0.414	1.857	0.538	0.757
5	3038	28.263	13.800	0	77	280.877	1477	90	49	89	85.213	45.394	85.847	0.484	1.877	0.533	0.891
6	168	23.262	9.392	2	47	65.598	2878	105	15	18	16.541	12.932	118.166	0.491	1.279	0.782	0.778
7	374	30.254	13.208	1	68	100.912	3428	110	18	31	29.172	16.323	88.970	0.462	1.787	0.560	0.825
8	98	28.306	11.310	4	54	39.213	1347	117	10	14	13.713	9.099	94.474	0.801	1.507	0.664	0.860
9	65	24.292	9.542	5	43	33.799	3824	118	10	10	10.672	7.755	128.718	0.715	1.376	0.727	0.828
10	49	13.020	6.821	1	30	32.385	1614	126	12	8	12.178	5.123	15.388	0.587	2.377	0.421	0.726
11	345	16.843	8.750	1	45	101.640	3163	138	22	29	26.102	16.829	63.872	0.420	1.551	0.645	0.775
12	97	30.794	10.512	5	51	41.456	481	209	9	16	14.222	8.684	93.496	0.709	1.638	0.611	0.829
13	58	25.155	11.716	1	50	30.971	1785	217	7	12	11.785	6.266	97.596	0.760	1.881	0.532	0.859
14	1427	31.654	15.236	1	86	218.350	501	219	45	67	65.474	27.750	114.874	0.376	2.359	0.424	0.814
15	2015	22.074	11.769	0	69	251.321	1549	220	40	73	70.812	36.231	100.389	0.401	1.954	0.512	0.860
16	16	16.750	7.047	4	27	21.314	3043	230	4	9	7.983	2.552	104.631	0.443	3.128	0.320	0.653
17	1368	41.224	18.873	1	101	224.066	3870	232	26	91	96.035	18.137	83.701	0.342	5.295	0.189	0.804
18	560	19.629	8.849	0	46	124.711	3221	245	23	37	36.247	19.671	91.460	0.452	1.843	0.543	0.825
19	339	39.360	13.090	7	74	81.255	3358	253	17	27	27.035	15.966	88.443	0.645	1.693	0.591	0.864
20	20	21.350	8.267	7	42	20.728	839	291	4	8	7.015	3.630	90.726	0.585	1.933	0.517	0.727
21	1308	15.202	8.259	0	55	200.451	3224	293	49	47	48.535	34.313	137.363	0.409	1.414	0.707	0.811
22	2541	35.951	18.558	1	112	256.836	1288	300	52	89	89.943	35.971	112.446	0.484	2.500	0.400	0.861
23	164	18.720	9.106	3	46	67.598	1517	314	15	23	20.332	10.270	118.324	0.451	1.980	0.505	0.735
24	329	19.991	9.074	0	52	102.811	447	317	21	31	25.462	16.452	111.673	0.391	1.548	0.646	0.739
25	248	36.855	12.546	5	69	69.941	3511	339	14	26	25.705	12.284	79.375	0.637	2.093	0.478	0.846
26	44	17.977	10.778	0	53	29.799	928	352	7	11	9.384	5.970	95.575	0.623	1.572	0.636	0.746
27	43	11.698	5.312	2	21	29.213	2103	377	10	9	8.680	6.307	168.151	0.633	1.376	0.727	0.717
28	752	32.617	12.717	1	69	132.811	3811	381	24	50	45.797	20.907	94.556	0.536	2.190	0.457	0.871
29	96	15.667	7.227	1	36	65.255	3732	398	11	22	18.534	6.595	79.034	0.283	2.810	0.356	0.582
30	124	21.177	12.109	1	55	62.527	3409	404	9	25	21.566	7.321	90.591	0.399	2.946	0.339	0.729
31	137	23.438	10.825	6	53	57.941	2982	441	13	22	22.514	7.748	69.288	0.513	2.906	0.344	0.768
32	101	29.267	11.545	5	57	41.113	1133	452	12	15	13.453	9.559	77.626	0.751	1.407	0.711	0.792
33	152	19.526	8.590	1	40	59.698	1099	454	14	19	18.643	10.381	64.372	0.536	1.796	0.557	0.766
34	77	23.870	10.229	2	47	41.799	815	455	8	15	14.391	6.812	82.599	0.554	2.113	0.473	0.755
35	32	19.000	11.216	1	41	23.556	3799	471	7	8	6.871	5.930	100.451	0.725	1.159	0.863	0.753
36	537	37.601	17.408	2	91	109.640	2136	475	27	35	29.723	23.004	63.959	0.561	1.292	0.774	0.805
37	754	14.631	7.714	1	51	167.480	2605	481	29	44	37.770	25.418	91.352	0.338	1.486	0.673	0.768
38	2406	35.828	20.504	0	122	246.593	3632	489	57	73	60.678	50.486	108.262	0.497	1.202	0.832	0.813
39	131	27.656	9.853	5	49	45.799	2822	491	9	18	18.098	9.216	85.668	0.785	1.964	0.509	0.916
40	76	28.579	12.751	2	60	42.870	3488	499	9	17	14.281	6.776	91.941	0.520	2.108	0.474	0.731
