 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	1590	26.979	12.305	1	64	185.439	280	1	65	41	54.351	37.247	179.893	0.581	1.459	0.685	0.908
2	99	39.788	15.283	5	83	41.799	879	1	12	12	12.662	9.955	116.085	0.712	1.272	0.786	0.843
3	5868	27.120	15.111	0	90	377.848	1129	1	82	106	102.192	73.111	111.873	0.516	1.398	0.715	0.889
4	56	13.839	6.449	3	30	42.971	1391	1	17	6	13.839	5.152	5.652	0.381	2.686	0.372	0.713
5	579	21.064	9.896	0	51	99.012	1471	1	28	26	28.215	26.128	17.052	0.742	1.080	0.926	0.918
6	2567	24.912	11.671	0	65	226.551	1513	1	60	57	64.453	50.710	41.830	0.628	1.271	0.787	0.925
7	389	24.041	17.180	1	79	151.681	2645	4	32	27	30.590	16.191	149.707	0.212	1.889	0.529	0.643
8	34	15.676	6.857	3	26	33.213	3561	15	8	10	8.257	5.243	117.086	0.387	1.575	0.635	0.567
9	74	30.189	11.401	6	54	33.799	3878	16	9	12	11.500	8.193	94.583	0.814	1.404	0.712	0.855
10	309	21.003	10.602	1	51	128.024	2629	23	37	19	27.845	14.130	173.529	0.237	1.971	0.507	0.610
11	604	22.048	10.403	1	60	131.681	3118	33	29	37	39.389	19.524	64.940	0.438	2.017	0.496	0.787
12	37	27.189	11.578	4	54	23.556	569	40	7	8	7.368	6.394	96.320	0.838	1.152	0.868	0.822
13	1599	22.720	10.808	0	58	218.208	891	41	36	76	68.066	29.911	88.212	0.422	2.276	0.439	0.835
14	334	17.569	8.951	1	50	99.154	595	47	27	28	23.167	18.356	46.678	0.427	1.262	0.792	0.697
15	5235	27.338	12.173	0	75	360.233	1585	48	76	105	104.292	63.911	114.970	0.507	1.632	0.613	0.915
16	34	18.794	8.682	2	36	28.142	3903	51	5	12	11.542	3.751	100.932	0.539	3.078	0.325	0.791
17	366	27.178	15.013	2	66	93.983	1051	58	18	32	29.393	15.854	91.154	0.521	1.854	0.539	0.820
18	29	11.517	4.800	4	20	22.971	2170	65	6	9	9.260	3.987	64.115	0.691	2.322	0.431	0.795
19	181	66.746	17.119	5	108	52.770	3234	65	14	19	18.037	12.777	88.162	0.817	1.412	0.708	0.879
20	6030	30.033	15.879	0	87	388.860	245	69	88	99	94.954	80.857	102.215	0.501	1.174	0.852	0.872
21	5041	24.819	12.314	0	71	360.233	1220	73	74	106	99.632	64.421	69.599	0.488	1.547	0.647	0.903
22	31	19.677	9.101	7	42	27.799	1850	73	7	10	8.385	4.707	99.266	0.504	1.781	0.561	0.660
23	81	27.173	13.203	2	52	37.799	2362	77	8	15	14.435	7.144	97.308	0.712	2.020	0.495	0.862
24	924	29.177	12.340	2	71	130.711	1305	81	31	41	39.295	29.940	91.329	0.680	1.312	0.762	0.904
25	576	37.646	13.997	1	82	100.569	1434	86	25	33	31.901	22.989	100.026	0.716	1.388	0.721	0.883
26	60	12.933	6.278	3	26	59.598	433	89	13	13	11.569	6.604	65.160	0.212	1.752	0.571	0.529
27	1279	21.535	11.556	0	58	172.894	3038	94	43	48	44.586	36.524	107.044	0.538	1.221	0.819	0.872
28	95	14.842	8.262	2	34	54.527	2713	98	13	14	13.878	8.716	52.551	0.402	1.592	0.628	0.712
29	20	16.250	5.590	3	28	16.485	3515	100	4	6	6.511	3.911	95.717	0.925	1.665	0.601	0.909
30	534	18.843	10.066	0	51	128.267	630	102	29	40	37.268	18.244	106.198	0.408	2.043	0.490	0.706
31	96	23.781	11.183	2	50	40.284	3605	103	13	13	13.081	9.344	114.519	0.743	1.400	0.714	0.810
32	32	13.406	8.206	2	35	24.971	791	117	6	10	8.913	4.571	101.284	0.645	1.950	0.513	0.771
33	2136	22.694	10.136	0	60	229.380	2224	120	49	65	62.289	43.662	109.297	0.510	1.427	0.701	0.867
34	38	15.974	7.981	2	29	22.728	3722	129	8	6	8.358	5.789	10.849	0.924	1.444	0.693	0.884
35	1402	21.860	9.942	0	54	163.338	3838	129	41	51	46.709	38.217	90.441	0.660	1.222	0.818	0.884
