 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	33	39.879	12.703	13	72	22.142	1246	1	9	5	8.380	5.014	162.621	0.846	1.671	0.598	0.892
2	54	22.926	10.992	3	50	32.142	2245	1	13	5	13.742	5.003	1.237	0.657	2.746	0.364	0.885
3	16	23.375	11.910	7	42	15.314	2421	4	5	5	4.890	4.166	172.765	0.857	1.174	0.852	0.780
4	231	16.126	8.087	2	39	77.841	2856	4	23	19	18.209	16.152	10.256	0.479	1.127	0.887	0.749
5	782	33.077	12.641	2	74	120.125	1304	11	40	30	40.984	24.294	26.413	0.681	1.687	0.593	0.884
6	52	63.808	17.408	12	97	27.556	3274	18	9	8	9.102	7.274	14.557	0.861	1.251	0.799	0.889
7	160	49.075	23.530	1	95	60.426	2351	40	21	13	19.031	10.704	176.319	0.551	1.778	0.562	0.782
8	18	23.611	13.351	4	48	16.142	2559	43	6	5	6.169	3.715	27.990	0.868	1.661	0.602	0.783
9	115	43.661	18.926	7	87	44.042	3028	58	13	14	14.086	10.395	122.439	0.745	1.355	0.738	0.855
10	19	23.316	13.421	7	57	20.971	293	59	8	5	7.643	3.165	158.201	0.543	2.415	0.414	0.667
11	570	59.516	30.575	2	145	96.083	177	60	36	22	35.131	20.659	5.099	0.776	1.701	0.588	0.922
12	39	40.692	12.539	6	59	23.556	1344	62	9	6	8.245	6.022	164.581	0.883	1.369	0.730	0.857
13	38	20.368	9.078	4	45	25.213	685	66	8	8	7.233	6.689	4.599	0.751	1.081	0.925	0.768
14	102	49.618	15.278	4	79	40.284	3666	72	13	12	13.001	9.989	33.497	0.790	1.301	0.768	0.846
15	60	11.867	5.953	1	27	32.971	2722	85	10	9	9.545	8.004	15.712	0.694	1.193	0.839	0.811
16	57	28.386	9.816	9	49	27.556	3806	99	8	9	9.085	7.989	113.834	0.943	1.137	0.879	0.898
17	26	24.423	9.188	10	43	20.971	2085	100	8	6	7.946	4.166	150.815	0.743	1.907	0.524	0.765
18	27	36.333	13.208	3	61	21.556	519	101	8	6	7.940	4.330	159.239	0.730	1.834	0.545	0.750
19	4586	33.326	18.166	0	97	402.617	2411	102	97	93	105.689	55.248	127.312	0.356	1.913	0.523	0.748
20	17	21.647	8.433	4	37	17.899	2107	108	7	4	6.054	3.575	166.621	0.667	1.693	0.591	0.756
21	527	35.410	13.234	4	70	102.811	699	113	35	23	35.237	19.042	156.573	0.627	1.850	0.540	0.870
22	37	48.000	12.430	18	87	24.385	3243	116	9	7	8.598	5.479	22.105	0.782	1.569	0.637	0.771
23	758	24.854	11.708	0	69	125.296	3861	125	36	35	32.048	30.114	139.907	0.607	1.064	0.940	0.852
24	2884	43.796	25.258	0	129	234.451	265	130	73	57	67.109	54.718	11.565	0.659	1.226	0.815	0.899
25	24	28.250	11.957	5	47	18.728	2944	130	7	5	6.470	4.723	159.404	0.860	1.370	0.730	0.828
26	134	31.306	11.217	3	56	47.698	573	145	17	12	15.663	10.893	7.064	0.740	1.438	0.695	0.854
27	775	49.857	26.044	1	122	119.882	493	148	43	29	43.511	22.678	159.320	0.678	1.919	0.521	0.904
28	327	44.615	20.775	3	103	87.154	685	151	26	25	23.414	17.782	37.413	0.541	1.317	0.759	0.775
29	52	41.115	16.031	6	70	28.971	738	158	12	6	10.604	6.244	175.636	0.779	1.698	0.589	0.867
30	575	27.823	14.795	0	74	157.681	3903	162	51	22	48.008	15.250	9.590	0.291	3.148	0.318	0.692
31	144	23.931	10.367	0	51	53.355	1586	164	18	13	16.968	10.806	11.370	0.636	1.570	0.637	0.793
32	1190	38.655	18.829	0	89	162.853	200	181	41	46	49.778	30.439	128.464	0.564	1.635	0.611	0.872
33	786	25.472	12.235	1	69	168.309	2009	187	41	43	33.772	29.633	12.861	0.349	1.140	0.877	0.682
34	238	35.399	14.298	0	67	79.255	2089	187	18	25	24.753	12.242	117.164	0.476	2.022	0.495	0.725
35	28	20.179	9.847	4	39	21.314	3173	196	7	6	6.700	5.321	23.767	0.775	1.259	0.794	0.836
36	42	34.381	13.574	3	60	25.314	2062	202	9	6	9.478	5.642	7.849	0.824	1.680	0.595	0.894
37	18	16.056	6.890	7	31	18.142	3860	208	7	4	6.457	3.549	11.927	0.687	1.819	0.550	0.735
38	48	40.083	15.140	4	77	26.385	1050	210	10	7	9.704	6.298	9.049	0.866	1.541	0.649	0.842
39	41	55.268	16.842	2	77	24.728	501	217	9	6	9.090	5.743	179.521	0.843	1.583	0.632	0.872
40	62	78.032	22.278	10	114	32.385	2160	228	12	8	10.005	7.890	177.422	0.743	1.268	0.789	0.816
41	61	47.082	14.051	10	76	31.213	3636	228	10	9	9.657	8.043	168.385	0.787	1.201	0.833	0.813
42	32	13.812	7.114	2	27	28.971	1312	230	8	9	7.651	5.325	126.486	0.479	1.437	0.696	0.640
43	242	58.107	21.081	8	106	70.184	3370	243	26	17	23.961	12.860	13.544	0.617	1.863	0.537	0.819
44	38	50.605	20.833	4	89	26.385	1173	248	10	6	9.507	5.089	177.968	0.686	1.868	0.535	0.768
45	4568	33.935	18.070	1	97	380.617	1954	252	112	70	103.251	56.331	168.906	0.396	1.833	0.546	0.762
46	16	32.000	10.205	18	49	14.485	3392	261	6	3	6.385	3.190	170.783	0.958	2.001	0.500	0.941
47	22	28.955	11.047	9	53	18.728	761	262	6	6	5.748	4.873	35.859	0.788	1.180	0.848	0.759
48	96	38.344	12.982	4	62	38.042	1464	266	13	11	13.286	9.200	33.455	0.834	1.444	0.692	0.873
49	18	35.833	16.056	5	56	16.728	3011	266	6	5	5.758	3.980	34.623	0.808	1.447	0.691	0.800
50	521	50.211	21.891	1	116	120.953	3812	266	27	36	34.163	19.418	66.500	0.448	1.759	0.568	0.760
51	275	43.575	15.637	7	77	78.912	803	270	24	23	26.094	13.418	45.275	0.555	1.945	0.514	0.785
52	171	71.678	23.205	11	116	54.527	3370	281	20	12	20.723	10.507	11.639	0.723	1.972	0.507	0.868
53	565	37.933	14.844	3	84	115.296	677	295	25	38	37.314	19.279	108.610	0.534	1.935	0.517	0.843
54	149	27.725	12.328	1	65	58.184	514	298	14	18	16.853	11.257	101.086	0.553	1.497	0.668	0.774
55	1622	32.157	12.216	0	73	176.652	3683	303	45	53	50.255	41.094	72.195	0.653	1.223	0.818	0.896
56	8219	44.211	25.656	0	144	586.098	2899	308	152	111	134.833	77.613	6.613	0.301	1.737	0.576	0.666
57	108	33.759	11.632	10	60	41.456	1923	310	12	13	12.675	10.849	88.979	0.790	1.168	0.856	0.847
58	75	34.547	14.568	4	63	37.213	1571	313	15	8	15.684	6.088	17.522	0.681	2.576	0.388	0.833
59	81	36.432	13.246	7	68	38.042	3288	319	14	10	13.644	7.559	25.106	0.703	1.805	0.554	0.810
60	29	32.724	10.583	14	54	20.971	3416	320	8	6	7.945	4.647	2.039	0.829	1.710	0.585	0.773
61	16	13.438	9.230	1	38	17.314	690	335	7	4	5.973	3.411	179.636	0.671	1.751	0.571	0.744
62	3365	55.916	29.829	1	172	354.333	3205	336	89	82	81.725	52.425	41.365	0.337	1.559	0.641	0.706
63	98	17.224	8.834	1	39	55.598	1668	346	15	12	13.017	9.586	152.966	0.398	1.358	0.736	0.688
64	51	19.941	9.634	5	43	37.456	3164	348	13	10	11.827	5.490	143.942	0.457	2.154	0.464	0.630
65	368	21.429	10.337	1	50	88.225	3842	355	27	21	25.868	18.113	7.068	0.594	1.428	0.700	0.812
66	18	19.833	7.868	4	34	22.728	3891	369	10	4	9.261	2.475	18.497	0.438	3.742	0.267	0.720
67	27	31.444	11.202	8	49	20.142	1935	381	8	5	7.575	4.539	170.732	0.836	1.669	0.599	0.831
68	148	16.284	8.328	1	42	75.598	1935	412	25	12	21.570	8.736	9.164	0.325	2.469	0.405	0.676
69	17	22.529	9.709	11	43	15.899	2089	414	6	4	6.318	3.426	179.126	0.845	1.844	0.542	0.829
70	1566	25.310	11.520	0	70	178.309	3683	415	43	58	57.301	34.797	114.016	0.619	1.647	0.607	0.897
71	174	45.879	16.605	4	79	50.870	3625	443	19	12	18.770	11.803	4.048	0.845	1.590	0.629	0.911
72	24	32.500	11.112	5	55	19.556	3438	448	8	5	7.560	4.042	169.537	0.789	1.871	0.535	0.800
73	46	27.500	10.353	0	44	27.799	1607	450	9	8	8.815	6.645	139.258	0.748	1.327	0.754	0.786
74	6344	43.216	26.096	0	131	461.730	697	464	169	67	159.558	50.624	14.812	0.374	3.152	0.317	0.834
75	79	55.759	16.826	15	85	34.728	732	472	11	8	12.034	8.359	165.890	0.823	1.440	0.695	0.935
76	4531	51.206	30.635	0	154	430.759	254	478	134	62	112.805	51.142	174.898	0.307	2.206	0.453	0.735
77	246	27.809	11.457	2	58	74.669	3775	484	23	19	20.926	14.968	178.465	0.554	1.398	0.715	0.782
78	88	43.864	10.397	24	71	43.698	1429	490	16	9	15.170	7.386	2.488	0.579	2.054	0.487	0.752
79	37	40.865	20.287	3	82	24.142	2912	499	10	5	9.217	5.111	7.982	0.798	1.803	0.555	0.871
80	162	27.179	13.099	4	60	53.113	1648	503	16	15	15.658	13.173	12.785	0.722	1.189	0.841	0.837
81	83	60.892	16.512	12	99	34.142	3987	506	12	8	12.721	8.307	4.154	0.895	1.531	0.653	0.927
82	909	42.322	19.186	1	98	132.953	3951	518	44	31	39.782	29.093	172.044	0.646	1.367	0.731	0.875
83	712	47.183	18.222	4	99	112.225	3087	529	27	39	37.324	24.289	107.544	0.710	1.537	0.651	0.898
84	28	44.536	17.788	17	84	19.314	258	531	7	5	7.533	4.733	161.409	0.943	1.592	0.628	0.903
85	85	29.447	10.516	6	51	40.870	872	552	12	12	10.736	10.081	137.252	0.639	1.065	0.939	0.773
86	42	29.024	10.294	4	53	31.799	2920	553	9	11	11.272	4.744	129.395	0.522	2.376	0.421	0.656
87	130	59.746	19.220	18	109	44.870	585	556	14	13	14.518	11.401	139.275	0.811	1.273	0.785	0.875
88	1019	21.671	9.852	0	57	145.095	896	561	41	39	40.582	31.970	139.007	0.608	1.269	0.788	0.868
89	118	76.551	24.087	12	134	44.042	2892	579	16	10	16.075	9.346	0.593	0.764	1.720	0.581	0.868
90	110	25.082	10.176	7	54	42.284	2111	590	15	11	13.967	10.028	6.468	0.773	1.393	0.718	0.837
91	27	47.519	23.164	11	83	20.385	3944	606	8	6	6.991	4.917	0.423	0.817	1.422	0.703	0.783
92	3553	24.811	11.677	0	72	302.919	1613	608	81	74	76.114	59.434	145.314	0.487	1.281	0.781	0.856
93	34	15.059	6.633	1	26	33.213	2625	623	10	7	8.153	5.310	163.712	0.387	1.536	0.651	0.618
94	135	18.593	9.808	1	45	62.184	3786	629	15	16	16.196	10.613	132.976	0.439	1.526	0.655	0.726
95	2871	27.834	12.875	1	72	257.078	719	632	65	64	70.076	52.165	135.561	0.546	1.343	0.744	0.905
96	275	15.069	8.266	1	45	99.397	1518	637	27	20	22.575	15.510	169.256	0.350	1.455	0.687	0.713
97	242	55.760	20.904	10	112	61.941	2415	662	21	17	20.347	15.143	159.268	0.793	1.344	0.744	0.877
98	52	24.577	10.543	2	48	30.971	3155	664	10	9	9.382	7.057	3.734	0.681	1.329	0.752	0.788
99	3279	47.658	26.774	0	133	303.907	2211	666	104	48	101.127	41.284	3.368	0.446	2.450	0.408	0.857
100	2057	27.717	13.671	0	74	209.279	2441	667	66	50	60.263	43.461	23.608	0.590	1.387	0.721	0.880
101	78	13.974	7.261	1	31	57.355	466	669	13	13	11.896	8.348	112.053	0.298	1.425	0.702	0.595
102	244	30.570	14.210	1	72	76.669	3652	713	27	14	25.708	12.085	0.844	0.522	2.127	0.470	0.801
103	153	33.810	15.587	3	75	54.527	3829	716	20	13	20.235	9.627	21.656	0.647	2.102	0.476	0.838
104	272	39.232	18.529	1	89	82.569	1739	756	30	18	31.229	11.090	157.139	0.501	2.816	0.355	0.792
105	82	30.073	14.803	3	70	34.870	889	760	12	11	10.964	9.522	29.619	0.847	1.151	0.868	0.824
106	369	30.962	12.963	0	68	88.326	2427	773	18	31	30.536	15.386	84.820	0.594	1.985	0.504	0.830
107	152	44.230	19.724	8	96	54.284	3875	774	18	13	17.239	11.226	163.595	0.648	1.536	0.651	0.835
108	290	22.231	11.522	1	54	73.841	1394	783	24	17	23.073	16.003	178.639	0.668	1.442	0.694	0.859
109	20	30.850	11.037	13	47	17.899	2610	785	7	4	6.840	3.723	7.520	0.784	1.837	0.544	0.851
110	2776	32.422	19.094	0	89	252.693	2013	786	91	45	90.921	38.875	171.639	0.546	2.339	0.428	0.892
111	72	27.736	10.742	8	55	34.870	3236	793	11	12	10.640	8.616	45.855	0.744	1.235	0.810	0.774
112	33	24.818	11.307	1	48	22.728	145	800	9	5	9.093	4.621	6.914	0.803	1.968	0.508	0.857
113	1044	27.046	11.437	1	65	150.267	417	800	50	32	48.220	27.566	20.980	0.581	1.749	0.572	0.877
114	25	38.240	15.477	14	70	18.485	3307	800	7	4	7.253	4.389	2.001	0.919	1.653	0.605	0.943
115	16	22.812	9.254	2	37	19.314	2778	803	7	5	5.722	3.560	156.901	0.539	1.607	0.622	0.627
116	22	25.909	8.118	11	39	21.556	1712	812	7	7	5.536	5.060	28.317	0.595	1.094	0.914	0.657
117	3314	38.658	18.966	0	124	297.463	2722	846	86	69	94.191	44.798	33.595	0.471	2.103	0.476	0.857
118	96	13.448	8.210	0	34	53.355	3547	859	15	14	13.847	8.827	46.277	0.424	1.569	0.638	0.674
119	226	39.058	15.772	4	82	66.770	3608	859	24	17	21.612	13.315	14.359	0.637	1.623	0.616	0.814
120	7622	46.897	28.210	0	146	457.245	2462	870	121	103	116.457	83.332	145.241	0.458	1.398	0.716	0.839
121	1419	33.812	14.785	1	84	198.451	3134	870	55	46	56.916	31.744	148.049	0.453	1.793	0.558	0.832
122	184	39.217	14.992	2	76	58.770	274	871	23	14	21.355	10.970	169.676	0.669	1.947	0.514	0.836
123	99	18.232	10.772	3	48	65.841	3419	876	22	14	22.137	5.694	18.621	0.287	3.888	0.257	0.529
124	30	20.367	10.250	2	39	25.556	3739	876	8	7	7.226	5.286	150.088	0.577	1.367	0.732	0.698
125	16	17.812	8.264	2	35	18.142	1797	898	6	6	5.752	3.541	47.609	0.611	1.624	0.616	0.681
126	264	37.534	16.927	2	74	73.497	1756	915	27	17	24.012	13.998	17.948	0.614	1.715	0.583	0.833
127	66	40.833	17.263	10	90	31.213	1900	948	10	10	9.706	8.658	142.507	0.851	1.121	0.892	0.835
128	192	18.083	8.127	2	43	68.083	3337	959	24	15	20.320	12.031	166.399	0.521	1.689	0.592	0.759
129	489	33.464	14.831	1	75	96.912	158	962	26	26	27.443	22.688	132.937	0.654	1.210	0.827	0.874
130	439	45.294	25.402	1	103	98.912	3967	964	32	25	29.682	18.832	153.043	0.564	1.576	0.634	0.792
131	516	38.671	16.261	0	76	108.225	1872	978	32	24	31.056	21.155	10.118	0.554	1.468	0.681	0.803
132	3483	42.713	30.884	0	160	298.049	3909	978	90	66	76.289	58.130	0.321	0.493	1.312	0.762	0.832
133	41	42.220	12.664	17	66	28.385	2405	983	10	7	9.622	5.425	179.502	0.639	1.774	0.564	0.759
134	20	20.700	8.151	4	41	17.314	2977	990	6	5	5.630	4.523	13.242	0.838	1.245	0.803	0.816
135	14007	36.512	35.789	0	165	571.897	2909	1017	144	149	144.467	123.449	46.808	0.538	1.170	0.855	0.897
136	35	51.343	13.973	8	74	22.142	1218	1028	8	6	7.658	5.819	154.692	0.897	1.316	0.760	0.854
137	26	30.769	11.711	7	51	19.314	792	1033	6	6	6.077	5.447	147.906	0.876	1.116	0.896	0.839
138	81	43.778	20.404	2	85	38.870	1629	1035	14	11	15.321	6.731	29.848	0.674	2.276	0.439	0.802
139	21	40.667	13.173	16	65	17.899	1374	1038	7	4	6.449	4.146	173.864	0.824	1.555	0.643	0.875
140	90	28.800	13.523	1	62	50.284	2906	1043	19	10	19.199	5.969	168.916	0.447	3.217	0.311	0.690
141	2437	32.088	15.056	0	84	216.350	2407	1044	59	60	60.529	51.263	55.916	0.654	1.181	0.847	0.905
142	814	46.547	24.402	0	125	121.983	1698	1045	44	26	43.901	23.608	171.318	0.687	1.860	0.538	0.905
143	302	42.060	15.436	2	83	81.255	757	1054	28	17	24.375	15.775	11.234	0.575	1.545	0.647	0.822
144	983	42.787	25.162	1	116	148.610	1149	1078	46	33	44.386	28.198	10.338	0.559	1.574	0.635	0.831
145	35	25.829	9.364	6	43	23.556	907	1082	9	6	8.253	5.400	4.182	0.793	1.528	0.654	0.814
146	1905	25.068	11.618	0	66	198.794	1413	1088	46	59	56.841	42.672	84.499	0.606	1.332	0.751	0.910
147	86	16.581	8.975	1	45	40.627	2469	1101	14	9	13.237	8.272	177.454	0.655	1.600	0.625	0.819
148	23	31.739	11.967	13	55	19.314	2860	1104	8	4	8.080	3.624	15.137	0.775	2.229	0.449	0.868
149	39	20.513	7.405	5	41	23.556	1758	1123	8	7	7.555	6.573	176.894	0.883	1.149	0.870	0.848
150	38	24.026	10.109	11	52	25.799	3673	1124	9	8	8.776	5.513	24.029	0.717	1.592	0.628	0.738
151	196	66.306	24.284	11	119	55.698	2592	1140	20	14	20.326	12.277	14.364	0.794	1.656	0.604	0.895
152	30	21.167	9.056	5	39	23.799	755	1144	9	6	7.996	4.777	171.558	0.666	1.674	0.597	0.706
153	357	18.613	8.949	1	45	93.640	1717	1145	26	26	24.969	18.205	45.612	0.512	1.372	0.729	0.776
154	184	16.245	7.843	1	36	71.841	902	1165	19	17	18.430	12.712	24.994	0.448	1.450	0.690	0.727
155	20	17.300	8.968	2	38	18.728	3748	1179	8	4	7.305	3.486	170.830	0.717	2.096	0.477	0.800
156	524	35.120	14.700	3	78	109.154	2706	1183	24	32	31.648	21.081	99.460	0.553	1.501	0.666	0.830
157	302	25.285	12.302	1	63	75.598	1974	1195	27	16	26.712	14.395	6.535	0.664	1.856	0.539	0.854
158	45	38.444	10.895	15	54	24.728	3118	1207	8	7	7.808	7.338	154.832	0.925	1.064	0.940	0.900
159	18	13.722	7.347	4	29	26.142	1796	1213	7	7	6.785	3.378	149.542	0.331	2.009	0.498	0.507
160	159	56.962	20.010	1	103	53.355	469	1222	18	15	17.483	11.580	31.612	0.702	1.510	0.662	0.826
161	32	49.562	15.500	18	81	21.556	389	1230	9	5	8.608	4.733	6.020	0.865	1.818	0.550	0.842
162	45	27.400	11.321	3	52	25.556	2683	1233	9	7	9.393	6.100	12.638	0.866	1.540	0.649	0.857
163	17	23.471	10.909	7	41	17.899	2862	1247	7	4	6.054	3.575	166.621	0.667	1.693	0.591	0.756
164	31	28.903	8.240	13	43	22.385	489	1253	9	6	7.801	5.060	176.846	0.777	1.542	0.649	0.775
165	282	61.578	32.071	4	146	78.184	1121	1254	30	16	31.114	11.540	15.419	0.580	2.696	0.371	0.831
166	266	51.838	21.439	7	98	67.841	2280	1259	24	17	22.569	15.006	171.974	0.726	1.504	0.665	0.853
167	3944	30.112	14.193	0	87	289.120	1313	1261	88	64	89.257	56.261	21.009	0.593	1.586	0.630	0.906
168	577	57.581	27.129	2	129	101.740	650	1269	33	26	32.214	22.806	23.051	0.700	1.413	0.708	0.883
169	352	29.420	11.126	3	62	80.083	2878	1269	25	22	24.044	18.640	33.938	0.690	1.290	0.775	0.849
170	96	50.146	18.351	6	90	40.870	2349	1271	14	11	15.497	7.887	30.616	0.722	1.965	0.509	0.838
171	184	41.582	14.634	3	71	57.598	2105	1272	19	15	17.190	13.629	5.703	0.697	1.261	0.793	0.829
172	54	39.352	10.443	15	63	28.971	88	1276	11	7	10.254	6.705	10.635	0.809	1.529	0.654	0.850
173	23	45.609	14.406	21	77	18.142	2415	1286	7	5	7.149	4.096	179.908	0.878	1.745	0.573	0.807
174	126	52.762	19.749	3	98	42.870	1467	1306	14	12	13.544	11.845	11.039	0.862	1.143	0.875	0.887
175	55	34.255	15.561	6	65	29.556	184	1310	11	7	10.894	6.428	17.528	0.791	1.695	0.590	0.873
176	867	39.484	20.116	1	100	119.882	619	1311	41	29	39.672	27.826	178.893	0.758	1.426	0.701	0.911
177	625	58.626	33.799	4	144	129.054	2670	1318	34	32	29.153	27.296	75.293	0.472	1.068	0.936	0.772
