 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	3361	32.039	18.392	0	99	309.723	3000	1	123	46	108.952	39.278	6.166	0.440	2.774	0.361	0.888
2	18977	31.595	22.186	0	130	871.519	3803	1	142	256	250.434	96.482	75.857	0.314	2.596	0.385	0.765
3	219	21.379	9.368	2	54	87.740	116	5	24	19	22.689	12.290	9.172	0.357	1.846	0.542	0.675
4	341	20.748	10.079	1	60	91.740	553	18	17	33	29.727	14.605	89.263	0.509	2.035	0.491	0.800
5	5534	31.935	15.502	0	99	442.801	775	27	79	125	108.039	65.218	76.784	0.355	1.657	0.604	0.755
6	327	46.141	15.503	2	92	72.770	3257	27	20	24	24.286	17.144	59.345	0.776	1.417	0.706	0.885
7	89	37.326	12.305	11	65	38.284	2644	38	11	12	11.351	9.983	67.460	0.763	1.137	0.879	0.836
8	81	23.457	8.871	5	41	37.213	1219	39	9	14	12.304	8.382	77.565	0.735	1.468	0.681	0.822
9	2315	36.839	19.067	1	128	273.321	3648	53	54	88	86.071	34.246	70.274	0.389	2.513	0.398	0.752
10	81	22.938	10.165	3	48	37.799	3044	65	10	13	12.264	8.410	74.959	0.712	1.458	0.686	0.790
11	60	18.667	7.789	2	45	38.042	2936	72	7	14	13.295	5.746	104.237	0.521	2.314	0.432	0.732
12	793	47.266	20.248	0	113	127.054	527	89	24	47	44.914	22.480	97.217	0.617	1.998	0.501	0.884
13	657	23.703	11.922	0	62	119.882	1544	92	29	40	43.092	19.412	61.558	0.574	2.220	0.450	0.869
14	25	13.120	6.366	4	27	22.142	3214	93	5	8	7.782	4.090	84.069	0.641	1.902	0.526	0.746
15	221	39.452	14.110	5	86	67.012	1954	96	15	23	21.948	12.820	103.162	0.618	1.712	0.584	0.842
16	8634	30.218	19.954	0	109	524.056	2498	103	104	142	130.192	84.438	71.093	0.395	1.542	0.649	0.804
17	173	45.098	13.678	6	74	53.941	3707	124	15	18	18.359	11.998	71.414	0.747	1.530	0.653	0.840
18	6254	34.329	19.272	0	116	400.960	1099	133	82	113	101.964	78.094	69.657	0.489	1.306	0.766	0.875
19	39	29.846	12.160	5	55	25.556	1292	143	6	10	9.146	5.429	95.338	0.750	1.685	0.594	0.812
20	110	14.345	7.758	1	36	56.184	3428	143	16	14	12.573	11.139	121.554	0.438	1.129	0.886	0.685
21	20	18.850	10.070	2	39	19.314	2695	187	4	7	6.804	3.743	96.698	0.674	1.818	0.550	0.784
22	1090	20.346	9.730	0	66	154.510	2326	196	37	44	42.622	32.562	64.199	0.574	1.309	0.764	0.874
23	106	34.689	13.339	5	65	46.627	1409	204	10	17	15.842	8.519	110.831	0.613	1.860	0.538	0.794
24	378	17.915	8.521	1	49	88.569	3283	207	26	24	25.542	18.843	147.405	0.606	1.356	0.738	0.834
25	116	29.707	10.104	5	52	42.042	1373	224	11	13	13.292	11.112	112.993	0.825	1.196	0.836	0.899
26	98	39.041	10.808	12	63	41.213	558	228	10	15	13.940	8.951	88.857	0.725	1.557	0.642	0.838
27	297	32.226	11.638	2	73	70.184	782	237	20	20	20.649	18.314	35.042	0.758	1.128	0.887	0.875
28	1056	29.125	12.298	1	64	146.853	3441	237	42	42	45.074	29.830	44.444	0.615	1.511	0.662	0.865
29	2502	39.464	22.287	0	125	233.865	3512	246	57	74	73.943	43.083	119.534	0.575	1.716	0.583	0.876
30	914	46.711	17.963	2	104	142.853	630	261	34	43	40.237	28.922	84.131	0.563	1.391	0.719	0.829
31	25	20.920	10.360	8	41	22.728	3290	261	6	8	5.932	5.366	85.935	0.608	1.105	0.905	0.725
32	16	16.562	7.598	3	28	17.314	3352	265	5	6	5.848	3.484	52.840	0.671	1.679	0.596	0.696
33	20	29.050	10.904	9	45	16.728	1949	269	5	6	6.346	4.012	56.121	0.898	1.582	0.632	0.833
34	40	13.675	7.717	0	29	28.385	387	275	8	10	7.956	6.401	73.217	0.624	1.243	0.805	0.748
35	2729	27.366	12.043	0	72	280.877	2287	278	82	61	88.018	39.477	25.780	0.435	2.230	0.449	0.833
36	55	29.800	11.621	9	56	28.385	1172	281	9	9	9.568	7.319	130.802	0.858	1.307	0.765	0.840
37	62	22.661	9.332	4	43	34.042	3168	283	9	12	10.550	7.483	106.344	0.672	1.410	0.709	0.770
38	27	23.852	8.774	6	39	21.556	779	309	7	7	7.464	4.606	50.395	0.730	1.620	0.617	0.750
39	6642	29.054	14.931	0	105	610.382	3101	329	167	72	162.805	51.945	173.318	0.224	3.134	0.319	0.713
40	155	17.077	7.879	2	41	56.184	2016	332	17	17	15.088	13.080	96.613	0.617	1.153	0.867	0.760
41	76	24.263	11.150	2	51	33.556	3656	351	8	12	12.308	7.862	89.587	0.848	1.566	0.639	0.910
42	38	22.526	11.304	7	58	24.385	2135	362	7	9	8.032	6.024	84.362	0.803	1.333	0.750	0.768
43	90	22.511	10.439	3	49	44.284	940	372	9	18	17.897	6.403	110.261	0.577	2.795	0.358	0.800
44	31	24.903	12.690	6	50	25.556	666	378	6	10	8.183	4.823	73.951	0.596	1.697	0.589	0.729
45	1142	43.281	20.581	1	103	139.196	1053	407	37	48	43.076	33.755	79.692	0.741	1.276	0.784	0.899
46	21	20.095	9.300	4	39	20.728	2720	425	4	8	8.171	3.272	86.500	0.614	2.497	0.400	0.750
47	86	14.047	7.948	1	33	40.042	2886	433	12	12	11.312	9.680	130.743	0.674	1.169	0.856	0.782
48	210	17.190	8.726	1	41	64.184	2853	441	16	20	21.047	12.704	70.352	0.641	1.657	0.604	0.822
49	89	24.360	9.020	5	45	38.042	743	445	11	13	11.313	10.017	108.485	0.773	1.129	0.885	0.824
50	3742	37.113	20.203	0	106	287.806	919	481	72	81	76.891	61.964	127.230	0.568	1.241	0.806	0.883
51	22	20.409	10.662	2	38	18.728	1181	486	6	6	6.843	4.093	34.761	0.788	1.672	0.598	0.800
52	107	25.093	11.979	4	58	50.527	3281	486	11	18	15.818	8.613	83.641	0.527	1.837	0.544	0.723
53	54	30.037	13.626	5	64	28.385	443	489	8	10	8.996	7.643	97.744	0.842	1.177	0.850	0.831
54	25	17.840	7.515	3	34	20.142	753	502	7	6	6.786	4.691	30.719	0.774	1.447	0.691	0.781
55	1218	28.801	11.898	0	65	165.823	3883	502	43	43	41.552	37.322	136.015	0.557	1.113	0.898	0.850
56	99	19.707	10.514	1	50	44.042	339	513	12	15	13.335	9.452	68.321	0.641	1.411	0.709	0.753
57	46	30.870	13.833	3	61	26.971	3712	513	7	10	8.644	6.776	94.590	0.795	1.276	0.784	0.829
58	45	17.800	10.139	2	42	33.799	2337	517	9	12	11.372	5.038	124.538	0.495	2.257	0.443	0.687
59	386	28.984	12.321	4	63	91.598	3027	525	27	21	27.074	18.153	179.175	0.578	1.491	0.670	0.833
60	170	15.394	8.264	1	43	67.598	1874	529	22	17	19.038	11.370	156.627	0.468	1.674	0.597	0.733
61	19	17.105	9.243	4	33	25.556	3660	532	6	7	4.980	4.858	125.410	0.366	1.025	0.976	0.585
62	439	18.526	9.254	1	45	103.640	1783	541	25	28	24.843	22.499	59.174	0.514	1.104	0.906	0.799
63	78	27.641	10.662	5	52	36.870	2834	551	10	12	10.956	9.065	86.560	0.721	1.209	0.827	0.808
64	18	13.056	7.471	2	27	17.314	2405	553	5	6	5.685	4.031	52.973	0.755	1.410	0.709	0.750
65	28	10.607	6.590	2	28	31.556	1874	557	10	9	8.310	4.290	124.314	0.353	1.937	0.516	0.509
66	30	15.133	8.529	3	43	23.799	3217	557	8	8	7.156	5.338	47.797	0.666	1.340	0.746	0.723
67	262	18.179	9.043	1	45	83.497	1688	595	18	24	21.128	15.789	86.735	0.472	1.338	0.747	0.769
68	608	22.956	10.314	0	55	124.125	1052	603	27	33	31.326	24.712	81.196	0.496	1.268	0.789	0.828
69	23	24.652	10.120	6	48	20.142	1458	608	5	8	7.167	4.086	102.228	0.712	1.754	0.570	0.754
70	101	24.812	11.760	1	50	42.042	1143	633	14	12	13.691	9.393	32.845	0.718	1.458	0.686	0.815
71	176	30.642	11.726	3	59	55.698	3112	635	16	15	16.006	14.000	7.936	0.713	1.143	0.875	0.842
72	87	33.759	11.944	11	62	40.042	2523	644	10	13	12.362	8.961	101.259	0.682	1.380	0.725	0.825
73	89	17.202	8.255	1	37	49.698	3260	652	14	15	11.459	9.889	36.801	0.453	1.159	0.863	0.659
74	49	13.857	7.813	3	38	31.799	1592	659	8	12	10.396	6.001	73.304	0.609	1.732	0.577	0.721
75	86	38.151	13.856	6	70	40.042	3692	666	11	13	12.690	8.629	76.857	0.674	1.471	0.680	0.771
76	64	23.109	9.405	2	47	36.385	3987	670	7	14	11.873	6.863	90.598	0.608	1.730	0.578	0.790
77	22	16.955	7.435	4	32	21.314	1597	676	9	4	8.090	3.462	169.989	0.609	2.337	0.428	0.759
78	1024	38.041	18.513	0	95	132.368	3363	679	36	42	42.729	30.513	112.508	0.734	1.400	0.714	0.905
79	100	32.990	11.554	2	60	42.042	761	689	12	14	14.074	9.047	108.208	0.711	1.556	0.643	0.794
80	29	15.828	7.824	3	28	23.899	2541	692	4	10	9.639	3.831	84.353	0.638	2.516	0.397	0.841
81	36	21.083	8.801	3	40	26.971	3565	697	6	10	9.301	4.928	89.814	0.622	1.887	0.530	0.766
82	38	18.079	9.045	2	36	23.556	3080	709	6	9	8.706	5.557	82.674	0.861	1.567	0.638	0.844
83	38	20.632	10.859	1	45	36.627	2544	710	5	15	12.497	3.872	93.017	0.356	3.228	0.310	0.650
84	198	40.520	11.346	9	65	59.113	320	712	17	16	16.987	14.841	153.227	0.712	1.145	0.874	0.850
85	96	15.510	7.573	2	37	66.426	3233	716	13	19	13.973	8.748	109.422	0.273	1.597	0.626	0.578
86	21	14.571	7.325	1	28	22.142	3726	723	5	9	7.794	3.430	109.325	0.538	2.272	0.440	0.677
87	50	27.280	11.393	5	48	29.213	3185	727	8	10	9.817	6.485	75.291	0.736	1.514	0.661	0.787
88	18	16.000	8.182	4	36	22.142	1007	731	8	5	7.496	3.058	159.699	0.461	2.452	0.408	0.590
89	51	18.725	10.018	1	39	36.870	1990	731	9	12	11.137	5.830	111.982	0.471	1.910	0.523	0.671
90	47	29.319	11.537	7	53	29.799	2956	755	7	12	10.035	5.964	94.333	0.665	1.683	0.594	0.783
91	239	28.724	13.645	3	70	69.255	2131	758	18	23	20.810	14.623	98.619	0.626	1.423	0.703	0.805
92	50	13.600	6.243	2	27	32.627	2901	773	8	13	9.812	6.488	84.826	0.590	1.512	0.661	0.719
93	44	10.727	5.423	1	21	29.799	3485	779	8	9	8.527	6.570	48.797	0.623	1.298	0.770	0.746
94	618	33.367	20.797	0	93	120.125	284	780	30	38	41.008	19.188	120.003	0.538	2.137	0.468	0.835
95	122	12.156	6.189	1	31	83.497	1299	783	15	24	18.237	8.518	72.494	0.220	2.141	0.467	0.488
96	22	19.545	8.473	2	38	18.142	3947	802	5	7	6.364	4.401	91.073	0.840	1.446	0.692	0.772
97	119	15.437	7.757	0	42	59.941	3192	804	16	15	13.141	11.530	138.720	0.416	1.140	0.877	0.654
98	1309	23.210	10.633	0	65	163.581	3899	812	42	47	44.359	37.572	109.595	0.615	1.181	0.847	0.886
99	86	26.128	10.035	3	47	38.870	621	816	10	13	12.650	8.656	78.857	0.715	1.461	0.684	0.804
100	77	27.117	11.006	4	49	36.627	756	826	9	14	12.170	8.056	89.139	0.721	1.511	0.662	0.815
101	77	23.675	9.718	6	49	33.213	1112	855	11	10	11.658	8.409	50.119	0.877	1.386	0.721	0.875
102	21	19.381	8.102	2	32	18.728	865	859	5	7	6.145	4.351	67.053	0.752	1.412	0.708	0.778
103	45	16.511	8.808	1	33	47.698	2647	876	14	13	13.689	4.185	148.401	0.249	3.271	0.306	0.476
104	83	13.470	7.924	1	38	59.012	367	878	12	15	13.013	8.121	110.873	0.300	1.602	0.624	0.634
105	16	15.812	4.806	8	25	15.314	2766	890	5	5	6.135	3.320	138.933	0.857	1.848	0.541	0.821
106	19	23.368	10.431	7	40	19.314	2951	899	5	7	6.383	3.790	99.590	0.640	1.684	0.594	0.731
107	3362	43.474	22.130	1	142	274.635	723	931	79	66	75.451	56.734	3.756	0.560	1.330	0.752	0.881
