 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	893	20.016	9.959	0	55	156.225	400	1	56	27	46.651	24.372	8.286	0.460	1.914	0.522	0.842
2	23	21.435	8.500	3	37	20.728	1564	1	8	5	6.978	4.197	177.480	0.673	1.663	0.602	0.754
3	971	31.911	15.355	1	93	188.652	2056	1	63	30	59.550	20.761	174.617	0.343	2.868	0.349	0.695
4	433	20.626	10.274	1	55	97.154	3125	1	27	24	25.136	21.933	151.932	0.576	1.146	0.873	0.843
5	40	21.600	9.930	1	44	45.799	3155	1	17	5	14.969	3.402	176.007	0.240	4.400	0.227	0.593
6	5755	30.959	16.869	0	89	407.103	3782	5	94	104	89.611	81.770	95.730	0.436	1.096	0.912	0.839
7	62	44.258	10.138	21	66	31.213	1450	16	10	10	10.536	7.493	139.600	0.800	1.406	0.711	0.816
8	29	18.828	6.077	6	33	20.728	2415	26	8	5	7.448	4.958	0.293	0.848	1.502	0.666	0.853
9	140	20.643	10.159	2	48	50.284	2908	35	18	13	15.936	11.186	168.493	0.696	1.425	0.702	0.807
10	84	29.262	13.495	4	58	37.799	1902	38	10	13	12.281	8.709	79.852	0.739	1.410	0.709	0.828
11	50	14.860	8.512	1	34	29.799	3740	48	9	10	8.442	7.541	114.833	0.708	1.120	0.893	0.781
12	1296	38.786	18.015	2	104	194.551	849	54	46	46	47.918	34.436	29.528	0.430	1.391	0.719	0.761
13	469	40.181	15.288	4	86	96.326	918	60	34	20	33.657	17.742	173.126	0.635	1.897	0.527	0.865
14	158	50.146	15.787	4	84	50.527	2067	60	16	16	16.417	12.254	53.436	0.778	1.340	0.746	0.843
15	2358	43.773	20.070	0	103	221.622	1185	61	50	69	69.887	42.960	74.127	0.603	1.627	0.615	0.870
16	524	22.767	11.342	1	59	117.882	1855	73	42	22	40.101	16.637	167.843	0.474	2.410	0.415	0.777
17	2899	21.322	11.594	0	65	312.777	2488	80	67	82	83.411	44.252	57.162	0.372	1.885	0.531	0.795
