 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	689	32.453	17.161	1	82	148.811	490	1	41	38	34.547	25.393	73.745	0.391	1.360	0.735	0.682
2	1477	38.329	17.696	2	95	188.652	1121	1	49	48	51.187	36.739	141.426	0.522	1.393	0.718	0.785
3	590	33.903	11.444	2	69	142.326	1815	1	59	16	55.565	13.520	178.290	0.366	4.110	0.243	0.854
4	44	55.295	13.504	8	77	30.142	2500	1	12	6	10.027	5.587	16.560	0.609	1.795	0.557	0.830
5	1622	26.739	12.440	1	77	212.267	3279	1	61	38	62.547	33.018	179.858	0.452	1.894	0.528	0.834
6	483	19.377	9.664	0	54	95.598	3388	1	30	23	28.510	21.571	158.166	0.664	1.322	0.757	0.894
7	811	35.412	16.714	1	79	157.539	3448	1	46	36	42.955	24.039	49.354	0.411	1.787	0.560	0.758
8	23	20.217	7.926	5	34	18.728	3691	1	6	6	6.170	4.746	38.248	0.824	1.300	0.769	0.821
9	45	24.778	9.920	10	48	44.042	3893	1	15	9	11.614	4.933	27.046	0.292	2.354	0.425	0.523
10	139	67.971	17.854	20	100	60.627	3928	1	25	8	23.485	7.536	178.711	0.475	3.116	0.321	0.848
11	1761	20.746	9.594	0	58	220.451	2111	2	51	51	48.885	45.866	49.232	0.455	1.066	0.938	0.865
12	44	22.818	8.108	3	36	24.971	2059	3	7	9	9.036	6.200	83.322	0.887	1.457	0.686	0.846
13	62	32.694	10.084	14	58	31.799	181	7	8	11	11.079	7.126	71.644	0.771	1.555	0.643	0.849
14	2701	43.830	23.820	0	131	252.350	3744	9	68	68	78.953	43.558	45.740	0.533	1.813	0.552	0.843
15	103	21.330	9.147	2	43	39.698	3420	12	13	13	12.671	10.350	54.975	0.821	1.224	0.817	0.844
16	456	46.035	16.733	1	93	92.912	3655	12	20	35	33.203	17.486	99.734	0.664	1.899	0.527	0.885
17	122	37.492	12.630	3	64	44.284	2569	16	12	15	13.469	11.533	102.409	0.782	1.168	0.856	0.862
18	96	15.365	7.739	3	36	51.113	582	17	14	12	13.131	9.308	22.982	0.462	1.411	0.709	0.722
19	175	47.931	28.068	2	106	49.113	2964	17	15	16	15.257	14.604	73.337	0.912	1.045	0.957	0.909
20	699	29.395	14.729	1	68	170.894	1930	20	43	28	42.994	20.701	15.683	0.301	2.077	0.481	0.731
21	75	16.013	7.475	2	37	47.213	6	26	8	18	15.042	6.349	74.922	0.423	2.369	0.422	0.735
22	63	18.397	8.875	4	38	34.385	3472	27	10	10	10.109	7.935	20.707	0.670	1.274	0.785	0.787
23	224	29.420	12.776	4	65	59.355	1521	28	16	21	19.440	14.671	65.243	0.799	1.325	0.755	0.880
24	29	20.138	8.202	8	40	29.556	621	29	7	11	8.213	4.496	90.380	0.417	1.827	0.547	0.580
25	17	14.765	6.524	2	28	19.314	3903	32	5	7	6.659	3.251	56.027	0.573	2.049	0.488	0.723
26	1725	23.285	10.590	0	63	215.380	1054	36	56	60	55.762	39.388	124.529	0.467	1.416	0.706	0.787
27	113	37.319	12.238	7	61	40.627	810	38	10	15	14.551	9.888	82.746	0.860	1.472	0.680	0.893
28	1961	38.051	18.481	1	107	207.723	3820	38	44	69	65.292	38.241	74.187	0.571	1.707	0.586	0.860
29	96	26.146	9.970	5	55	37.456	137	39	12	12	11.474	10.653	42.619	0.860	1.077	0.928	0.853
30	154	15.104	8.530	0	46	64.770	634	39	15	19	18.006	10.889	96.052	0.461	1.654	0.605	0.730
31	3324	43.539	29.428	0	137	272.149	3028	40	75	72	80.396	52.642	46.337	0.564	1.527	0.655	0.892
32	68	26.500	8.416	11	48	32.971	2299	41	8	11	10.649	8.130	92.446	0.786	1.310	0.763	0.866
33	48	12.062	6.323	3	36	52.284	347	44	11	16	8.906	6.862	73.382	0.221	1.298	0.771	0.429
34	1500	21.851	11.223	0	62	241.279	949	44	63	46	57.625	33.143	168.974	0.324	1.739	0.575	0.729
35	277	27.870	10.770	2	56	90.083	1560	45	20	26	25.313	13.933	61.184	0.429	1.817	0.550	0.754
36	35	20.200	10.163	4	41	28.728	230	47	4	12	11.133	4.003	92.889	0.533	2.781	0.360	0.814
37	327	36.061	12.367	1	73	79.397	184	51	21	28	26.600	15.652	114.780	0.652	1.699	0.588	0.857
38	1254	41.936	20.523	0	110	195.723	103	52	31	74	69.921	22.835	91.147	0.411	3.062	0.327	0.758
39	31	10.129	6.125	0	24	28.971	3958	56	8	8	8.021	4.921	120.415	0.464	1.630	0.613	0.646
40	45	22.756	10.154	4	44	33.213	1537	57	9	9	8.838	6.483	125.056	0.513	1.363	0.734	0.692
41	46	37.109	14.997	11	62	28.385	1483	58	7	11	10.443	5.608	114.687	0.717	1.862	0.537	0.814
42	295	25.573	12.547	2	64	73.012	2130	58	20	23	21.479	17.488	85.047	0.695	1.228	0.814	0.840
43	1152	44.731	21.379	2	111	165.095	2554	59	31	63	52.497	27.940	82.078	0.531	1.879	0.532	0.851
44	571	27.443	14.664	2	70	101.296	2323	60	25	36	33.131	21.944	82.156	0.699	1.510	0.662	0.874
45	33	19.333	7.292	5	35	21.556	2120	62	8	6	7.873	5.337	175.398	0.892	1.475	0.678	0.835
46	5721	22.790	10.754	0	68	393.203	2853	66	87	107	105.124	69.291	118.653	0.465	1.517	0.659	0.861
47	325	22.622	11.394	1	55	92.569	1301	70	22	27	25.544	16.200	67.234	0.477	1.577	0.634	0.776
48	676	15.470	8.016	0	40	130.610	1194	71	32	33	32.997	26.084	62.800	0.498	1.265	0.790	0.822
49	265	30.958	13.103	3	61	64.770	2407	72	21	19	20.767	16.247	161.116	0.794	1.278	0.782	0.872
50	69	31.493	12.079	13	65	33.213	3241	72	9	12	12.494	7.031	64.962	0.786	1.777	0.563	0.831
51	22	16.455	9.236	3	38	20.971	559	75	5	8	7.175	3.904	107.480	0.629	1.838	0.544	0.688
52	78	33.308	10.077	7	52	39.456	1964	77	10	13	12.546	7.916	77.571	0.630	1.585	0.631	0.761
53	6473	30.641	17.051	0	105	434.517	735	83	91	116	101.570	81.143	85.703	0.431	1.252	0.799	0.850
54	175	28.549	14.068	2	72	62.527	219	89	12	25	22.964	9.703	72.996	0.562	2.367	0.423	0.822
55	496	27.183	11.276	3	59	102.225	861	92	23	37	32.917	19.185	94.352	0.596	1.716	0.583	0.836
56	346	13.526	7.002	1	39	118.711	3618	95	24	26	25.169	17.504	133.347	0.309	1.438	0.695	0.738
57	26	17.538	8.026	4	32	22.142	2224	97	6	8	6.572	5.037	90.193	0.666	1.305	0.766	0.712
58	90	34.267	9.193	8	54	39.456	1363	100	10	15	13.800	8.304	89.776	0.726	1.662	0.602	0.826
59	147	38.211	15.146	5	75	56.527	3849	102	13	20	17.458	10.721	81.242	0.578	1.628	0.614	0.770
60	35	18.514	8.001	7	34	26.385	1784	103	7	10	8.681	5.134	62.398	0.632	1.691	0.591	0.714
61	51	22.412	11.353	3	46	33.213	1206	114	7	13	11.312	5.741	92.420	0.581	1.970	0.508	0.745
62	418	35.952	14.134	3	74	98.811	1142	116	22	35	34.046	15.632	63.662	0.538	2.178	0.459	0.812
63	71	22.451	8.640	7	46	36.042	1645	124	10	12	12.263	7.372	69.528	0.687	1.664	0.601	0.780
64	152	24.757	9.793	3	52	53.698	2140	125	15	15	15.322	12.631	32.646	0.662	1.213	0.824	0.828
65	45	37.822	13.665	3	64	28.385	2497	126	8	10	8.815	6.500	55.465	0.702	1.356	0.737	0.763
66	5100	42.200	26.456	0	143	405.588	1636	128	79	113	101.832	63.767	83.899	0.390	1.597	0.626	0.850
67	2665	23.632	10.950	0	66	283.664	2146	133	46	85	80.530	42.136	88.583	0.416	1.911	0.523	0.871
68	831	17.714	8.879	0	54	145.439	1204	135	36	34	38.371	27.575	39.298	0.494	1.392	0.719	0.843
69	1158	44.729	18.864	1	94	162.953	3154	135	30	60	57.492	25.645	86.085	0.548	2.242	0.446	0.854
70	3689	29.015	15.342	0	91	524.156	2378	152	104	141	100.301	46.829	52.734	0.169	2.142	0.467	0.486
71	41	19.951	9.271	6	41	26.971	881	155	8	9	8.299	6.291	64.535	0.708	1.319	0.758	0.732
72	955	22.559	10.407	1	55	153.095	2803	161	35	50	52.788	23.034	63.657	0.512	2.292	0.436	0.850
73	225	19.609	9.312	1	51	70.184	1608	165	18	20	18.476	15.506	131.987	0.574	1.192	0.839	0.812
74	237	23.473	10.530	3	50	71.012	2111	166	20	21	23.787	12.686	42.972	0.591	1.875	0.533	0.799
75	5070	32.208	18.038	0	102	432.801	3816	167	104	89	100.073	64.506	17.905	0.340	1.551	0.645	0.781
76	3194	24.991	12.017	0	68	294.534	888	168	64	78	82.766	49.135	118.281	0.463	1.684	0.594	0.849
77	12783	30.370	16.731	0	105	822.489	3124	168	173	154	163.234	99.709	24.575	0.237	1.637	0.611	0.655
78	1350	25.307	13.529	0	72	227.279	2972	183	54	55	55.639	30.894	39.023	0.328	1.801	0.555	0.722
79	59	18.339	8.472	4	46	29.213	3190	189	10	9	10.099	7.439	34.336	0.869	1.358	0.737	0.837
80	52	19.904	9.508	5	40	29.799	46	192	8	11	10.106	6.551	75.024	0.736	1.543	0.648	0.812
81	1253	34.168	18.261	0	89	192.208	2651	194	41	56	50.519	31.580	64.215	0.426	1.600	0.625	0.788
82	1013	53.128	28.017	1	121	150.610	3922	196	31	53	47.451	27.182	77.289	0.561	1.746	0.573	0.849
