 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	4894	24.596	13.034	0	83	371.463	146	1	83	108	101.210	61.567	78.553	0.446	1.644	0.608	0.829
2	1324	31.127	14.147	1	76	170.368	2509	1	51	40	49.917	33.772	143.998	0.573	1.478	0.677	0.874
3	1006	24.969	12.503	0	69	179.196	2759	1	43	42	40.960	31.271	144.892	0.394	1.310	0.763	0.772
4	79	30.253	12.170	4	64	41.213	1416	8	8	16	14.080	7.144	82.650	0.584	1.971	0.507	0.775
5	25	12.960	6.859	3	26	33.456	3886	34	9	7	7.219	4.409	34.368	0.281	1.637	0.611	0.532
6	81	13.444	7.435	1	30	45.941	2582	40	12	13	13.086	7.881	48.951	0.482	1.660	0.602	0.701
7	576	27.877	12.794	0	80	117.640	3048	41	22	46	39.530	18.553	88.486	0.523	2.131	0.469	0.843
8	771	58.322	28.034	3	129	120.669	509	47	23	46	46.975	20.898	81.624	0.665	2.248	0.445	0.906
9	62	15.758	8.619	2	44	37.213	1795	55	9	14	11.396	6.927	78.151	0.563	1.645	0.608	0.721
10	264	48.830	18.023	5	90	72.426	3546	63	14	28	27.083	12.411	79.338	0.632	2.182	0.458	0.863
11	952	19.778	9.537	0	56	162.652	219	64	39	39	37.876	32.002	128.188	0.452	1.184	0.845	0.836
12	40	16.225	7.661	4	34	36.042	1600	73	8	12	10.666	4.775	61.361	0.387	2.234	0.448	0.620
13	35	20.257	9.256	5	45	25.556	356	83	6	9	9.008	4.947	78.405	0.673	1.821	0.549	0.778
14	9380	36.628	22.485	0	126	581.370	1229	106	93	189	164.060	72.796	87.329	0.349	2.254	0.444	0.788
15	44	19.136	7.799	8	37	34.971	1518	106	5	15	13.029	4.300	77.764	0.452	3.030	0.330	0.765
16	1520	23.202	10.809	1	71	207.966	3666	108	48	64	51.087	37.883	75.012	0.442	1.349	0.742	0.747
17	44	22.318	10.696	0	41	28.971	896	140	6	11	10.511	5.330	82.967	0.659	1.972	0.507	0.807
18	212	57.160	19.918	15	106	69.012	3523	149	14	26	23.867	11.310	78.084	0.559	2.110	0.474	0.828
19	320	13.863	7.140	0	39	111.054	2518	157	24	29	28.879	14.109	56.812	0.326	2.047	0.489	0.655
20	29	17.759	8.947	5	37	39.799	3995	157	4	17	16.060	2.299	81.294	0.230	6.985	0.143	0.598
21	359	20.682	9.994	2	48	97.497	1009	167	26	25	25.407	17.991	164.077	0.475	1.412	0.708	0.722
22	390	27.936	13.211	1	64	89.497	2947	178	20	32	28.797	17.244	79.850	0.612	1.670	0.599	0.849
23	114	18.061	10.958	0	43	77.456	3990	184	8	35	34.379	4.222	82.147	0.239	8.143	0.123	0.702
24	60	22.917	10.708	3	50	33.213	3235	201	9	12	11.612	6.579	70.020	0.684	1.765	0.567	0.774
25	19	10.947	6.803	2	24	34.385	1927	222	5	14	11.032	2.193	99.962	0.202	5.031	0.199	0.447
26	88	11.727	6.216	1	29	50.284	1933	223	12	13	11.985	9.349	47.641	0.437	1.282	0.780	0.685
27	3365	22.405	12.016	0	65	350.233	1788	236	52	111	96.200	44.537	89.748	0.345	2.160	0.463	0.813
28	104	16.635	7.422	1	32	53.941	3726	239	15	15	14.952	8.856	43.302	0.449	1.688	0.592	0.710
29	170	29.565	13.389	5	69	62.870	2059	253	11	24	24.186	8.950	77.028	0.540	2.702	0.370	0.829
30	85	14.435	7.199	1	39	44.870	2600	257	8	18	16.223	6.671	98.422	0.531	2.432	0.411	0.759
31	327	34.358	12.976	0	79	77.355	555	266	15	29	29.476	14.125	93.770	0.687	2.087	0.479	0.900
32	208	30.846	11.328	8	59	70.184	364	276	13	25	22.582	11.727	79.367	0.531	1.926	0.519	0.809
33	656	25.595	12.654	0	71	116.468	1433	288	27	37	33.769	24.734	80.025	0.608	1.365	0.732	0.839
34	142	14.697	7.371	2	35	57.598	3894	290	12	20	17.589	10.279	92.022	0.538	1.711	0.584	0.772
35	195	15.477	8.626	1	48	61.598	1333	309	17	18	16.869	14.718	38.783	0.646	1.146	0.872	0.811
36	102	21.206	9.637	3	42	49.698	3719	323	12	18	17.903	7.254	64.374	0.519	2.468	0.405	0.745
37	257	35.860	13.399	5	78	72.770	1439	330	14	29	25.685	12.740	80.409	0.610	2.016	0.496	0.843
38	34	18.941	6.233	8	34	39.698	3596	332	7	14	10.422	4.154	72.622	0.271	2.509	0.399	0.511
39	36	20.778	8.819	2	40	28.385	26	337	7	10	8.618	5.319	101.294	0.561	1.620	0.617	0.692
40	55	16.618	8.403	2	39	37.799	1756	351	9	11	9.476	7.390	61.498	0.484	1.282	0.780	0.683
41	23	15.174	8.430	4	33	20.728	3298	354	4	8	7.454	3.928	93.722	0.673	1.898	0.527	0.793
42	119	26.202	11.169	2	54	56.527	1925	374	11	18	16.018	9.459	94.677	0.468	1.693	0.591	0.715
43	756	37.450	18.784	0	93	141.882	57	395	26	54	48.675	19.775	71.836	0.472	2.461	0.406	0.816
44	139	31.360	13.759	4	77	55.355	1211	397	11	21	19.980	8.858	78.999	0.570	2.256	0.443	0.801
45	125	53.696	20.317	10	98	43.456	305	400	11	16	15.239	10.444	93.639	0.832	1.459	0.685	0.874
46	17	15.882	9.137	2	31	18.142	1320	416	5	6	6.127	3.533	71.288	0.649	1.734	0.577	0.680
47	1598	24.387	11.403	1	66	198.995	2973	448	41	57	54.320	37.457	89.204	0.507	1.450	0.690	0.846
48	1298	25.989	11.623	1	73	170.066	1155	449	36	59	54.885	30.111	104.168	0.564	1.823	0.549	0.879
49	49	23.245	11.964	4	51	29.556	673	456	7	11	11.204	5.569	76.221	0.705	2.012	0.497	0.810
50	148	22.392	12.010	1	53	54.042	2822	483	11	19	18.363	10.262	92.127	0.637	1.789	0.559	0.841
51	160	32.400	12.788	4	57	56.527	3712	492	12	20	18.394	11.075	78.163	0.629	1.661	0.602	0.808
52	275	39.422	17.573	1	87	81.255	2782	517	16	33	33.727	10.382	74.286	0.523	3.249	0.308	0.831
53	3122	28.098	13.327	1	80	288.877	3540	530	68	75	81.964	48.498	48.051	0.470	1.690	0.592	0.879
54	4656	19.676	9.721	0	59	494.884	1930	531	97	109	121.557	48.769	129.410	0.239	2.492	0.401	0.735
55	2093	32.664	15.725	1	84	290.877	895	535	72	63	60.549	44.012	155.635	0.311	1.376	0.727	0.657
56	156	42.263	15.231	3	74	56.284	1372	536	11	22	19.613	10.127	91.824	0.619	1.937	0.516	0.852
