 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	866	47.135	24.993	0	105	153.740	319	1	64	21	60.402	18.255	174.443	0.460	3.309	0.302	0.909
2	2840	23.887	11.374	0	68	272.451	2368	1	85	49	83.044	43.543	160.908	0.481	1.907	0.524	0.909
3	18	25.611	13.035	0	45	16.728	3306	2	6	5	5.878	3.899	166.824	0.808	1.507	0.663	0.750
4	327	64.795	26.473	2	120	74.326	102	4	22	23	25.223	16.507	133.085	0.744	1.528	0.654	0.877
5	52	49.442	14.408	14	78	28.971	1242	8	8	9	8.438	7.847	84.967	0.779	1.075	0.930	0.832
6	22	24.182	12.764	3	41	20.971	3187	9	6	8	6.669	4.200	100.051	0.629	1.588	0.630	0.677
7	40	27.775	11.396	10	55	26.627	1065	14	10	8	9.879	5.155	149.192	0.709	1.916	0.522	0.748
8	19	23.158	10.297	11	45	18.728	3747	38	7	5	5.986	4.041	160.603	0.681	1.481	0.675	0.704
9	42	44.476	12.780	17	65	25.556	3649	41	9	7	8.363	6.394	174.870	0.808	1.308	0.765	0.816
10	136	50.743	15.367	5	84	45.698	1954	56	16	13	15.646	11.068	165.364	0.818	1.414	0.707	0.863
11	65	72.262	16.902	23	103	30.142	2094	70	10	8	10.712	7.726	176.664	0.899	1.386	0.721	0.903
12	587	19.518	9.253	0	47	119.296	757	82	28	35	30.206	24.743	82.893	0.518	1.221	0.819	0.819
13	107	20.682	9.300	1	41	47.698	1847	85	16	10	15.422	8.834	161.229	0.591	1.746	0.573	0.817
14	23	31.000	12.881	10	58	18.728	3353	89	8	4	7.599	3.854	170.974	0.824	1.972	0.507	0.868
15	50	14.220	8.092	1	36	49.698	3778	99	16	12	12.492	5.096	141.185	0.254	2.451	0.408	0.455
16	58	56.810	17.698	20	94	30.385	3378	107	11	8	10.954	6.741	166.312	0.789	1.625	0.615	0.853
17	37	37.811	12.186	11	59	22.142	1790	150	8	6	8.834	5.333	155.502	0.948	1.657	0.604	0.881
18	18	15.444	6.090	7	26	17.556	2158	150	6	6	6.673	3.434	131.473	0.734	1.943	0.515	0.720
19	139	24.446	12.105	2	54	51.456	3132	158	20	11	17.545	10.087	5.807	0.660	1.739	0.575	0.837
20	22	26.591	9.101	13	50	18.728	51	166	7	5	6.740	4.156	159.387	0.788	1.622	0.617	0.815
21	319	53.699	21.481	1	112	75.012	400	179	26	20	25.437	15.967	19.707	0.712	1.593	0.628	0.859
22	53	37.264	12.405	5	60	26.971	1617	189	10	7	9.946	6.785	7.058	0.916	1.466	0.682	0.883
23	20	30.250	10.427	8	49	18.728	1218	208	7	5	6.611	3.852	154.037	0.717	1.716	0.583	0.784
24	131	25.649	11.281	1	52	50.870	1084	209	21	10	20.392	8.179	171.662	0.636	2.493	0.401	0.826
25	68	35.265	9.903	15	67	33.213	3654	218	11	10	10.498	8.247	163.151	0.775	1.273	0.786	0.800
26	18	19.611	7.732	5	30	19.556	2627	238	7	6	6.076	3.772	24.564	0.591	1.611	0.621	0.655
27	23	32.957	12.715	4	55	17.899	1193	263	6	5	6.284	4.660	150.815	0.902	1.349	0.742	0.885
28	131	24.252	10.232	1	48	55.355	3937	263	16	17	15.633	10.669	44.212	0.537	1.465	0.682	0.708
29	56	31.625	11.102	5	60	37.456	3835	266	13	9	10.123	7.044	10.554	0.502	1.437	0.696	0.683
30	23	24.043	8.931	7	38	20.728	923	268	8	4	8.488	3.450	1.069	0.673	2.460	0.406	0.793
31	32	13.125	8.583	1	37	38.627	3851	269	7	11	9.098	4.479	108.465	0.270	2.031	0.492	0.566
32	293	63.785	24.635	6	125	72.426	1012	273	22	19	22.735	16.409	151.483	0.702	1.386	0.722	0.867
33	293	19.553	9.251	2	48	83.740	3401	274	23	20	20.570	18.136	10.361	0.525	1.134	0.882	0.798
34	104	55.933	15.108	8	90	38.627	3606	276	14	10	13.099	10.109	176.111	0.876	1.296	0.772	0.893
35	28	30.786	13.065	1	55	24.385	1184	281	9	6	8.620	4.136	160.028	0.592	2.084	0.480	0.700
36	60	15.850	7.054	1	31	34.042	1232	299	10	11	9.919	7.702	58.961	0.651	1.288	0.777	0.759
37	162	35.938	13.611	2	70	55.941	1049	309	21	13	19.474	10.592	165.207	0.651	1.839	0.544	0.827
38	26	15.615	8.367	2	39	20.142	3044	312	6	7	7.515	4.405	56.932	0.805	1.706	0.586	0.812
39	17	27.000	10.926	4	42	15.899	3470	312	6	4	6.177	3.504	170.505	0.845	1.763	0.567	0.850
40	22	13.909	5.520	4	25	24.971	2291	314	7	7	5.358	5.228	49.731	0.443	1.025	0.976	0.587
41	59	36.729	14.047	4	70	28.971	2274	320	10	8	10.993	6.833	154.832	0.883	1.609	0.622	0.894
42	21	13.667	8.120	1	31	26.971	2542	330	9	5	7.745	3.453	170.241	0.363	2.243	0.446	0.575
43	84	69.083	19.703	13	103	35.456	837	340	12	11	11.861	9.017	150.262	0.840	1.315	0.760	0.848
44	181	22.006	10.185	2	56	71.012	2376	344	26	15	24.975	9.227	20.958	0.451	2.707	0.369	0.764
45	5910	41.759	22.978	0	129	430.659	207	348	126	106	134.761	55.838	146.541	0.400	2.413	0.414	0.801
46	439	42.059	14.853	1	80	84.326	3622	351	24	27	25.582	21.849	98.629	0.776	1.171	0.854	0.889
47	25	13.080	6.304	2	26	20.728	3845	368	6	7	7.442	4.277	129.385	0.731	1.740	0.575	0.758
48	586	29.480	12.593	1	67	124.468	3159	369	40	26	36.566	20.405	162.503	0.475	1.792	0.558	0.788
49	18	23.278	10.470	6	41	16.142	3929	409	6	5	5.986	3.829	152.337	0.868	1.563	0.640	0.766
50	20	38.000	11.734	9	54	17.314	2399	414	6	5	6.271	4.060	33.935	0.838	1.545	0.647	0.800
51	40	17.775	6.893	6	34	24.142	3315	423	9	6	8.821	5.774	164.155	0.862	1.528	0.655	0.879
52	140	20.329	12.027	2	48	66.527	2341	454	14	18	19.054	9.355	108.889	0.398	2.037	0.491	0.741
53	528	42.345	18.354	4	113	103.983	922	471	39	21	35.165	19.118	176.048	0.614	1.839	0.544	0.868
54	25	23.440	11.983	1	53	19.556	3529	473	8	5	6.967	4.569	163.262	0.821	1.525	0.656	0.806
55	51	28.647	11.124	1	50	28.142	3056	486	10	7	10.502	6.183	168.753	0.809	1.698	0.589	0.857
56	189	29.714	12.317	4	63	55.355	1742	501	19	14	17.487	13.761	177.313	0.775	1.271	0.787	0.867
57	3381	42.573	22.925	0	112	375.546	3804	516	137	57	131.687	32.690	169.672	0.301	4.028	0.248	0.729
58	18	23.389	9.388	8	42	16.142	225	530	6	5	5.591	4.099	139.188	0.868	1.364	0.733	0.800
59	144	36.000	16.048	4	73	58.184	2143	549	16	18	18.995	9.652	47.716	0.535	1.968	0.508	0.727
60	224	18.156	9.341	1	47	63.598	140	563	18	20	18.440	15.466	97.740	0.696	1.192	0.839	0.831
61	530	26.255	12.632	0	63	97.983	2537	568	29	29	27.770	24.300	141.376	0.694	1.143	0.875	0.858
62	37	35.297	14.364	6	60	24.142	45	572	9	6	8.132	5.793	164.303	0.798	1.404	0.712	0.831
