 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	265	18.540	9.283	1	53	83.598	2199	1	31	12	28.578	11.806	174.459	0.477	2.421	0.413	0.841
2	105	48.438	18.128	4	99	40.627	3180	2	15	10	14.664	9.117	13.581	0.799	1.608	0.622	0.861
3	56	45.161	16.374	17	91	32.971	2422	4	12	7	11.161	6.389	15.606	0.647	1.747	0.572	0.794
4	91	44.220	21.719	8	91	54.527	615	5	23	7	20.219	5.730	3.555	0.385	3.528	0.283	0.719
5	690	50.419	25.582	2	129	125.296	403	9	41	28	38.208	22.994	150.200	0.552	1.662	0.602	0.830
6	200	49.705	23.418	5	108	81.355	3521	14	34	10	32.336	7.875	1.743	0.380	4.106	0.244	0.792
7	113	80.381	30.963	5	130	49.698	830	16	19	10	16.813	8.558	166.429	0.575	1.965	0.509	0.810
8	24	48.500	18.290	12	76	20.485	2450	34	8	4	7.326	4.171	16.420	0.719	1.757	0.569	0.857
9	43	29.116	11.446	7	63	29.213	2582	46	11	6	10.526	5.201	4.957	0.633	2.024	0.494	0.748
10	8261	43.496	33.679	0	194	448.174	3090	58	140	84	129.364	81.307	177.273	0.517	1.591	0.629	0.895
11	122	39.262	17.230	4	96	50.627	2920	64	20	8	19.384	8.013	6.633	0.598	2.419	0.413	0.875
12	30	50.700	20.174	8	86	24.971	219	69	10	5	9.826	3.887	5.721	0.605	2.528	0.396	0.741
13	17	51.294	18.587	22	84	18.485	1430	72	8	3	7.567	2.860	179.659	0.625	2.646	0.378	0.829
14	63	17.190	8.939	1	42	38.627	646	95	14	10	14.505	5.530	29.806	0.531	2.623	0.381	0.728
15	18	30.944	10.930	7	49	22.142	2120	98	8	5	7.313	3.134	14.246	0.461	2.334	0.429	0.610
16	25	19.200	9.341	4	39	24.971	2216	104	7	7	6.215	5.122	176.579	0.504	1.213	0.824	0.641
17	47	32.681	14.595	0	56	29.213	1767	105	11	8	10.183	5.877	15.042	0.692	1.733	0.577	0.764
18	16	28.812	8.666	15	42	15.899	2398	107	7	3	6.506	3.131	171.748	0.795	2.078	0.481	0.865
19	37	32.054	11.113	4	51	26.385	2867	108	11	6	9.646	4.884	177.686	0.668	1.975	0.506	0.787
20	43	41.442	19.907	5	79	33.799	438	110	14	6	13.213	4.143	10.009	0.473	3.189	0.314	0.711
21	37	16.108	8.781	2	38	25.556	737	121	9	6	8.308	5.670	10.334	0.712	1.465	0.682	0.813
22	50	28.060	11.762	5	54	29.799	2549	122	11	8	10.607	6.002	24.325	0.708	1.767	0.566	0.763
23	16	39.000	17.527	10	84	20.728	3233	131	9	3	8.887	2.292	6.598	0.468	3.877	0.258	0.696
24	32	62.906	21.652	2	108	25.556	298	146	9	6	9.023	4.516	14.181	0.616	1.998	0.500	0.753
25	139	13.504	7.155	1	34	104.125	205	149	24	18	17.364	10.192	160.344	0.161	1.704	0.587	0.470
26	5156	47.988	25.367	0	141	469.144	1188	155	159	65	149.548	43.898	7.269	0.294	3.407	0.294	0.709
27	42	73.452	30.993	14	141	26.728	3681	163	11	5	11.673	4.581	1.332	0.739	2.548	0.392	0.875
28	25	31.520	11.500	5	55	27.314	2636	184	12	4	11.341	2.807	11.820	0.421	4.040	0.248	0.694
29	33	24.970	9.895	5	44	22.971	3945	184	9	6	8.621	4.874	6.055	0.786	1.769	0.565	0.786
30	22	48.409	26.253	8	104	20.728	3444	195	9	4	8.512	3.291	175.658	0.643	2.587	0.387	0.772
31	58	45.603	13.842	10	72	29.213	1801	206	11	8	10.592	6.972	5.536	0.854	1.519	0.658	0.853
32	70	43.657	12.828	17	76	37.213	2972	233	15	7	14.448	6.169	173.117	0.635	2.342	0.427	0.809
33	477	23.369	11.069	0	54	96.083	373	244	26	29	31.090	19.535	126.477	0.649	1.591	0.628	0.857
34	31	53.194	18.967	18	89	22.728	1488	246	9	5	9.345	4.224	16.617	0.754	2.212	0.452	0.849
35	1258	47.324	29.063	0	138	170.066	3344	249	61	33	57.126	28.039	8.836	0.547	2.037	0.491	0.870
36	16	44.438	16.199	14	71	19.314	65	260	8	4	7.231	2.817	27.759	0.539	2.567	0.390	0.727
37	39	29.282	8.256	8	50	29.213	2003	299	11	6	10.661	4.658	1.976	0.574	2.289	0.437	0.729
38	16	21.688	13.006	6	43	18.485	1509	308	7	4	6.896	2.954	12.821	0.588	2.334	0.428	0.762
39	30	27.400	12.732	8	63	22.971	2795	312	9	6	7.486	5.102	14.204	0.714	1.467	0.682	0.759
40	18	43.556	20.042	13	79	20.485	3532	315	9	3	8.672	2.643	6.298	0.539	3.281	0.305	0.800
41	18	28.000	10.146	7	43	17.314	3253	320	7	4	7.468	3.069	24.027	0.755	2.433	0.411	0.818
42	17	13.765	10.293	1	38	21.556	1444	321	9	4	7.715	2.806	159.642	0.460	2.750	0.364	0.667
43	201	50.368	28.514	3	132	87.598	364	324	35	11	34.615	7.393	175.443	0.329	4.682	0.214	0.676
44	87	44.816	17.485	9	86	40.042	479	327	15	9	14.727	7.522	1.740	0.682	1.958	0.511	0.806
45	275	25.716	12.288	2	58	80.083	2329	344	27	16	24.102	14.527	3.172	0.539	1.659	0.603	0.822
46	60	31.000	13.828	4	61	40.627	1476	352	16	8	15.468	4.939	9.298	0.457	3.132	0.319	0.698
47	24	36.375	17.242	5	71	21.899	107	354	9	4	8.853	3.452	2.649	0.629	2.565	0.390	0.800
48	2240	60.468	35.975	1	179	280.492	2558	356	105	34	102.722	27.765	175.288	0.358	3.700	0.270	0.802
49	31	54.871	21.757	8	89	22.142	3969	360	8	6	8.791	4.490	23.273	0.795	1.958	0.511	0.827
50	25	43.520	23.514	11	90	19.314	1074	375	8	4	8.208	3.878	7.224	0.842	2.117	0.472	0.877
51	32	62.938	25.106	13	103	25.314	3182	378	11	4	11.343	3.592	0.380	0.628	3.158	0.317	0.842
52	28	42.393	14.564	8	67	24.971	3908	380	8	6	7.387	4.826	9.997	0.564	1.531	0.653	0.691
53	150	27.587	13.609	2	63	55.698	3786	384	18	15	19.635	9.727	37.308	0.608	2.019	0.495	0.775
54	38	20.737	9.188	2	45	28.142	910	392	12	5	12.076	4.006	2.458	0.603	3.014	0.332	0.784
55	64	84.688	23.465	24	134	37.213	2853	400	14	8	13.035	6.251	10.638	0.581	2.085	0.480	0.762
56	71	46.014	15.783	9	84	33.456	2905	409	13	8	12.486	7.240	5.494	0.797	1.725	0.580	0.845
57	17	40.588	13.537	15	60	15.899	3086	438	6	4	5.905	3.665	178.536	0.845	1.611	0.621	0.829
58	41	29.341	11.432	4	53	26.971	2996	443	11	6	10.278	5.079	20.204	0.708	2.024	0.494	0.820
