 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	19	72.158	7.697	56	86	21.899	3934	1	10	3	8.199	2.951	176.102	0.498	2.779	0.360	0.792
2	24569	34.004	21.368	0	127	1133.225	291	5	229	198	191.145	163.657	167.250	0.240	1.168	0.856	0.734
3	132	43.750	15.065	0	74	44.870	497	30	16	12	15.304	10.982	1.380	0.824	1.394	0.718	0.860
4	110	30.145	13.446	2	63	46.870	782	32	17	10	17.504	8.001	160.482	0.629	2.188	0.457	0.815
5	17	30.294	10.215	2	45	14.728	2738	38	5	5	5.335	4.057	55.991	0.985	1.315	0.761	0.829
6	22	16.227	11.788	3	36	19.899	2641	40	6	5	5.469	5.122	112.650	0.698	1.068	0.937	0.800
7	37	27.946	9.395	3	45	27.556	2705	47	12	5	10.546	4.467	177.687	0.612	2.361	0.424	0.796
8	30	25.033	9.856	7	45	21.314	1547	60	7	6	8.014	4.766	145.899	0.830	1.681	0.595	0.857
9	29	22.759	9.851	2	42	21.556	3610	66	7	7	6.365	5.801	123.787	0.784	1.097	0.911	0.773
10	100	32.960	10.839	11	56	39.456	1954	84	12	13	12.080	10.540	74.685	0.807	1.146	0.873	0.837
11	67	38.224	15.067	7	67	33.213	2576	93	9	11	10.693	7.978	72.525	0.763	1.340	0.746	0.812
12	25	29.440	9.359	13	46	19.556	1264	94	6	7	7.449	4.273	123.115	0.821	1.743	0.574	0.781
13	304	44.444	15.233	7	89	67.012	1650	97	21	21	21.989	17.603	146.188	0.851	1.249	0.801	0.899
14	34	33.176	13.167	11	57	21.314	3555	120	7	6	7.044	6.146	6.903	0.941	1.146	0.872	0.907
15	100	69.360	20.705	18	118	38.385	2606	139	14	9	13.953	9.125	172.326	0.853	1.529	0.654	0.905
16	177	31.893	12.145	1	62	51.941	2084	143	17	15	16.362	13.774	171.928	0.824	1.188	0.842	0.876
17	22	24.136	10.394	5	48	26.728	2839	149	9	6	7.672	3.651	132.160	0.387	2.101	0.476	0.587
18	27	22.222	6.393	13	37	20.728	2737	153	6	6	6.590	5.217	87.892	0.790	1.263	0.792	0.818
19	16	21.000	10.257	2	41	17.314	3055	157	5	6	5.162	3.947	79.594	0.671	1.308	0.765	0.711
20	237	54.376	17.195	2	92	59.355	3584	175	20	17	19.681	15.333	166.415	0.845	1.284	0.779	0.899
21	138	16.739	8.488	1	41	60.770	2151	177	17	14	15.116	11.624	173.808	0.470	1.300	0.769	0.721
22	137	25.518	11.781	3	53	49.698	375	187	15	16	17.601	9.910	128.006	0.697	1.776	0.563	0.825
23	202	55.856	21.003	8	108	58.284	1851	190	20	14	20.036	12.837	166.384	0.747	1.561	0.641	0.878
24	417	50.098	21.641	2	100	97.154	1629	202	20	36	36.581	14.514	100.854	0.555	2.520	0.397	0.806
25	232	40.573	13.711	5	81	68.184	1287	204	22	18	19.957	14.801	6.164	0.627	1.348	0.742	0.799
26	86	23.779	9.664	4	44	36.870	3965	206	13	11	12.033	9.100	173.941	0.795	1.322	0.756	0.831
