 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	387	21.266	10.542	0	55	113.640	47	1	33	26	35.137	14.023	147.969	0.377	2.506	0.399	0.741
2	756	43.500	16.795	1	94	157.397	1274	1	63	20	59.627	16.143	173.235	0.383	3.694	0.271	0.845
3	262	17.943	8.615	1	41	95.983	3076	6	17	30	24.707	13.502	91.391	0.357	1.830	0.546	0.692
4	33	22.121	10.358	4	50	22.142	3389	6	6	8	7.284	5.769	65.774	0.846	1.263	0.792	0.835
5	474	14.909	7.411	1	39	144.267	1434	24	43	26	44.634	13.522	156.323	0.286	3.301	0.303	0.730
6	115	29.348	10.899	5	55	43.698	902	77	11	17	15.484	9.456	105.953	0.757	1.637	0.611	0.849
7	22	10.318	7.761	2	27	34.385	1306	77	8	11	7.644	3.665	53.616	0.234	2.086	0.479	0.396
8	23	12.087	5.308	4	23	28.385	1924	95	5	11	7.710	3.798	93.170	0.359	2.030	0.493	0.575
9	1174	46.492	26.477	0	112	150.510	3625	111	32	56	55.335	27.013	101.954	0.651	2.048	0.488	0.907
10	82	23.354	12.329	2	54	40.627	2007	149	9	15	13.086	7.978	87.611	0.624	1.640	0.610	0.796
11	34	15.529	7.480	1	33	26.971	3950	152	9	8	7.534	5.746	147.457	0.587	1.311	0.763	0.694
12	3565	39.327	20.721	0	107	292.392	3404	162	60	103	90.449	50.184	98.555	0.524	1.802	0.555	0.880
13	2406	31.807	17.408	0	98	221.037	214	184	49	72	74.097	41.343	109.501	0.619	1.792	0.558	0.909
14	80	16.462	6.516	2	29	47.698	777	197	11	14	12.073	8.437	112.399	0.442	1.431	0.699	0.661
15	56	21.857	10.647	2	44	31.213	2796	199	8	12	11.771	6.057	107.721	0.722	1.943	0.515	0.789
16	199	36.673	15.109	5	69	67.698	113	207	12	28	26.582	9.532	92.149	0.546	2.789	0.359	0.829
17	571	18.876	9.322	0	55	124.953	2252	209	29	41	32.711	22.225	96.170	0.460	1.472	0.679	0.732
18	396	38.470	17.242	2	94	84.912	3929	219	20	28	27.351	18.435	109.205	0.690	1.484	0.674	0.891
19	26	14.654	6.711	2	27	22.142	2151	220	6	7	7.260	4.560	104.271	0.666	1.592	0.628	0.743
20	33	17.242	7.826	4	30	22.142	3811	224	6	8	7.641	5.499	101.840	0.846	1.390	0.720	0.846
21	118	24.169	10.521	4	58	47.698	148	251	11	18	16.427	9.146	101.731	0.652	1.796	0.557	0.805
22	62	21.339	12.075	3	53	34.627	629	259	9	13	12.232	6.454	121.024	0.650	1.895	0.528	0.805
23	39	17.821	10.195	4	40	30.627	1242	285	7	12	10.161	4.887	112.325	0.522	2.079	0.481	0.684
24	563	16.171	8.047	1	45	122.953	1662	289	28	35	31.932	22.449	110.577	0.468	1.422	0.703	0.783
25	193	28.549	11.776	4	59	66.426	1032	351	13	24	23.131	10.624	99.975	0.550	2.177	0.459	0.793
26	36	16.639	7.526	4	31	26.971	2573	351	6	11	9.705	4.723	111.772	0.622	2.055	0.487	0.758
27	173	33.965	13.893	2	70	55.113	3664	355	11	22	20.765	10.608	95.454	0.716	1.958	0.511	0.885
28	1003	43.765	19.839	4	107	131.054	3241	367	32	44	42.069	30.356	100.279	0.734	1.386	0.722	0.913
29	32	21.156	9.612	2	41	22.971	525	369	9	6	7.321	5.565	155.342	0.762	1.316	0.760	0.780
30	26	18.500	9.192	3	36	22.142	536	374	8	6	6.630	4.993	139.992	0.666	1.328	0.753	0.712
31	22	13.182	6.843	1	24	24.971	722	399	5	9	7.942	3.527	99.609	0.443	2.252	0.444	0.629
32	315	53.067	21.637	5	96	87.598	3181	401	12	35	36.224	11.072	93.611	0.516	3.272	0.306	0.870
33	22	15.091	6.546	5	26	19.314	3502	403	6	6	5.640	4.967	156.283	0.741	1.135	0.881	0.786
34	115	35.191	14.652	1	69	48.284	3742	415	10	18	16.359	8.951	99.380	0.620	1.828	0.547	0.799
35	68	22.265	10.530	3	46	36.627	1233	416	9	13	11.291	7.668	95.059	0.637	1.472	0.679	0.764
36	31	19.839	9.589	3	37	24.728	3284	434	5	10	9.083	4.345	80.524	0.637	2.090	0.478	0.785
37	185	14.811	8.004	2	45	75.841	1511	443	18	20	16.739	14.072	61.301	0.404	1.190	0.841	0.712
38	54	22.611	9.803	6	49	32.627	1275	445	8	12	10.408	6.606	86.227	0.637	1.576	0.635	0.750
39	75	24.067	12.181	3	50	38.042	1504	480	10	13	11.749	8.127	114.082	0.651	1.446	0.692	0.769
40	38	22.947	10.179	4	44	25.556	3034	496	7	9	8.317	5.817	56.776	0.731	1.430	0.699	0.768
41	63	11.873	5.537	1	25	39.456	2486	498	9	12	10.741	7.468	56.358	0.509	1.438	0.695	0.696
42	52	24.058	11.106	4	55	30.142	2988	506	7	11	11.316	5.851	90.570	0.719	1.934	0.517	0.819
43	183	29.842	15.833	1	64	96.569	3686	506	21	17	18.700	12.460	5.424	0.247	1.501	0.666	0.593
44	79	23.671	13.085	4	55	40.870	591	512	11	15	12.013	8.373	72.652	0.594	1.435	0.697	0.725
45	91	12.758	6.390	1	30	56.527	1899	521	10	18	16.671	6.950	107.885	0.358	2.399	0.417	0.645
46	72	17.931	9.821	2	39	46.284	3167	523	8	19	17.195	5.331	103.519	0.422	3.225	0.310	0.716
47	43	24.186	11.669	4	52	27.213	806	533	8	10	10.088	5.427	117.326	0.730	1.859	0.538	0.768
48	338	37.565	15.090	1	86	79.841	2701	536	18	29	27.386	15.714	105.645	0.666	1.743	0.574	0.868
49	37	18.730	7.248	7	33	28.385	3679	539	6	10	9.094	5.180	98.323	0.577	1.755	0.570	0.740
50	85	23.788	9.907	2	46	45.698	2756	540	10	15	13.807	7.838	84.557	0.511	1.761	0.568	0.720
51	270	22.359	11.482	1	65	82.426	3625	589	13	28	28.692	11.982	83.824	0.499	2.395	0.418	0.829
52	62	24.726	9.414	5	43	34.971	545	591	7	14	11.588	6.812	85.917	0.637	1.701	0.588	0.805
53	43	19.000	8.786	3	38	27.556	3250	609	6	11	10.321	5.305	98.416	0.712	1.945	0.514	0.835
54	2744	30.978	17.167	0	99	328.534	2462	610	51	101	88.435	39.506	71.033	0.319	2.239	0.447	0.722
55	18	15.722	9.009	4	36	21.314	501	615	6	7	5.984	3.830	116.730	0.498	1.562	0.640	0.621
56	174	57.753	24.277	10	108	60.284	1302	633	10	26	24.680	8.977	100.039	0.602	2.749	0.364	0.868
57	29	19.241	7.090	7	34	30.627	207	634	7	11	9.206	4.011	107.847	0.388	2.295	0.436	0.558
58	208	29.591	11.030	3	55	63.355	1664	645	14	22	20.407	12.977	78.463	0.651	1.573	0.636	0.824
59	34	15.147	7.203	2	29	23.314	3485	646	7	7	7.087	6.109	76.472	0.786	1.160	0.862	0.829
60	62	15.323	6.583	2	33	36.627	2200	679	11	9	9.998	7.896	171.457	0.581	1.266	0.790	0.752
61	998	17.746	9.045	0	49	141.681	2009	681	39	40	44.300	28.684	133.469	0.625	1.544	0.647	0.892
62	28	14.464	7.564	1	29	26.385	746	685	6	10	8.338	4.276	85.985	0.505	1.950	0.513	0.636
63	731	30.335	15.519	0	81	155.681	3653	687	33	46	40.256	23.120	60.551	0.379	1.741	0.574	0.764
64	56	28.089	12.757	4	62	32.385	3695	707	8	12	9.869	7.225	98.818	0.671	1.366	0.732	0.794
65	233	25.455	10.192	1	53	63.355	2084	713	16	22	22.296	13.306	111.970	0.729	1.676	0.597	0.857
66	23	13.043	5.988	5	26	31.556	1265	729	9	6	6.808	4.302	17.832	0.290	1.583	0.632	0.554
67	52	28.808	10.102	8	48	28.627	3051	744	8	11	9.611	6.889	94.906	0.797	1.395	0.717	0.794
68	236	37.555	12.810	1	73	63.355	208	758	15	23	22.502	13.354	90.224	0.739	1.685	0.593	0.872
69	303	18.690	9.258	0	45	78.083	3897	818	19	25	23.938	16.117	80.555	0.625	1.485	0.673	0.834
70	30	18.033	8.049	8	39	25.799	172	827	7	9	8.525	4.480	115.864	0.566	1.903	0.526	0.690
71	880	22.274	10.216	0	59	137.439	1774	835	33	40	38.922	28.787	102.112	0.585	1.352	0.740	0.864
72	24	10.125	5.294	3	20	25.556	3813	838	6	9	8.357	3.657	93.706	0.462	2.285	0.438	0.608
73	559	52.222	20.147	4	103	122.225	3728	845	19	50	47.865	14.870	80.363	0.470	3.219	0.311	0.846
74	603	18.988	9.667	1	57	128.711	563	862	23	44	41.602	18.455	95.857	0.457	2.254	0.444	0.807
75	602	15.437	8.253	0	43	125.782	3616	877	30	31	27.994	27.381	93.364	0.478	1.022	0.978	0.831
76	93	17.667	8.724	2	39	51.355	3665	879	12	16	13.005	9.105	70.493	0.443	1.428	0.700	0.674
77	681	28.756	11.609	2	64	121.882	2764	893	30	34	31.841	27.232	91.241	0.576	1.169	0.855	0.835
78	140	33.621	12.988	7	66	54.527	554	902	12	21	17.859	9.981	83.914	0.592	1.789	0.559	0.819
79	2386	38.312	19.488	0	110	265.522	3415	927	60	70	70.827	42.893	48.438	0.425	1.651	0.606	0.751
80	2470	30.959	19.901	0	109	336.191	1836	947	63	95	59.952	52.457	51.906	0.275	1.143	0.875	0.650
81	79	12.392	6.736	2	31	68.426	3684	953	15	18	13.599	7.396	103.076	0.212	1.839	0.544	0.463
82	126	16.627	8.122	1	50	65.255	639	959	15	18	13.680	11.727	80.352	0.372	1.167	0.857	0.661
83	27	19.333	9.442	1	39	24.971	243	965	5	10	9.341	3.680	105.489	0.544	2.538	0.394	0.711
84	45	21.244	8.416	6	35	28.142	2884	973	6	10	10.149	5.645	104.874	0.714	1.798	0.556	0.833
85	30	19.867	8.685	5	39	26.971	2802	975	8	8	6.619	5.771	89.400	0.518	1.147	0.872	0.659
86	4670	44.129	24.799	1	143	375.747	3777	978	57	145	132.616	44.837	81.256	0.416	2.958	0.338	0.843
87	225	24.227	10.447	2	51	72.184	1820	1005	15	25	23.802	12.036	81.188	0.543	1.978	0.506	0.787
88	18	13.000	7.154	1	29	18.728	3537	1017	5	7	5.783	3.963	112.137	0.645	1.459	0.685	0.720
89	71	12.465	6.059	1	31	46.284	3446	1022	12	13	10.762	8.400	100.812	0.416	1.281	0.780	0.645
90	20	11.750	5.230	3	21	19.314	484	1023	5	7	7.512	3.390	116.366	0.674	2.216	0.451	0.755
91	91	25.451	9.717	4	56	40.385	2159	1029	10	14	14.087	8.225	106.616	0.701	1.713	0.584	0.835
92	118	26.314	11.515	4	56	52.284	3437	1033	10	20	18.315	8.203	94.694	0.542	2.233	0.448	0.781
93	732	25.520	12.283	0	70	129.439	1571	1044	29	42	37.328	24.968	78.314	0.549	1.495	0.669	0.854
94	33	24.121	11.874	3	43	25.556	1469	1055	6	9	8.585	4.894	104.772	0.635	1.754	0.570	0.742
95	71	17.592	8.844	3	43	35.799	2272	1078	9	13	11.867	7.618	83.936	0.696	1.558	0.642	0.798
96	220	29.059	12.939	2	75	65.941	2253	1081	17	22	23.779	11.780	64.229	0.636	2.019	0.495	0.854
97	92	26.511	11.140	5	55	42.870	2693	1089	10	15	13.417	8.730	94.441	0.629	1.537	0.651	0.790
98	82	10.732	6.100	1	30	63.598	679	1093	12	13	11.080	9.423	80.749	0.255	1.176	0.850	0.603
99	115	15.835	7.484	2	36	86.426	3373	1095	12	36	33.737	4.340	75.893	0.193	7.773	0.129	0.579
100	1072	32.738	16.756	2	84	193.380	3601	1109	55	48	54.310	25.132	142.095	0.360	2.161	0.463	0.673
101	26	14.038	7.917	2	32	20.728	1983	1111	5	8	7.499	4.414	75.162	0.760	1.699	0.589	0.812
102	39	18.641	10.199	2	41	24.728	2454	1116	6	9	9.386	5.291	90.882	0.801	1.774	0.564	0.839
103	1497	22.071	10.068	0	64	215.279	2233	1121	34	65	63.301	30.111	91.272	0.406	2.102	0.476	0.853
104	259	27.537	11.857	4	63	76.770	876	1138	14	28	26.185	12.594	97.624	0.552	2.079	0.481	0.842
105	85	25.647	10.287	1	48	39.799	2577	1138	8	14	13.866	7.805	93.777	0.674	1.777	0.563	0.854
106	35	15.657	8.069	3	33	31.556	1968	1151	7	11	9.195	4.846	81.764	0.442	1.897	0.527	0.648
107	1227	27.186	12.874	1	72	176.652	2722	1177	36	58	53.465	29.220	96.259	0.494	1.830	0.547	0.830
108	1404	36.325	15.347	1	85	199.622	3587	1185	40	73	73.739	24.243	114.608	0.443	3.042	0.329	0.846
109	557	34.540	15.527	1	77	108.125	106	1189	28	33	32.600	21.755	63.576	0.599	1.499	0.667	0.861
110	408	19.586	10.064	0	53	86.569	2991	1195	25	26	26.679	19.472	137.095	0.684	1.370	0.730	0.869
111	54	13.556	5.888	1	27	39.213	520	1207	11	12	11.717	5.868	51.666	0.441	1.997	0.501	0.624
112	180	19.283	9.156	1	52	70.184	2837	1209	20	18	18.122	12.647	26.687	0.459	1.433	0.698	0.696
113	83	19.831	7.772	2	37	36.870	3366	1216	12	12	11.038	9.574	126.167	0.767	1.153	0.867	0.794
114	2398	27.673	13.308	0	74	266.149	211	1235	44	92	84.883	35.970	106.357	0.425	2.360	0.424	0.860
115	28	14.643	8.765	3	29	24.728	3765	1245	7	8	6.985	5.104	78.768	0.575	1.368	0.731	0.683
116	417	30.086	12.821	1	64	86.326	2433	1249	20	30	29.279	18.134	87.900	0.703	1.615	0.619	0.871
117	61	12.443	7.101	2	32	38.527	3908	1270	8	13	12.230	6.350	92.983	0.516	1.926	0.519	0.674
118	669	23.691	11.279	1	59	121.640	71	1277	29	35	35.607	23.922	122.477	0.568	1.488	0.672	0.865
119	59	23.390	11.851	6	49	35.213	1300	1295	7	13	12.544	5.989	98.132	0.598	2.094	0.477	0.781
120	2441	26.705	13.265	0	85	243.179	2437	1303	44	78	75.648	41.085	98.859	0.519	1.841	0.543	0.893
121	38	22.211	8.315	5	36	28.385	496	1316	6	11	9.916	4.879	91.583	0.593	2.032	0.492	0.745
122	648	32.622	15.664	3	76	112.225	621	1320	22	43	40.826	20.209	90.442	0.647	2.020	0.495	0.894
123	325	29.951	12.104	1	66	81.598	168	1353	22	21	21.486	19.259	144.515	0.613	1.116	0.896	0.847
124	38	22.526	11.923	3	52	29.213	3161	1358	8	10	9.518	5.083	122.131	0.560	1.872	0.534	0.679
125	26987	31.590	20.009	0	137	1114.798	520	1372	146	363	307.897	111.599	86.331	0.273	2.759	0.362	0.785
126	253	29.443	10.974	4	56	75.255	2253	1395	17	25	23.364	13.787	106.185	0.561	1.695	0.590	0.801
127	60	19.600	9.369	1	55	36.042	785	1415	8	14	12.631	6.048	108.151	0.580	2.088	0.479	0.755
128	63	26.698	11.346	7	57	35.213	3129	1426	8	13	11.679	6.868	86.285	0.638	1.700	0.588	0.773
129	87	26.287	10.405	2	48	37.213	389	1437	9	14	13.148	8.425	91.382	0.789	1.561	0.641	0.857
130	176	29.614	10.253	1	55	58.669	1388	1440	15	21	19.629	11.416	118.506	0.643	1.719	0.582	0.822
131	17	17.059	10.207	5	39	15.899	1244	1444	4	6	5.938	3.645	102.770	0.845	1.629	0.614	0.829
132	48	17.542	8.861	1	40	25.799	2372	1444	8	9	8.372	7.300	115.436	0.906	1.147	0.872	0.835
133	224	33.326	14.510	1	75	58.870	1880	1453	17	17	18.718	15.237	139.965	0.812	1.228	0.814	0.896
134	59	32.746	14.309	8	64	36.627	2488	1460	7	15	13.640	5.507	104.061	0.553	2.477	0.404	0.761
135	124	22.968	10.701	2	50	51.213	305	1501	11	18	16.297	9.688	84.506	0.594	1.682	0.594	0.782
136	17	16.706	7.261	7	29	22.728	2576	1521	5	8	7.589	2.852	105.723	0.414	2.661	0.376	0.618
137	86	15.977	8.080	2	41	48.042	2138	1523	10	17	16.195	6.761	79.167	0.468	2.395	0.417	0.708
138	534	17.369	8.383	1	50	112.468	2073	1530	30	32	29.089	23.373	126.591	0.531	1.245	0.804	0.813
139	55	27.636	10.126	6	50	32.385	1528	1541	7	12	11.114	6.301	98.325	0.659	1.764	0.567	0.791
140	166	37.572	12.836	2	65	55.113	3204	1542	13	19	18.757	11.268	93.161	0.687	1.665	0.601	0.838
141	25	17.960	9.463	4	38	24.142	3089	1561	4	10	9.200	3.460	84.459	0.539	2.659	0.376	0.735
142	117	26.009	12.142	0	68	53.113	1703	1573	10	20	18.137	8.213	85.999	0.521	2.208	0.453	0.750
143	459	45.575	18.838	2	92	96.569	3210	1591	20	35	34.047	17.165	99.689	0.619	1.984	0.504	0.861
144	40	13.150	6.871	2	28	28.142	2848	1592	8	9	7.722	6.596	146.634	0.635	1.171	0.854	0.721
145	655	27.583	14.045	1	77	123.054	92	1593	23	44	45.057	18.509	100.558	0.544	2.434	0.411	0.861
146	76	20.461	7.537	5	37	37.213	1351	1615	10	13	11.756	8.231	103.665	0.690	1.428	0.700	0.779
147	49	21.857	8.684	5	40	29.556	713	1618	6	12	10.795	5.779	100.320	0.705	1.868	0.535	0.838
148	243	12.490	7.153	0	43	95.983	1116	1704	28	20	24.756	12.498	157.886	0.331	1.981	0.505	0.656
149	110	20.318	9.709	1	48	43.799	919	1706	9	17	15.719	8.910	88.353	0.721	1.764	0.567	0.873
150	43	26.302	10.660	3	45	28.385	2743	1711	6	11	10.645	5.143	86.343	0.671	2.070	0.483	0.789
151	16	17.688	10.255	4	38	21.314	28	1713	4	9	7.811	2.608	86.920	0.443	2.995	0.334	0.640
152	33	22.848	10.314	7	41	24.728	2260	1718	5	10	8.578	4.898	105.324	0.678	1.751	0.571	0.815
153	33	21.333	9.898	3	42	24.385	527	1770	8	8	7.013	5.992	128.368	0.697	1.170	0.854	0.695
154	101	13.426	6.556	2	31	64.770	857	1781	15	15	13.113	9.807	100.741	0.303	1.337	0.748	0.574
155	41	18.878	8.436	4	38	28.971	896	1785	7	11	10.011	5.215	107.217	0.614	1.920	0.521	0.732
156	4957	35.641	19.318	0	99	408.375	1586	1833	71	141	118.331	53.337	107.936	0.374	2.219	0.451	0.771
157	32	26.938	11.642	1	48	21.314	637	1859	7	6	6.704	6.078	67.463	0.885	1.103	0.907	0.865
158	109	16.817	9.180	0	37	54.184	2495	1869	15	16	14.662	9.466	130.005	0.467	1.549	0.646	0.715
159	48	24.312	9.926	3	45	36.627	3273	1881	10	9	8.056	7.586	16.731	0.450	1.062	0.942	0.640
160	22	16.000	7.105	4	35	26.971	3555	1884	6	8	7.440	3.765	104.563	0.380	1.976	0.506	0.550
161	263	22.536	10.352	1	53	71.841	7	1890	17	23	23.533	14.230	117.032	0.640	1.654	0.605	0.840
162	475	24.823	10.486	1	53	97.640	2576	1895	26	29	29.550	20.467	125.710	0.626	1.444	0.693	0.854
163	29	15.345	6.526	3	34	24.142	2540	1902	6	8	7.496	4.926	65.569	0.625	1.522	0.657	0.734
164	52	27.500	12.661	0	59	31.799	1292	1916	9	11	10.596	6.248	107.684	0.646	1.696	0.590	0.732
165	1361	16.679	9.158	0	57	218.593	2616	1918	34	70	64.970	26.672	96.296	0.358	2.436	0.411	0.792
166	590	20.632	9.060	1	49	122.711	1437	1921	25	36	34.731	21.630	68.149	0.492	1.606	0.623	0.822
167	16	16.812	8.658	2	32	15.314	3046	1932	5	5	5.095	3.998	35.884	0.857	1.274	0.785	0.800
168	46	13.891	7.764	2	31	45.456	2706	1935	10	12	9.457	6.193	89.375	0.280	1.527	0.655	0.529
169	44	19.341	9.251	5	38	29.556	723	1937	6	11	9.936	5.639	76.316	0.633	1.762	0.568	0.807
170	45	12.733	6.830	2	31	36.042	871	1939	10	9	10.428	5.494	137.553	0.435	1.898	0.527	0.703
171	83	34.205	12.752	7	63	37.799	47	1940	8	15	13.817	7.648	98.331	0.730	1.807	0.554	0.865
172	332	45.642	16.374	3	87	70.184	2047	1951	18	25	24.550	17.219	81.122	0.847	1.426	0.701	0.921
173	5861	35.083	22.362	0	110	444.902	1560	1961	77	142	121.553	61.393	97.646	0.372	1.980	0.505	0.765
174	18	21.722	8.144	8	38	19.314	2221	1969	6	6	6.960	3.293	131.540	0.606	2.114	0.473	0.692
175	152	14.862	7.903	2	37	72.669	1951	1973	21	17	21.103	9.171	137.285	0.362	2.301	0.435	0.676
176	183	15.344	8.018	0	42	67.012	2533	1978	19	19	18.264	12.757	148.190	0.512	1.432	0.698	0.758
177	63	17.079	9.661	2	40	36.042	2983	1988	7	14	12.760	6.287	87.074	0.609	2.030	0.493	0.778
178	9513	24.467	12.663	0	75	557.127	1719	1994	98	161	143.996	84.116	106.237	0.385	1.712	0.584	0.808
179	22	9.727	5.684	0	18	24.142	1685	2001	6	8	7.843	3.571	124.069	0.474	2.196	0.455	0.638
180	56	17.839	8.809	1	42	31.213	3694	2015	8	11	10.698	6.665	101.506	0.722	1.605	0.623	0.789
181	1858	35.629	17.672	0	93	243.421	3702	2025	54	82	74.011	31.964	118.929	0.394	2.315	0.432	0.709
182	30	18.433	12.475	3	57	25.556	1862	2037	6	9	8.834	4.324	100.491	0.577	2.043	0.489	0.690
183	4110	35.371	17.374	0	96	418.032	2135	2045	47	157	138.371	37.819	93.563	0.296	3.659	0.273	0.767
184	100	27.590	14.848	1	73	44.284	59	2055	13	13	12.171	10.461	138.715	0.641	1.163	0.860	0.781
185	281	38.021	14.495	5	73	77.255	2830	2064	16	26	25.413	14.079	84.617	0.592	1.805	0.554	0.820
186	249	20.618	10.332	0	53	67.012	617	2068	19	19	18.183	17.436	95.163	0.697	1.043	0.959	0.848
187	54	15.241	7.658	2	34	34.627	169	2084	9	10	8.894	7.731	124.287	0.566	1.150	0.869	0.725
188	36	17.333	7.845	4	38	29.213	3115	2126	6	11	8.969	5.111	76.400	0.530	1.755	0.570	0.699
189	1823	26.736	12.223	1	69	288.877	3735	2134	35	99	85.388	27.183	87.291	0.275	3.141	0.318	0.716
190	66	37.848	12.330	15	68	36.042	959	2135	8	13	12.198	6.889	99.410	0.638	1.771	0.565	0.750
