 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	137	25.869	10.315	3	51	54.284	1077	1	23	9	21.871	7.975	0.851	0.584	2.742	0.365	0.870
2	33	22.939	9.230	3	40	23.556	3676	1	7	8	7.855	5.349	75.059	0.747	1.469	0.681	0.759
3	24	15.875	8.405	3	37	20.142	1837	12	6	7	6.341	4.819	93.170	0.743	1.316	0.760	0.750
4	99	19.293	9.864	1	44	41.213	2631	12	10	15	14.175	8.892	76.153	0.732	1.594	0.627	0.843
5	35	18.743	9.379	1	31	26.385	1446	15	6	9	8.986	4.959	86.826	0.632	1.812	0.552	0.737
6	479	17.601	8.921	0	48	128.368	3337	24	23	44	37.238	16.378	83.453	0.365	2.274	0.440	0.732
7	540	28.459	13.851	0	71	132.953	2804	31	23	53	48.360	14.217	75.052	0.384	3.402	0.294	0.760
8	176	28.142	12.117	2	60	60.770	1330	34	12	23	22.207	10.091	80.982	0.599	2.201	0.454	0.809
9	56	17.982	9.068	2	41	31.799	3552	37	10	10	9.412	7.576	32.582	0.696	1.242	0.805	0.772
10	276	32.804	15.258	4	75	84.669	1144	51	13	32	31.305	11.226	90.655	0.484	2.789	0.359	0.803
11	259	34.768	13.781	3	69	74.527	2535	66	15	25	25.859	12.753	71.892	0.586	2.028	0.493	0.855
12	353	48.830	18.266	10	96	81.841	2622	69	17	30	28.648	15.689	78.735	0.662	1.826	0.548	0.881
13	17	17.235	6.572	7	31	19.556	1040	70	6	6	5.583	3.877	51.441	0.559	1.440	0.695	0.630
14	24	18.042	9.621	4	46	18.728	1277	71	6	6	6.388	4.784	76.214	0.860	1.335	0.749	0.828
15	96	20.208	9.860	0	49	40.870	2710	82	12	14	11.566	10.568	61.854	0.722	1.094	0.914	0.797
16	366	27.459	13.395	1	64	80.426	1135	90	19	28	27.064	17.219	94.029	0.711	1.572	0.636	0.884
17	99	28.838	10.279	3	57	46.284	3257	90	12	14	13.275	9.496	60.124	0.581	1.398	0.715	0.762
18	23	11.739	8.438	2	27	30.971	2802	92	10	9	7.922	3.697	134.785	0.301	2.143	0.467	0.451
19	85	28.082	10.139	4	53	38.042	2218	98	10	13	13.007	8.320	65.832	0.738	1.563	0.640	0.842
20	33	13.273	5.708	1	24	26.142	3781	112	10	5	9.843	4.269	11.862	0.607	2.306	0.434	0.750
21	1142	26.612	12.343	0	68	175.581	229	115	30	63	58.292	24.944	93.653	0.466	2.337	0.428	0.859
22	89	21.000	8.802	4	44	47.941	3740	120	9	18	17.165	6.602	76.574	0.487	2.600	0.385	0.739
23	17	12.941	6.796	3	27	19.556	3778	120	7	6	7.185	3.012	140.929	0.559	2.385	0.419	0.654
24	19	12.895	6.632	2	28	20.728	2674	133	6	6	5.993	4.037	84.679	0.556	1.485	0.674	0.667
25	54	22.796	12.621	4	53	32.385	1641	135	7	11	10.122	6.792	87.833	0.647	1.490	0.671	0.794
26	4610	36.995	18.973	1	103	356.818	3307	138	62	123	114.348	51.331	79.273	0.455	2.228	0.449	0.874
27	98	14.459	6.208	2	32	63.598	2638	139	16	15	12.014	10.386	140.462	0.304	1.157	0.864	0.576
28	239	28.431	13.903	4	69	90.326	3212	152	14	37	33.085	9.198	75.901	0.368	3.597	0.278	0.753
29	52	20.423	9.421	2	41	30.385	1991	199	7	12	10.963	6.039	80.517	0.708	1.815	0.551	0.782
30	33	17.121	10.544	2	41	29.213	1315	230	7	11	9.682	4.340	67.315	0.486	2.231	0.448	0.641
31	98	31.071	13.664	5	60	42.284	1778	239	10	16	14.692	8.493	83.938	0.689	1.730	0.578	0.803
32	36	20.472	10.143	4	40	26.971	2315	248	7	10	9.330	4.913	61.278	0.622	1.899	0.527	0.750
33	47	27.681	11.595	1	55	26.971	3369	256	8	9	8.782	6.815	66.650	0.812	1.289	0.776	0.817
34	73	24.110	11.565	3	54	50.284	1898	276	9	18	14.740	6.306	83.389	0.363	2.338	0.428	0.635
35	96	38.312	12.099	9	70	40.142	3881	278	8	15	15.921	7.677	80.316	0.749	2.074	0.482	0.901
36	104	23.865	11.215	4	53	45.213	341	291	9	16	16.843	7.862	86.140	0.639	2.142	0.467	0.839
37	67	17.582	8.939	3	38	41.456	3269	301	12	13	10.266	8.310	64.631	0.490	1.235	0.809	0.626
38	60	23.133	10.560	3	48	36.385	686	303	7	14	12.863	5.939	68.279	0.570	2.166	0.462	0.811
39	91	16.330	7.932	4	36	42.627	1044	308	8	16	15.394	7.527	89.025	0.629	2.045	0.489	0.827
40	276	39.214	14.932	5	72	73.841	1750	332	15	25	24.614	14.277	87.624	0.636	1.724	0.580	0.843
41	238	35.155	13.128	2	82	66.426	3979	361	19	22	23.614	12.832	53.571	0.678	1.840	0.543	0.848
42	215	36.786	13.437	4	68	63.113	1321	363	13	24	22.591	12.118	91.391	0.678	1.864	0.536	0.863
43	44	21.500	10.478	2	45	25.556	1628	366	8	8	8.651	6.476	65.715	0.847	1.336	0.749	0.846
44	38	16.316	8.829	2	39	29.213	1391	377	6	11	9.561	5.060	74.003	0.560	1.889	0.529	0.738
45	47	16.468	7.664	4	36	30.385	2361	409	7	12	10.449	5.727	84.500	0.640	1.825	0.548	0.783
46	102	24.931	11.632	1	55	41.698	3338	436	10	15	14.670	8.853	88.050	0.737	1.657	0.603	0.843
