 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	414	39.935	16.248	2	91	95.012	1318	1	32	19	28.316	18.616	1.400	0.576	1.521	0.657	0.863
2	350	33.100	14.925	0	68	75.012	2076	1	22	23	24.966	17.849	48.347	0.782	1.399	0.715	0.889
3	58	48.379	16.290	5	78	29.799	2307	1	11	8	10.071	7.333	23.073	0.821	1.373	0.728	0.841
4	210	54.590	18.895	5	93	63.012	1658	9	22	16	20.541	13.017	24.311	0.665	1.578	0.634	0.837
5	93	27.602	10.944	2	55	38.042	1945	25	13	11	12.930	9.158	31.518	0.808	1.412	0.708	0.842
6	351	26.892	13.075	2	72	85.740	3853	27	29	22	26.844	16.649	13.900	0.600	1.612	0.620	0.826
7	5270	30.927	14.913	0	89	419.931	2583	32	63	127	121.366	55.287	83.613	0.376	2.195	0.456	0.863
8	2335	43.394	25.963	1	121	276.635	416	33	56	91	65.294	45.533	107.645	0.383	1.434	0.697	0.701
9	960	38.403	18.489	0	96	135.095	2088	33	40	39	36.356	33.621	43.018	0.661	1.081	0.925	0.884
10	47	24.681	9.501	5	43	29.556	939	38	9	9	8.368	7.151	28.647	0.676	1.170	0.855	0.783
11	49	24.980	6.827	8	39	26.971	1495	38	9	8	8.311	7.506	62.401	0.846	1.107	0.903	0.831
12	233	41.227	17.522	2	82	65.941	3807	44	13	23	23.667	12.535	90.388	0.673	1.888	0.530	0.869
13	27	23.222	11.216	1	47	22.142	1267	51	7	7	8.711	3.946	124.143	0.692	2.207	0.453	0.761
14	1555	43.863	19.945	1	95	183.480	694	63	43	56	58.985	33.566	66.738	0.580	1.757	0.569	0.884
15	56	27.268	10.506	7	48	33.213	3268	64	8	12	11.851	6.017	74.070	0.638	1.970	0.508	0.767
16	2422	36.214	16.776	0	93	225.765	1897	67	68	62	59.480	51.846	42.708	0.597	1.147	0.872	0.855
17	34	25.059	12.682	2	54	21.556	1279	93	7	7	7.776	5.567	39.134	0.919	1.397	0.716	0.861
18	5504	31.874	17.667	1	100	396.274	2250	95	96	99	90.094	77.784	20.116	0.440	1.158	0.863	0.787
19	24	20.542	10.430	3	43	19.556	3671	96	6	7	7.181	4.255	64.567	0.789	1.688	0.593	0.750
20	131	54.817	15.967	11	94	45.941	1383	105	12	17	15.533	10.738	75.873	0.780	1.447	0.691	0.848
21	33	22.879	12.884	4	49	21.314	1365	132	6	7	7.922	5.304	65.019	0.913	1.494	0.670	0.904
22	180	18.094	9.727	1	51	58.527	699	140	15	20	19.053	12.028	85.233	0.660	1.584	0.631	0.796
23	519	40.555	18.058	2	92	104.468	1481	141	33	28	32.685	20.218	36.308	0.598	1.617	0.619	0.841
24	2265	36.556	15.920	0	88	219.865	313	143	59	59	59.981	48.080	138.517	0.589	1.248	0.802	0.872
25	624	43.833	18.686	2	106	106.468	1865	149	30	34	30.483	26.064	75.190	0.692	1.170	0.855	0.871
26	819	34.391	12.785	1	76	122.711	1154	156	36	33	35.209	29.617	151.363	0.683	1.189	0.841	0.899
27	44	21.750	8.292	5	36	25.799	3845	158	8	9	9.163	6.114	58.694	0.831	1.499	0.667	0.822
28	50	43.980	11.805	15	65	29.799	481	159	9	10	8.304	7.666	117.442	0.708	1.083	0.923	0.758
