 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	16	19.125	9.032	5	35	15.899	305	1	6	4	5.751	3.542	13.776	0.795	1.623	0.616	0.800
2	267	15.757	7.955	0	38	100.426	1179	1	26	17	23.203	14.651	176.366	0.333	1.584	0.631	0.762
3	422	50.360	19.925	0	96	87.355	3713	1	25	23	24.720	21.736	39.014	0.695	1.137	0.879	0.905
4	6110	19.738	10.325	0	58	415.931	2688	12	83	111	102.185	76.132	78.912	0.444	1.342	0.745	0.888
5	24	17.292	7.899	4	33	21.899	1447	37	5	8	8.747	3.494	78.274	0.629	2.504	0.399	0.750
6	130	21.877	11.031	1	50	59.113	29	52	10	23	20.304	8.152	80.495	0.468	2.491	0.402	0.774
7	113	22.832	11.418	2	47	53.213	895	55	9	22	22.432	6.414	80.640	0.501	3.497	0.286	0.787
8	75	27.360	11.495	7	51	38.627	1574	69	8	15	14.967	6.380	79.165	0.632	2.346	0.426	0.824
9	42	15.952	9.106	2	34	29.799	761	83	7	12	12.257	4.363	68.085	0.594	2.809	0.356	0.778
10	30	14.667	6.870	0	27	23.899	3878	87	5	9	7.089	5.389	92.198	0.660	1.315	0.760	0.800
11	8234	31.727	19.096	0	105	530.742	827	91	105	142	134.693	77.835	73.205	0.367	1.730	0.578	0.796
12	21	13.714	6.459	1	29	17.899	2847	95	5	6	6.274	4.262	99.352	0.824	1.472	0.679	0.840
13	54	21.296	9.714	4	41	37.456	3939	99	7	14	13.236	5.195	83.318	0.484	2.548	0.392	0.701
14	5344	21.868	11.185	0	69	374.132	2195	116	66	126	121.468	56.016	99.329	0.480	2.168	0.461	0.877
15	285	36.898	14.458	3	82	69.255	3376	117	16	27	25.028	14.498	85.652	0.747	1.726	0.579	0.882
16	2121	25.563	13.533	1	80	221.279	2765	121	47	74	67.183	40.197	76.420	0.544	1.671	0.598	0.866
17	34	21.471	7.362	7	32	23.314	1528	122	5	9	9.299	4.656	88.599	0.786	1.997	0.501	0.872
18	104	29.894	10.093	5	53	42.042	2169	137	9	16	15.946	8.304	87.840	0.739	1.920	0.521	0.852
19	267	18.749	9.268	2	43	82.326	2305	139	20	24	19.793	17.176	75.399	0.495	1.152	0.868	0.781
20	265	23.502	12.317	1	56	96.912	1157	141	14	34	32.659	10.331	80.056	0.355	3.161	0.316	0.725
21	296	20.632	10.119	1	46	82.083	568	153	17	28	27.840	13.537	75.047	0.552	2.057	0.486	0.825
22	51	21.314	10.712	1	45	33.799	1121	153	7	13	11.567	5.614	83.903	0.561	2.060	0.485	0.739
23	561	16.078	8.169	0	49	132.953	1547	161	34	26	34.132	20.927	2.883	0.399	1.631	0.613	0.782
24	87	17.103	8.593	1	41	80.184	663	179	8	31	29.215	3.792	83.397	0.170	7.705	0.130	0.535
25	63	17.381	7.875	2	43	42.627	1837	179	9	17	15.652	5.125	115.326	0.436	3.054	0.327	0.700
26	730	33.522	14.458	2	76	117.983	985	192	25	40	39.751	23.382	90.001	0.659	1.700	0.588	0.875
27	326	17.374	8.284	1	42	89.640	3973	196	26	21	23.920	17.353	170.479	0.510	1.378	0.725	0.756
28	69	31.942	11.835	4	61	36.042	3942	208	9	13	13.671	6.426	63.654	0.667	2.127	0.470	0.789
29	119	33.361	12.241	1	65	42.627	3532	216	9	17	16.800	9.019	81.459	0.823	1.863	0.537	0.908
30	66	13.788	5.798	3	28	49.698	2170	224	12	14	13.977	6.012	57.755	0.336	2.325	0.430	0.557
31	74	29.014	13.827	7	64	37.799	53	225	7	15	14.164	6.652	83.037	0.651	2.129	0.470	0.831
32	19	19.474	9.276	5	43	20.142	967	227	5	7	6.626	3.651	75.358	0.589	1.815	0.551	0.679
33	194	27.278	13.214	2	60	71.355	724	231	10	30	28.248	8.744	92.761	0.479	3.231	0.310	0.810
34	55	17.782	7.539	3	34	35.213	2718	242	9	12	9.884	7.085	106.067	0.557	1.395	0.717	0.710
35	1100	46.414	20.448	1	113	179.924	680	243	33	66	68.852	20.342	74.640	0.427	3.385	0.295	0.798
36	17	16.294	7.523	7	28	25.556	1720	245	6	8	7.316	2.958	65.313	0.327	2.473	0.404	0.531
