 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	60	40.317	11.857	12	61	36.728	2110	1	16	5	15.070	5.069	177.967	0.559	2.973	0.336	0.896
2	97	42.515	13.783	5	68	60.385	3438	1	26	7	22.467	5.497	1.310	0.334	4.087	0.245	0.746
3	30	11.000	5.272	3	22	28.385	1584	15	9	9	8.136	4.695	124.482	0.468	1.733	0.577	0.583
4	31	37.806	14.871	5	74	21.556	653	24	8	6	7.957	4.960	149.214	0.838	1.604	0.623	0.816
5	23	25.826	11.742	4	47	20.728	1198	28	8	5	7.568	3.870	171.023	0.673	1.956	0.511	0.767
6	25	57.400	13.475	25	83	19.899	2897	28	8	4	7.315	4.351	2.953	0.793	1.681	0.595	0.877
7	117	35.658	17.260	5	76	54.770	2168	39	19	13	18.453	8.073	141.436	0.490	2.286	0.437	0.755
8	58	43.155	16.593	11	77	29.213	3381	39	10	9	9.307	7.935	25.124	0.854	1.173	0.853	0.829
9	3170	52.881	30.586	1	157	260.593	3177	58	87	53	86.662	46.574	167.045	0.587	1.861	0.537	0.911
10	375	55.973	19.921	7	101	80.083	1292	66	30	19	29.405	16.238	167.848	0.735	1.811	0.552	0.887
11	48	54.625	20.194	12	93	28.971	2113	66	12	6	11.485	5.321	176.717	0.719	2.158	0.463	0.857
12	30	39.267	16.844	11	68	26.385	3877	72	10	5	9.565	3.993	1.305	0.542	2.395	0.417	0.714
13	35	22.029	10.788	2	43	24.142	1270	79	9	6	8.530	5.224	178.629	0.755	1.633	0.612	0.805
14	40	47.900	18.687	11	81	26.971	3484	83	11	5	10.649	4.783	10.390	0.691	2.227	0.449	0.825
15	60	44.233	17.699	7	88	33.213	3667	83	13	7	13.537	5.643	178.529	0.684	2.399	0.417	0.805
16	1568	49.456	23.181	2	130	197.823	3406	85	71	35	63.598	31.391	2.085	0.504	2.026	0.494	0.841
17	53	18.736	8.424	4	42	45.698	499	110	17	10	15.782	4.276	28.131	0.319	3.691	0.271	0.616
18	22	27.136	11.038	11	45	22.728	1385	114	10	4	10.133	2.764	170.135	0.535	3.666	0.273	0.746
19	68	23.029	9.887	1	45	43.698	3096	128	11	12	9.855	8.785	127.867	0.447	1.122	0.891	0.712
20	30	31.900	9.682	10	50	19.899	3684	129	7	5	7.567	5.048	11.769	0.952	1.499	0.667	0.923
21	49	35.224	14.819	7	74	31.799	3133	133	13	6	12.187	5.119	172.087	0.609	2.381	0.420	0.790
22	25	31.720	11.017	7	55	18.142	3976	147	6	6	6.722	4.735	30.311	0.954	1.420	0.704	0.847
23	83	46.361	14.695	16	76	38.042	3174	148	13	10	11.671	9.055	21.396	0.721	1.289	0.776	0.810
24	57	27.772	12.045	3	56	30.385	457	153	10	9	9.479	7.656	13.430	0.776	1.238	0.808	0.844
25	18	20.056	8.171	5	34	15.314	2792	160	6	4	5.660	4.049	161.348	0.965	1.398	0.715	0.857
