 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	1253	24.398	10.603	2	62	167.338	560	1	39	45	45.077	35.392	85.921	0.562	1.274	0.785	0.878
2	59	17.831	9.128	5	42	37.556	1787	1	14	8	10.843	6.928	171.812	0.526	1.565	0.639	0.742
3	377	44.255	20.188	1	103	111.640	808	14	31	26	24.633	19.487	175.773	0.380	1.264	0.791	0.662
4	27	20.370	9.320	7	41	24.142	1844	23	5	9	8.316	4.134	94.217	0.582	2.012	0.497	0.730
5	66	26.773	11.408	2	51	42.870	1172	24	10	13	11.479	7.320	110.587	0.451	1.568	0.638	0.706
6	1442	34.424	15.651	1	84	176.894	1142	43	51	48	56.194	32.673	137.479	0.579	1.720	0.581	0.882
7	1196	38.709	16.727	2	91	160.167	3470	51	42	42	42.496	35.834	128.153	0.586	1.186	0.843	0.869
8	16	16.375	8.523	5	34	16.142	3893	54	5	6	5.255	3.876	117.328	0.772	1.356	0.738	0.711
9	38	21.237	9.996	4	41	23.799	2297	59	8	8	7.947	6.088	129.238	0.843	1.305	0.766	0.792
10	3454	26.836	14.484	0	80	383.002	2622	62	102	90	117.999	37.270	141.981	0.296	3.166	0.316	0.730
11	750	41.685	17.972	1	94	122.125	2900	86	25	44	41.463	23.031	100.735	0.632	1.800	0.555	0.885
12	27	25.296	10.727	4	43	20.142	1016	89	7	6	6.343	5.419	4.537	0.836	1.170	0.854	0.806
13	2920	39.237	21.954	0	113	254.007	1539	90	69	73	80.083	46.425	139.140	0.569	1.725	0.580	0.875
14	2994	22.179	10.843	0	61	286.877	2345	95	66	76	79.808	47.766	126.715	0.457	1.671	0.599	0.893
15	29	29.276	9.684	3	51	21.556	931	103	7	7	7.326	5.040	42.615	0.784	1.453	0.688	0.784
16	17	16.941	7.595	7	38	16.728	3437	110	5	6	5.748	3.766	115.149	0.763	1.526	0.655	0.739
17	5681	46.976	30.267	0	149	428.517	3349	112	109	94	108.147	66.884	149.303	0.389	1.617	0.618	0.800
18	49	18.490	8.839	2	41	26.971	3306	115	7	10	9.826	6.349	107.771	0.846	1.548	0.646	0.860
19	478	23.958	13.298	1	67	93.740	3883	116	24	27	26.256	23.179	72.716	0.684	1.133	0.883	0.883
20	1837	29.535	13.905	0	75	213.622	3758	121	62	56	71.667	32.636	142.825	0.506	2.196	0.455	0.868
21	336	17.759	8.788	1	41	87.154	1398	122	21	27	21.526	19.874	101.598	0.556	1.083	0.923	0.785
22	28	15.357	7.534	2	29	21.314	2313	128	6	7	7.633	4.670	106.995	0.775	1.634	0.612	0.824
23	96	50.021	14.637	9	78	40.870	1019	136	11	14	13.990	8.737	118.248	0.722	1.601	0.625	0.824
24	838	34.353	16.221	1	87	182.309	2839	137	50	34	45.904	23.243	12.133	0.317	1.975	0.506	0.667
25	56	32.589	11.004	11	55	29.213	2098	140	9	10	9.539	7.475	126.676	0.825	1.276	0.784	0.824
26	3659	25.711	13.192	0	83	401.144	2175	146	84	111	100.523	46.345	109.031	0.286	2.169	0.461	0.673
27	59	40.508	13.690	12	62	29.799	3887	147	8	11	10.194	7.369	96.506	0.835	1.383	0.723	0.849
28	34	34.118	18.570	4	67	24.728	1614	148	6	9	8.208	5.274	117.272	0.699	1.556	0.643	0.800
29	483	42.561	19.237	4	92	113.640	1858	151	34	36	37.640	16.338	132.909	0.470	2.304	0.434	0.773
30	486	43.426	17.815	2	100	94.326	2952	158	30	23	29.638	20.878	165.889	0.686	1.420	0.704	0.879
31	126	14.119	6.807	0	32	91.882	3603	163	17	23	16.129	9.947	76.434	0.188	1.621	0.617	0.513
32	3542	56.249	27.445	0	144	360.333	3242	169	71	110	97.580	46.217	115.936	0.343	2.111	0.474	0.732
33	85	29.235	10.645	9	53	34.385	611	170	11	10	11.455	9.447	17.126	0.903	1.213	0.825	0.895
34	266	25.992	11.517	1	60	75.841	2265	174	23	20	23.856	14.197	146.733	0.581	1.680	0.595	0.821
35	3135	42.044	20.104	0	102	304.049	1456	176	60	101	103.352	38.621	107.765	0.426	2.676	0.374	0.825
36	72	38.528	10.294	13	59	32.385	2036	185	10	10	11.387	8.051	124.093	0.863	1.414	0.707	0.889
37	36	33.389	12.805	3	52	23.556	765	196	7	8	7.509	6.105	100.685	0.815	1.230	0.813	0.800
38	650	50.212	21.219	2	108	114.326	1251	200	23	40	37.807	21.890	83.140	0.625	1.727	0.579	0.879
39	144	24.167	13.014	2	66	48.627	1547	205	14	14	14.336	12.789	5.834	0.765	1.121	0.892	0.870
40	61	14.443	8.188	1	40	34.385	3688	217	8	11	9.606	8.085	73.935	0.648	1.188	0.842	0.803
41	1454	21.975	9.449	1	58	198.451	750	228	48	46	49.856	37.133	140.245	0.464	1.343	0.745	0.850
42	2785	38.415	20.507	0	108	244.250	1915	238	53	86	77.093	45.996	96.537	0.587	1.676	0.597	0.889
43	47	24.574	9.630	3	42	34.627	3193	240	9	10	8.587	6.969	112.281	0.493	1.232	0.812	0.707
44	74	32.446	10.572	12	54	40.284	1802	247	9	15	12.527	7.521	102.940	0.573	1.666	0.600	0.759
45	110	17.755	8.286	1	36	53.941	2528	252	13	19	18.856	7.428	129.709	0.475	2.538	0.394	0.736
46	20	19.550	8.003	8	33	20.971	291	261	8	5	6.371	3.997	23.393	0.572	1.594	0.627	0.656
47	75	21.800	8.793	1	47	44.627	1808	263	11	14	10.984	8.693	104.599	0.473	1.264	0.791	0.658
48	141	23.149	10.649	4	51	58.770	13	265	14	21	21.838	8.221	109.184	0.513	2.656	0.376	0.740
49	126	25.349	10.859	2	56	45.113	3244	266	14	15	14.164	11.327	46.292	0.778	1.250	0.800	0.829
50	27	17.741	8.056	3	32	28.971	2988	268	7	8	6.235	5.514	90.208	0.404	1.131	0.884	0.600
51	563	47.366	22.543	4	105	107.054	3220	277	29	36	38.507	18.616	124.176	0.617	2.068	0.483	0.860
52	530	17.298	8.908	0	45	131.539	2371	279	23	47	39.226	17.203	83.965	0.385	2.280	0.439	0.728
53	2877	44.051	24.817	0	117	254.007	2839	280	75	57	74.322	49.287	14.309	0.560	1.508	0.663	0.871
54	2838	26.792	12.431	0	68	253.907	3298	283	58	67	65.927	54.810	74.259	0.553	1.203	0.831	0.906
55	102	19.167	9.746	0	47	47.456	1541	284	11	17	14.417	9.008	110.584	0.569	1.600	0.625	0.761
56	43	22.209	7.680	9	43	26.385	3276	287	8	8	7.707	7.104	53.977	0.776	1.085	0.922	0.796
57	83	58.012	12.787	15	86	34.971	3952	294	10	11	11.027	9.584	82.938	0.853	1.151	0.869	0.883
58	149	18.913	9.369	1	41	60.184	540	297	11	20	20.022	9.475	100.916	0.517	2.113	0.473	0.776
59	26	19.577	10.292	3	36	25.899	3213	302	4	11	8.782	3.769	92.564	0.487	2.330	0.429	0.765
60	20	22.850	7.686	5	36	16.728	669	304	5	6	5.928	4.296	118.930	0.898	1.380	0.725	0.816
61	232	58.858	19.122	8	106	69.841	1524	308	21	19	19.402	15.225	46.469	0.598	1.274	0.785	0.801
62	75	14.413	6.934	2	29	60.770	1812	308	21	9	15.389	6.205	5.062	0.255	2.480	0.403	0.523
63	25	20.880	9.189	5	43	18.728	414	312	7	5	6.278	5.070	27.023	0.896	1.238	0.808	0.833
64	41	35.585	10.849	12	61	24.971	3925	315	6	10	9.711	5.376	102.175	0.826	1.806	0.554	0.845
65	78	19.551	8.476	3	42	36.284	87	321	11	13	11.876	8.362	62.936	0.745	1.420	0.704	0.796
66	23	24.913	9.467	5	48	20.142	3015	327	5	7	7.424	3.944	98.417	0.712	1.882	0.531	0.767
67	73	16.726	8.997	4	47	33.799	918	330	9	12	12.401	7.495	114.746	0.803	1.655	0.604	0.864
68	203	36.655	15.700	2	86	65.012	1577	343	13	24	22.188	11.649	94.959	0.604	1.905	0.525	0.802
69	69	21.435	8.799	3	42	40.627	2854	346	10	11	9.912	8.864	139.868	0.525	1.118	0.894	0.742
70	7125	46.423	29.776	0	137	547.026	2877	347	97	131	110.019	82.457	98.011	0.299	1.334	0.749	0.741
71	80	25.000	10.820	4	51	41.698	3264	353	11	14	13.443	7.577	115.502	0.578	1.774	0.564	0.724
72	178	35.787	12.892	2	75	57.698	3178	357	15	19	18.392	12.323	108.215	0.672	1.493	0.670	0.811
73	5448	36.683	21.397	0	130	422.174	2668	364	103	99	94.927	73.073	156.804	0.384	1.299	0.770	0.739
74	828	16.521	8.231	0	50	151.338	3521	366	36	36	36.684	28.738	38.718	0.454	1.277	0.783	0.828
75	929	21.512	9.987	1	57	147.338	3397	368	43	37	42.941	27.546	147.527	0.538	1.559	0.641	0.846
76	488	57.092	32.083	1	139	87.397	886	369	27	28	30.443	20.410	134.739	0.803	1.492	0.670	0.917
77	501	50.747	18.575	7	103	92.811	3229	385	27	31	26.879	23.732	115.215	0.731	1.133	0.883	0.877
78	356	56.854	18.327	5	100	77.740	3301	396	24	22	22.078	20.530	39.647	0.740	1.075	0.930	0.864
79	60	33.067	12.010	2	55	34.627	890	414	10	11	12.068	6.330	126.368	0.629	1.906	0.525	0.769
80	164	29.610	12.992	3	72	53.941	1105	416	15	18	17.316	12.059	122.072	0.708	1.436	0.696	0.826
81	43	27.140	11.706	4	54	28.142	1	417	7	10	9.034	6.061	95.321	0.682	1.491	0.671	0.811
82	398	20.651	9.846	2	50	82.083	3034	427	25	23	23.322	21.729	138.664	0.742	1.073	0.932	0.870
83	1013	48.006	23.822	2	115	139.539	153	432	30	47	46.350	27.827	92.183	0.654	1.666	0.600	0.897
84	45	17.222	8.191	2	33	37.799	3864	432	9	11	9.021	6.351	131.150	0.396	1.420	0.704	0.629
85	50	17.080	7.677	3	32	29.799	3749	437	10	8	9.569	6.653	8.913	0.708	1.438	0.695	0.781
86	23	25.739	9.141	11	40	23.556	3299	464	5	8	6.896	4.246	97.107	0.521	1.624	0.616	0.676
87	95	37.000	12.400	8	66	45.698	1437	466	13	15	13.173	9.182	126.651	0.572	1.435	0.697	0.736
88	1228	38.519	17.997	0	98	224.936	3556	473	50	59	60.425	25.876	134.884	0.305	2.335	0.428	0.726
89	50	29.620	13.112	7	58	31.213	3220	477	8	11	10.261	6.204	118.795	0.645	1.654	0.605	0.769
90	220	65.723	20.850	6	106	61.012	2173	486	18	21	21.747	12.880	122.677	0.743	1.688	0.592	0.861
91	110	58.482	17.099	19	91	41.113	3944	490	14	13	12.148	11.529	51.093	0.818	1.054	0.949	0.833
92	56	29.339	11.888	7	52	29.213	1488	500	8	11	10.322	6.908	95.433	0.825	1.494	0.669	0.842
93	33	18.909	7.800	5	34	22.385	1833	502	8	7	6.790	6.188	107.384	0.828	1.097	0.911	0.776
94	136	12.456	6.313	1	28	73.841	2584	516	17	19	15.642	11.070	96.011	0.313	1.413	0.708	0.595
95	20	18.700	8.176	5	32	20.142	3488	522	6	7	6.891	3.695	138.394	0.619	1.865	0.536	0.714
96	17	11.706	7.122	1	22	18.728	194	529	5	6	4.810	4.500	128.380	0.609	1.069	0.936	0.708
97	2023	39.926	20.143	1	99	260.108	1	532	46	89	83.237	30.945	114.452	0.376	2.690	0.372	0.770
98	581	25.688	15.409	1	74	121.539	2455	540	32	35	28.708	25.768	51.738	0.494	1.114	0.898	0.798
99	32	25.250	9.971	4	42	23.799	1896	549	8	8	7.534	5.408	140.249	0.710	1.393	0.718	0.719
100	67	17.836	7.940	3	35	34.627	1736	556	8	13	11.616	7.344	96.054	0.702	1.582	0.632	0.822
101	2457	34.572	15.296	0	86	228.936	3573	563	59	69	74.797	41.825	126.313	0.589	1.788	0.559	0.911
102	901	29.850	11.239	1	66	132.024	3021	564	35	36	35.581	32.242	50.933	0.650	1.104	0.906	0.879
103	130	39.938	12.233	7	69	43.456	3885	567	11	16	15.341	10.789	105.899	0.865	1.422	0.703	0.909
104	68	25.279	9.537	5	50	34.627	136	569	12	10	10.100	8.572	152.662	0.713	1.178	0.849	0.782
105	36	15.750	8.473	2	38	38.627	250	575	12	10	11.453	4.002	145.795	0.303	2.861	0.349	0.554
106	17	17.824	12.546	1	43	15.071	2591	581	5	4	5.037	4.298	149.036	0.941	1.172	0.853	0.919
107	31	15.613	8.543	4	34	31.799	1309	582	8	10	9.173	4.303	140.342	0.385	2.132	0.469	0.590
108	75	41.813	14.886	10	71	34.042	3532	594	10	12	11.732	8.140	114.584	0.813	1.441	0.694	0.833
109	47	15.489	7.521	1	32	32.627	2483	596	10	11	12.506	4.785	125.388	0.555	2.613	0.383	0.718
110	18	13.278	5.131	7	22	26.385	1450	605	8	6	5.899	3.885	20.220	0.325	1.518	0.659	0.480
111	23089	30.762	21.678	0	123	1150.514	3880	619	119	300	295.337	99.540	95.404	0.219	2.967	0.337	0.717
112	32	11.625	7.084	0	24	30.971	362	628	8	10	9.527	4.277	113.308	0.419	2.228	0.449	0.598
113	164	35.610	12.745	1	63	56.426	1523	630	14	18	17.308	12.065	99.443	0.647	1.435	0.697	0.808
114	203	31.532	16.890	0	74	58.184	3217	637	16	18	17.090	15.124	96.945	0.754	1.130	0.885	0.846
115	7805	36.666	22.543	0	126	504.156	3335	652	122	111	113.683	87.415	177.988	0.386	1.300	0.769	0.813
116	135	37.141	12.430	6	71	49.456	1428	658	15	15	15.516	11.078	143.360	0.694	1.401	0.714	0.816
117	814	29.160	12.205	1	62	129.539	618	664	32	38	37.241	27.830	120.288	0.610	1.338	0.747	0.869
118	21	19.048	9.179	4	34	18.728	804	664	6	6	6.577	4.065	143.657	0.752	1.618	0.618	0.750
119	493	26.110	10.952	1	57	94.083	1	665	26	26	29.002	21.644	138.560	0.700	1.340	0.746	0.902
120	211	25.100	9.415	4	49	71.012	3037	668	21	19	19.682	13.649	149.097	0.526	1.442	0.693	0.771
121	82	22.805	9.915	5	47	39.213	1568	675	10	12	11.814	8.837	77.031	0.670	1.337	0.748	0.824
122	32	19.469	8.662	2	34	21.314	2323	676	7	6	6.816	5.978	151.716	0.885	1.140	0.877	0.901
123	19	13.105	8.110	1	33	18.971	1883	681	6	7	7.709	3.138	120.276	0.663	2.456	0.407	0.667
124	67	42.866	11.506	15	71	29.799	3501	683	10	9	10.592	8.054	144.128	0.948	1.315	0.760	0.899
125	179	40.101	13.743	1	74	53.113	2102	692	16	16	16.795	13.570	121.613	0.797	1.238	0.808	0.877
126	1979	25.515	12.491	0	69	196.451	3165	692	55	53	53.157	47.402	43.719	0.644	1.121	0.892	0.907
127	22	19.318	11.265	6	44	17.556	3805	696	6	6	6.450	4.343	154.970	0.897	1.485	0.673	0.772
128	364	36.604	13.062	3	74	77.255	100	716	21	26	24.460	18.947	92.483	0.766	1.291	0.775	0.876
129	556	22.466	12.182	0	66	113.154	2251	727	20	38	40.066	17.669	93.931	0.546	2.268	0.441	0.852
130	3303	34.591	16.720	0	94	278.291	3485	730	73	80	85.530	49.170	134.968	0.536	1.739	0.575	0.862
131	65	32.938	13.349	10	64	36.627	2102	731	8	13	12.155	6.809	103.181	0.609	1.785	0.560	0.774
