 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	2649	33.134	16.639	1	91	269.037	2287	1	66	70	77.335	43.613	54.352	0.460	1.773	0.564	0.867
2	2505	31.848	16.234	0	98	280.693	2821	1	82	52	71.188	44.803	168.541	0.400	1.589	0.629	0.752
3	211	16.919	9.064	2	43	71.598	3074	5	15	23	21.503	12.494	100.143	0.517	1.721	0.581	0.805
4	1104	35.299	16.581	0	101	158.409	2098	38	37	47	42.181	33.324	74.810	0.553	1.266	0.790	0.875
5	35	17.343	7.761	7	42	31.213	2455	41	8	9	8.292	5.374	77.472	0.451	1.543	0.648	0.642
6	19	18.632	5.252	8	29	24.971	3862	50	5	9	7.563	3.199	100.767	0.383	2.364	0.423	0.559
7	19	10.947	6.835	1	24	23.314	216	59	5	9	9.326	2.594	100.914	0.439	3.595	0.278	0.613
8	33	12.030	7.384	2	31	26.385	589	69	7	9	8.088	5.195	105.941	0.596	1.557	0.642	0.710
9	122	35.508	12.591	5	72	44.627	1501	75	11	15	15.239	10.193	104.732	0.770	1.495	0.669	0.875
10	226	16.686	8.965	1	49	74.669	2025	78	23	20	24.817	11.595	145.202	0.509	2.140	0.467	0.766
11	1647	26.056	11.070	1	72	202.794	2552	78	46	54	50.249	41.732	81.987	0.503	1.204	0.831	0.874
12	133	13.301	5.887	1	27	65.598	2456	82	15	17	15.180	11.156	120.082	0.388	1.361	0.735	0.687
13	359	20.749	10.454	1	51	103.640	427	90	20	35	32.152	14.217	71.159	0.420	2.262	0.442	0.786
14	28	15.571	8.135	3	34	22.728	1067	105	6	8	7.208	4.946	114.297	0.681	1.457	0.686	0.778
15	234	41.513	15.046	4	90	63.598	1647	114	16	24	22.344	13.334	111.941	0.727	1.676	0.597	0.867
16	707	22.754	12.552	0	68	187.380	2807	127	21	64	59.740	15.068	95.266	0.253	3.965	0.252	0.720
17	539	34.122	13.516	1	73	106.811	361	154	21	40	39.899	17.200	80.852	0.594	2.320	0.431	0.868
18	352	22.753	9.918	2	51	106.225	541	177	22	29	26.782	16.735	89.794	0.392	1.600	0.625	0.733
19	128	43.914	12.832	10	80	46.870	3055	183	11	16	16.693	9.763	107.417	0.732	1.710	0.585	0.862
20	236	36.729	13.845	5	87	66.426	3685	185	16	22	21.002	14.308	94.779	0.672	1.468	0.681	0.831
21	19	13.526	8.147	1	34	17.899	2026	204	4	7	6.408	3.775	94.894	0.745	1.697	0.589	0.809
22	575	20.054	9.363	1	51	115.054	7	213	27	33	30.655	23.883	109.181	0.546	1.284	0.779	0.840
23	365	14.118	7.330	0	40	106.225	1574	217	24	27	22.400	20.747	125.472	0.406	1.080	0.926	0.727
24	20	13.150	6.081	3	24	22.485	3210	222	5	8	6.921	3.679	91.108	0.497	1.881	0.532	0.667
25	66	19.121	8.034	5	38	43.456	1439	225	10	15	13.069	6.430	102.534	0.439	2.033	0.492	0.650
26	25	12.400	8.134	0	29	21.314	3699	236	6	7	6.445	4.939	99.948	0.692	1.305	0.766	0.769
27	27	17.407	8.299	4	33	21.314	2208	241	5	8	8.318	4.133	94.355	0.747	2.013	0.497	0.818
28	67	13.955	8.132	1	36	52.284	2517	241	12	16	14.925	5.716	123.788	0.308	2.611	0.383	0.547
29	57	25.807	10.826	2	46	28.385	3377	252	8	10	9.770	7.428	90.323	0.889	1.315	0.760	0.864
30	803	36.036	15.781	1	87	140.510	3328	254	27	44	44.203	23.130	99.213	0.511	1.911	0.523	0.844
31	5770	27.285	15.802	0	85	543.955	1421	265	72	160	139.583	52.633	99.325	0.245	2.652	0.377	0.676
32	47	17.830	9.574	2	39	30.627	3720	267	8	11	9.249	6.470	108.682	0.630	1.429	0.700	0.712
33	31	20.581	8.774	2	39	23.556	3766	291	6	8	8.064	4.895	115.937	0.702	1.648	0.607	0.785
34	214	53.640	20.132	8	96	63.941	1952	296	13	25	24.482	11.130	108.913	0.658	2.200	0.455	0.890
35	179	20.933	9.645	1	46	62.870	58	303	16	20	17.979	12.677	120.809	0.569	1.418	0.705	0.778
36	287	24.868	11.092	2	58	87.397	587	328	21	25	25.505	14.328	128.449	0.472	1.780	0.562	0.768
37	836	34.766	16.025	2	80	135.296	3885	361	30	47	46.156	23.062	101.117	0.574	2.001	0.500	0.810
38	7759	28.564	15.139	0	102	849.661	1261	380	191	125	151.687	65.128	6.651	0.135	2.329	0.429	0.481
39	23	16.609	8.877	4	44	26.385	415	422	6	9	8.496	3.447	109.515	0.415	2.465	0.406	0.582
40	140	22.893	10.711	3	54	61.841	2950	426	12	20	17.778	10.027	99.860	0.460	1.773	0.564	0.753
41	50	15.340	7.633	2	32	33.213	3368	431	10	8	10.221	6.229	140.693	0.570	1.641	0.609	0.735
42	44	24.182	10.780	1	47	26.971	3399	445	8	9	9.303	6.022	120.680	0.760	1.545	0.647	0.786
43	56	22.321	9.371	3	47	32.385	1570	449	7	12	11.187	6.374	96.590	0.671	1.755	0.570	0.812
