 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	247	29.174	11.145	2	58	81.698	2833	1	33	13	25.728	12.223	10.341	0.465	2.105	0.475	0.811
2	104	15.760	8.015	0	39	68.669	3843	33	16	19	15.455	8.568	73.917	0.277	1.804	0.554	0.476
3	47	46.553	14.422	7	81	25.314	2945	37	9	6	9.342	6.406	13.446	0.922	1.458	0.686	0.940
4	62	17.645	8.957	1	38	37.456	726	45	10	11	9.856	8.009	130.085	0.555	1.231	0.813	0.752
5	2968	27.997	12.767	0	71	274.534	3570	45	52	89	84.986	44.466	83.822	0.495	1.911	0.523	0.853
6	2695	50.242	25.450	0	125	242.693	3632	68	66	69	69.380	49.458	112.100	0.575	1.403	0.713	0.821
7	30	38.767	12.684	9	62	22.142	2751	74	9	5	8.758	4.361	13.577	0.769	2.008	0.498	0.845
8	1828	51.199	25.870	0	122	228.108	67	77	54	68	78.091	29.805	59.457	0.441	2.620	0.382	0.811
9	50	44.520	18.623	8	77	26.385	2161	81	9	8	9.111	6.987	23.051	0.903	1.304	0.767	0.847
10	21	22.238	9.549	5	43	19.556	2187	116	7	6	5.703	4.689	26.951	0.690	1.216	0.822	0.689
11	84	18.976	9.821	3	45	37.213	2919	116	10	12	11.902	8.986	61.827	0.762	1.324	0.755	0.848
12	69	46.681	14.999	6	79	31.556	266	117	10	9	11.532	7.618	153.842	0.871	1.514	0.661	0.908
13	229	62.266	18.983	4	106	57.598	1685	117	19	18	18.247	15.980	46.776	0.867	1.142	0.876	0.893
14	146	49.849	13.989	6	81	47.113	3770	122	16	14	14.537	12.788	174.400	0.827	1.137	0.880	0.854
15	357	25.370	12.086	0	64	88.426	374	134	32	16	31.592	14.388	12.987	0.574	2.196	0.455	0.862
16	43	34.930	14.373	4	57	23.899	3885	134	7	7	8.044	6.806	34.221	0.946	1.182	0.846	0.935
17	99	34.697	13.684	1	61	41.799	710	154	15	10	15.072	8.363	9.023	0.712	1.802	0.555	0.850
18	40	20.950	8.901	7	41	25.556	1731	154	8	8	9.720	5.239	50.020	0.770	1.855	0.539	0.825
19	23	33.435	11.357	10	56	17.556	3158	155	6	6	5.910	4.955	127.483	0.938	1.193	0.838	0.821
20	22	29.273	13.681	7	58	18.728	2161	158	6	6	5.619	4.985	149.058	0.788	1.127	0.887	0.759
21	28	32.286	13.632	3	58	19.314	3035	158	6	6	6.267	5.688	93.839	0.943	1.102	0.908	0.875
22	17	19.824	11.970	4	42	21.314	736	172	9	4	7.395	2.927	1.268	0.470	2.527	0.396	0.654
23	35	32.886	16.168	4	63	25.556	2452	180	9	7	10.286	4.332	30.661	0.673	2.374	0.421	0.769
24	27	31.333	11.259	9	55	20.728	3871	188	7	6	6.709	5.124	1.934	0.790	1.309	0.764	0.831
25	80	19.863	9.843	1	50	42.870	2404	197	15	10	13.410	7.596	8.073	0.547	1.765	0.566	0.717
26	4649	35.323	16.934	0	94	360.576	3684	210	76	109	96.907	61.082	104.502	0.449	1.586	0.630	0.803
27	17	25.824	10.543	9	43	16.728	1508	213	7	4	6.751	3.206	167.596	0.763	2.105	0.475	0.773
28	860	40.809	19.567	2	98	131.782	2836	215	44	34	47.356	23.122	33.620	0.622	2.048	0.488	0.871
29	743	51.265	27.641	2	126	114.711	2272	218	38	28	36.288	26.070	16.805	0.710	1.392	0.718	0.900
30	66	91.515	24.360	21	134	32.042	3062	246	12	9	10.914	7.699	17.475	0.808	1.418	0.705	0.820
31	18	31.833	9.263	17	48	16.728	931	249	6	5	5.774	3.969	28.710	0.808	1.455	0.687	0.783
