 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	41	51.659	19.918	8	91	24.728	50	1	8	7	9.164	5.696	25.419	0.843	1.609	0.622	0.901
2	819	60.543	29.839	0	131	116.468	272	30	43	27	41.870	24.905	5.152	0.759	1.681	0.595	0.922
3	94	31.053	13.689	5	68	42.870	1003	41	11	13	12.313	9.720	81.298	0.643	1.267	0.789	0.783
4	732	28.827	11.750	2	74	114.225	2400	41	34	34	33.679	27.673	45.201	0.705	1.217	0.822	0.877
5	53	20.642	10.840	1	43	27.556	3735	45	8	9	10.379	6.502	47.205	0.877	1.596	0.626	0.891
6	50	15.620	10.913	2	40	31.213	899	47	8	10	8.693	7.323	57.162	0.645	1.187	0.842	0.752
7	45	49.111	14.432	11	68	28.971	2088	55	11	7	10.477	5.469	23.968	0.674	1.916	0.522	0.789
8	781	21.214	10.260	1	51	161.924	1142	60	46	28	42.298	23.509	7.259	0.374	1.799	0.556	0.787
9	21	38.429	18.957	4	75	17.314	3468	67	6	5	6.764	3.953	23.924	0.880	1.711	0.584	0.857
10	35	18.829	9.451	2	39	28.971	3742	72	11	6	10.623	4.195	19.083	0.524	2.532	0.395	0.693
11	119	47.412	15.813	5	82	43.113	2366	76	16	12	14.867	10.191	12.128	0.805	1.459	0.685	0.847
12	360	23.139	10.129	2	51	84.912	2526	82	26	22	23.742	19.306	161.990	0.627	1.230	0.813	0.824
13	19	20.316	7.446	10	38	18.142	3801	91	7	5	7.884	3.069	35.988	0.725	2.569	0.389	0.776
14	67	23.269	10.954	2	50	33.799	3650	97	8	12	11.654	7.320	90.676	0.737	1.592	0.628	0.822
15	282	22.638	10.990	1	59	73.255	1012	101	23	22	23.970	14.979	46.448	0.660	1.600	0.625	0.821
16	38	27.342	9.815	9	48	22.971	1073	104	8	7	7.949	6.086	171.296	0.905	1.306	0.766	0.835
17	20	27.650	15.554	5	55	17.314	2062	109	6	5	6.463	3.940	173.554	0.838	1.640	0.610	0.800
18	647	22.776	11.094	1	56	134.125	790	110	34	40	45.658	18.043	50.382	0.452	2.531	0.395	0.824
19	17	37.353	11.275	17	54	16.485	1716	115	6	4	6.734	3.214	13.391	0.786	2.095	0.477	0.829
