 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	311	51.061	23.946	6	115	73.497	497	1	24	23	29.503	13.422	137.458	0.723	2.198	0.455	0.889
2	162	56.963	17.979	12	107	59.213	1220	1	25	9	22.810	9.043	178.323	0.581	2.522	0.396	0.910
3	304	82.812	44.053	2	180	90.870	1411	1	40	10	38.473	10.061	178.671	0.463	3.824	0.262	0.913
4	2882	52.802	31.129	0	165	311.463	1572	1	105	66	103.518	35.448	147.432	0.373	2.920	0.342	0.789
5	2285	48.220	27.858	0	129	232.167	3831	1	78	43	74.104	39.261	10.537	0.533	1.887	0.530	0.850
6	83	42.783	19.068	2	81	44.870	2555	4	17	9	17.238	6.131	162.480	0.518	2.812	0.356	0.741
7	78	50.821	19.710	14	88	35.456	657	19	13	10	14.182	7.003	151.796	0.780	2.025	0.494	0.839
8	79	18.937	9.972	2	42	58.184	1516	20	23	10	21.822	4.609	164.795	0.293	4.734	0.211	0.603
9	37	34.054	13.220	12	68	23.556	71	21	8	7	8.314	5.666	149.101	0.838	1.467	0.682	0.851
10	35	26.886	9.937	4	48	23.799	2093	24	8	8	9.533	4.675	132.388	0.777	2.039	0.490	0.769
11	25	14.120	7.860	1	33	25.556	2390	26	7	8	6.260	5.085	176.056	0.481	1.231	0.812	0.625
12	2379	27.259	14.362	0	83	218.108	2491	32	66	55	66.408	45.612	148.252	0.628	1.456	0.687	0.909
13	67	44.224	14.071	14	68	32.870	3049	36	12	10	11.051	7.720	140.389	0.779	1.432	0.699	0.793
14	55	44.564	14.165	10	74	28.385	3304	36	11	7	11.102	6.308	159.160	0.858	1.760	0.568	0.887
15	279	46.265	22.216	1	102	97.397	2035	44	35	23	37.006	9.599	146.273	0.370	3.855	0.259	0.735
16	41	14.610	6.837	2	27	26.385	2645	44	9	8	10.272	5.082	140.974	0.740	2.021	0.495	0.788
17	112	23.045	12.074	2	64	76.083	3456	53	19	18	19.676	7.248	128.653	0.243	2.715	0.368	0.532
18	1024	33.217	14.153	0	84	141.439	3616	59	33	44	42.760	30.491	86.106	0.643	1.402	0.713	0.880
19	1415	48.373	26.765	0	154	268.392	3492	68	101	52	107.090	16.824	158.607	0.247	6.365	0.157	0.708
20	21	27.000	12.610	9	50	19.556	1813	72	7	6	6.555	4.079	140.971	0.690	1.607	0.622	0.737
21	5884	35.143	17.847	0	100	454.600	751	74	115	134	154.797	48.397	128.887	0.358	3.198	0.313	0.835
22	445	73.240	39.006	2	168	89.841	3976	80	23	29	30.557	18.542	128.324	0.693	1.648	0.607	0.906
23	48	21.146	9.596	6	46	31.213	991	92	10	9	9.520	6.420	164.055	0.619	1.483	0.674	0.733
24	31	49.968	16.899	12	82	24.142	2226	97	9	6	7.693	5.131	170.979	0.668	1.499	0.667	0.738
25	515	17.462	9.014	0	50	134.610	2037	100	23	39	33.568	19.534	94.315	0.357	1.718	0.582	0.787
26	167	18.802	9.989	3	48	60.770	823	105	19	17	19.037	11.169	135.901	0.568	1.704	0.587	0.771
27	147	75.259	26.141	6	128	51.941	3036	107	18	14	19.441	9.627	145.467	0.685	2.019	0.495	0.831
28	1376	51.836	25.797	1	132	177.581	696	109	50	51	48.210	36.341	139.405	0.548	1.327	0.754	0.820
