 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	61	76.361	22.961	12	120	32.627	2566	2	12	8	11.385	6.822	14.292	0.720	1.669	0.599	0.824
2	72	60.403	19.956	10	101	33.799	2937	10	12	9	11.944	7.675	176.050	0.792	1.556	0.643	0.842
3	16	21.688	12.240	5	45	14.485	629	12	5	4	4.769	4.272	0.000	0.958	1.116	0.896	0.889
4	41	43.195	17.030	4	72	33.556	3518	13	15	5	13.097	3.986	4.206	0.458	3.286	0.304	0.726
5	18	23.667	14.117	2	49	19.314	3346	37	7	5	6.450	3.553	22.528	0.606	1.815	0.551	0.766
6	58	28.603	12.226	7	64	36.385	2652	38	13	8	11.505	6.419	10.053	0.551	1.792	0.558	0.730
7	56	25.929	9.597	8	47	30.627	2246	48	12	8	10.893	6.546	17.404	0.750	1.664	0.601	0.824
8	46	49.348	16.421	17	83	25.799	2951	57	9	8	8.851	6.618	160.329	0.868	1.337	0.748	0.814
9	22	16.455	7.897	5	34	17.899	732	62	7	4	6.853	4.088	0.175	0.863	1.676	0.597	0.880
10	49	24.469	7.679	8	38	29.213	562	64	9	10	8.331	7.489	100.293	0.722	1.113	0.899	0.742
11	19	21.684	11.195	8	46	18.142	894	67	7	5	7.668	3.155	156.646	0.725	2.431	0.411	0.745
12	371	24.482	10.957	1	62	86.569	3411	70	26	24	22.284	21.198	7.306	0.622	1.051	0.951	0.814
13	244	43.209	18.450	6	94	71.255	3512	75	18	23	23.646	13.138	74.319	0.604	1.800	0.556	0.795
14	31	27.774	12.489	7	54	29.314	1172	76	13	4	11.293	3.495	173.576	0.453	3.231	0.309	0.756
15	67	23.896	11.915	2	54	35.213	2028	76	13	9	11.671	7.309	23.819	0.679	1.597	0.626	0.775
16	30	35.700	12.625	10	60	21.899	1061	89	7	6	7.390	5.169	27.573	0.786	1.430	0.699	0.845
17	18	18.944	10.773	4	35	20.142	2826	92	6	6	5.463	4.195	177.373	0.558	1.302	0.768	0.667
18	57	26.614	9.868	1	51	31.213	1151	95	13	7	11.644	6.233	11.617	0.735	1.868	0.535	0.820
19	31	31.677	7.765	16	52	20.142	2824	103	6	7	6.938	5.689	52.325	0.960	1.220	0.820	0.861
20	35	57.086	18.401	12	87	22.142	769	108	8	6	8.051	5.535	179.979	0.897	1.455	0.687	0.864
21	30	43.567	13.206	13	58	21.556	1054	108	8	6	7.458	5.121	161.766	0.811	1.456	0.687	0.789
22	435	45.382	16.524	7	87	90.326	935	111	31	22	28.275	19.589	13.794	0.670	1.443	0.693	0.856
23	120	62.225	29.858	1	115	48.527	1531	112	16	14	16.528	9.244	48.872	0.640	1.788	0.559	0.782
24	18	34.056	10.724	7	45	16.728	2750	112	7	4	6.534	3.508	10.826	0.808	1.863	0.537	0.800
25	45	40.778	14.216	6	75	26.728	2843	112	10	6	11.017	5.201	19.344	0.792	2.118	0.472	0.882
26	71	45.211	17.005	3	88	34.385	2208	115	12	8	12.763	7.083	18.390	0.755	1.802	0.555	0.866
27	132	63.811	22.805	5	125	61.941	2828	139	26	10	26.830	6.264	12.510	0.432	4.283	0.233	0.727
28	30	46.300	15.243	12	71	20.485	3947	142	8	4	8.726	4.377	5.502	0.898	1.994	0.502	0.968
29	40	26.325	13.541	2	58	27.213	2269	151	10	8	11.002	4.629	33.820	0.679	2.377	0.421	0.755
30	101	25.010	12.588	0	58	51.698	1888	152	18	10	16.913	7.604	179.733	0.475	2.224	0.450	0.714
31	64	22.719	11.676	2	46	74.426	2601	153	31	11	25.983	3.136	17.368	0.145	8.285	0.121	0.459
32	118	73.483	27.895	10	129	42.627	3722	159	16	9	16.554	9.076	177.378	0.816	1.824	0.548	0.915
33	128	37.797	14.117	4	66	44.870	194	170	15	13	14.596	11.165	166.963	0.799	1.307	0.765	0.853
34	18	22.611	8.859	8	36	17.899	1533	174	7	4	6.667	3.437	22.086	0.706	1.940	0.516	0.818
35	91	14.275	7.169	1	32	92.569	3818	174	14	21	14.654	7.907	92.272	0.133	1.853	0.540	0.458
36	74	52.568	18.453	11	90	37.799	2492	177	16	7	16.195	5.818	13.829	0.651	2.784	0.359	0.865
37	127	33.071	14.173	4	64	44.971	1369	182	14	12	14.983	10.792	179.095	0.789	1.388	0.720	0.870
38	16	28.500	11.443	9	42	15.314	3273	182	6	4	6.172	3.301	32.842	0.857	1.870	0.535	0.865
39	6578	40.549	22.365	0	128	446.759	176	184	116	105	99.123	84.495	24.421	0.414	1.173	0.852	0.802
40	73	53.849	16.668	2	85	39.456	2116	187	15	9	14.381	6.463	12.711	0.589	2.225	0.449	0.789
41	584	59.551	26.213	5	127	135.782	2968	200	46	29	47.054	15.802	28.749	0.398	2.978	0.336	0.773
42	55	47.345	16.365	3	83	30.385	2713	211	11	8	11.169	6.270	23.290	0.749	1.781	0.561	0.821
43	38	36.132	13.016	16	58	22.142	3888	232	8	6	8.011	6.039	8.516	0.974	1.327	0.754	0.894
44	79	24.127	13.011	3	53	48.870	3496	246	15	10	13.023	7.724	20.134	0.416	1.686	0.593	0.678
45	321	79.956	36.286	5	153	76.083	1660	252	24	20	23.556	17.350	13.686	0.697	1.358	0.737	0.862
46	688	61.138	30.347	1	138	130.368	825	260	46	25	43.187	20.284	179.931	0.509	2.129	0.470	0.802
47	874	47.263	22.116	1	112	127.539	3125	272	47	28	46.155	24.110	15.224	0.675	1.914	0.522	0.903
48	42	26.095	11.902	6	55	29.799	3800	274	12	6	11.397	4.692	172.393	0.594	2.429	0.412	0.750
49	19	28.053	11.419	9	49	16.142	992	323	6	5	6.397	3.782	29.382	0.916	1.692	0.591	0.809
50	141	21.390	11.152	1	52	61.113	3722	330	21	11	17.644	10.175	2.629	0.474	1.734	0.577	0.768
51	88	44.852	16.345	8	83	36.385	1199	336	13	9	13.036	8.595	13.561	0.835	1.517	0.659	0.884
52	117	43.812	14.698	5	77	46.527	334	337	17	11	15.376	9.688	175.979	0.679	1.587	0.630	0.815
53	64	30.141	9.309	5	48	32.042	3746	340	11	9	11.182	7.288	6.445	0.783	1.534	0.652	0.815
54	30	24.467	8.633	10	45	21.556	2967	367	7	7	6.423	5.947	126.695	0.811	1.080	0.926	0.800
55	86	19.721	7.912	2	37	43.456	1109	383	13	12	12.458	8.790	46.654	0.572	1.417	0.706	0.741
56	33	40.212	9.134	22	62	22.728	2447	411	9	5	9.067	4.634	178.149	0.803	1.957	0.511	0.868
57	86	91.767	31.648	16	153	36.971	2724	415	15	7	15.586	7.025	4.509	0.791	2.219	0.451	0.920
58	79	61.886	24.261	17	107	39.213	1070	420	16	7	15.108	6.658	5.904	0.646	2.269	0.441	0.849
59	1157	41.269	15.964	3	92	156.167	751	432	58	32	52.150	28.248	7.555	0.596	1.846	0.542	0.883
60	32	47.375	12.748	18	75	22.728	3447	446	9	5	9.210	4.424	8.138	0.778	2.082	0.480	0.853
61	17	27.412	11.710	6	45	16.728	133	455	7	4	6.622	3.269	178.115	0.763	2.026	0.494	0.756
62	30	33.533	9.702	8	54	22.385	642	457	9	6	7.843	4.870	17.110	0.752	1.610	0.621	0.800
63	16	32.562	10.230	18	62	16.142	1905	459	6	5	5.452	3.736	21.333	0.772	1.459	0.685	0.727
64	207	17.087	7.795	2	40	64.184	1075	471	21	15	20.462	12.880	22.359	0.631	1.589	0.629	0.818
65	91	27.297	10.787	1	57	43.213	585	473	15	10	12.401	9.343	12.496	0.612	1.327	0.753	0.765
66	73	30.356	13.141	7	58	41.456	889	473	16	9	14.382	6.463	15.089	0.534	2.225	0.449	0.730
67	36	25.000	11.655	1	49	22.385	266	479	8	7	7.547	6.074	35.072	0.903	1.243	0.805	0.837
68	17	33.059	13.535	9	60	17.314	2305	525	7	4	6.621	3.269	4.253	0.713	2.025	0.494	0.756
69	26	20.192	8.814	6	37	20.485	2033	534	7	5	7.006	4.725	0.906	0.779	1.483	0.674	0.852
70	57	77.123	20.708	38	118	30.971	679	556	11	8	11.178	6.493	177.374	0.747	1.722	0.581	0.814
71	36	28.944	11.957	7	48	25.556	2842	566	10	6	10.455	4.384	26.587	0.693	2.385	0.419	0.828
72	35	33.914	13.487	7	70	26.385	1257	587	10	6	9.735	4.578	9.477	0.632	2.127	0.470	0.737
73	19	23.105	8.082	11	42	17.314	339	593	7	4	6.540	3.699	3.482	0.796	1.768	0.566	0.826
74	16	14.438	8.809	4	37	27.556	3303	614	6	7	5.144	3.960	65.709	0.265	1.299	0.770	0.508
75	29	19.172	9.495	1	36	28.971	3497	647	6	11	10.118	3.649	74.073	0.434	2.772	0.361	0.624
76	208	22.731	10.680	3	53	64.426	2770	648	20	18	19.371	13.672	35.847	0.630	1.417	0.706	0.795
77	49	21.735	10.037	4	43	34.627	1437	654	13	7	10.303	6.055	12.550	0.514	1.702	0.588	0.721
78	28	35.464	13.495	3	53	20.485	3212	660	8	4	8.706	4.095	9.899	0.838	2.126	0.470	0.933
