 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	29	26.690	13.441	2	53	24.485	1854	1	11	3	11.367	3.248	3.466	0.608	3.500	0.286	0.951
2	393	28.318	12.560	2	64	134.083	2082	1	57	11	54.068	9.255	1.935	0.275	5.842	0.171	0.752
3	148	47.493	20.958	8	97	61.355	2148	1	19	14	19.875	9.481	27.857	0.494	2.096	0.477	0.798
4	172	22.448	11.129	1	51	71.213	3280	1	27	10	22.471	9.746	179.631	0.426	2.306	0.434	0.802
5	26	26.808	12.532	2	53	20.728	3948	8	8	5	8.608	3.846	26.269	0.760	2.239	0.447	0.852
6	96	29.479	11.410	5	57	44.284	3106	25	14	13	13.808	8.852	24.976	0.615	1.560	0.641	0.756
7	154	31.974	13.233	6	66	53.941	2053	55	16	15	15.076	13.006	155.750	0.665	1.159	0.863	0.811
8	4114	41.959	22.091	1	126	404.174	3778	55	88	94	84.020	62.343	59.579	0.316	1.348	0.742	0.753
9	38	33.105	12.921	12	66	27.213	3712	60	9	8	7.911	6.116	15.485	0.645	1.294	0.773	0.697
10	214	18.738	9.038	2	47	74.669	1837	74	21	20	20.304	13.419	41.433	0.482	1.513	0.661	0.725
11	24	30.667	14.514	7	64	22.385	1604	77	9	6	8.785	3.478	36.931	0.602	2.526	0.396	0.716
12	327	72.428	30.060	5	146	81.012	2542	80	28	21	31.582	13.183	32.837	0.626	2.396	0.417	0.869
13	26	27.154	9.833	9	46	21.556	2095	89	8	6	8.631	3.836	29.257	0.703	2.250	0.444	0.765
14	1216	29.707	11.953	1	68	155.581	2000	98	43	42	41.297	37.491	36.591	0.631	1.102	0.908	0.879
15	70	30.214	13.200	2	60	33.213	1594	99	11	10	12.375	7.202	34.015	0.797	1.718	0.582	0.848
16	33	19.000	7.284	5	35	25.556	1961	100	11	5	9.384	4.478	16.470	0.635	2.096	0.477	0.767
17	51	42.569	18.069	6	78	40.042	1672	105	15	8	15.520	4.184	22.181	0.400	3.709	0.270	0.671
18	16	29.000	11.530	4	45	18.728	3172	128	8	4	6.992	2.914	19.547	0.573	2.400	0.417	0.711
19	464	17.938	9.057	1	45	107.882	2036	133	31	29	32.517	18.169	45.983	0.501	1.790	0.559	0.792
20	46	50.957	20.551	7	94	29.213	3882	144	11	8	11.695	5.008	32.069	0.677	2.335	0.428	0.786
