 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	615	32.873	14.438	2	73	111.983	1890	1	35	26	32.270	24.265	159.917	0.616	1.330	0.752	0.886
2	124	38.589	13.013	8	71	55.113	77	4	17	12	14.264	11.069	170.786	0.513	1.289	0.776	0.747
3	1395	53.543	29.434	2	147	289.179	1699	8	113	30	108.480	16.373	5.561	0.210	6.625	0.151	0.591
4	321	26.439	12.539	1	63	103.154	1104	11	43	14	39.443	10.362	11.325	0.379	3.807	0.263	0.783
5	138	39.739	13.628	5	80	47.113	3631	22	16	13	17.122	10.262	147.374	0.781	1.668	0.599	0.863
6	18	35.722	17.839	13	79	19.314	2070	34	8	4	7.246	3.163	178.225	0.606	2.291	0.437	0.735
7	114	47.439	22.611	5	97	57.941	2112	34	23	11	17.658	8.220	5.125	0.427	2.148	0.465	0.691
8	475	76.920	42.071	2	180	91.154	1163	47	29	25	26.439	22.875	19.792	0.718	1.156	0.865	0.864
9	301	23.150	10.810	0	56	78.912	1565	47	23	19	21.357	17.944	2.706	0.607	1.190	0.840	0.841
10	132	37.242	14.764	5	72	56.527	1104	50	21	10	21.076	7.974	4.391	0.519	2.643	0.378	0.748
11	81	30.877	12.360	3	74	38.627	2941	55	14	9	14.043	7.344	179.160	0.682	1.912	0.523	0.783
12	18	36.222	9.098	20	52	16.485	3135	59	7	3	7.274	3.151	2.600	0.832	2.308	0.433	0.923
13	1900	49.795	29.081	0	165	399.647	545	61	163	51	145.187	16.662	164.574	0.149	8.714	0.115	0.574
14	54	53.241	17.662	3	80	34.971	412	68	14	6	13.824	4.974	5.315	0.555	2.780	0.360	0.794
15	175	36.154	17.817	2	77	57.941	1416	72	20	14	18.134	12.287	163.466	0.655	1.476	0.678	0.847
16	149	48.591	30.710	2	129	102.326	2308	72	32	17	27.033	7.018	25.782	0.179	3.852	0.260	0.509
17	27	56.333	26.689	14	113	24.142	3886	77	10	5	9.158	3.754	2.062	0.582	2.440	0.410	0.711
18	105	36.981	15.828	6	75	42.627	2853	85	17	9	16.658	8.026	12.644	0.726	2.076	0.482	0.868
19	1341	69.515	35.604	0	198	210.167	2965	85	75	31	68.894	24.783	9.240	0.382	2.780	0.360	0.762
20	330	91.318	47.644	11	220	85.012	1284	86	33	16	32.803	12.809	167.600	0.574	2.561	0.390	0.846
