 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	1128	44.360	22.327	0	101	140.569	1261	1	38	38	40.889	35.125	44.934	0.717	1.164	0.859	0.898
2	704	41.227	16.660	2	99	109.983	3409	1	35	30	36.840	24.331	141.062	0.731	1.514	0.660	0.908
3	23	35.957	5.981	21	48	22.485	3561	1	10	3	9.971	2.937	6.736	0.572	3.395	0.295	0.902
4	142	53.923	18.604	7	89	49.113	2335	5	13	17	17.260	10.475	108.338	0.740	1.648	0.607	0.838
5	115	20.070	9.136	5	43	95.640	2127	11	33	25	36.580	4.003	142.443	0.158	9.138	0.109	0.500
6	43	40.000	15.769	6	67	26.142	2013	16	8	8	8.244	6.641	152.793	0.791	1.241	0.805	0.804
7	59	19.000	8.236	2	35	31.213	1639	21	12	8	10.544	7.125	163.388	0.761	1.480	0.676	0.797
8	141	12.801	7.190	1	31	78.083	2591	27	20	14	14.956	12.004	5.844	0.291	1.246	0.803	0.648
9	24	38.792	9.362	20	55	17.899	3969	32	6	5	5.879	5.198	150.128	0.941	1.131	0.884	0.906
10	107	20.364	8.437	3	40	61.255	2162	35	21	17	24.681	5.520	145.007	0.358	4.471	0.224	0.641
11	528	22.400	10.436	1	65	116.953	231	43	29	32	32.765	20.518	126.382	0.485	1.597	0.626	0.817
12	40	25.825	8.268	10	41	26.385	2875	49	10	7	9.432	5.400	163.125	0.722	1.747	0.572	0.777
13	333	59.973	21.023	3	106	69.355	852	90	22	20	21.043	20.149	173.730	0.870	1.044	0.958	0.910
14	1800	58.094	35.024	0	175	199.238	1383	92	66	39	65.475	35.003	166.434	0.570	1.871	0.535	0.864
15	129	38.419	15.068	5	76	48.284	675	94	16	13	14.873	11.044	157.928	0.695	1.347	0.743	0.822
16	183	49.257	24.829	2	106	71.497	2203	94	18	25	24.614	9.466	124.601	0.450	2.600	0.385	0.725
17	3348	44.623	23.935	0	140	308.291	2994	94	81	80	75.637	56.359	136.940	0.443	1.342	0.745	0.788
18	24	27.542	8.597	5	43	20.142	3147	100	7	6	7.382	4.140	137.354	0.743	1.783	0.561	0.774
19	6713	30.552	14.117	0	95	398.032	684	115	106	93	106.493	80.261	145.516	0.532	1.327	0.754	0.908
20	74	17.176	8.333	2	43	43.698	1826	115	11	15	13.157	7.161	114.771	0.487	1.837	0.544	0.670
21	186	23.785	11.103	2	52	62.527	2021	116	19	17	17.591	13.462	154.087	0.598	1.307	0.765	0.782
22	232	89.931	23.707	14	143	58.770	2619	130	19	18	19.224	15.366	142.683	0.844	1.251	0.799	0.894
23	91	21.000	9.541	4	43	41.698	448	132	12	14	13.554	8.549	115.492	0.658	1.585	0.631	0.784
24	37	25.405	12.876	9	51	24.385	38	157	8	8	7.869	5.987	140.954	0.782	1.314	0.761	0.771
25	64	26.188	12.519	4	55	34.385	1548	164	9	12	13.081	6.230	116.449	0.680	2.100	0.476	0.795
26	107	32.327	11.116	5	59	42.042	2567	175	13	12	12.578	10.831	8.696	0.761	1.161	0.861	0.846
27	49	16.878	8.592	1	36	47.698	3105	176	15	9	14.111	4.421	164.471	0.271	3.192	0.313	0.536
28	29	17.793	9.832	2	46	24.385	3959	178	6	8	7.691	4.801	77.284	0.613	1.602	0.624	0.707
29	26	22.615	9.317	4	40	22.142	3717	193	8	6	6.634	4.990	154.178	0.666	1.329	0.752	0.743
30	109	33.807	15.426	4	65	49.113	2144	203	12	18	16.868	8.228	116.782	0.568	2.050	0.488	0.773
31	32	18.219	7.286	2	31	20.971	2923	208	7	7	7.401	5.505	131.693	0.914	1.345	0.744	0.821
32	124	32.847	12.928	4	61	44.627	2131	210	14	12	14.136	11.169	144.963	0.782	1.266	0.790	0.861
33	25	17.640	9.420	4	38	19.314	1991	219	6	6	6.203	5.132	86.877	0.842	1.209	0.827	0.833
34	540	45.972	18.604	1	93	98.811	612	221	25	31	29.325	23.446	104.928	0.695	1.251	0.800	0.878
35	2773	27.126	13.103	0	74	255.321	429	226	73	60	76.509	46.148	150.282	0.535	1.658	0.603	0.882
36	101	28.436	12.586	4	73	50.527	3856	231	14	16	17.829	7.213	127.146	0.497	2.472	0.405	0.732
37	31	15.935	8.892	1	38	32.971	1325	232	5	12	9.982	3.954	102.929	0.358	2.524	0.396	0.646
38	1636	28.921	12.234	1	87	197.622	535	237	53	46	46.865	44.447	17.972	0.526	1.054	0.948	0.860
39	24	23.708	9.024	4	40	24.142	261	256	10	5	8.016	3.812	16.401	0.517	2.103	0.476	0.706
40	21	28.238	13.520	3	50	16.485	2064	262	5	5	5.972	4.477	124.634	0.971	1.334	0.750	0.913
41	565	25.182	12.041	1	64	110.711	2643	264	34	35	37.593	19.136	131.409	0.579	1.965	0.509	0.824
42	2319	52.572	38.137	0	162	250.108	3036	268	72	66	76.865	38.414	146.976	0.466	2.001	0.500	0.813
43	55	33.764	8.694	13	52	31.799	2009	269	11	9	10.691	6.550	148.741	0.684	1.632	0.613	0.769
44	29	27.448	8.781	13	53	20.385	2490	284	7	7	7.029	5.253	147.375	0.877	1.338	0.747	0.806
45	251	13.554	7.071	1	37	115.054	810	289	25	23	23.182	13.786	126.480	0.238	1.682	0.595	0.668
46	46	20.717	10.140	3	44	34.870	3924	289	7	12	10.805	5.420	96.556	0.475	1.993	0.502	0.672
47	128	38.367	14.849	1	69	48.770	2397	290	14	18	16.166	10.081	123.143	0.676	1.604	0.624	0.808
48	100	38.950	11.431	5	65	38.284	3937	293	13	12	13.047	9.759	147.407	0.857	1.337	0.748	0.858
49	82	41.988	11.520	11	63	34.042	1765	312	11	11	12.605	8.283	133.252	0.889	1.522	0.657	0.882
50	30	18.967	11.725	2	42	26.142	3208	313	9	7	7.058	5.412	41.217	0.552	1.304	0.767	0.674
51	66	11.924	6.037	0	25	41.213	593	321	14	10	10.557	7.960	12.722	0.488	1.326	0.754	0.698
52	88	17.545	9.257	0	39	43.113	3949	327	15	11	14.128	7.931	20.036	0.595	1.781	0.561	0.775
53	394	41.467	16.915	2	86	90.811	1913	337	28	26	27.238	18.417	141.350	0.600	1.479	0.676	0.794
54	35	29.829	10.300	10	51	22.728	2344	349	7	7	7.242	6.153	161.509	0.851	1.177	0.850	0.875
55	17	13.706	10.373	2	45	19.556	3562	391	5	7	5.777	3.747	59.977	0.559	1.542	0.649	0.667
56	2819	48.138	25.757	1	134	310.777	1891	406	76	80	83.654	42.906	130.091	0.367	1.950	0.513	0.763
57	3444	42.434	21.948	0	117	284.149	181	415	79	63	72.313	60.640	11.944	0.536	1.192	0.839	0.834
58	40	22.075	7.614	7	37	27.556	1573	418	10	7	9.562	5.326	22.893	0.662	1.795	0.557	0.769
59	53	24.038	10.156	4	52	30.627	2865	421	12	8	9.997	6.750	174.756	0.710	1.481	0.675	0.757
60	75	61.373	14.883	12	91	34.385	134	424	11	10	11.029	8.658	145.134	0.797	1.274	0.785	0.847
61	868	38.907	17.697	1	92	164.752	375	429	34	59	61.880	17.860	105.666	0.402	3.465	0.289	0.725
62	29	21.414	9.030	7	45	21.556	648	431	7	7	7.482	4.935	119.449	0.784	1.516	0.660	0.763
63	218	16.546	7.801	1	41	84.669	2169	436	20	23	23.998	11.566	131.308	0.382	2.075	0.482	0.727
64	784	43.038	18.961	3	95	118.468	2279	450	36	32	34.770	28.709	154.351	0.702	1.211	0.826	0.878
65	25	35.680	11.209	13	65	18.971	3700	481	7	6	7.785	4.089	141.836	0.873	1.904	0.525	0.794
66	185	25.476	11.121	1	57	61.598	2000	488	18	19	18.724	12.580	124.454	0.613	1.488	0.672	0.791
67	925	20.363	10.709	0	64	207.622	2570	489	68	25	63.080	18.671	171.315	0.270	3.379	0.296	0.724
68	475	16.482	8.510	0	48	126.711	610	502	27	28	27.541	21.960	127.236	0.372	1.254	0.797	0.781
69	26	39.154	15.576	11	67	18.728	1787	510	6	6	6.183	5.354	168.928	0.932	1.155	0.866	0.852
70	521	35.702	16.777	1	84	98.225	2964	512	33	27	32.008	20.725	155.210	0.679	1.544	0.647	0.870
71	1096	30.771	13.541	2	76	164.995	3745	514	48	40	45.797	30.471	146.390	0.506	1.503	0.665	0.808
72	100	20.870	10.400	2	48	41.456	3605	515	12	12	11.761	10.826	60.645	0.731	1.086	0.920	0.830
73	53	57.943	15.879	20	85	28.385	310	517	9	9	9.464	7.130	138.657	0.827	1.327	0.753	0.828
74	17	30.118	12.549	1	48	14.728	2883	517	5	5	5.839	3.707	141.984	0.985	1.575	0.635	0.829
75	41	23.024	9.379	3	44	31.556	3657	517	9	8	8.791	5.938	133.532	0.517	1.480	0.675	0.701
76	1269	19.317	8.959	0	46	166.652	2402	527	46	43	43.352	37.270	152.727	0.574	1.163	0.860	0.863
77	3722	38.936	22.713	0	114	295.463	1892	537	95	70	87.074	54.425	148.568	0.536	1.600	0.625	0.834
78	28	26.964	10.465	4	44	22.728	613	538	6	7	6.517	5.471	147.073	0.681	1.191	0.839	0.767
79	159	58.975	30.006	1	124	72.912	3321	545	24	16	19.965	10.140	21.908	0.376	1.969	0.508	0.644
80	141	13.000	7.157	1	33	67.012	1554	546	16	18	14.173	12.667	110.454	0.395	1.119	0.894	0.676
81	20	12.600	7.408	3	34	21.556	1973	547	7	7	7.670	3.320	142.377	0.541	2.310	0.433	0.656
82	68	43.941	11.503	8	67	31.799	200	549	10	10	10.877	7.960	139.504	0.845	1.366	0.732	0.861
83	17	18.176	6.876	4	36	15.899	649	552	4	6	5.568	3.887	70.613	0.845	1.432	0.698	0.850
84	57	29.877	12.997	3	60	29.799	1400	563	8	11	11.276	6.436	122.378	0.807	1.752	0.571	0.851
85	46	34.957	12.138	7	65	29.213	2156	572	7	11	10.956	5.346	108.019	0.677	2.049	0.488	0.793
86	42	17.929	7.588	2	33	40.284	3485	574	10	13	13.294	4.022	127.952	0.325	3.305	0.303	0.545
87	49	27.265	11.729	4	50	26.385	767	583	8	9	8.259	7.554	88.063	0.885	1.093	0.915	0.838
88	105	16.152	8.490	0	34	46.870	871	586	12	14	13.426	9.957	109.928	0.601	1.348	0.742	0.772
89	149	38.416	15.211	1	76	53.355	2583	589	17	15	16.853	11.257	148.950	0.658	1.497	0.668	0.812
90	22	18.318	7.524	3	31	20.142	2791	589	7	6	6.047	4.632	148.612	0.681	1.306	0.766	0.759
91	42	32.214	13.425	4	61	26.142	98	606	7	9	9.628	5.554	119.739	0.772	1.733	0.577	0.840
92	89	29.438	12.731	4	64	49.941	3707	630	10	17	15.635	7.248	96.047	0.448	2.157	0.464	0.654
93	8278	42.359	25.804	0	150	507.085	245	634	132	125	132.932	79.288	127.573	0.405	1.677	0.596	0.755
