 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	567	43.640	20.589	3	106	135.841	904	1	60	16	48.331	14.937	4.167	0.386	3.236	0.309	0.874
2	1441	49.143	27.021	1	123	189.681	1420	1	72	31	68.036	26.967	175.413	0.503	2.523	0.396	0.845
3	58	38.741	13.974	12	67	34.971	3548	1	14	7	12.826	5.758	17.796	0.596	2.228	0.449	0.817
4	1812	39.889	19.587	1	107	209.137	3687	1	64	43	59.115	39.028	174.901	0.521	1.515	0.660	0.821
5	119	34.941	12.269	3	62	45.698	3270	3	13	14	13.755	11.015	79.921	0.716	1.249	0.801	0.810
6	99	46.475	16.393	11	90	40.042	3494	22	14	10	14.261	8.839	164.472	0.776	1.613	0.620	0.865
7	96	17.260	9.070	1	46	40.284	488	24	12	13	12.323	9.919	134.099	0.743	1.242	0.805	0.803
8	84	16.274	8.615	2	45	56.184	3330	40	17	12	14.188	7.538	171.205	0.334	1.882	0.531	0.627
9	19	25.526	9.466	13	40	15.899	1532	46	5	5	5.357	4.516	144.672	0.944	1.186	0.843	0.864
10	26	20.654	7.557	5	33	19.899	3057	48	7	5	7.957	4.161	18.584	0.825	1.912	0.523	0.867
11	460	18.350	9.378	0	48	125.439	584	53	38	28	40.075	14.615	28.382	0.367	2.742	0.365	0.755
12	26	14.615	8.424	2	32	25.556	1590	59	11	5	8.901	3.719	17.328	0.500	2.393	0.418	0.693
13	29	51.172	17.696	18	83	20.142	1046	64	7	6	6.907	5.346	163.454	0.898	1.292	0.774	0.841
14	79	17.177	8.075	0	40	39.213	1547	70	16	8	14.601	6.889	0.333	0.646	2.119	0.472	0.832
15	70	65.514	21.204	28	105	34.042	1478	71	13	9	12.808	6.958	17.677	0.759	1.841	0.543	0.828
16	16	20.438	9.543	7	37	17.314	3576	72	5	5	5.605	3.635	157.446	0.671	1.542	0.649	0.762
17	622	35.627	16.409	1	85	107.154	1	79	25	34	33.504	23.637	84.047	0.681	1.417	0.706	0.895
18	59	25.000	10.414	1	45	32.042	3828	82	11	10	9.423	7.972	9.666	0.722	1.182	0.846	0.792
19	84	14.500	6.813	2	32	45.213	3991	85	8	18	16.542	6.466	89.004	0.516	2.558	0.391	0.792
20	31	16.000	7.866	2	28	22.971	3895	87	8	7	7.865	5.019	148.067	0.738	1.567	0.638	0.747
21	208	15.582	8.414	2	46	74.426	1756	90	18	21	18.186	14.563	70.081	0.472	1.249	0.801	0.742
22	86	49.256	14.602	6	80	35.799	1848	93	11	11	10.900	10.046	164.046	0.843	1.085	0.922	0.882
23	81	35.025	14.167	6	74	35.456	1699	99	13	10	12.133	8.500	28.795	0.810	1.427	0.701	0.835
24	19	33.842	9.901	19	58	17.314	1250	100	7	4	5.783	4.183	176.815	0.796	1.383	0.723	0.809
25	1336	30.924	13.489	2	77	170.652	694	101	47	46	48.424	35.128	46.586	0.576	1.379	0.725	0.888
26	23	14.435	10.440	2	37	18.728	2753	105	8	4	8.102	3.614	162.144	0.824	2.242	0.446	0.868
27	79	36.911	12.752	7	62	38.870	2752	120	15	9	12.519	8.034	166.727	0.657	1.558	0.642	0.782
28	3918	33.500	15.298	1	85	313.848	3342	121	94	66	94.564	52.753	168.199	0.500	1.793	0.558	0.875
29	151	48.411	16.379	13	100	48.870	3605	121	19	11	19.125	10.053	169.982	0.795	1.902	0.526	0.886
30	33	35.030	15.567	2	71	22.728	946	126	7	6	7.337	5.726	178.434	0.803	1.281	0.780	0.846
31	54	15.833	7.396	2	35	32.385	1209	128	9	10	10.682	6.437	120.432	0.647	1.660	0.603	0.824
32	21	11.524	4.546	1	20	34.385	593	130	7	9	6.883	3.885	117.274	0.223	1.772	0.564	0.442
33	520	48.690	18.874	3	98	108.811	3095	135	40	22	40.262	16.445	10.259	0.552	2.448	0.408	0.828
34	231	55.255	16.356	8	91	60.770	846	137	21	16	20.127	14.613	160.392	0.786	1.377	0.726	0.877
35	57	34.860	10.867	8	59	30.627	1881	137	10	10	10.654	6.812	34.924	0.764	1.564	0.639	0.786
36	2275	32.827	14.310	1	78	258.877	545	140	62	67	75.905	38.161	51.340	0.427	1.989	0.503	0.863
37	188	55.904	17.081	9	104	57.355	1723	140	19	16	18.058	13.256	45.739	0.718	1.362	0.734	0.837
38	43	17.279	7.255	2	33	27.799	1845	141	8	9	8.559	6.397	124.515	0.699	1.338	0.747	0.761
39	137	18.277	9.344	3	41	61.941	2131	154	18	15	15.964	10.927	161.633	0.449	1.461	0.684	0.710
40	60	63.650	13.967	24	102	30.042	2746	154	11	9	10.019	7.625	13.795	0.835	1.314	0.761	0.816
41	51	54.667	16.058	13	81	27.556	1589	163	10	7	9.679	6.709	175.877	0.844	1.443	0.693	0.864
42	90	37.467	11.511	14	63	40.284	1635	192	13	12	12.689	9.031	41.554	0.697	1.405	0.712	0.786
43	446	40.016	17.197	1	85	86.669	3657	204	24	28	26.255	21.629	54.222	0.746	1.214	0.824	0.876
44	43	33.814	9.820	10	53	25.799	3974	205	8	9	8.333	6.570	131.372	0.812	1.268	0.788	0.789
45	441	50.460	29.635	1	126	79.841	1181	206	26	22	26.988	20.806	20.636	0.869	1.297	0.771	0.931
46	26	33.885	10.783	11	51	20.971	955	209	8	5	8.303	3.987	176.192	0.743	2.082	0.480	0.765
47	103	34.680	15.640	1	74	42.870	293	211	17	10	16.052	8.170	4.390	0.704	1.965	0.509	0.827
48	137	80.080	25.467	14	133	47.113	825	213	19	11	18.146	9.613	11.994	0.776	1.888	0.530	0.867
49	60	16.933	9.163	3	40	45.698	1227	218	10	14	10.980	6.958	81.424	0.361	1.578	0.634	0.556
50	107	35.150	14.417	3	74	42.627	3734	230	14	12	14.992	9.087	36.717	0.740	1.650	0.606	0.853
