 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	166	35.494	14.390	2	75	55.698	3201	1	15	16	15.819	13.361	61.219	0.672	1.184	0.845	0.838
2	139	18.309	9.333	2	42	64.042	3354	1	24	11	20.391	8.679	8.399	0.426	2.349	0.426	0.792
3	382	49.709	20.342	3	105	92.912	730	4	30	21	30.379	16.010	24.932	0.556	1.897	0.527	0.865
4	31	17.000	8.756	0	36	23.556	2727	28	7	7	7.964	4.956	60.165	0.702	1.607	0.622	0.765
5	66	39.227	13.511	14	74	38.284	186	32	13	11	12.259	6.855	37.381	0.566	1.788	0.559	0.714
6	742	41.425	19.994	1	122	134.510	2361	35	37	39	42.776	22.086	47.469	0.515	1.937	0.516	0.805
7	265	23.223	11.176	3	59	69.012	2563	50	20	19	20.267	16.648	27.802	0.699	1.217	0.821	0.856
8	30	26.567	11.720	2	51	25.213	990	53	10	7	10.402	3.672	30.808	0.593	2.833	0.353	0.674
9	80	21.137	9.242	2	45	36.385	1681	57	12	9	11.385	8.947	13.100	0.759	1.273	0.786	0.847
10	93	13.914	7.934	1	48	63.012	401	63	15	15	12.437	9.521	50.714	0.294	1.306	0.766	0.572
11	271	28.432	14.613	3	76	69.355	876	75	23	18	23.995	14.380	28.324	0.708	1.669	0.599	0.869
12	102	51.343	15.319	14	93	41.456	1688	77	14	12	16.132	8.051	31.566	0.746	2.004	0.499	0.861
13	84	23.512	12.334	2	55	41.113	2310	78	15	12	15.916	6.720	33.483	0.625	2.368	0.422	0.778
14	185	13.281	6.532	0	32	78.083	1564	79	20	19	17.240	13.663	20.493	0.381	1.262	0.793	0.663
15	25	21.440	10.157	2	43	26.142	277	85	7	9	8.297	3.836	49.413	0.460	2.163	0.462	0.625
16	38	26.684	8.435	12	45	26.385	2678	95	7	10	8.972	5.393	56.874	0.686	1.664	0.601	0.760
17	86	29.442	12.156	2	61	47.698	1699	96	13	16	16.822	6.509	50.192	0.475	2.584	0.387	0.714
18	391	15.565	7.944	1	44	100.426	3971	100	28	24	28.384	17.540	157.463	0.487	1.618	0.618	0.796
19	9581	28.311	15.464	0	119	753.678	2157	105	105	176	160.689	75.916	89.511	0.212	2.117	0.472	0.710
20	99	39.697	13.686	8	75	44.284	1486	124	14	13	16.319	7.724	44.382	0.634	2.113	0.473	0.818
