 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	111	32.045	13.616	7	65	41.456	2779	1	13	13	14.591	9.686	55.139	0.812	1.506	0.664	0.874
2	1391	28.074	13.072	0	75	168.066	3071	4	50	44	43.820	40.417	163.498	0.619	1.084	0.922	0.892
3	241	59.896	16.875	12	102	62.184	3033	31	17	20	19.211	15.973	73.050	0.783	1.203	0.831	0.884
4	32	14.688	6.799	2	28	22.728	3124	40	8	6	7.666	5.315	9.852	0.778	1.442	0.693	0.810
5	401	42.511	21.752	2	93	95.154	2567	44	22	34	36.298	14.066	113.513	0.557	2.581	0.388	0.844
6	31	15.097	9.488	1	42	38.627	3131	51	8	10	6.717	5.876	102.824	0.261	1.143	0.875	0.517
7	13556	28.673	16.132	0	98	757.820	2583	53	147	175	152.923	112.868	153.535	0.297	1.355	0.738	0.723
8	44	16.205	7.277	1	33	31.213	37	71	9	11	8.305	6.746	80.048	0.568	1.231	0.812	0.672
9	63	32.159	12.709	7	60	31.799	1682	73	8	12	11.774	6.813	100.367	0.783	1.728	0.579	0.829
10	239	40.423	14.911	4	78	69.255	3580	81	17	24	22.621	13.452	112.464	0.626	1.682	0.595	0.828
11	168	18.173	8.393	1	39	69.355	1114	82	17	15	15.629	13.686	132.794	0.439	1.142	0.876	0.758
12	32	10.688	4.432	3	22	25.556	3138	82	6	10	8.240	4.945	81.530	0.616	1.667	0.600	0.703
13	94	23.840	11.082	2	48	40.284	3148	86	13	12	13.010	9.199	130.460	0.728	1.414	0.707	0.807
14	61	29.033	10.652	3	48	36.870	1433	95	8	12	10.656	7.289	106.557	0.564	1.462	0.684	0.744
15	39	24.333	10.690	1	46	25.799	1256	107	6	10	8.755	5.672	94.658	0.736	1.544	0.648	0.788
16	41	16.707	9.389	1	35	31.799	879	111	6	12	11.560	4.516	82.966	0.510	2.560	0.391	0.719
17	425	30.087	12.718	3	63	98.569	3872	127	19	36	34.761	15.567	83.594	0.550	2.233	0.448	0.836
18	29	17.172	6.762	7	36	27.799	2253	129	7	10	8.249	4.476	62.377	0.472	1.843	0.543	0.617
19	24	25.958	9.603	6	45	25.556	2908	149	6	8	6.523	4.685	116.628	0.462	1.392	0.718	0.632
20	1490	35.081	17.167	0	94	181.137	823	160	38	66	57.633	32.917	97.280	0.571	1.751	0.571	0.876
21	256	21.445	10.597	2	60	70.770	778	195	19	21	20.389	15.987	137.399	0.642	1.275	0.784	0.824
22	64	27.375	11.633	7	52	30.971	1654	199	8	11	10.780	7.559	106.014	0.838	1.426	0.701	0.865
23	24	14.958	7.550	3	31	28.142	3676	203	7	6	6.279	4.867	23.374	0.381	1.290	0.775	0.667
24	47	23.000	10.701	4	43	27.314	3032	221	6	10	9.929	6.027	82.915	0.792	1.648	0.607	0.904
25	37	18.946	8.290	3	35	26.385	1092	227	7	10	8.928	5.276	108.180	0.668	1.692	0.591	0.755
26	277	34.888	13.586	4	66	70.770	3557	245	16	26	23.589	14.952	103.165	0.695	1.578	0.634	0.862
27	77	19.078	9.576	2	46	41.113	1309	251	12	12	12.059	8.130	122.670	0.572	1.483	0.674	0.751
28	92	34.293	11.855	7	67	42.042	716	255	10	15	13.934	8.407	87.472	0.654	1.658	0.603	0.811
29	43	19.326	10.638	0	47	26.385	2786	264	7	10	9.393	5.829	80.211	0.776	1.612	0.621	0.811
