 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	958	29.790	14.271	1	70	135.640	1774	1	47	27	47.368	25.751	7.921	0.654	1.839	0.544	0.911
2	197	63.898	20.539	7	109	73.456	2463	1	29	13	22.887	10.960	166.672	0.459	2.088	0.479	0.790
3	90	21.656	9.729	2	53	44.971	3774	1	19	7	17.244	6.645	179.950	0.559	2.595	0.385	0.857
4	9690	42.618	24.654	0	127	609.713	3821	1	150	138	149.918	82.296	138.817	0.328	1.822	0.549	0.749
5	47	46.489	9.984	27	70	26.142	2708	25	8	8	8.949	6.687	114.086	0.864	1.338	0.747	0.862
6	18	26.222	10.015	4	41	15.899	2321	28	4	6	5.512	4.158	101.398	0.895	1.326	0.754	0.878
7	279	34.405	15.111	4	83	82.326	1522	37	26	22	21.424	16.581	31.176	0.517	1.292	0.774	0.756
8	57	33.035	13.265	7	54	30.971	3217	50	8	11	10.613	6.838	69.868	0.747	1.552	0.644	0.826
9	60	28.750	12.212	4	62	30.385	134	51	10	9	10.774	7.091	144.683	0.817	1.519	0.658	0.845
10	32	24.438	8.308	7	41	22.971	3822	65	7	8	8.646	4.713	138.585	0.762	1.835	0.545	0.790
11	440	16.148	7.997	0	45	103.054	214	68	26	27	23.972	23.370	90.209	0.521	1.026	0.975	0.813
12	33	20.758	8.507	4	39	29.799	1623	72	9	8	9.760	4.305	36.561	0.467	2.267	0.441	0.653
13	384	42.677	19.609	1	89	76.184	241	96	20	26	25.565	19.125	79.194	0.831	1.337	0.748	0.912
14	18	21.056	13.502	2	45	18.728	3510	97	6	6	5.188	4.417	54.352	0.645	1.175	0.851	0.706
15	98	43.663	16.540	5	82	38.627	2049	102	12	12	12.022	10.379	91.150	0.825	1.158	0.863	0.852
16	20	26.800	10.380	7	45	16.485	1139	105	5	5	5.768	4.415	151.653	0.925	1.306	0.765	0.909
17	1241	33.748	15.767	1	82	160.167	2137	109	50	39	47.860	33.015	16.647	0.608	1.450	0.690	0.857
18	120	20.508	10.463	3	51	46.527	651	120	14	16	16.605	9.201	54.475	0.697	1.805	0.554	0.808
19	102	49.520	14.443	10	86	39.456	2875	120	14	11	13.537	9.594	161.224	0.823	1.411	0.709	0.846
20	28	28.286	8.576	2	42	22.971	181	143	7	8	7.054	5.054	113.487	0.667	1.396	0.717	0.683
21	116	30.543	13.491	1	72	45.698	1825	144	12	15	14.430	10.235	97.719	0.698	1.410	0.709	0.817
22	62	39.597	11.737	14	66	30.627	2623	147	10	10	9.870	7.998	38.357	0.831	1.234	0.810	0.827
23	234	50.393	21.760	3	94	60.184	3255	163	19	19	18.796	15.851	121.431	0.812	1.186	0.843	0.873
24	62	25.500	10.112	5	47	32.385	3809	164	11	9	9.209	8.572	34.598	0.743	1.074	0.931	0.800
25	1332	47.523	20.943	1	103	157.095	3189	182	43	44	43.435	39.046	133.991	0.678	1.112	0.899	0.897
26	125	41.128	14.595	10	71	44.284	651	183	15	12	14.534	10.950	169.694	0.801	1.327	0.753	0.859
27	607	27.229	11.251	2	57	102.811	1150	185	27	33	32.428	23.833	81.038	0.722	1.361	0.735	0.876
28	307	25.101	13.796	0	60	81.497	2230	186	25	21	25.198	15.513	158.289	0.581	1.624	0.616	0.798
29	437	39.076	14.001	5	90	87.154	1427	194	24	31	28.758	19.348	117.892	0.723	1.486	0.673	0.870
30	807	61.428	29.594	1	131	113.640	2970	196	33	35	34.005	30.216	82.988	0.785	1.125	0.889	0.908
31	63	14.841	7.986	1	37	40.284	837	207	16	9	13.621	5.889	162.113	0.488	2.313	0.432	0.689
32	224	22.027	9.574	2	50	67.355	3514	225	19	18	19.019	14.996	113.494	0.620	1.268	0.788	0.821
33	24	17.292	8.447	7	38	23.799	2226	250	7	7	7.100	4.304	135.934	0.532	1.650	0.606	0.649
34	44	42.114	16.354	6	77	24.971	3896	255	8	8	7.993	7.009	71.322	0.887	1.140	0.877	0.838
35	21	19.810	10.907	5	36	22.971	221	264	7	6	5.629	4.750	180.000	0.500	1.185	0.844	0.627
36	19	14.053	7.114	1	31	17.899	3578	268	6	5	6.124	3.950	136.812	0.745	1.550	0.645	0.776
37	5801	34.635	20.143	0	112	381.889	38	272	109	95	113.134	65.286	43.357	0.500	1.733	0.577	0.834
38	57	18.544	10.235	1	43	32.627	2733	275	10	9	9.503	7.637	164.174	0.673	1.244	0.804	0.770
39	147	15.701	7.711	1	38	60.184	1056	286	14	18	18.718	9.999	59.884	0.510	1.872	0.534	0.758
40	3546	40.038	20.766	0	111	302.191	2380	290	92	70	79.195	57.010	14.790	0.488	1.389	0.720	0.821
41	210	41.043	14.078	10	90	57.355	183	295	18	18	18.366	14.559	39.146	0.802	1.261	0.793	0.861
42	30	32.233	10.728	13	50	22.971	3267	302	8	7	7.149	5.343	143.418	0.714	1.338	0.747	0.769
43	18	20.333	7.631	7	36	15.314	3112	303	5	5	6.203	3.695	135.000	0.965	1.679	0.596	0.900
44	30	20.133	8.316	11	38	25.314	2107	313	8	6	7.724	4.945	158.100	0.588	1.562	0.640	0.759
45	93	24.882	10.569	2	52	41.556	2894	330	13	11	11.071	10.696	147.695	0.677	1.035	0.966	0.809
46	235	15.200	7.801	2	38	117.296	1749	334	26	25	26.133	11.449	42.459	0.215	2.283	0.438	0.640
47	23	25.130	11.534	5	46	17.314	3371	339	5	6	5.837	5.017	116.160	0.964	1.163	0.860	0.868
48	431	27.473	13.011	0	69	88.569	1120	340	27	26	30.600	17.933	41.969	0.690	1.706	0.586	0.866
49	216	32.546	12.534	4	69	62.669	3948	344	19	22	22.114	12.436	53.687	0.691	1.778	0.562	0.814
