 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	4203	44.777	26.518	0	135	315.664	1119	1	85	71	88.066	60.766	147.177	0.530	1.449	0.690	0.862
2	30	82.733	13.694	45	108	29.899	1225	1	14	3	13.014	2.935	0.278	0.422	4.434	0.226	0.845
3	154	49.669	17.691	10	107	51.213	1716	1	19	11	17.682	11.089	5.928	0.738	1.595	0.627	0.909
4	8737	32.265	37.418	0	147	442.090	3246	1	94	120	125.149	88.889	97.320	0.562	1.408	0.710	0.934
5	164	17.006	10.407	1	44	73.841	3131	9	15	25	21.828	9.566	70.627	0.378	2.282	0.438	0.682
6	3109	52.798	36.999	0	148	243.179	1763	10	66	69	65.164	60.746	126.104	0.661	1.073	0.932	0.915
7	119	31.773	11.547	4	54	45.698	3906	17	14	13	14.143	10.713	152.226	0.716	1.320	0.757	0.824
8	154	22.364	10.246	4	61	51.113	2647	21	15	15	14.464	13.556	62.293	0.741	1.067	0.937	0.851
9	135	59.956	18.641	13	101	44.042	1986	23	13	14	13.715	12.533	118.426	0.875	1.094	0.914	0.906
10	313	28.901	13.639	0	77	91.154	3060	36	33	17	31.507	12.649	174.473	0.473	2.491	0.401	0.758
11	1147	39.796	16.456	1	94	169.782	2563	37	43	46	51.520	28.347	132.854	0.500	1.817	0.550	0.838
12	80	19.750	9.094	1	38	41.213	2734	46	10	14	12.843	7.931	77.969	0.592	1.619	0.618	0.741
13	1107	14.281	7.559	0	46	196.309	634	51	38	44	41.796	33.722	125.500	0.361	1.239	0.807	0.827
14	29	18.862	10.809	0	39	19.899	19	60	4	8	8.472	4.358	92.963	0.920	1.944	0.514	0.951
15	70	29.586	11.145	1	56	32.042	2259	62	10	11	9.968	8.941	36.954	0.857	1.115	0.897	0.843
16	183	13.945	6.561	0	31	96.326	3223	63	20	24	18.551	12.560	66.612	0.248	1.477	0.677	0.558
17	115	51.478	17.236	13	88	44.870	3374	67	14	12	13.402	10.925	28.476	0.718	1.227	0.815	0.830
18	80	22.425	11.561	2	49	45.799	32	70	15	12	13.862	7.348	4.818	0.479	1.887	0.530	0.650
19	18	10.611	5.883	1	23	30.385	3209	72	8	7	5.040	4.547	27.344	0.245	1.108	0.902	0.429
20	613	27.119	11.952	0	63	120.953	3611	73	31	31	29.720	26.262	137.138	0.527	1.132	0.884	0.829
21	255	18.510	8.815	1	46	95.740	2995	74	20	24	21.359	15.201	117.882	0.350	1.405	0.712	0.728
22	317	33.420	15.303	2	101	82.326	501	76	26	23	24.876	16.225	28.522	0.588	1.533	0.652	0.789
