 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	2309	28.940	16.964	0	114	244.451	187	1	71	52	75.452	38.964	30.745	0.486	1.936	0.516	0.883
2	1497	15.041	8.167	0	48	239.279	2127	1	72	34	69.053	27.603	16.494	0.329	2.502	0.400	0.814
3	782	36.515	18.113	1	98	177.723	919	3	61	45	70.093	14.205	35.233	0.311	4.934	0.203	0.766
4	3696	45.365	28.650	0	150	342.090	1482	14	106	74	109.072	43.145	26.273	0.397	2.528	0.396	0.830
5	160	13.994	7.885	0	40	67.841	993	18	22	19	18.221	11.180	29.288	0.437	1.630	0.614	0.654
6	123	33.520	16.617	3	80	54.284	3973	37	19	13	19.518	8.024	27.461	0.525	2.432	0.411	0.734
7	144	36.438	16.831	5	67	58.770	3113	41	20	17	20.240	9.058	46.506	0.524	2.234	0.448	0.746
8	88	20.750	10.217	2	42	54.527	2225	49	19	14	21.659	5.173	31.475	0.372	4.187	0.239	0.672
9	199	29.156	16.882	2	80	79.255	221	51	27	21	30.568	8.289	38.718	0.398	3.688	0.271	0.712
10	757	39.441	19.362	1	106	146.853	2802	60	50	37	56.375	17.097	34.187	0.441	3.297	0.303	0.825
11	232	49.996	20.493	7	103	73.841	1172	62	26	17	25.258	11.695	166.764	0.535	2.160	0.463	0.754
12	113	49.212	13.015	13	81	41.941	1116	64	15	13	16.563	8.686	39.260	0.807	1.907	0.524	0.879
13	347	42.844	23.598	2	118	109.882	2967	67	27	28	27.849	15.865	41.755	0.361	1.755	0.570	0.697
14	278	51.061	22.102	8	111	72.426	3881	68	26	18	23.833	14.852	25.431	0.666	1.605	0.623	0.855
15	26	16.000	9.398	0	35	22.142	1222	70	8	6	7.579	4.368	158.588	0.666	1.735	0.576	0.765
16	238	14.798	8.244	1	40	108.811	1727	75	33	22	32.039	9.458	28.435	0.253	3.387	0.295	0.599
17	343	14.866	8.388	0	42	123.054	2169	84	32	23	23.666	18.453	13.709	0.285	1.283	0.780	0.669
