 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	1077	41.750	21.026	0	109	179.238	3209	32	58	47	68.115	20.132	37.999	0.421	3.383	0.296	0.829
2	67	34.791	15.413	7	67	39.698	661	48	12	14	16.515	5.165	47.572	0.534	3.197	0.313	0.744
3	58	20.034	10.808	0	54	39.456	1687	90	11	12	11.710	6.306	57.635	0.468	1.857	0.539	0.707
4	34	20.971	11.635	3	42	32.870	1078	98	11	11	14.130	3.064	43.771	0.395	4.612	0.217	0.624
5	122	31.820	14.361	4	73	49.355	2113	100	15	16	15.910	9.763	53.798	0.629	1.630	0.614	0.780
6	4187	39.286	23.786	0	143	376.274	2476	119	106	87	108.878	48.964	40.232	0.372	2.224	0.450	0.797
7	33	33.303	15.513	4	72	22.971	1552	134	8	7	9.230	4.552	43.798	0.786	2.028	0.493	0.815
8	16	14.312	5.997	4	25	22.728	3192	162	4	8	6.812	2.991	89.627	0.389	2.278	0.439	0.604
9	19	19.789	14.297	1	55	17.071	1311	163	6	4	6.771	3.573	6.264	0.819	1.895	0.528	0.884
10	28	21.964	7.918	7	34	22.385	229	199	8	7	9.034	3.946	40.593	0.702	2.289	0.437	0.778
11	114	16.325	9.770	2	46	80.669	991	233	16	21	17.940	8.091	62.267	0.220	2.217	0.451	0.552
12	432	18.769	9.456	2	60	118.711	3061	254	31	31	33.519	16.410	41.284	0.385	2.043	0.490	0.700
13	284	36.102	16.304	0	76	95.983	2452	290	33	21	33.275	10.867	27.973	0.387	3.062	0.327	0.758
14	405	22.958	12.514	1	61	132.853	793	300	41	28	34.632	14.890	21.406	0.288	2.326	0.430	0.634
15	42	19.548	8.838	2	35	30.627	673	325	8	10	9.077	5.891	57.143	0.563	1.541	0.649	0.700
16	16	14.438	5.989	2	24	17.314	809	332	5	6	6.553	3.109	56.930	0.671	2.108	0.474	0.711
17	142	34.225	20.048	2	88	54.184	1193	332	19	13	17.695	10.217	4.883	0.608	1.732	0.577	0.772
18	130	38.677	15.905	0	70	51.113	432	338	17	15	19.005	8.709	48.000	0.625	2.182	0.458	0.841
19	20	21.300	10.250	3	43	20.971	3498	339	6	7	7.326	3.476	55.730	0.572	2.108	0.474	0.702
20	31	15.419	7.562	3	32	23.799	914	345	8	8	8.981	4.395	51.025	0.688	2.044	0.489	0.721
21	1031	43.422	18.996	2	104	139.782	978	353	43	34	42.638	30.788	166.763	0.663	1.385	0.722	0.883
22	517	35.805	16.066	2	86	117.397	785	358	38	32	43.601	15.097	35.387	0.471	2.888	0.346	0.823
23	177	25.102	10.672	2	58	71.255	40	383	21	20	22.547	9.995	41.083	0.438	2.256	0.443	0.733
24	369	19.664	10.412	1	62	101.882	294	383	24	34	36.055	13.031	58.867	0.447	2.767	0.361	0.778
25	58	15.793	6.683	0	31	47.698	1	407	13	13	14.507	5.091	36.423	0.320	2.850	0.351	0.542
26	67	15.328	9.046	2	36	42.284	115	411	11	15	10.441	8.170	75.072	0.471	1.278	0.783	0.644
27	558	29.432	16.029	1	82	151.338	2552	420	22	53	44.656	15.910	82.627	0.306	2.807	0.356	0.688
28	57	38.789	12.058	8	62	32.971	378	439	9	10	8.761	8.283	22.327	0.659	1.058	0.945	0.776
29	54	30.167	10.918	8	55	31.213	3439	444	11	9	9.466	7.263	27.781	0.697	1.303	0.767	0.761
30	212	25.802	11.536	1	55	64.770	3658	449	20	18	22.821	11.828	46.299	0.635	1.929	0.518	0.833
31	17	12.471	5.524	3	24	21.314	994	455	7	6	5.917	3.658	24.112	0.470	1.617	0.618	0.596
32	127	34.394	13.489	5	62	53.598	840	474	16	19	21.064	7.677	51.130	0.556	2.744	0.364	0.765
33	71	40.183	17.224	5	77	36.870	1162	525	11	13	13.783	6.559	51.958	0.656	2.101	0.476	0.789
34	72	19.944	10.384	3	46	38.627	615	535	13	11	12.445	7.367	38.825	0.606	1.689	0.592	0.724
35	274	15.496	8.236	1	41	96.326	452	552	26	20	23.305	14.970	15.282	0.371	1.557	0.642	0.705
36	66	27.909	11.257	4	51	42.870	3824	564	12	15	16.584	5.067	50.311	0.451	3.273	0.306	0.667
37	54	18.315	9.805	2	57	32.627	1286	567	12	9	9.852	6.978	17.136	0.637	1.412	0.708	0.725
38	500	41.430	19.573	4	117	110.225	3415	567	31	31	38.051	16.731	45.722	0.517	2.274	0.440	0.818
39	60	17.333	9.882	0	43	43.698	1857	588	13	12	11.609	6.581	42.870	0.395	1.764	0.567	0.580
40	281	38.409	15.704	2	92	74.669	3949	616	25	21	28.172	12.700	37.075	0.633	2.218	0.451	0.848
41	23	29.609	12.820	9	55	21.556	2210	625	6	8	7.556	3.876	58.034	0.622	1.950	0.513	0.687
42	21	20.429	9.330	5	42	16.485	3826	629	5	5	5.254	5.090	171.870	0.971	1.032	0.969	0.913
43	26	19.077	9.020	3	37	22.728	932	636	6	7	6.792	4.874	51.139	0.633	1.394	0.718	0.765
44	126	28.905	13.028	2	60	47.698	958	643	17	12	14.821	10.824	170.053	0.696	1.369	0.730	0.816
45	16	13.062	5.961	2	21	23.556	2268	703	9	6	8.981	2.268	37.648	0.362	3.959	0.253	0.552
46	101	29.594	12.864	4	60	58.426	3150	705	17	17	18.428	6.978	49.607	0.372	2.641	0.379	0.652
47	85	20.506	11.432	1	53	50.042	1740	732	11	17	14.578	7.424	70.065	0.427	1.964	0.509	0.683
48	19	18.684	9.304	1	37	18.728	1059	743	5	7	6.964	3.474	54.710	0.681	2.004	0.499	0.731
49	72	28.361	15.265	1	60	40.870	974	764	13	12	13.081	7.008	44.165	0.542	1.866	0.536	0.706
50	42	15.548	10.336	1	42	39.213	461	767	12	11	13.470	3.970	47.894	0.343	3.393	0.295	0.571
51	331	49.366	15.476	10	92	73.841	1337	769	21	22	21.783	19.347	134.922	0.763	1.126	0.888	0.879
52	121	30.917	12.005	4	57	56.527	588	797	17	15	19.036	8.093	30.172	0.476	2.352	0.425	0.727
53	16	12.125	7.544	1	26	19.314	22	806	5	7	6.454	3.157	59.368	0.539	2.044	0.489	0.640
54	39	25.487	10.226	8	44	27.213	1269	813	9	9	11.504	4.316	44.420	0.662	2.665	0.375	0.765
55	16	18.688	8.324	2	34	18.142	287	818	5	7	6.818	2.988	56.970	0.611	2.282	0.438	0.696
56	37	21.351	9.909	3	44	25.556	3349	856	8	8	9.882	4.767	41.184	0.712	2.073	0.482	0.787
57	134	43.284	14.733	5	73	45.456	541	866	13	15	15.468	11.030	56.522	0.815	1.402	0.713	0.887
58	71	22.803	11.505	1	57	38.284	1075	895	13	12	16.506	5.477	45.399	0.609	3.014	0.332	0.807
59	49	32.816	15.477	5	63	28.971	3249	912	8	10	11.452	5.448	53.909	0.734	2.102	0.476	0.824
60	39	23.513	10.632	2	43	32.627	1272	962	9	10	8.893	5.584	51.878	0.460	1.593	0.628	0.645
61	24	19.417	8.856	4	34	17.556	2597	976	6	6	5.886	5.192	33.514	0.978	1.134	0.882	0.828
62	21	23.143	11.854	6	48	23.556	84	1011	6	9	7.241	3.693	70.322	0.476	1.961	0.510	0.600
63	136	43.103	14.985	5	91	51.698	3964	1018	17	14	14.831	11.675	32.452	0.639	1.270	0.787	0.788
64	194	15.314	10.386	1	57	78.184	664	1035	18	25	22.577	10.941	66.191	0.399	2.064	0.485	0.654
65	216	49.241	18.493	4	89	62.527	878	1073	22	16	24.294	11.320	29.021	0.694	2.146	0.466	0.874
66	150	38.933	19.365	4	92	61.941	1710	1083	14	23	23.500	8.127	67.974	0.491	2.892	0.346	0.769
67	57	35.930	16.389	5	73	32.627	3853	1083	12	9	13.155	5.517	33.550	0.673	2.385	0.419	0.814
68	241	34.527	18.658	2	85	73.841	3763	1089	20	22	24.565	12.492	51.440	0.555	1.967	0.509	0.813
69	210	25.867	13.872	1	66	97.054	45	1091	26	34	39.748	6.727	53.781	0.280	5.909	0.169	0.625
70	23	18.957	6.752	10	35	21.556	1148	1098	8	6	6.070	4.825	163.017	0.622	1.258	0.795	0.697
71	45	24.533	10.702	2	44	28.627	468	1101	9	10	11.987	4.780	47.524	0.690	2.508	0.399	0.776
72	515	35.918	15.197	2	77	97.497	1960	1115	22	32	31.838	20.595	92.219	0.681	1.546	0.647	0.880
73	85	39.447	15.099	11	84	41.698	2959	1118	16	10	13.864	7.806	23.522	0.614	1.776	0.563	0.780
74	17	17.471	8.148	5	33	15.314	1862	1144	5	5	5.091	4.252	135.734	0.911	1.197	0.835	0.829
75	16	12.312	6.640	2	23	18.142	2915	1179	4	7	6.520	3.125	81.650	0.611	2.087	0.479	0.681
76	93	30.731	16.040	4	67	59.841	223	1184	20	19	24.699	4.794	40.849	0.326	5.152	0.194	0.660
77	33	15.121	6.981	4	38	28.728	3569	1206	7	10	8.077	5.202	100.260	0.502	1.552	0.644	0.641
78	2168	20.700	10.729	0	60	265.321	1098	1208	65	56	59.690	46.245	23.570	0.387	1.291	0.775	0.810
79	76	11.329	5.834	2	28	46.627	3558	1214	15	10	13.536	7.149	2.625	0.439	1.894	0.528	0.673
80	150	40.533	16.741	0	87	52.770	3894	1218	18	16	20.881	9.146	43.641	0.677	2.283	0.438	0.838
81	377	21.231	10.214	1	50	84.426	3023	1223	20	28	27.342	17.556	87.101	0.665	1.557	0.642	0.844
82	66	14.030	8.357	0	32	42.870	143	1235	9	16	13.030	6.449	83.026	0.451	2.020	0.495	0.653
83	18	23.111	11.509	1	38	18.142	515	1258	6	6	5.898	3.886	44.528	0.687	1.518	0.659	0.720
84	1807	18.453	9.460	0	53	321.362	2029	1273	51	92	86.486	26.603	66.208	0.220	3.251	0.308	0.675
85	33	20.576	8.754	1	37	23.556	3394	1284	8	7	8.700	4.829	38.589	0.747	1.802	0.555	0.805
86	91	33.681	12.793	2	62	44.527	486	1289	15	14	17.170	6.748	40.488	0.577	2.545	0.393	0.765
87	29	30.586	10.384	11	51	20.142	158	1325	6	7	7.135	5.175	56.372	0.898	1.379	0.725	0.853
88	219	37.653	14.933	2	79	65.841	1695	1325	23	18	24.258	11.495	39.167	0.635	2.110	0.474	0.831
89	807	26.356	12.806	2	87	174.409	2316	1327	41	53	58.403	17.593	60.021	0.333	3.320	0.301	0.739
90	142	18.972	10.378	2	49	58.527	1225	1342	19	16	20.331	8.893	29.152	0.521	2.286	0.437	0.772
91	26	25.231	10.436	4	46	22.385	3402	1349	7	8	9.551	3.466	47.607	0.652	2.756	0.363	0.776
92	62	14.032	6.569	3	30	35.213	2189	1350	13	8	11.765	6.710	15.186	0.628	1.754	0.570	0.761
93	4835	46.569	32.378	0	162	350.233	852	1351	96	94	106.196	57.969	46.769	0.495	1.832	0.546	0.866
