 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	63	28.825	9.226	8	50	30.971	2416	20	9	10	10.498	7.641	57.513	0.825	1.374	0.728	0.887
2	23	17.304	7.201	4	28	20.142	2740	27	7	6	5.558	5.269	63.435	0.712	1.055	0.948	0.730
3	121	31.736	13.772	2	67	46.284	1397	30	14	13	14.406	10.694	46.043	0.710	1.347	0.742	0.832
4	37	18.811	9.501	4	46	28.385	3121	52	7	9	8.948	5.265	73.976	0.577	1.700	0.588	0.712
5	159	22.038	10.352	3	57	58.527	3133	59	17	15	17.661	11.463	143.549	0.583	1.541	0.649	0.805
6	24	10.792	4.791	2	21	27.799	3684	77	7	9	7.590	4.026	73.215	0.390	1.885	0.530	0.552
7	270	40.359	17.494	3	98	69.355	1152	84	18	24	22.363	15.372	88.535	0.705	1.455	0.687	0.856
8	496	36.137	14.758	1	79	104.811	2559	151	36	25	31.273	20.194	15.880	0.567	1.549	0.646	0.827
9	219	25.269	11.775	2	58	70.770	2961	163	17	22	20.992	13.283	94.626	0.549	1.580	0.633	0.781
10	180	27.478	11.393	2	56	61.355	3671	200	14	22	20.494	11.183	87.212	0.601	1.833	0.546	0.781
11	144	25.035	11.048	0	54	63.113	3282	203	14	18	14.886	12.317	64.193	0.454	1.209	0.827	0.738
12	60	16.067	6.661	3	32	39.799	172	210	11	9	10.464	7.300	167.775	0.476	1.433	0.698	0.723
13	34	16.353	8.524	1	40	24.971	447	229	8	8	9.740	4.444	54.336	0.685	2.192	0.456	0.764
14	55	19.291	10.491	2	47	32.627	742	233	9	11	9.955	7.034	134.029	0.649	1.415	0.707	0.743
15	763	35.503	16.193	3	81	128.468	3153	246	24	44	45.097	21.542	84.659	0.581	2.093	0.478	0.872
16	358	14.092	7.463	0	38	135.640	1737	271	29	33	31.369	14.531	45.584	0.245	2.159	0.463	0.629
17	19	21.053	9.126	5	34	16.728	2490	289	5	6	5.627	4.299	62.228	0.853	1.309	0.764	0.809
18	29	14.103	8.077	1	27	20.728	2423	304	6	7	7.527	4.905	96.677	0.848	1.534	0.652	0.829
19	126	40.960	17.750	3	79	49.113	715	329	11	18	16.190	9.909	83.089	0.656	1.634	0.612	0.816
20	112	15.804	7.719	0	34	73.841	3305	352	27	16	27.503	5.185	26.377	0.258	5.304	0.189	0.599
21	28	20.286	9.161	1	36	24.385	1413	354	7	8	7.214	4.942	65.035	0.592	1.460	0.685	0.691
22	83	29.542	11.607	4	57	35.799	3530	375	10	12	11.880	8.896	60.358	0.814	1.336	0.749	0.843
23	58	31.310	9.603	7	59	30.385	3025	400	10	9	9.504	7.771	40.039	0.789	1.223	0.818	0.811
24	39	16.205	6.756	5	29	29.799	1289	432	9	9	10.133	4.900	135.877	0.552	2.068	0.484	0.684
25	291	24.395	11.741	2	66	77.841	3178	440	24	18	22.631	16.372	19.507	0.604	1.382	0.723	0.833
26	42	40.476	12.053	15	68	25.899	79	481	7	8	9.475	5.644	66.804	0.787	1.679	0.596	0.875
27	209	41.278	18.016	1	75	59.941	2840	530	19	18	16.514	16.114	54.101	0.731	1.025	0.976	0.831
28	119	27.193	11.592	2	55	56.770	190	534	15	19	20.395	7.429	52.601	0.464	2.745	0.364	0.706
29	81	30.173	11.255	6	57	34.627	1683	544	10	12	11.183	9.222	68.819	0.849	1.213	0.825	0.853
30	28	28.893	8.461	11	43	22.142	839	562	7	7	6.887	5.176	64.179	0.718	1.331	0.752	0.727
31	87	23.747	11.499	4	70	48.284	1413	574	11	18	16.637	6.658	69.579	0.469	2.499	0.400	0.704
32	381	61.024	25.814	4	136	90.326	699	617	20	35	36.281	13.371	69.326	0.587	2.713	0.369	0.864
33	194	15.438	8.314	1	44	95.983	2376	630	15	23	20.078	12.303	99.652	0.265	1.632	0.613	0.663
34	88	19.614	11.374	0	50	47.456	2095	631	10	19	17.594	6.369	109.046	0.491	2.763	0.362	0.743
35	78	23.808	10.545	1	44	34.627	1235	637	10	12	10.849	9.154	71.848	0.817	1.185	0.844	0.839
36	57	27.421	11.685	3	51	28.971	3521	645	9	9	10.194	7.120	31.020	0.853	1.432	0.698	0.877
37	64	21.125	8.341	3	37	31.213	3622	648	9	11	10.154	8.025	64.911	0.825	1.265	0.790	0.831
38	128	29.453	13.905	3	67	47.698	3970	656	15	14	16.591	9.823	42.469	0.707	1.689	0.592	0.839
39	116	30.284	14.422	3	80	51.456	1479	669	11	18	15.967	9.250	90.964	0.551	1.726	0.579	0.756
40	83	19.699	9.307	5	39	44.284	635	674	11	15	12.757	8.284	107.356	0.532	1.540	0.649	0.689
41	852	40.144	18.001	1	89	170.510	2122	724	29	63	55.146	19.672	106.969	0.368	2.803	0.357	0.703
42	76	21.342	10.378	4	43	38.870	2707	726	12	12	11.132	8.693	146.243	0.632	1.281	0.781	0.731
43	58	34.362	13.362	4	68	29.799	3759	736	8	11	10.757	6.865	66.203	0.821	1.567	0.638	0.823
44	147	23.082	9.000	3	43	68.284	1341	750	19	15	20.131	9.297	159.225	0.396	2.165	0.462	0.671
45	187	38.032	14.463	9	80	53.698	460	753	15	18	18.967	12.553	58.135	0.815	1.511	0.662	0.890
46	101	22.208	10.832	1	55	53.698	2125	784	17	11	13.633	9.433	170.144	0.440	1.445	0.692	0.732
47	113	33.805	14.989	6	67	45.456	3085	794	11	17	15.516	9.273	75.456	0.687	1.673	0.598	0.825
48	78	50.590	14.880	2	81	34.627	265	849	9	13	12.518	7.934	78.491	0.817	1.578	0.634	0.862
49	117	36.607	13.429	4	72	41.456	3027	861	14	12	13.418	11.102	163.723	0.856	1.209	0.827	0.876
50	55	27.836	13.536	3	57	33.456	2842	912	10	10	9.235	7.583	40.404	0.617	1.218	0.821	0.759
51	40	26.250	10.384	5	44	28.385	3683	925	9	7	7.757	6.566	24.826	0.624	1.181	0.846	0.748
52	34	13.235	6.262	1	27	25.799	249	945	10	6	9.311	4.649	170.275	0.642	2.003	0.499	0.723
53	47	27.830	11.913	1	53	24.971	902	956	8	8	8.541	7.007	36.500	0.947	1.219	0.820	0.879
54	33	30.697	9.980	10	48	20.728	2477	983	7	6	7.013	5.991	27.884	0.965	1.171	0.854	0.904
55	52	35.038	11.944	5	62	29.799	3777	984	8	10	10.623	6.233	52.607	0.736	1.704	0.587	0.839
56	33	16.939	8.295	4	39	38.385	1957	1026	7	13	10.922	3.847	105.032	0.281	2.839	0.352	0.500
57	422	41.543	16.620	4	84	88.912	92	1029	24	27	25.715	20.895	61.996	0.671	1.231	0.813	0.850
58	106	37.887	14.519	7	75	48.870	389	1047	12	16	15.299	8.822	111.663	0.558	1.734	0.577	0.744
59	16	24.875	9.215	9	42	18.142	476	1047	5	7	5.770	3.531	86.573	0.611	1.634	0.612	0.667
60	57	31.316	15.222	2	64	30.627	2006	1049	10	10	10.061	7.213	38.763	0.764	1.395	0.717	0.781
