 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	27	32.704	15.107	6	65	27.314	1235	1	7	8	7.312	4.701	49.069	0.455	1.555	0.643	0.675
2	372	11.046	6.391	0	34	119.397	2991	1	30	24	24.680	19.191	50.945	0.328	1.286	0.778	0.711
3	565	36.864	17.537	2	93	114.669	3414	1	36	24	30.671	23.455	1.686	0.540	1.308	0.765	0.850
4	18	10.500	5.148	3	26	16.485	3736	2	5	5	5.446	4.208	135.000	0.832	1.294	0.773	0.857
5	1631	28.478	13.118	0	84	220.936	2379	3	56	48	50.980	40.735	9.120	0.420	1.252	0.799	0.799
6	17	11.706	5.452	1	20	17.314	2941	9	6	5	5.592	3.871	32.521	0.713	1.445	0.692	0.739
7	394	23.533	12.130	0	66	148.711	3760	9	14	59	52.432	9.568	92.982	0.224	5.480	0.182	0.704
8	7038	32.095	18.561	0	121	683.269	2220	26	77	182	155.805	57.514	78.208	0.189	2.709	0.369	0.781
9	77	20.974	8.134	6	39	35.556	3885	49	10	11	11.971	8.190	123.349	0.765	1.462	0.684	0.846
10	406	35.224	17.131	3	98	101.397	1621	54	26	28	26.648	19.399	124.586	0.496	1.374	0.728	0.774
11	68	21.721	9.278	2	45	37.456	3905	55	11	11	10.805	8.013	49.623	0.609	1.348	0.742	0.743
12	107	13.991	7.712	2	34	58.184	1439	104	16	15	15.426	8.831	150.574	0.397	1.747	0.572	0.682
13	452	30.949	12.083	4	62	103.983	3854	104	21	33	30.447	18.902	92.612	0.525	1.611	0.621	0.823
14	32	20.375	7.564	5	37	22.142	1143	113	5	9	8.604	4.736	90.628	0.820	1.817	0.550	0.865
15	792	14.269	8.096	0	51	178.510	3111	143	34	48	40.446	24.932	80.524	0.312	1.622	0.616	0.702
16	16	18.125	5.932	8	27	16.728	3121	145	6	5	6.125	3.326	30.838	0.719	1.841	0.543	0.744
17	32	15.250	7.543	4	33	36.971	2393	147	7	13	10.901	3.738	85.151	0.294	2.916	0.343	0.516
18	10389	31.317	19.684	0	120	699.654	1134	152	84	203	170.915	77.393	94.354	0.267	2.208	0.453	0.790
19	62	18.855	9.337	4	38	33.799	378	170	10	11	10.308	7.658	66.655	0.682	1.346	0.743	0.775
20	71	22.972	11.897	1	53	37.213	669	171	10	11	10.680	8.464	84.210	0.644	1.262	0.793	0.793
21	31	17.355	9.555	3	37	29.799	3439	189	6	10	8.132	4.854	91.421	0.439	1.675	0.597	0.608
22	36	22.083	10.565	4	56	32.385	877	195	7	13	10.772	4.255	72.344	0.431	2.531	0.395	0.655
23	571	48.951	23.184	1	132	139.782	1901	212	50	28	50.487	14.400	25.857	0.367	3.506	0.285	0.766
24	22	21.273	12.380	4	44	20.728	3827	226	6	7	5.560	5.038	91.096	0.643	1.104	0.906	0.733
25	45	32.622	12.429	10	69	30.385	1564	232	11	8	10.100	5.673	0.457	0.613	1.781	0.562	0.709
26	33	9.667	4.573	0	20	39.456	3577	234	10	8	7.345	5.721	0.598	0.266	1.284	0.779	0.508
27	31	13.000	5.715	3	24	22.728	473	238	5	9	8.761	4.505	102.561	0.754	1.945	0.514	0.838
28	4939	30.124	14.943	0	80	399.002	2525	315	104	83	101.145	62.174	24.172	0.390	1.627	0.615	0.848
29	95	9.095	4.767	1	19	64.527	2588	388	23	11	22.347	5.413	16.047	0.287	4.129	0.242	0.613
30	37	27.486	13.175	3	62	23.314	2033	405	7	7	7.843	6.007	123.605	0.855	1.306	0.766	0.860
31	844	17.454	9.101	0	51	170.510	3215	409	38	41	34.107	31.507	93.162	0.365	1.083	0.924	0.753
