 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	76	59.724	24.057	13	125	39.213	2938	2	16	8	14.641	6.609	5.833	0.621	2.215	0.451	0.776
2	59	20.339	8.669	2	40	36.971	2544	5	15	7	13.814	5.438	9.776	0.542	2.540	0.394	0.766
3	25	26.760	13.055	8	52	25.556	2953	9	6	9	6.964	4.571	56.061	0.481	1.524	0.656	0.641
4	19	37.316	12.051	21	73	22.142	1675	18	9	4	8.989	2.691	6.703	0.487	3.340	0.299	0.667
5	87	52.356	18.486	1	93	38.627	1358	38	15	9	13.923	7.956	14.128	0.733	1.750	0.571	0.829
6	63	25.238	12.630	2	53	36.385	1219	54	12	8	12.979	6.181	14.545	0.598	2.100	0.476	0.792
7	18871	31.429	19.312	0	126	813.377	1334	57	195	175	162.018	148.300	37.290	0.358	1.093	0.915	0.814
8	31	28.968	13.037	7	60	30.728	375	61	13	5	13.073	3.019	9.217	0.413	4.330	0.231	0.674
9	58	24.741	12.260	2	54	34.385	3845	64	14	7	11.530	6.405	175.289	0.616	1.800	0.555	0.779
10	56	38.804	11.175	17	67	33.213	3492	67	13	7	12.026	5.929	178.492	0.638	2.028	0.493	0.783
11	124	54.734	23.760	8	132	51.698	266	72	20	12	19.394	8.141	20.674	0.583	2.382	0.420	0.810
12	16	33.875	15.353	6	64	18.728	3900	91	8	3	7.392	2.756	3.649	0.573	2.682	0.373	0.744
13	16	38.250	17.426	16	69	16.142	1545	95	6	5	5.897	3.455	14.459	0.772	1.707	0.586	0.711
14	49	33.755	15.568	6	63	28.971	1215	105	11	7	10.140	6.153	13.432	0.734	1.648	0.607	0.803
15	98	40.112	17.580	8	94	44.284	2098	121	14	12	13.250	9.417	125.624	0.628	1.407	0.711	0.766
16	403	86.288	43.748	4	211	90.184	132	129	34	19	33.694	15.229	11.841	0.623	2.213	0.452	0.864
17	92	69.272	27.637	19	137	45.456	1160	137	18	9	14.791	7.919	0.801	0.560	1.868	0.535	0.776
18	20	27.100	12.732	7	49	18.142	3265	163	7	5	7.374	3.453	30.348	0.764	2.135	0.468	0.755
19	351	60.348	32.281	5	151	101.397	1585	169	38	22	37.050	12.062	28.563	0.429	3.072	0.326	0.740
20	112	11.812	8.471	0	40	63.113	3401	173	14	17	12.698	11.230	9.988	0.353	1.131	0.884	0.631
21	24	29.083	11.390	1	47	20.142	2229	176	8	5	7.214	4.236	7.413	0.743	1.703	0.587	0.774
22	93	46.462	20.942	10	103	44.042	2512	192	17	10	17.665	6.703	18.120	0.603	2.635	0.379	0.805
23	46	25.348	9.664	8	45	39.213	504	203	9	11	9.661	6.063	98.759	0.376	1.593	0.628	0.597
24	109	21.303	11.418	0	60	48.870	3072	219	16	12	14.557	9.534	6.776	0.574	1.527	0.655	0.741
25	22	26.591	9.231	11	45	17.899	272	221	5	6	6.268	4.469	85.378	0.863	1.403	0.713	0.863
26	65	58.738	23.043	6	105	37.799	1230	240	15	7	15.410	5.371	4.854	0.572	2.869	0.349	0.778
27	23	32.826	10.299	16	51	24.142	3537	246	10	5	10.165	2.881	19.620	0.496	3.529	0.283	0.697
28	47	43.319	20.407	5	82	35.456	786	247	14	8	13.838	4.325	28.731	0.470	3.200	0.313	0.707
29	76	35.974	19.395	2	81	37.799	3405	258	15	8	14.712	6.577	25.756	0.668	2.237	0.447	0.840
30	32	23.594	8.412	10	41	22.728	3731	271	9	5	9.108	4.473	23.530	0.778	2.036	0.491	0.853
31	17	14.412	7.151	1	27	15.899	2180	292	5	5	5.103	4.242	64.279	0.845	1.203	0.831	0.810
32	44	40.886	17.707	6	72	29.213	2119	295	12	7	11.242	4.983	15.258	0.648	2.256	0.443	0.765
33	1935	34.896	17.812	0	111	229.966	2582	299	59	56	59.328	41.527	51.324	0.460	1.429	0.700	0.822
34	52	18.346	9.503	2	42	35.556	1308	309	11	7	11.287	5.866	4.884	0.517	1.924	0.520	0.712
35	84	20.179	9.986	0	46	54.870	1273	315	20	9	15.914	6.721	6.569	0.351	2.368	0.422	0.611
36	594	23.044	10.740	1	68	130.953	3580	318	41	27	41.022	18.437	28.375	0.435	2.225	0.449	0.813
37	85	30.729	14.066	4	59	43.213	3847	323	17	8	16.366	6.613	172.694	0.572	2.475	0.404	0.806
38	23	21.043	7.068	6	34	18.485	160	342	7	4	7.115	4.116	12.919	0.846	1.729	0.578	0.920
39	787	69.366	37.786	3	181	146.711	1587	349	56	23	53.255	18.816	6.859	0.459	2.830	0.353	0.829
40	83	34.807	15.262	5	69	43.213	3942	359	13	12	13.577	7.784	29.826	0.559	1.744	0.573	0.728
41	82	44.378	17.455	14	114	40.627	1087	366	16	8	15.480	6.744	8.420	0.624	2.295	0.436	0.820
42	188	53.452	22.440	3	102	56.284	315	370	16	18	16.825	14.227	75.614	0.746	1.183	0.846	0.847
43	67	45.672	21.334	2	90	35.456	1344	411	14	8	11.951	7.138	0.612	0.670	1.674	0.597	0.779
44	29	42.655	13.281	16	76	22.971	1868	441	8	7	8.248	4.477	37.376	0.691	1.842	0.543	0.763
45	358	27.050	13.402	1	64	88.326	2707	442	34	18	32.261	14.129	17.850	0.577	2.283	0.438	0.850
46	16	19.125	10.475	6	40	15.556	338	444	6	5	5.191	3.925	12.516	0.831	1.323	0.756	0.727
47	40	40.000	17.396	10	71	32.385	1640	517	13	7	13.615	3.741	22.194	0.479	3.640	0.275	0.721
48	96	24.302	16.411	0	58	63.941	2274	518	22	10	18.338	6.665	10.270	0.295	2.751	0.363	0.625
49	67	103.015	34.110	5	164	33.799	342	531	13	8	12.594	6.773	24.576	0.737	1.859	0.538	0.859
50	21	26.905	11.768	3	48	23.071	643	544	10	3	11.136	2.401	2.076	0.496	4.638	0.216	0.824
51	47	49.383	21.332	11	114	29.213	3689	545	11	7	11.623	5.148	20.049	0.692	2.258	0.443	0.817
52	178	12.444	7.173	2	41	73.941	608	549	19	18	17.418	13.012	59.037	0.409	1.339	0.747	0.699
53	1144	38.779	18.126	2	112	196.551	1433	576	70	30	66.803	21.804	16.214	0.372	3.064	0.326	0.823
54	16	27.875	11.535	10	46	15.314	3542	577	6	4	6.419	3.174	19.983	0.857	2.022	0.494	0.821
55	25	42.160	15.816	13	80	20.728	2193	612	9	4	8.675	3.669	7.901	0.731	2.364	0.423	0.820
56	36	52.306	15.492	16	85	23.556	1637	624	9	6	8.873	5.166	13.471	0.815	1.718	0.582	0.818
