 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	641	19.250	10.240	0	55	156.811	676	1	59	18	52.508	15.543	1.932	0.328	3.378	0.296	0.798
2	88	42.784	14.661	1	81	35.556	2754	1	10	11	11.508	9.736	106.323	0.875	1.182	0.846	0.907
3	135	46.437	16.520	7	87	52.627	2831	1	22	9	19.995	8.596	173.397	0.613	2.326	0.430	0.863
4	137	34.080	11.319	5	58	47.113	3924	3	16	13	15.693	11.116	21.037	0.776	1.412	0.708	0.859
5	444	31.135	13.340	3	74	84.669	146	13	28	23	25.955	21.780	6.882	0.778	1.192	0.839	0.877
6	26	21.154	8.403	8	38	26.142	3420	20	10	6	8.535	3.879	11.736	0.478	2.200	0.454	0.634
7	90	48.678	18.205	4	88	39.113	1238	21	12	14	15.915	7.200	134.450	0.739	2.210	0.452	0.849
8	407	17.111	8.851	0	47	111.640	2979	26	30	21	27.193	19.057	7.900	0.410	1.427	0.701	0.786
9	434	54.194	29.339	4	136	115.255	1099	35	49	18	45.892	12.041	12.378	0.411	3.811	0.262	0.827
10	746	46.233	18.970	3	119	108.225	3586	35	35	30	35.047	27.102	26.425	0.800	1.293	0.773	0.917
11	43	13.000	5.876	4	23	36.627	2894	39	7	15	11.826	4.630	88.136	0.403	2.554	0.391	0.619
12	886	49.825	28.628	0	139	119.983	456	47	42	27	41.000	27.514	2.150	0.773	1.490	0.671	0.934
13	448	13.527	6.929	1	38	129.782	250	50	33	27	31.592	18.056	14.695	0.334	1.750	0.572	0.716
14	78	26.397	11.367	5	51	37.799	3892	56	14	9	14.177	7.005	17.368	0.686	2.024	0.494	0.817
15	57	34.789	12.782	12	64	40.627	2015	58	15	9	11.462	6.332	13.718	0.434	1.810	0.552	0.630
16	216	27.065	14.208	0	68	82.326	3804	61	29	17	25.712	10.696	22.699	0.400	2.404	0.416	0.670
17	137	10.270	5.489	2	35	75.012	2649	65	17	16	16.153	10.799	33.246	0.306	1.496	0.669	0.639
18	227	25.767	10.398	2	53	68.527	2887	66	20	19	23.449	12.326	35.150	0.607	1.903	0.526	0.821
19	21	20.000	8.462	5	34	18.728	1731	67	8	4	6.791	3.937	2.548	0.752	1.725	0.580	0.808
20	87	87.667	19.627	37	130	34.870	723	73	13	10	12.021	9.215	6.983	0.899	1.305	0.767	0.888
21	5031	34.787	24.999	0	145	455.487	345	82	116	99	123.711	51.779	38.806	0.305	2.389	0.419	0.735
22	3708	31.866	16.324	0	90	355.404	3735	83	123	74	130.788	36.098	26.492	0.369	3.623	0.276	0.808
23	19	24.789	9.120	5	39	17.314	385	84	6	5	5.999	4.033	144.516	0.796	1.487	0.672	0.776
24	1872	26.486	13.551	0	75	291.664	2400	86	70	65	68.627	34.731	44.039	0.277	1.976	0.506	0.649
