 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	236	66.419	30.036	3	127	83.941	476	1	37	10	32.535	9.236	2.813	0.421	3.523	0.284	0.843
2	1547	24.919	11.606	1	71	176.125	1016	1	60	36	57.630	34.179	13.524	0.627	1.686	0.593	0.927
3	1292	34.546	16.991	2	93	173.782	1733	1	65	29	63.510	25.902	13.371	0.538	2.452	0.408	0.898
4	20	10.850	4.738	4	20	18.142	2041	5	6	6	5.600	4.547	147.962	0.764	1.232	0.812	0.714
5	83	40.723	15.899	1	74	38.627	407	20	10	13	12.045	8.774	64.480	0.699	1.373	0.728	0.806
6	228	68.930	29.953	9	136	71.255	1689	20	24	20	27.146	10.694	34.431	0.564	2.538	0.394	0.810
7	135	13.889	6.491	2	38	105.054	3751	25	20	23	16.592	10.360	39.069	0.154	1.602	0.624	0.443
8	91	33.978	15.600	6	72	49.113	236	29	11	17	16.287	7.114	62.682	0.474	2.289	0.437	0.719
9	1790	35.190	16.469	0	89	230.936	1771	38	75	53	81.357	28.014	32.438	0.422	2.904	0.344	0.856
10	1072	58.963	26.834	0	141	158.024	1303	43	37	42	42.379	32.208	80.642	0.539	1.316	0.760	0.823
11	40	23.600	10.841	2	45	27.799	1885	51	9	8	9.917	5.136	31.086	0.650	1.931	0.518	0.741
12	141	23.780	13.096	1	68	57.598	2137	71	20	13	19.675	9.124	23.025	0.534	2.156	0.464	0.764
13	824	51.786	25.261	3	130	190.652	320	78	59	44	64.140	16.357	35.033	0.285	3.921	0.255	0.696
14	37	35.486	11.174	4	58	33.899	3996	94	3	15	16.329	2.885	87.785	0.405	5.660	0.177	0.841
15	22	11.727	4.959	5	23	22.728	888	98	7	7	6.789	4.126	34.585	0.535	1.645	0.608	0.620
16	713	27.348	14.376	1	75	167.581	3134	101	54	41	59.600	15.232	36.640	0.319	3.913	0.256	0.787
17	109	34.404	14.917	5	81	42.627	3879	111	13	13	13.163	10.543	34.852	0.754	1.248	0.801	0.829
18	1568	24.061	11.475	0	57	175.823	1846	117	51	51	61.043	32.705	45.180	0.637	1.866	0.536	0.904
19	309	38.019	18.292	2	94	103.740	2671	140	40	17	37.891	10.383	12.788	0.361	3.649	0.274	0.706
20	913	57.078	26.892	1	143	129.882	2135	156	41	29	41.425	28.062	5.364	0.680	1.476	0.677	0.903
21	58	33.241	14.005	1	59	33.213	209	157	12	9	12.658	5.834	32.557	0.661	2.170	0.461	0.800
22	30	25.733	14.584	3	58	22.142	732	167	9	5	8.805	4.338	26.889	0.769	2.030	0.493	0.882
23	57	29.158	14.595	2	60	38.870	2543	177	14	11	14.832	4.893	35.491	0.474	3.031	0.330	0.687
24	645	32.575	14.759	1	73	130.368	66	184	38	36	43.652	18.813	39.764	0.477	2.320	0.431	0.797
25	19	53.895	20.033	20	98	17.314	2943	193	7	4	7.072	3.421	25.136	0.796	2.067	0.484	0.844
26	4874	31.713	21.834	0	127	452.416	339	208	137	83	137.633	45.089	23.476	0.299	3.052	0.328	0.816
27	132	22.811	11.306	4	56	60.527	647	208	21	13	20.483	8.205	20.332	0.453	2.496	0.401	0.721
28	474	59.403	27.633	1	122	91.841	2715	209	23	28	29.116	20.728	68.575	0.706	1.405	0.712	0.888
29	86	13.407	5.512	2	27	48.284	738	210	14	13	12.285	8.913	8.885	0.464	1.378	0.726	0.664
30	25	30.600	12.855	8	58	20.728	1302	220	7	5	7.562	4.209	18.474	0.731	1.797	0.557	0.806
31	50	29.820	11.536	4	56	30.385	3283	233	12	7	11.878	5.360	17.853	0.681	2.216	0.451	0.826
32	48	25.750	11.976	4	52	31.556	3785	247	13	6	14.073	4.343	17.753	0.606	3.241	0.309	0.842
33	42	14.905	6.778	2	30	26.728	3839	251	10	6	10.206	5.240	2.674	0.739	1.948	0.513	0.840
