 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	516	33.886	17.224	1	82	116.225	3157	1	33	31	37.816	17.373	45.872	0.480	2.177	0.459	0.785
2	147	36.102	14.404	1	68	56.426	2186	22	14	21	20.584	9.093	64.161	0.580	2.264	0.442	0.792
3	18	26.111	12.653	8	51	17.556	1685	24	6	6	7.064	3.244	51.444	0.734	2.178	0.459	0.735
4	28	19.643	7.771	3	35	22.142	3603	42	7	7	8.676	4.109	43.525	0.718	2.111	0.474	0.800
5	134	35.507	11.175	4	65	50.870	3161	49	12	17	15.702	10.866	79.204	0.651	1.445	0.692	0.822
6	64	27.328	12.760	4	51	36.870	3823	53	10	13	11.125	7.325	61.506	0.592	1.519	0.658	0.711
7	177	32.955	12.736	6	70	56.770	1839	60	17	19	20.491	10.998	50.935	0.690	1.863	0.537	0.833
8	121	20.835	10.238	1	50	45.456	3845	60	15	13	14.197	10.852	19.220	0.736	1.308	0.764	0.807
9	49	36.224	10.834	16	57	26.971	2492	97	8	9	9.477	6.583	47.322	0.846	1.440	0.695	0.852
10	24	18.250	8.994	4	40	26.142	3833	106	8	8	7.145	4.277	36.354	0.441	1.671	0.599	0.565
11	1183	15.828	8.630	0	50	264.007	2021	118	49	45	44.827	33.601	48.154	0.213	1.334	0.750	0.734
12	43	13.651	7.377	2	30	34.627	2639	121	9	11	10.077	5.433	112.516	0.451	1.855	0.539	0.623
13	302	37.533	16.545	5	85	76.184	448	126	25	17	25.263	15.220	16.485	0.654	1.660	0.602	0.857
14	28	17.107	8.057	3	36	23.556	3683	149	9	6	7.565	4.713	23.669	0.634	1.605	0.623	0.727
15	29	28.793	13.803	8	59	22.485	1414	163	5	8	7.259	5.087	61.575	0.721	1.427	0.701	0.841
16	43	33.558	12.293	10	57	28.385	2157	182	9	9	11.045	4.957	45.403	0.671	2.228	0.449	0.775
17	268	15.593	7.959	1	49	110.225	1067	203	23	28	23.417	14.572	90.923	0.277	1.607	0.622	0.592
