 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	327	46.560	21.502	4	102	100.468	1344	15	24	30	26.332	15.812	101.293	0.407	1.665	0.600	0.654
2	520	40.646	17.587	2	90	98.669	3640	25	22	33	31.794	20.824	93.600	0.671	1.527	0.655	0.871
3	168	33.173	16.015	3	66	68.426	1692	65	18	18	16.375	13.063	65.370	0.451	1.254	0.798	0.710
4	58	42.845	15.497	18	77	30.385	2419	66	9	9	9.114	8.103	119.010	0.789	1.125	0.889	0.835
5	120	12.825	7.512	0	32	92.669	2561	68	21	22	13.925	10.973	53.732	0.176	1.269	0.788	0.420
6	24	9.458	4.054	1	19	23.556	2555	73	7	7	6.081	5.025	56.699	0.544	1.210	0.826	0.667
7	50	28.160	11.427	7	53	35.456	1070	91	13	9	12.316	5.169	155.046	0.500	2.383	0.420	0.680
8	131	50.397	19.991	2	106	51.941	913	107	17	14	16.809	9.923	155.764	0.610	1.694	0.590	0.773
9	23	15.957	7.678	6	35	20.728	432	114	7	5	6.412	4.567	4.858	0.673	1.404	0.712	0.754
10	19	12.053	7.465	1	28	17.071	3292	114	7	3	7.204	3.358	176.307	0.819	2.146	0.466	0.950
11	44	26.114	11.073	4	52	26.142	2439	115	8	8	7.979	7.021	144.825	0.809	1.136	0.880	0.822
12	2109	22.303	10.719	1	63	222.208	3032	161	56	59	58.826	45.648	136.197	0.537	1.289	0.776	0.875
13	24	26.208	13.619	2	59	17.899	1182	178	6	5	6.109	5.002	2.973	0.941	1.221	0.819	0.906
14	133	21.586	10.654	2	54	48.870	2715	180	14	15	14.813	11.432	59.143	0.700	1.296	0.772	0.824
15	48	20.458	9.516	2	41	29.799	1713	188	8	10	9.314	6.562	65.121	0.679	1.419	0.705	0.768
16	339	14.894	8.306	0	46	108.468	1195	223	27	24	21.497	20.078	3.400	0.362	1.071	0.934	0.698
17	77	31.104	11.855	1	55	38.870	2262	240	12	13	12.929	7.583	55.173	0.640	1.705	0.587	0.759
18	204	18.069	9.354	1	45	94.326	181	257	26	19	25.635	10.132	155.245	0.288	2.530	0.395	0.673
19	58	53.000	14.209	25	86	29.213	3796	257	10	9	9.402	7.854	159.207	0.854	1.197	0.835	0.823
20	187	36.348	16.279	1	76	61.355	1665	286	22	13	21.057	11.307	2.259	0.624	1.862	0.537	0.824
21	34	21.176	7.990	7	46	28.385	664	302	12	6	9.877	4.383	167.181	0.530	2.254	0.444	0.708
22	69	17.913	9.463	3	40	36.627	1527	317	11	10	9.820	8.946	175.884	0.646	1.098	0.911	0.767
23	16	27.188	9.057	7	38	16.728	2460	326	5	6	5.003	4.072	116.565	0.719	1.229	0.814	0.696
24	75	25.933	12.406	5	54	37.698	2375	330	11	13	12.962	7.367	64.012	0.663	1.759	0.568	0.761
25	37	33.703	12.825	16	61	21.899	246	333	7	6	7.991	5.895	153.051	0.969	1.356	0.738	0.949
26	86	15.407	7.837	2	35	61.941	413	338	14	18	14.527	7.538	112.562	0.282	1.927	0.519	0.496
27	20	20.950	10.400	2	43	16.142	3119	343	5	6	6.069	4.196	131.354	0.965	1.447	0.691	0.833
28	77	23.558	9.568	4	50	36.870	3639	350	12	10	11.040	8.880	0.940	0.712	1.243	0.804	0.811
29	34	23.853	9.630	8	47	26.142	3618	372	10	6	8.304	5.213	176.741	0.625	1.593	0.628	0.764
