 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	117	44.419	16.601	8	86	45.799	1508	1	12	15	14.671	10.154	87.796	0.701	1.445	0.692	0.851
2	31	15.968	8.228	3	32	25.556	1664	18	8	8	7.451	5.297	96.613	0.596	1.406	0.711	0.705
3	1621	31.967	22.676	0	100	287.179	3407	47	35	79	80.879	25.519	91.103	0.247	3.169	0.316	0.678
4	350	31.294	10.806	3	55	83.255	196	72	24	24	22.873	19.483	149.849	0.635	1.174	0.852	0.814
5	72	50.778	16.784	7	78	33.213	1468	74	8	13	11.507	7.967	106.454	0.820	1.444	0.692	0.873
6	709	69.394	33.529	1	149	106.569	2826	74	30	33	35.132	25.696	120.791	0.785	1.367	0.731	0.914
7	146	31.041	12.998	4	67	47.698	3866	76	16	14	15.558	11.948	32.889	0.806	1.302	0.768	0.856
8	262	16.076	8.351	0	38	80.326	1609	92	20	22	21.893	15.238	65.279	0.510	1.437	0.696	0.793
9	1971	20.239	9.601	0	54	242.108	337	95	42	80	69.053	36.342	100.939	0.423	1.900	0.526	0.837
10	103	25.398	10.766	5	51	44.042	1289	101	10	17	16.980	7.723	106.615	0.667	2.198	0.455	0.817
11	48	26.479	12.169	3	47	26.971	2307	102	8	9	8.107	7.539	172.737	0.829	1.075	0.930	0.814
12	578	18.670	9.809	1	56	136.267	2142	114	35	37	43.010	17.111	136.292	0.391	2.514	0.398	0.790
13	1340	32.293	14.885	0	98	279.664	2654	125	51	87	87.804	19.431	66.052	0.215	4.519	0.221	0.595
14	25	20.280	9.067	5	39	22.142	2185	155	5	9	7.749	4.108	92.172	0.641	1.886	0.530	0.746
15	61	16.279	7.299	0	33	36.385	3147	170	10	10	9.237	8.409	57.080	0.579	1.099	0.910	0.772
16	35	19.314	8.383	5	47	26.971	3176	172	8	8	7.385	6.034	154.950	0.605	1.224	0.817	0.686
17	42	20.167	7.258	5	36	25.556	1380	177	7	9	8.979	5.956	126.531	0.808	1.508	0.663	0.824
18	57	18.018	7.551	1	40	34.385	3087	181	8	11	10.982	6.609	118.947	0.606	1.662	0.602	0.755
19	1538	27.883	11.528	0	72	197.823	832	199	49	51	49.451	39.600	40.640	0.494	1.249	0.801	0.850
20	466	14.116	7.824	1	50	159.338	3921	204	29	33	26.095	22.737	86.754	0.231	1.148	0.871	0.675
21	275	19.211	9.105	1	44	98.569	1654	212	18	30	23.099	15.159	87.019	0.356	1.524	0.656	0.728
22	61	20.869	11.946	3	45	36.627	1722	213	10	11	10.669	7.279	143.134	0.571	1.466	0.682	0.731
23	64	20.672	8.873	5	45	32.042	2925	217	10	11	10.291	7.918	142.629	0.783	1.300	0.769	0.800
24	1119	15.595	8.438	0	48	187.823	3667	225	42	46	40.621	35.074	88.238	0.399	1.158	0.863	0.797
25	319	49.172	14.877	12	87	71.113	3511	227	22	20	22.440	18.100	28.795	0.793	1.240	0.807	0.897
26	4703	22.592	11.228	0	72	410.517	1318	252	72	107	101.415	59.045	114.937	0.351	1.718	0.582	0.868
27	2426	31.303	17.467	0	82	236.693	2936	258	50	73	69.003	44.764	85.599	0.544	1.541	0.649	0.890
28	17	16.294	7.540	2	28	24.971	2812	265	10	5	8.487	2.550	18.558	0.343	3.328	0.301	0.523
29	62	30.210	10.555	7	52	36.627	2662	271	12	11	11.487	6.872	44.887	0.581	1.671	0.598	0.717
30	130	13.923	7.189	1	35	75.598	1026	285	24	18	22.463	7.369	152.865	0.286	3.049	0.328	0.574
31	696	40.809	19.215	1	95	113.882	2084	286	27	36	36.434	24.323	109.950	0.674	1.498	0.668	0.886
32	284	13.218	7.194	1	39	86.326	696	291	17	27	23.787	15.202	86.668	0.479	1.565	0.639	0.762
33	606	54.285	22.626	1	113	107.740	735	291	29	32	34.146	22.597	129.423	0.656	1.511	0.662	0.873
34	176	20.085	9.471	2	56	58.184	1198	294	14	19	17.928	12.500	102.533	0.653	1.434	0.697	0.828
35	37235	29.464	26.509	0	153	1093.242	859	300	213	269	265.454	178.596	114.546	0.391	1.486	0.673	0.843
36	611	16.882	9.074	1	63	135.782	2702	310	30	34	30.920	25.160	116.000	0.416	1.229	0.814	0.780
37	1954	34.394	18.555	0	105	211.622	3593	311	51	61	52.146	47.711	115.340	0.548	1.093	0.915	0.848
38	253	15.648	8.348	1	44	101.740	1102	312	16	29	25.118	12.825	85.484	0.307	1.959	0.511	0.673
39	1546	16.724	8.172	0	48	199.723	3050	329	46	54	52.555	37.455	118.536	0.487	1.403	0.713	0.861
40	10612	23.872	13.208	0	96	745.151	1851	339	103	191	147.688	91.488	80.190	0.240	1.614	0.619	0.784
41	137	52.131	18.728	3	84	47.113	2663	343	15	15	14.943	11.673	138.706	0.776	1.280	0.781	0.838
42	291	47.918	17.383	4	94	69.598	3688	346	23	17	22.686	16.333	169.276	0.755	1.389	0.720	0.891
43	19447	26.447	23.242	0	126	772.649	122	347	127	231	209.688	118.083	94.389	0.409	1.776	0.563	0.898
44	24386	18.508	9.826	0	70	960.188	267	353	209	196	200.840	154.597	34.660	0.332	1.299	0.770	0.850
45	1307	39.025	16.775	2	99	204.551	536	365	40	73	68.072	24.447	65.611	0.393	2.785	0.359	0.764
46	181	52.459	15.307	11	89	52.284	3002	367	16	16	19.344	11.914	131.490	0.832	1.624	0.616	0.907
47	43	29.581	12.741	5	60	29.799	3797	373	9	9	9.003	6.081	52.146	0.609	1.480	0.676	0.699
48	48	19.312	7.447	2	34	32.385	51	374	9	9	8.130	7.517	160.871	0.575	1.081	0.925	0.727
49	529	20.159	10.663	2	63	132.610	742	381	21	41	36.495	18.456	85.445	0.378	1.977	0.506	0.766
50	832	14.593	8.314	0	41	176.752	1100	410	34	43	37.012	28.621	96.725	0.335	1.293	0.773	0.776
51	29	13.966	7.660	1	31	24.142	1792	437	5	9	8.750	4.220	95.306	0.625	2.073	0.482	0.753
52	779	45.211	19.439	3	104	124.024	3952	439	37	38	33.671	29.457	135.665	0.636	1.143	0.875	0.829
