 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	29	35.690	16.404	8	79	36.042	1675	4	15	8	14.441	2.557	26.728	0.281	5.648	0.177	0.558
2	296	27.368	12.978	2	68	89.740	639	17	33	22	33.379	11.291	32.004	0.462	2.956	0.338	0.795
3	84	36.131	16.142	5	76	46.527	3227	17	17	13	18.515	5.776	37.242	0.488	3.205	0.312	0.750
4	155	55.019	29.626	7	123	70.083	1315	46	24	20	29.126	6.776	36.457	0.397	4.298	0.233	0.709
5	23	12.478	6.701	4	29	22.728	3853	51	10	4	9.668	3.029	169.818	0.560	3.192	0.313	0.754
6	500	72.590	36.153	2	167	161.823	3562	56	59	39	60.697	10.489	34.607	0.240	5.787	0.173	0.729
7	19	13.421	7.336	1	24	20.142	1020	59	6	6	6.668	3.628	37.924	0.589	1.838	0.544	0.691
8	121	53.570	23.868	5	119	63.355	1179	64	24	15	25.526	6.035	28.496	0.379	4.229	0.236	0.708
9	22	30.455	10.322	12	46	20.142	1081	72	7	6	8.290	3.379	43.303	0.681	2.454	0.408	0.759
10	39	40.436	20.043	1	79	36.042	3527	94	15	8	14.611	3.399	26.396	0.377	4.299	0.233	0.624
11	20	29.300	13.762	7	57	18.142	1497	104	7	5	6.973	3.652	41.551	0.764	1.909	0.524	0.784
12	16	24.875	9.865	10	41	24.385	1157	106	9	7	9.538	2.136	29.778	0.338	4.466	0.224	0.525
13	104	47.048	25.433	7	109	67.255	2162	162	25	18	28.604	4.629	33.631	0.289	6.179	0.162	0.673
14	55	35.018	17.421	4	73	42.870	1488	183	16	11	17.478	4.007	31.052	0.376	4.362	0.229	0.696
15	47	32.660	13.099	6	54	30.971	2194	191	12	7	12.250	4.885	20.740	0.616	2.508	0.399	0.797
16	1444	48.788	25.843	0	136	190.894	3031	255	63	44	63.646	28.887	29.471	0.498	2.203	0.454	0.864
17	6569	38.401	23.280	0	140	474.558	3015	291	119	124	144.322	57.953	44.483	0.367	2.490	0.402	0.823
