 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	63	16.921	7.930	2	38	53.113	93	1	18	9	14.398	5.571	3.136	0.281	2.584	0.387	0.500
2	429	16.692	9.082	0	51	123.539	2148	1	36	27	36.270	15.060	39.184	0.353	2.408	0.415	0.750
3	196	23.240	10.472	2	55	58.527	3859	22	19	16	18.632	13.394	12.038	0.719	1.391	0.719	0.839
4	525	33.973	13.392	5	74	122.125	966	27	37	29	41.700	16.030	32.164	0.442	2.601	0.384	0.796
5	20	17.400	8.338	6	32	22.971	1031	30	7	8	8.894	2.863	49.670	0.476	3.106	0.322	0.597
6	110	22.791	11.957	2	56	44.627	1450	57	13	13	13.652	10.259	117.694	0.694	1.331	0.752	0.809
7	503	25.652	13.928	0	72	149.924	1110	76	49	30	45.181	14.175	28.758	0.281	3.187	0.314	0.725
8	1520	25.328	13.584	0	73	256.007	426	77	68	72	87.319	22.164	47.445	0.291	3.940	0.254	0.767
9	27	14.593	3.935	5	24	33.799	500	83	8	8	6.876	5.000	57.595	0.297	1.375	0.727	0.562
10	31	25.581	9.712	7	44	26.385	301	130	9	8	11.001	3.588	42.780	0.560	3.066	0.326	0.738
11	2220	52.799	31.971	0	170	407.387	1205	157	124	106	145.803	19.386	41.097	0.168	7.521	0.133	0.654
12	126	30.381	13.998	1	71	62.426	1137	199	21	19	25.089	6.394	41.792	0.406	3.924	0.255	0.737
13	1622	36.047	20.324	0	101	211.622	3581	214	47	64	66.725	30.951	64.692	0.455	2.156	0.464	0.849
14	40	22.600	8.485	5	38	24.971	397	232	8	8	7.915	6.434	14.508	0.806	1.230	0.813	0.784
15	130	30.669	12.922	2	58	53.941	2198	236	17	17	21.240	7.793	44.804	0.561	2.726	0.367	0.778
16	320	33.806	15.381	2	85	83.740	143	250	23	27	26.103	15.609	56.981	0.573	1.672	0.598	0.805
17	121	26.653	11.256	2	62	49.113	1979	291	13	16	14.732	10.458	107.041	0.630	1.409	0.710	0.781
18	94	42.191	19.971	4	90	49.113	1820	307	15	16	20.016	5.979	45.043	0.490	3.347	0.299	0.752
19	271	49.823	24.018	1	129	95.983	3168	332	32	27	38.417	8.982	40.381	0.370	4.277	0.234	0.760
20	166	17.253	8.225	1	38	67.113	164	346	24	14	24.753	8.539	161.908	0.463	2.899	0.345	0.746
21	357	33.720	18.945	1	111	88.326	825	367	26	27	29.480	15.419	52.024	0.575	1.912	0.523	0.804
22	78	24.090	7.682	9	43	40.870	3622	438	12	12	10.651	9.324	149.174	0.587	1.142	0.875	0.732
23	154	26.526	11.557	0	51	69.841	146	440	18	22	23.821	8.231	50.309	0.397	2.894	0.346	0.730
24	58	23.879	9.735	3	43	37.213	3455	494	14	8	11.469	6.439	16.901	0.526	1.781	0.561	0.720
25	143	29.357	14.798	3	71	56.527	3536	495	20	13	18.247	9.978	179.259	0.562	1.829	0.547	0.749
26	55	17.200	9.300	1	42	42.284	3744	496	15	12	17.353	4.035	39.104	0.387	4.300	0.233	0.618
27	341	33.730	15.041	2	76	82.426	593	500	20	28	25.548	16.995	86.162	0.631	1.503	0.665	0.825
