 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	39	31.333	9.834	13	49	25.556	1021	4	7	9	9.315	5.331	60.619	0.750	1.747	0.572	0.821
2	57	19.333	8.603	4	38	31.799	3554	5	10	10	10.501	6.912	46.903	0.708	1.519	0.658	0.765
3	391	41.105	18.415	1	88	88.569	283	17	30	24	30.713	16.209	30.851	0.626	1.895	0.528	0.837
4	207	13.705	7.842	0	39	70.426	2319	22	21	17	18.638	14.141	24.879	0.524	1.318	0.759	0.742
5	24	20.333	11.816	2	50	18.728	3526	26	8	4	7.959	3.839	14.434	0.860	2.073	0.482	0.889
6	22	27.364	9.917	9	40	18.728	611	33	6	6	5.759	4.864	13.173	0.788	1.184	0.845	0.759
7	46	20.370	10.493	3	45	35.213	2302	57	9	10	8.769	6.679	55.372	0.466	1.313	0.762	0.643
8	57	40.614	10.948	10	62	31.799	728	80	11	9	9.423	7.702	14.124	0.708	1.223	0.817	0.776
9	25	23.960	13.430	4	54	19.556	422	114	7	6	6.742	4.721	14.963	0.821	1.428	0.700	0.758
10	17	17.706	6.507	4	30	18.728	3841	127	5	6	5.749	3.765	46.858	0.609	1.527	0.655	0.680
11	66	31.030	13.571	9	58	46.527	1838	132	13	16	17.193	4.888	55.006	0.383	3.518	0.284	0.620
12	129	31.085	13.514	3	64	50.527	2976	133	16	14	18.398	8.927	33.481	0.635	2.061	0.485	0.814
13	128	26.172	13.791	1	59	55.941	579	136	20	15	22.890	7.120	31.015	0.514	3.215	0.311	0.776
14	81	35.926	12.491	8	66	42.284	1345	149	11	15	12.168	8.476	63.332	0.569	1.436	0.697	0.750
15	78	45.192	15.906	7	73	37.799	823	175	10	13	12.423	7.994	57.535	0.686	1.554	0.644	0.817
16	33	33.818	8.494	19	56	24.971	2114	183	7	9	6.698	6.273	46.166	0.665	1.068	0.937	0.717
17	161	33.714	11.686	2	66	49.113	1523	184	16	14	15.670	13.082	161.252	0.839	1.198	0.835	0.882
18	70	40.171	12.442	11	66	34.042	3728	199	9	13	12.058	7.392	69.938	0.759	1.631	0.613	0.805
19	449	55.165	25.403	1	120	99.497	375	206	34	23	30.044	19.028	5.975	0.570	1.579	0.633	0.819
20	216	24.347	11.855	1	53	63.255	1576	216	23	16	23.036	11.939	28.651	0.678	1.929	0.518	0.849
21	17	31.706	11.677	10	65	23.899	814	221	7	7	5.701	3.797	49.348	0.374	1.502	0.666	0.515
22	215	41.302	16.995	6	83	63.598	2386	225	19	18	19.886	13.766	40.450	0.668	1.445	0.692	0.838
23	196	14.750	7.825	1	40	73.255	2861	251	20	19	19.628	12.714	37.254	0.459	1.544	0.648	0.711
24	138	24.333	11.309	2	63	53.941	2171	259	16	16	17.248	10.187	37.990	0.596	1.693	0.591	0.775
25	66	31.167	11.907	5	61	38.870	3631	284	14	9	14.389	5.840	26.970	0.549	2.464	0.406	0.763
26	46	26.957	13.223	1	59	31.456	3490	287	10	10	11.017	5.316	50.294	0.584	2.072	0.483	0.736
27	111	22.360	10.889	2	47	59.355	3851	292	18	16	16.046	8.808	30.334	0.396	1.822	0.549	0.655
28	24	27.708	7.675	14	41	22.142	1932	302	8	6	7.153	4.272	30.144	0.615	1.675	0.597	0.676
29	26	21.423	10.610	3	42	20.142	322	309	6	7	6.597	5.018	59.679	0.805	1.314	0.761	0.800
30	78	22.679	10.104	1	50	38.627	717	310	9	15	14.131	7.028	58.843	0.657	2.011	0.497	0.812
31	34	19.059	12.040	0	40	28.971	818	322	8	10	11.030	3.925	60.206	0.509	2.810	0.356	0.673
32	59	19.153	7.991	0	37	34.042	1831	327	9	12	10.393	7.228	74.046	0.640	1.438	0.695	0.742
33	121	40.785	13.849	2	70	51.698	1072	345	13	16	14.633	10.528	106.046	0.569	1.390	0.719	0.761
34	103	20.524	11.229	1	45	45.113	2781	369	15	13	14.666	8.942	154.840	0.636	1.640	0.610	0.749
35	44	24.705	12.545	2	58	27.556	2857	384	6	11	10.050	5.574	67.635	0.728	1.803	0.555	0.863
36	39	26.308	11.242	5	55	26.142	1620	390	8	8	7.979	6.223	20.240	0.717	1.282	0.780	0.765
37	2035	32.660	16.113	2	89	229.380	728	410	60	48	57.599	44.984	15.533	0.486	1.280	0.781	0.873
38	30	16.867	7.011	6	33	22.728	2729	422	6	8	7.104	5.377	100.979	0.730	1.321	0.757	0.769
39	55	21.509	8.923	7	44	36.042	2257	425	13	8	11.893	5.888	9.018	0.532	2.020	0.495	0.696
40	72	25.764	10.741	2	54	35.799	160	428	11	11	12.387	7.401	35.625	0.706	1.674	0.597	0.814
41	26	21.000	12.646	4	47	20.728	2113	433	6	7	7.798	4.245	46.915	0.760	1.837	0.544	0.800
42	25	17.520	8.262	4	43	28.728	1301	434	8	9	7.294	4.364	61.710	0.381	1.672	0.598	0.562
43	49	35.510	12.107	9	58	28.385	3190	452	9	9	10.664	5.850	43.582	0.764	1.823	0.549	0.824
44	45	21.333	10.434	5	46	30.627	1902	460	10	9	10.131	5.656	41.671	0.603	1.791	0.558	0.709
45	207	19.430	10.255	0	51	74.426	1457	465	19	21	21.636	12.182	47.473	0.470	1.776	0.563	0.787
46	63	46.825	10.892	25	75	34.870	2324	466	10	12	12.221	6.564	55.537	0.651	1.862	0.537	0.764
47	33	31.515	12.181	9	58	24.385	3419	472	8	7	8.697	4.831	30.345	0.697	1.800	0.555	0.776
48	28	38.643	12.383	10	60	23.799	2366	475	9	6	7.574	4.707	10.696	0.621	1.609	0.622	0.700
49	81	14.333	7.430	2	34	49.698	3184	483	11	18	14.329	7.197	104.118	0.412	1.991	0.502	0.625
50	20	31.900	11.964	11	54	18.142	308	490	6	6	6.567	3.878	43.248	0.764	1.693	0.591	0.769
51	199	36.859	13.368	3	60	66.426	3740	491	18	22	22.678	11.172	65.891	0.567	2.030	0.493	0.788
52	400	29.720	14.240	0	78	91.255	2767	495	24	28	26.057	19.546	121.650	0.604	1.333	0.750	0.811
53	21	19.381	6.845	9	32	21.899	621	502	6	7	7.140	3.745	139.297	0.550	1.907	0.524	0.677
54	56	38.482	11.339	6	60	31.213	1955	509	10	10	11.003	6.480	41.161	0.722	1.698	0.589	0.794
55	247	26.045	11.284	1	64	79.497	322	571	23	21	20.111	15.638	24.241	0.491	1.286	0.778	0.754
56	24	16.708	6.551	0	31	22.385	3612	571	8	7	8.208	3.723	142.384	0.602	2.205	0.454	0.667
57	172	65.413	20.613	3	116	52.284	2055	573	17	15	19.162	11.429	33.743	0.791	1.677	0.596	0.873
58	45	30.311	9.961	1	55	28.385	3408	582	9	9	9.570	5.987	49.216	0.702	1.598	0.626	0.738
59	31	20.452	10.282	3	41	22.971	738	593	8	7	8.331	4.738	24.162	0.738	1.758	0.569	0.765
60	37	19.297	10.929	2	41	25.799	1145	627	8	9	9.907	4.755	53.138	0.699	2.083	0.480	0.779
61	18	19.667	10.655	3	40	16.728	1745	627	5	6	6.914	3.315	45.934	0.808	2.086	0.479	0.818
62	29	15.034	8.571	3	32	22.385	1735	637	8	7	9.014	4.096	38.905	0.727	2.201	0.454	0.753
63	19	24.211	7.878	11	42	17.314	1031	638	6	5	6.860	3.527	42.875	0.796	1.945	0.514	0.792
64	50	13.420	7.635	3	31	28.971	1414	638	10	8	10.677	5.963	33.724	0.749	1.791	0.558	0.820
65	29	30.655	11.043	13	62	25.314	758	640	7	7	7.185	5.139	18.999	0.569	1.398	0.715	0.716
66	44	38.568	14.710	7	74	26.385	908	648	9	8	8.694	6.444	37.263	0.794	1.349	0.741	0.800
67	47	24.660	11.450	4	51	28.971	2812	668	9	9	10.395	5.757	45.508	0.704	1.806	0.554	0.777
68	206	17.364	8.793	2	43	75.012	979	674	16	20	18.907	13.873	77.017	0.460	1.363	0.734	0.783
69	34	29.500	12.604	5	50	23.556	1426	678	7	8	8.343	5.189	57.780	0.770	1.608	0.622	0.800
70	24	21.417	10.065	5	38	20.142	2817	680	8	5	7.082	4.315	24.045	0.743	1.641	0.609	0.787
71	4536	28.551	13.416	0	91	425.588	2697	699	69	128	128.924	44.797	69.611	0.315	2.878	0.347	0.798
72	31	32.710	13.332	4	58	20.728	1313	713	6	7	7.872	5.014	53.214	0.907	1.570	0.637	0.873
73	46	33.500	10.681	8	60	24.971	2377	721	9	7	8.754	6.691	24.233	0.927	1.308	0.764	0.885
74	29	29.172	10.306	5	48	20.142	3831	731	6	7	6.955	5.309	85.538	0.898	1.310	0.763	0.841
75	23	22.261	10.069	6	46	24.142	788	742	7	6	6.727	4.353	17.628	0.496	1.545	0.647	0.657
76	70	37.457	10.679	8	78	38.870	3234	745	12	11	10.711	8.321	31.199	0.582	1.287	0.777	0.722
77	22	27.500	12.693	5	65	20.142	961	771	6	7	6.160	4.548	53.152	0.681	1.354	0.738	0.721
78	33	20.939	7.132	7	33	26.728	1688	796	9	7	8.584	4.895	34.838	0.580	1.754	0.570	0.742
79	53	20.132	10.092	1	42	29.556	2144	825	7	11	10.977	6.148	69.446	0.762	1.785	0.560	0.841
80	36	19.472	9.449	2	46	33.213	3457	864	9	11	12.084	3.793	120.403	0.410	3.186	0.314	0.571
81	67	22.463	9.439	5	41	30.971	2859	871	10	9	11.061	7.712	39.227	0.878	1.434	0.697	0.887
82	20	22.350	5.797	14	33	18.142	241	876	6	6	7.268	3.504	44.105	0.764	2.075	0.482	0.755
83	241	44.589	16.316	5	83	62.770	3109	893	19	20	18.995	16.154	44.460	0.769	1.176	0.850	0.862
84	71	44.718	13.804	12	75	31.799	3796	899	10	10	10.328	8.753	37.058	0.882	1.180	0.847	0.871
85	50	20.740	9.802	5	43	30.042	3871	904	10	10	11.118	5.726	46.784	0.696	1.942	0.515	0.758
86	257	67.576	23.271	11	135	64.184	192	915	21	19	22.097	14.809	41.915	0.784	1.492	0.670	0.882
87	21	22.857	8.398	12	42	20.728	1873	942	7	6	7.589	3.523	50.525	0.614	2.154	0.464	0.712
88	70	29.071	10.426	7	58	34.042	2867	948	12	9	11.801	7.553	10.969	0.759	1.562	0.640	0.824
89	21	12.048	5.191	3	24	18.728	957	962	7	5	7.320	3.653	28.103	0.752	2.004	0.499	0.792
90	60	20.450	8.440	7	58	41.213	1272	963	10	11	9.975	7.659	86.622	0.444	1.302	0.768	0.690
91	293	22.809	12.025	1	71	88.083	1649	963	25	25	29.437	12.673	45.524	0.475	2.323	0.431	0.740
92	26	29.846	12.774	2	55	19.071	2989	982	5	6	6.071	5.453	56.310	0.898	1.113	0.898	0.929
93	228	38.482	17.504	1	80	61.698	720	987	17	19	22.077	13.149	51.854	0.753	1.679	0.596	0.891
94	47	36.787	10.671	18	57	32.042	2545	998	11	10	10.478	5.711	51.492	0.575	1.835	0.545	0.696
95	25	20.400	11.722	2	46	28.627	3970	1029	9	6	7.372	4.318	15.767	0.383	1.707	0.586	0.610
96	144	21.993	11.485	1	50	47.456	409	1053	13	16	16.341	11.220	55.802	0.804	1.456	0.687	0.897
97	23	15.261	6.975	2	29	23.556	1945	1062	6	7	6.593	4.442	53.438	0.521	1.484	0.674	0.676
98	47	50.553	14.408	19	82	28.385	68	1070	10	8	9.184	6.516	44.869	0.733	1.409	0.710	0.790
99	18	19.500	8.827	7	40	16.728	3972	1077	7	4	6.118	3.746	2.632	0.808	1.633	0.612	0.800
100	130	27.462	10.873	4	51	46.870	539	1086	14	15	14.263	11.605	65.143	0.744	1.229	0.814	0.820
101	2908	51.980	26.101	0	134	369.505	3147	1090	129	50	126.592	29.248	8.103	0.268	4.328	0.231	0.651
102	117	17.624	7.326	2	36	55.941	1984	1124	13	19	19.729	7.551	70.626	0.470	2.613	0.383	0.682
103	2198	29.162	13.042	0	81	219.522	3755	1125	66	61	66.319	42.199	41.856	0.573	1.572	0.636	0.865
