 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	19	20.789	11.793	2	42	17.899	507	22	4	7	7.867	3.075	73.754	0.745	2.558	0.391	0.826
2	20	25.000	9.537	7	41	20.142	3206	46	7	6	7.169	3.552	33.382	0.619	2.018	0.496	0.678
3	395	22.159	11.186	1	53	102.125	3483	51	29	27	32.194	15.622	43.468	0.476	2.061	0.485	0.799
4	2437	19.890	10.396	0	74	294.676	1050	68	45	85	80.675	38.462	91.551	0.353	2.098	0.477	0.829
5	198	31.823	13.018	3	64	61.113	2206	75	21	16	22.956	10.982	30.931	0.666	2.090	0.478	0.852
6	25	12.320	7.658	0	29	21.899	21	107	6	7	7.165	4.443	61.748	0.655	1.613	0.620	0.806
7	25	18.680	6.060	9	32	32.627	3325	118	8	9	6.222	5.116	75.143	0.295	1.216	0.822	0.500
8	281	12.918	7.305	0	34	96.912	1362	137	26	20	25.320	14.131	19.598	0.376	1.792	0.558	0.694
9	116	28.931	14.266	2	62	50.284	1209	149	17	13	18.368	8.041	26.638	0.577	2.284	0.438	0.784
10	214	29.584	13.476	1	70	78.426	3289	156	26	16	26.343	10.343	23.910	0.437	2.547	0.393	0.778
11	78	42.346	19.662	4	82	36.385	1076	166	11	11	11.928	8.326	40.633	0.740	1.433	0.698	0.804
12	338	49.547	18.027	7	107	73.497	1042	169	23	24	21.186	20.313	41.822	0.786	1.043	0.959	0.880
13	932	41.700	21.370	1	112	161.581	492	181	29	55	50.405	23.543	89.726	0.449	2.141	0.467	0.782
14	39	33.641	12.533	4	62	25.556	1425	187	8	8	7.587	6.545	50.738	0.750	1.159	0.863	0.780
15	275	15.807	8.424	1	45	94.912	1596	193	19	26	20.846	16.797	72.018	0.384	1.241	0.806	0.714
16	62	22.177	10.829	0	50	38.284	94	199	10	14	14.803	5.333	61.520	0.532	2.776	0.360	0.743
17	30	20.967	9.974	3	39	23.556	3777	201	7	8	8.032	4.755	55.679	0.679	1.689	0.592	0.741
18	179	39.715	19.372	3	75	65.355	1978	212	20	16	20.257	11.251	27.134	0.527	1.801	0.555	0.778
19	367	35.177	16.984	1	85	81.841	2578	212	26	22	23.192	20.148	175.166	0.689	1.151	0.869	0.857
20	41	30.268	13.276	4	64	26.142	2244	234	7	9	10.550	4.948	62.548	0.754	2.132	0.469	0.863
21	16	19.938	14.973	4	55	14.485	334	238	5	4	5.734	3.553	22.384	0.958	1.614	0.620	0.889
22	294	35.092	15.479	1	87	91.154	3762	268	22	28	28.554	13.110	52.733	0.445	2.178	0.459	0.737
23	74	27.730	8.564	5	46	45.456	3209	281	12	11	10.743	8.770	165.328	0.450	1.225	0.816	0.701
24	124	22.718	11.311	1	60	48.870	3221	292	11	17	16.119	9.795	90.064	0.652	1.646	0.608	0.810
25	20	18.350	7.597	7	38	21.556	830	297	9	5	8.938	2.849	28.815	0.541	3.137	0.319	0.702
26	44	28.568	11.952	5	57	26.971	3473	305	9	8	9.551	5.865	37.697	0.760	1.628	0.614	0.793
27	17	20.176	10.519	5	39	18.142	3426	308	6	6	7.475	2.896	44.574	0.649	2.581	0.387	0.708
28	68	19.456	8.544	3	38	37.799	3318	312	9	13	14.267	6.068	68.830	0.598	2.351	0.425	0.764
29	22	15.591	6.269	7	31	24.971	427	334	7	8	5.939	4.717	62.140	0.443	1.259	0.794	0.550
30	18	18.056	9.674	2	43	16.971	3808	355	6	6	5.023	4.563	96.558	0.785	1.101	0.908	0.706
31	50	29.140	16.243	3	70	30.971	179	358	8	11	11.047	5.763	59.558	0.655	1.917	0.522	0.769
32	901	40.161	16.759	2	81	154.267	2206	387	34	52	48.684	23.564	66.290	0.476	2.066	0.484	0.811
33	38	25.026	8.952	5	41	28.971	3275	417	8	10	10.737	4.506	50.527	0.569	2.383	0.420	0.697
34	65	18.169	8.373	2	39	33.556	3360	424	13	7	12.608	6.564	178.337	0.725	1.921	0.521	0.844
35	111	60.054	20.745	5	111	43.456	73	460	13	14	16.088	8.785	48.924	0.739	1.831	0.546	0.847
36	102	32.549	16.288	5	69	53.355	2577	460	17	16	18.863	6.885	38.942	0.450	2.740	0.365	0.671
37	271	54.642	22.767	5	122	75.012	582	464	15	28	28.064	12.295	73.374	0.605	2.283	0.438	0.851
38	106	24.340	10.192	3	49	44.042	1880	467	16	10	15.941	8.466	21.832	0.687	1.883	0.531	0.828
39	68	31.618	14.103	4	65	39.213	3601	473	8	15	12.498	6.928	84.559	0.556	1.804	0.554	0.751
40	157	21.675	9.891	2	53	76.426	2915	483	12	28	23.056	8.670	100.623	0.338	2.659	0.376	0.634
41	166	33.934	15.997	2	75	56.770	1672	526	15	20	20.078	10.527	66.489	0.647	1.907	0.524	0.796
42	93	15.226	7.040	2	36	65.355	1660	546	9	22	17.571	6.739	89.535	0.274	2.607	0.384	0.598
43	128	31.117	17.155	0	74	46.042	2725	560	15	13	15.503	10.512	146.597	0.759	1.475	0.678	0.853
44	69	17.913	7.528	5	38	40.870	3803	565	10	13	10.535	8.340	104.217	0.519	1.263	0.792	0.723
45	57	28.158	13.392	5	55	40.284	2102	597	12	13	15.168	4.785	42.437	0.441	3.170	0.315	0.687
46	77	38.935	14.875	5	68	35.799	2809	599	10	12	12.858	7.625	55.383	0.755	1.686	0.593	0.832
47	327	48.275	19.486	8	100	82.083	102	603	25	25	27.825	14.963	48.274	0.610	1.860	0.538	0.801
48	50	24.640	8.696	8	50	32.870	1590	617	10	10	9.421	6.757	82.940	0.582	1.394	0.717	0.680
49	17	21.294	8.716	8	40	15.899	3001	640	5	5	5.186	4.174	53.130	0.845	1.242	0.805	0.810
50	1396	18.028	9.933	0	64	240.593	483	649	44	51	49.062	36.228	70.402	0.303	1.354	0.738	0.810
51	38	10.079	5.692	1	23	36.042	1928	664	9	10	9.245	5.233	124.065	0.368	1.767	0.566	0.563
52	1089	27.776	13.476	1	71	218.350	2952	691	31	63	61.387	22.587	78.489	0.287	2.718	0.368	0.703
53	118	58.237	18.266	5	96	45.941	1983	692	15	15	16.434	9.142	43.598	0.703	1.798	0.556	0.803
54	155	22.748	10.955	4	53	49.456	2333	697	15	14	15.857	12.446	35.596	0.796	1.274	0.785	0.883
55	114	17.026	9.459	1	46	51.113	1455	712	17	14	13.717	10.582	36.018	0.548	1.296	0.771	0.733
56	114	30.816	13.839	3	60	47.355	2770	716	13	17	18.137	8.003	51.068	0.639	2.266	0.441	0.817
57	81	28.630	11.978	6	60	41.698	373	751	12	14	13.862	7.440	59.831	0.585	1.863	0.537	0.768
58	403	62.248	24.179	5	139	91.740	3132	797	28	29	36.667	13.994	52.798	0.602	2.620	0.382	0.869
59	51	22.078	9.712	5	46	28.971	405	801	8	10	9.013	7.204	100.251	0.764	1.251	0.799	0.816
60	1126	23.069	10.806	0	57	172.652	3569	808	45	41	47.123	30.424	42.135	0.475	1.549	0.646	0.855
61	406	46.591	21.088	2	104	95.154	1187	833	28	29	31.872	16.219	44.136	0.563	1.965	0.509	0.817
62	51	23.176	10.678	3	42	32.870	3547	846	9	12	13.604	4.773	52.636	0.593	2.850	0.351	0.785
63	23	27.826	9.768	10	48	18.728	535	851	7	5	6.913	4.236	16.236	0.824	1.632	0.613	0.807
64	77	27.584	14.377	4	68	38.627	2419	884	11	12	13.626	7.195	55.774	0.648	1.894	0.528	0.798
65	960	39.997	20.834	1	118	150.610	2994	885	37	45	42.006	29.098	92.312	0.532	1.444	0.693	0.822
66	372	27.917	15.002	1	72	96.326	234	894	19	33	32.300	14.664	70.405	0.504	2.203	0.454	0.829
67	18	15.000	5.605	6	25	18.728	515	899	8	4	8.020	2.857	19.988	0.645	2.807	0.356	0.735
68	536	20.392	10.357	1	53	121.196	1285	918	29	39	39.191	17.414	60.035	0.459	2.251	0.444	0.799
69	17	21.176	10.430	4	42	17.314	637	920	5	5	5.596	3.868	160.522	0.713	1.447	0.691	0.773
70	201	59.159	22.264	8	108	67.941	461	922	17	21	22.773	11.238	57.499	0.547	2.026	0.493	0.788
71	17	14.765	7.870	2	29	20.728	2201	958	5	6	5.895	3.672	87.922	0.497	1.606	0.623	0.642
72	32	30.188	13.052	4	51	22.385	1023	975	7	8	8.039	5.068	68.632	0.803	1.586	0.630	0.762
73	31	18.000	7.344	4	34	22.385	2983	982	7	8	7.688	5.134	55.602	0.777	1.497	0.668	0.765
74	122	36.139	14.270	4	73	49.698	1870	990	16	15	18.325	8.477	40.570	0.621	2.162	0.463	0.813
75	30	20.900	9.389	4	38	25.556	326	999	8	8	8.703	4.389	49.057	0.577	1.983	0.504	0.706
76	29	17.448	8.517	1	35	32.142	1404	1082	6	11	8.624	4.282	69.739	0.353	2.014	0.497	0.604
77	69	21.435	8.427	5	36	35.799	3298	1089	11	11	11.213	7.835	39.724	0.677	1.431	0.699	0.789
78	39	26.128	9.398	2	52	26.042	2548	1113	10	8	9.795	5.069	36.399	0.723	1.932	0.518	0.765
79	148	26.615	11.555	1	54	69.012	2800	1116	13	24	16.640	11.325	90.469	0.390	1.469	0.681	0.693
80	160	28.125	12.523	4	60	66.184	924	1120	16	21	18.721	10.882	57.168	0.459	1.720	0.581	0.706
81	89	30.067	13.382	3	65	42.284	1550	1144	14	12	14.721	7.697	42.060	0.626	1.913	0.523	0.757
82	45	11.733	7.219	1	29	42.042	3409	1153	11	10	8.739	6.556	18.947	0.320	1.333	0.750	0.536
83	162	47.222	18.223	12	103	55.012	2747	1158	19	17	19.576	10.536	43.013	0.673	1.858	0.538	0.816
84	22	14.636	7.632	4	29	26.142	2753	1176	8	7	5.822	4.811	67.989	0.405	1.210	0.826	0.557
85	36	19.389	7.628	2	38	25.899	1	1196	6	9	9.385	4.884	78.301	0.674	1.921	0.520	0.828
86	22	21.864	8.882	7	41	18.142	1800	1198	6	6	7.910	3.541	46.704	0.840	2.233	0.448	0.830
87	22	17.091	6.240	4	28	18.728	3351	1205	6	6	7.197	3.892	46.614	0.788	1.849	0.541	0.815
88	39	23.615	10.343	7	49	24.728	1116	1212	6	9	9.609	5.168	65.190	0.801	1.859	0.538	0.876
89	17	12.882	3.951	4	20	17.314	3723	1225	4	7	6.750	3.207	74.327	0.713	2.105	0.475	0.810
90	27	24.407	12.078	2	46	20.728	650	1226	7	6	7.312	4.702	37.691	0.790	1.555	0.643	0.794
91	121	20.289	9.368	2	47	52.284	3963	1257	17	15	16.012	9.622	31.390	0.556	1.664	0.601	0.759
92	62	34.903	14.619	4	63	35.213	1525	1266	10	12	12.881	6.128	48.245	0.628	2.102	0.476	0.780
93	58	31.259	12.199	5	60	33.213	1801	1304	12	9	9.623	7.674	0.297	0.661	1.254	0.798	0.758
94	58	18.707	9.264	4	44	36.971	1206	1306	9	13	13.993	5.278	68.129	0.533	2.651	0.377	0.784
