 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	588	44.457	22.676	0	119	122.468	202	1	29	34	30.747	24.349	78.387	0.493	1.263	0.792	0.755
2	588	46.692	20.320	4	97	112.125	1667	3	34	35	41.332	18.114	43.116	0.588	2.282	0.438	0.832
3	80	22.325	11.287	2	46	44.627	435	10	8	17	14.418	7.065	94.800	0.505	2.041	0.490	0.744
4	134	36.985	14.298	2	72	48.042	3448	10	16	12	14.944	11.417	17.848	0.730	1.309	0.764	0.851
5	23	21.870	8.688	0	43	20.728	1655	43	5	8	6.670	4.391	80.745	0.673	1.519	0.658	0.754
6	116	32.233	15.594	1	63	47.456	3645	50	15	13	16.134	9.154	33.598	0.647	1.762	0.567	0.808
7	21	19.286	10.031	2	40	18.728	3976	58	5	7	6.434	4.156	64.518	0.752	1.548	0.646	0.792
8	115	20.670	11.006	1	46	63.841	209	68	12	19	16.786	8.723	72.574	0.355	1.924	0.520	0.669
9	1515	44.431	23.184	0	110	177.581	2464	73	61	43	61.781	31.222	24.666	0.604	1.979	0.505	0.875
10	35	41.086	13.971	15	71	24.971	188	82	8	7	8.016	5.560	12.243	0.705	1.442	0.694	0.769
11	24	20.208	9.816	5	39	19.556	2246	94	7	6	8.151	3.749	38.425	0.789	2.174	0.460	0.787
12	17	10.765	5.106	2	21	20.728	3807	96	6	7	6.059	3.572	43.915	0.497	1.696	0.590	0.618
13	32	20.750	8.773	9	48	28.627	2294	113	8	10	10.000	4.074	44.908	0.491	2.454	0.407	0.674
14	699	27.279	12.955	0	69	113.640	2522	120	29	36	33.767	26.357	81.471	0.680	1.281	0.781	0.874
15	25	22.920	9.151	8	41	27.556	2290	124	9	8	9.839	3.235	41.775	0.414	3.041	0.329	0.588
16	20	26.350	13.554	6	48	18.142	3798	131	5	7	6.614	3.850	95.527	0.764	1.718	0.582	0.727
17	235	77.583	26.678	4	147	69.598	2624	134	18	21	22.239	13.454	47.815	0.610	1.653	0.605	0.844
18	57	32.702	13.597	4	57	30.971	326	149	9	10	11.078	6.551	50.156	0.747	1.691	0.591	0.832
19	27	17.037	9.259	3	37	22.971	2326	150	6	9	8.857	3.881	58.335	0.643	2.282	0.438	0.783
20	497	30.903	13.669	2	73	113.054	1838	166	29	29	27.328	23.156	143.801	0.489	1.180	0.847	0.795
21	33	24.394	9.179	7	45	21.556	802	179	7	7	7.346	5.720	134.999	0.892	1.284	0.779	0.857
22	3627	46.532	26.841	1	128	290.392	1725	207	73	85	81.879	56.401	55.762	0.540	1.452	0.689	0.840
23	57	35.088	14.193	11	66	34.971	3784	225	11	10	12.227	5.936	38.076	0.586	2.060	0.485	0.760
24	17	14.118	6.891	4	30	19.556	1551	242	7	6	6.399	3.383	43.604	0.559	1.891	0.529	0.630
25	22	16.500	8.256	4	37	17.899	3061	271	5	6	6.059	4.623	68.359	0.863	1.311	0.763	0.846
26	544	34.779	17.753	1	88	130.953	312	282	29	43	41.628	16.639	66.372	0.399	2.502	0.400	0.738
27	16	15.625	9.387	3	31	21.556	1810	285	8	6	7.947	2.563	30.178	0.433	3.100	0.323	0.582
28	72	29.222	10.777	8	51	36.042	1624	286	13	10	11.194	8.189	1.272	0.697	1.367	0.732	0.796
29	6860	42.290	23.896	0	140	432.174	3475	292	129	91	126.540	69.025	23.159	0.462	1.833	0.545	0.838
30	85	64.024	18.117	10	104	38.870	1376	306	13	12	13.635	7.937	48.723	0.707	1.718	0.582	0.787
31	206	12.209	7.394	0	37	96.569	2032	371	22	20	22.652	11.579	33.430	0.278	1.956	0.511	0.654
32	1046	15.526	8.709	0	54	185.924	2979	377	31	53	49.092	27.129	80.002	0.380	1.810	0.553	0.821
33	60	19.350	8.764	2	38	33.799	793	396	11	10	9.444	8.089	74.723	0.660	1.168	0.856	0.755
34	52	15.596	7.099	4	35	45.698	577	411	11	12	9.372	7.065	76.355	0.313	1.327	0.754	0.553
35	145	43.234	15.983	7	77	52.284	1340	420	12	19	19.198	9.616	78.454	0.667	1.996	0.501	0.826
36	31	17.484	11.159	1	39	32.042	573	432	10	8	7.417	5.322	1.181	0.379	1.394	0.717	0.554
37	29	24.655	9.401	2	40	22.385	239	436	7	8	9.015	4.096	46.675	0.727	2.201	0.454	0.784
38	136	33.721	12.683	2	59	46.042	2241	458	14	14	14.201	12.194	51.719	0.806	1.165	0.859	0.875
39	75	20.720	12.030	2	49	47.698	3533	460	15	11	13.636	7.003	28.624	0.414	1.947	0.514	0.694
40	216	13.046	6.619	0	31	114.468	2775	473	24	22	18.857	14.585	51.055	0.207	1.293	0.773	0.591
41	222	24.725	12.246	1	56	89.397	3456	483	26	30	35.328	8.001	49.713	0.349	4.415	0.226	0.708
42	39	16.513	9.709	1	40	25.556	662	492	8	8	8.605	5.770	39.286	0.750	1.491	0.671	0.796
43	24	17.250	7.958	5	36	23.556	3713	505	6	9	9.275	3.295	61.663	0.544	2.815	0.355	0.686
44	327	56.636	22.982	1	108	84.669	983	506	23	23	26.243	15.865	50.866	0.573	1.654	0.605	0.812
45	148	17.797	10.182	1	54	70.184	1179	508	20	20	19.797	9.519	34.864	0.378	2.080	0.481	0.668
46	34	15.706	6.152	2	27	23.799	127	512	8	8	7.019	6.168	163.674	0.754	1.138	0.879	0.731
47	391	21.509	10.440	1	58	82.669	3595	551	21	26	25.192	19.762	69.363	0.719	1.275	0.784	0.873
48	183	26.486	11.201	0	52	60.770	1677	561	16	18	16.390	14.216	113.802	0.623	1.153	0.867	0.792
49	125	53.104	20.753	6	96	49.456	3759	569	14	16	17.102	9.306	48.696	0.642	1.838	0.544	0.812
50	40	22.975	11.676	3	47	23.556	1177	577	7	8	7.606	6.696	64.628	0.906	1.136	0.880	0.851
51	285	32.007	12.282	3	64	84.669	1434	590	17	29	25.626	14.161	75.400	0.500	1.810	0.553	0.796
52	18	10.056	3.638	4	16	20.385	3270	623	7	7	7.023	3.263	42.370	0.544	2.152	0.465	0.610
53	330	42.861	17.349	6	90	73.497	3226	624	24	23	22.399	18.758	40.918	0.768	1.194	0.837	0.866
54	32	26.562	12.936	6	48	22.142	2082	630	7	7	8.079	5.043	54.243	0.820	1.602	0.624	0.821
55	58	18.224	9.968	1	47	36.627	696	634	11	9	9.080	8.133	22.566	0.543	1.116	0.896	0.699
56	43	19.163	8.655	4	35	27.213	1878	635	8	10	9.703	5.643	50.070	0.730	1.720	0.582	0.789
57	136	21.272	10.379	0	45	70.770	3897	639	16	17	17.270	10.027	66.761	0.341	1.722	0.581	0.692
58	32	27.438	12.305	8	55	25.556	3782	661	8	8	8.258	4.934	43.120	0.616	1.674	0.597	0.719
59	105	46.619	16.553	9	88	42.042	1754	683	12	12	13.443	9.945	43.160	0.747	1.352	0.740	0.854
60	47	26.532	12.117	1	62	30.627	3380	700	9	11	12.100	4.945	49.234	0.630	2.447	0.409	0.817
61	303	34.726	17.052	0	87	84.912	1821	710	20	27	25.706	15.008	63.488	0.528	1.713	0.584	0.779
62	32	17.906	8.822	1	36	27.213	609	716	9	9	10.871	3.748	50.888	0.543	2.901	0.345	0.711
63	168	38.786	13.269	5	74	54.527	3567	738	17	16	16.252	13.162	35.940	0.710	1.235	0.810	0.838
64	532	25.286	11.199	1	64	132.468	1329	743	20	47	42.180	16.059	91.839	0.381	2.627	0.381	0.755
65	122	73.041	19.767	11	116	45.799	1504	745	13	14	16.107	9.644	52.898	0.731	1.670	0.599	0.859
66	28	14.107	5.245	5	25	19.314	3211	746	6	6	6.929	5.145	49.805	0.943	1.347	0.743	0.875
67	61	19.885	10.208	3	47	39.456	3181	780	13	9	11.960	6.494	30.628	0.492	1.842	0.543	0.693
68	18	21.222	9.472	7	37	17.899	3097	786	5	6	5.032	4.555	33.690	0.706	1.105	0.905	0.750
69	25	21.360	8.855	4	36	24.385	1229	812	9	7	9.857	3.229	44.302	0.528	3.052	0.328	0.685
70	16	22.938	10.933	8	48	22.142	1528	828	6	8	7.715	2.640	64.509	0.410	2.922	0.342	0.561
71	276	48.460	19.466	5	100	73.255	2594	837	21	23	24.882	14.123	47.291	0.646	1.762	0.568	0.845
72	73	30.671	9.727	8	53	38.042	971	869	10	13	12.730	7.301	59.168	0.634	1.743	0.574	0.756
73	58	15.086	7.837	0	36	52.042	288	870	11	15	12.249	6.029	64.724	0.269	2.032	0.492	0.527
74	25	22.280	11.074	2	45	20.142	2277	874	5	8	7.263	4.383	103.863	0.774	1.657	0.603	0.794
75	147	24.782	13.193	2	51	67.012	3057	880	17	23	24.598	7.609	61.125	0.411	3.233	0.309	0.726
76	74	30.311	10.574	7	60	36.042	2	887	12	10	11.298	8.340	178.060	0.716	1.355	0.738	0.791
77	21	19.857	9.810	7	36	17.899	872	905	4	7	7.025	3.806	78.097	0.824	1.846	0.542	0.857
78	526	35.681	16.085	2	77	104.569	3196	909	34	28	29.865	22.425	176.728	0.604	1.332	0.751	0.810
79	18	15.111	8.324	7	39	16.142	2041	915	5	6	6.147	3.728	52.973	0.868	1.649	0.606	0.818
80	245	44.392	15.137	6	76	66.426	2913	919	21	20	24.602	12.679	40.676	0.698	1.940	0.515	0.863
81	175	12.897	7.030	0	32	79.598	340	948	19	19	16.704	13.339	38.366	0.347	1.252	0.799	0.625
82	81	18.296	9.763	2	63	45.456	17	949	10	17	13.342	7.730	76.765	0.493	1.726	0.579	0.701
83	19	15.053	9.490	0	31	17.899	3327	951	7	4	6.802	3.557	23.172	0.745	1.913	0.523	0.809
84	79	17.063	8.607	2	34	51.698	1015	953	16	12	11.382	8.838	21.683	0.371	1.288	0.776	0.610
85	86	30.698	13.045	4	66	40.627	1222	955	13	12	14.551	7.525	45.340	0.655	1.934	0.517	0.823
86	20	21.100	10.244	3	44	27.314	2728	956	6	10	8.045	3.165	71.478	0.337	2.541	0.393	0.548
87	27	16.037	7.486	1	27	20.728	2584	966	6	7	7.920	4.341	67.046	0.790	1.824	0.548	0.806
88	51	31.686	10.571	4	48	30.971	2916	978	8	11	10.784	6.021	63.357	0.668	1.791	0.558	0.797
89	1122	49.294	22.670	2	120	174.752	1349	987	34	54	52.417	27.254	86.492	0.462	1.923	0.520	0.770
90	59	24.068	11.188	1	52	35.456	1201	994	11	11	12.681	5.924	39.913	0.590	2.141	0.467	0.715
91	378	24.561	11.976	1	73	85.255	2024	1005	24	28	24.858	19.362	65.472	0.654	1.284	0.779	0.829
92	380	33.942	16.891	2	84	119.640	649	1019	20	46	39.046	12.391	76.380	0.334	3.151	0.317	0.668
93	30	17.300	7.566	1	34	21.314	2819	1036	5	8	7.701	4.960	102.646	0.830	1.553	0.644	0.870
