 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	94	25.606	13.302	4	59	39.456	1608	1	14	11	14.812	8.081	30.217	0.759	1.833	0.546	0.832
2	45	22.533	12.094	2	48	26.142	3507	3	6	10	10.131	5.655	75.604	0.827	1.791	0.558	0.891
3	16	22.062	8.873	7	41	19.899	3117	64	8	4	7.038	2.894	1.492	0.508	2.432	0.411	0.667
4	110	23.445	11.019	2	45	42.870	99	67	13	13	12.633	11.087	83.357	0.752	1.139	0.878	0.833
5	1316	38.004	20.784	1	138	225.279	256	67	58	45	43.398	38.609	4.638	0.326	1.124	0.890	0.718
6	32	29.750	11.692	2	50	22.728	2890	68	8	6	8.970	4.542	21.130	0.778	1.975	0.506	0.842
7	33	38.606	15.638	10	66	21.556	3721	68	8	6	8.230	5.106	12.362	0.892	1.612	0.620	0.835
8	18	21.556	8.833	2	41	18.728	1586	74	7	5	6.088	3.765	22.360	0.645	1.617	0.618	0.735
9	35	38.714	16.149	7	77	28.627	2208	85	11	7	9.806	4.544	22.668	0.537	2.158	0.463	0.654
10	85	33.447	13.662	4	59	43.456	3931	112	15	12	13.246	8.170	34.274	0.566	1.621	0.617	0.720
11	64	31.781	14.581	10	69	38.142	3993	128	6	16	15.341	5.312	88.454	0.553	2.888	0.346	0.865
12	231	40.723	16.971	6	79	63.012	3397	143	21	18	21.702	13.552	26.559	0.731	1.601	0.624	0.842
13	24	23.542	9.371	10	43	21.899	3553	155	9	4	9.805	3.117	14.173	0.629	3.146	0.318	0.842
14	170	54.812	20.411	2	107	55.113	3688	156	19	13	18.682	11.586	169.716	0.703	1.612	0.620	0.844
15	556	51.399	24.940	3	107	126.569	3968	157	31	28	32.087	22.062	26.042	0.436	1.454	0.688	0.803
16	36	35.528	11.340	14	58	25.556	734	162	10	6	10.007	4.580	21.614	0.693	2.185	0.458	0.809
17	161	30.186	13.008	1	65	58.770	3625	168	20	13	18.383	11.151	4.484	0.586	1.649	0.607	0.811
18	5900	47.432	27.047	0	157	401.647	3217	169	93	108	103.321	72.707	106.953	0.460	1.421	0.704	0.815
19	18	13.944	6.512	3	25	16.728	3836	169	6	5	6.078	3.771	36.374	0.808	1.612	0.620	0.800
20	50	47.240	14.385	10	73	28.971	2063	179	10	8	10.600	6.006	33.034	0.749	1.765	0.567	0.794
21	38	11.737	6.353	1	27	25.556	313	190	7	9	7.660	6.316	112.049	0.731	1.213	0.825	0.792
22	28	29.071	12.347	3	51	24.971	1699	190	10	5	9.460	3.769	168.650	0.564	2.510	0.398	0.709
23	1569	23.757	11.417	0	64	189.581	3685	201	53	47	47.058	42.452	164.606	0.549	1.109	0.902	0.856
24	74	55.919	14.723	29	93	36.042	200	207	12	11	12.715	7.410	31.925	0.716	1.716	0.583	0.804
25	233	75.987	29.867	2	152	69.598	1339	208	27	15	27.581	10.756	17.774	0.604	2.564	0.390	0.838
26	790	60.011	31.000	2	161	136.267	3174	216	43	32	40.200	25.021	24.624	0.535	1.607	0.622	0.847
27	31	22.355	9.972	2	39	26.971	3884	218	8	9	9.661	4.085	44.854	0.536	2.365	0.423	0.674
28	17	21.000	8.874	3	32	21.556	799	236	6	8	8.265	2.619	48.007	0.460	3.156	0.317	0.630
29	21	33.857	9.388	20	51	16.485	522	237	5	5	5.568	4.802	77.268	0.971	1.159	0.862	0.913
30	29	17.759	7.105	6	35	30.971	1292	241	11	8	11.942	3.092	25.520	0.380	3.863	0.259	0.637
31	446	61.372	23.277	8	125	86.426	3408	243	26	24	26.477	21.447	26.444	0.750	1.235	0.810	0.888
32	56	76.929	25.635	32	130	32.971	2036	253	14	6	13.820	5.159	17.324	0.647	2.679	0.373	0.862
33	31	26.097	11.760	6	52	22.728	2843	259	8	6	8.324	4.742	42.420	0.754	1.755	0.570	0.838
34	1027	39.306	17.650	2	95	176.167	735	265	50	44	50.966	25.657	52.411	0.416	1.986	0.503	0.745
35	326	36.521	17.046	1	79	108.225	1702	277	38	26	44.189	9.393	33.910	0.350	4.704	0.213	0.714
36	208	43.216	18.998	3	98	78.811	3950	281	29	23	34.233	7.736	38.709	0.421	4.425	0.226	0.751
37	30	19.400	10.095	4	42	24.971	2106	327	7	8	6.942	5.502	63.049	0.605	1.262	0.793	0.732
