 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	19	28.053	9.919	8	44	18.142	440	11	7	5	6.965	3.473	21.075	0.725	2.005	0.499	0.731
2	250	23.608	11.827	2	64	86.326	2074	18	33	15	31.933	9.968	19.073	0.422	3.203	0.312	0.781
3	77	44.571	18.007	2	81	47.113	2195	23	18	11	19.196	5.107	23.040	0.436	3.759	0.266	0.740
4	18	37.444	17.893	8	70	20.728	1431	29	8	5	7.969	2.876	26.321	0.526	2.771	0.361	0.735
5	345	45.754	21.941	2	106	113.497	1201	41	46	14	43.837	10.020	6.633	0.337	4.375	0.229	0.770
6	92	44.630	20.829	8	100	44.870	517	50	18	9	16.143	7.256	13.278	0.574	2.225	0.449	0.790
7	32	20.031	9.901	5	45	25.799	2750	61	9	8	10.773	3.782	42.837	0.604	2.849	0.351	0.736
8	37	21.541	10.715	1	48	27.213	3848	63	10	8	9.167	5.139	21.860	0.628	1.784	0.561	0.673
9	96	37.500	18.364	2	100	41.213	1715	110	11	13	14.148	8.640	56.327	0.710	1.638	0.611	0.828
10	33	30.091	11.237	8	50	23.556	1265	124	9	6	8.993	4.672	15.752	0.747	1.925	0.520	0.776
11	293	19.679	9.353	0	50	86.669	2187	128	30	18	26.057	14.317	15.195	0.490	1.820	0.549	0.783
12	91	23.879	11.026	2	55	38.627	3250	128	13	11	12.604	9.193	23.895	0.766	1.371	0.729	0.835
13	1006	59.023	28.880	1	165	143.439	537	153	46	43	55.566	23.052	41.457	0.614	2.410	0.415	0.885
14	42	46.095	16.859	19	81	29.556	2853	164	12	6	11.875	4.503	12.451	0.604	2.637	0.379	0.800
15	36	36.944	15.304	8	67	26.142	3344	210	10	6	10.078	4.548	15.060	0.662	2.216	0.451	0.809
16	111	56.378	24.864	12	128	50.527	1216	225	19	13	21.267	6.646	27.365	0.546	3.200	0.312	0.758
17	413	25.775	11.813	2	59	111.397	446	261	40	24	40.047	13.131	26.317	0.418	3.050	0.328	0.776
18	32	26.562	8.008	14	39	23.556	2007	272	9	6	7.465	5.458	1.147	0.725	1.368	0.731	0.771
19	25	36.000	15.234	10	62	23.556	2891	283	10	5	9.647	3.300	29.134	0.566	2.924	0.342	0.769
