 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	311	21.511	9.898	1	48	95.012	3195	1	22	26	26.433	14.981	56.497	0.433	1.764	0.567	0.739
2	687	23.581	11.604	2	62	129.539	1401	8	30	38	32.577	26.851	61.062	0.514	1.213	0.824	0.824
3	71	18.944	7.205	2	37	39.213	2042	30	9	15	14.132	6.397	70.362	0.580	2.209	0.453	0.768
4	37	16.216	8.056	2	34	32.971	3044	42	7	12	10.148	4.642	77.990	0.428	2.186	0.457	0.607
5	19	18.632	7.166	7	33	22.728	2259	58	4	8	7.086	3.414	79.927	0.462	2.076	0.482	0.667
6	47	9.000	4.681	2	31	50.527	881	59	7	17	14.067	4.254	98.708	0.231	3.307	0.302	0.465
7	24	14.417	5.055	5	24	26.971	3428	61	6	11	11.016	2.774	68.371	0.415	3.971	0.252	0.623
8	45	13.756	6.098	4	31	29.799	1939	85	7	12	10.614	5.398	82.631	0.637	1.966	0.509	0.744
9	341	32.578	15.691	2	79	95.154	1513	94	24	35	39.361	11.030	56.317	0.473	3.568	0.280	0.849
10	411	27.017	13.641	4	65	147.681	1056	148	31	44	43.534	12.021	55.497	0.237	3.622	0.276	0.598
11	35	15.429	6.279	5	28	29.556	337	154	6	11	10.330	4.314	77.155	0.503	2.394	0.418	0.667
12	40	14.550	7.723	1	36	23.899	3819	188	6	8	8.335	6.111	97.131	0.880	1.364	0.733	0.920
13	61	13.328	6.894	2	32	43.456	332	195	8	15	13.538	5.737	73.613	0.406	2.360	0.424	0.652
14	36	15.083	6.106	2	27	41.213	652	214	13	9	9.670	4.740	157.276	0.266	2.040	0.490	0.471
15	357	22.697	11.578	1	57	113.397	2332	254	16	42	39.732	11.440	91.392	0.349	3.473	0.288	0.728
16	19	14.474	5.767	5	27	23.556	497	289	6	8	6.680	3.621	82.034	0.430	1.845	0.542	0.559
17	24	13.375	7.620	2	30	20.142	869	299	5	8	7.745	3.945	98.745	0.743	1.963	0.509	0.774
18	36	16.278	8.338	4	35	31.213	2414	301	6	11	10.385	4.414	84.661	0.464	2.353	0.425	0.649
19	64	25.703	12.921	3	57	32.971	176	330	9	11	11.464	7.108	73.193	0.740	1.613	0.620	0.800
20	139	48.374	21.832	3	105	58.527	2995	343	12	23	22.760	7.776	66.938	0.510	2.927	0.342	0.790
21	200	46.075	22.174	4	119	61.113	950	363	14	22	22.774	11.182	73.148	0.673	2.037	0.491	0.866
22	54	16.148	7.928	3	36	28.971	3542	365	8	10	9.408	7.309	83.101	0.809	1.287	0.777	0.837
23	22	20.045	8.731	7	33	27.556	3732	383	7	8	7.888	3.551	56.767	0.364	2.221	0.450	0.557
24	40	20.475	9.414	7	39	30.385	1288	415	6	12	11.453	4.447	76.079	0.544	2.576	0.388	0.734
25	37	18.405	8.102	4	36	36.627	1691	434	9	11	9.927	4.746	51.489	0.347	2.092	0.478	0.548
26	24	19.125	7.736	7	40	25.556	3672	439	7	8	7.009	4.360	63.264	0.462	1.608	0.622	0.623
27	411	27.908	11.857	1	64	88.569	1551	440	23	28	25.461	20.553	67.930	0.658	1.239	0.807	0.858
28	77	33.130	15.260	2	69	40.284	1854	451	10	15	13.454	7.287	66.880	0.596	1.846	0.542	0.748
29	29	15.931	5.606	3	24	28.971	1989	509	7	10	10.520	3.510	66.792	0.434	2.997	0.334	0.644
30	156	34.897	13.961	1	64	54.284	2334	519	14	18	18.149	10.944	75.397	0.665	1.658	0.603	0.819
31	615	34.951	18.255	0	95	158.853	3739	537	20	61	55.906	14.006	83.294	0.306	3.991	0.251	0.727
32	54	17.296	8.573	2	41	39.456	3246	562	9	14	13.470	5.104	66.452	0.436	2.639	0.379	0.635
33	91	30.560	12.722	5	73	41.456	523	569	11	15	16.818	6.889	59.489	0.665	2.441	0.410	0.824
34	39	14.385	6.889	2	31	38.971	1469	575	7	15	12.630	3.932	59.685	0.323	3.212	0.311	0.600
35	2772	31.469	15.384	1	103	289.120	3171	597	86	61	76.947	45.868	7.171	0.417	1.678	0.596	0.786
36	30	23.000	10.316	8	45	23.556	2517	645	6	8	6.951	5.496	64.774	0.679	1.265	0.791	0.759
37	19	22.947	7.648	5	35	15.899	3535	674	4	6	6.022	4.017	102.979	0.944	1.499	0.667	0.884
38	376	36.803	15.785	2	70	80.669	1075	705	22	27	29.416	16.275	57.051	0.726	1.807	0.553	0.896
39	60	22.700	10.009	1	47	33.799	3962	741	8	12	12.280	6.221	61.126	0.660	1.974	0.507	0.811
40	133	22.977	9.702	5	44	55.113	2944	747	15	15	14.420	11.743	75.957	0.550	1.228	0.814	0.731
41	1262	18.278	10.129	0	63	188.652	1209	766	41	59	61.861	25.975	59.498	0.446	2.382	0.420	0.801
42	1204	33.366	15.414	1	89	170.267	1071	770	43	45	45.464	33.719	145.943	0.522	1.348	0.742	0.788
43	548	28.927	13.175	1	79	131.782	1857	787	32	40	44.061	15.836	54.306	0.397	2.782	0.359	0.738
44	1370	27.665	13.134	0	86	174.167	2366	792	39	53	51.345	33.973	70.527	0.568	1.511	0.662	0.867
45	21	16.190	7.750	3	33	20.728	1262	797	7	6	6.969	3.837	47.646	0.614	1.816	0.551	0.700
46	131	20.229	9.809	1	46	52.870	985	814	15	15	19.185	8.694	40.396	0.589	2.207	0.453	0.826
47	30	18.167	9.128	1	35	23.556	2501	825	7	8	7.540	5.066	61.665	0.679	1.488	0.672	0.741
48	73	19.233	7.119	4	36	36.627	2077	828	11	12	10.553	8.808	49.767	0.684	1.198	0.835	0.760
49	17	19.529	8.747	5	36	17.314	353	860	6	5	6.223	3.478	56.009	0.713	1.789	0.559	0.739
50	25	24.680	10.823	6	48	18.485	1703	874	6	5	6.208	5.127	7.394	0.919	1.211	0.826	0.909
51	35	28.886	10.821	2	54	29.213	1067	883	7	10	9.610	4.637	71.194	0.515	2.072	0.483	0.654
52	48	21.562	11.934	4	51	29.556	845	897	7	10	10.723	5.699	86.336	0.690	1.881	0.532	0.793
53	32	13.031	8.134	1	27	23.314	840	943	6	8	7.810	5.217	98.626	0.740	1.497	0.668	0.821
54	38	10.158	4.071	0	22	32.385	1745	953	9	11	10.773	4.491	53.479	0.455	2.399	0.417	0.608
55	105	29.781	12.137	5	56	45.213	3603	957	9	17	15.880	8.419	76.639	0.645	1.886	0.530	0.843
56	69	12.319	6.547	0	29	44.627	1736	961	11	14	11.973	7.338	59.862	0.435	1.632	0.613	0.654
57	661	41.248	22.418	1	110	166.752	2516	974	41	50	54.643	15.402	48.057	0.299	3.548	0.282	0.693
58	22	15.273	7.484	3	31	23.314	2697	983	5	9	6.895	4.063	72.512	0.509	1.697	0.589	0.688
59	389	23.437	10.991	2	56	125.095	3955	1015	38	40	52.839	9.374	47.969	0.312	5.637	0.177	0.725
60	377	52.626	23.395	2	117	107.397	3136	1017	23	41	45.336	10.588	64.287	0.411	4.282	0.234	0.797
61	65	27.323	12.391	2	65	34.627	2539	1023	9	13	12.409	6.669	73.996	0.681	1.861	0.537	0.793
62	70	14.443	6.326	2	30	44.284	1777	1030	11	14	12.647	7.047	53.466	0.449	1.795	0.557	0.664
63	1397	41.744	24.550	1	118	216.451	2441	1033	65	60	75.416	23.585	36.058	0.375	3.198	0.313	0.778
64	26	20.731	9.185	7	39	20.728	3867	1043	6	7	6.435	5.144	80.608	0.760	1.251	0.799	0.800
65	72	33.736	12.160	4	68	36.385	1138	1044	10	12	13.716	6.684	67.469	0.683	2.052	0.487	0.814
66	46	22.609	12.562	1	56	30.385	3282	1051	9	10	8.369	6.998	115.155	0.626	1.196	0.836	0.702
67	62	17.306	9.471	3	50	30.627	3591	1053	9	11	11.053	7.142	66.390	0.831	1.548	0.646	0.832
68	446	25.749	13.001	2	77	125.054	855	1055	22	39	33.085	17.164	84.166	0.358	1.928	0.519	0.738
69	647	17.437	9.604	0	53	137.782	3813	1057	31	35	34.310	24.010	50.137	0.428	1.429	0.700	0.781
70	79	21.152	12.241	1	48	37.799	494	1081	8	14	14.044	7.162	82.803	0.695	1.961	0.510	0.836
71	59	22.390	10.379	4	41	33.213	800	1082	8	13	12.579	5.972	80.774	0.672	2.106	0.475	0.787
72	126	23.278	10.719	0	47	67.012	3243	1101	12	24	18.787	8.539	99.236	0.353	2.200	0.455	0.656
73	38	10.684	5.230	3	22	28.728	3153	1103	4	12	11.869	4.076	91.947	0.579	2.912	0.343	0.854
74	247	16.741	9.017	0	48	82.083	2090	1116	23	24	25.231	12.464	126.237	0.461	2.024	0.494	0.722
75	94	28.011	13.535	4	59	48.184	2959	1121	11	17	15.958	7.500	65.993	0.509	2.128	0.470	0.718
76	76	32.961	13.402	6	60	39.698	152	1163	9	15	14.446	6.698	78.320	0.606	2.157	0.464	0.752
77	19	15.474	7.137	3	30	15.899	3011	1178	5	5	6.220	3.890	52.117	0.944	1.599	0.625	0.884
78	17	9.647	4.329	3	16	15.899	3718	1186	4	6	6.575	3.292	65.405	0.845	1.997	0.501	0.829
