 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	163	47.847	19.257	5	95	56.527	3504	13	20	14	19.088	10.873	162.204	0.641	1.756	0.570	0.827
2	56	49.536	18.200	14	92	30.142	1283	27	8	10	10.073	7.078	126.319	0.775	1.423	0.703	0.848
3	192	40.396	15.125	2	73	55.941	2604	37	17	18	17.305	14.127	133.894	0.771	1.225	0.816	0.851
4	58	16.362	8.211	2	38	38.627	692	40	11	9	9.216	8.013	170.664	0.488	1.150	0.869	0.716
5	20	28.550	12.297	5	47	19.556	3667	50	7	6	6.200	4.107	159.422	0.657	1.510	0.662	0.656
6	23	28.174	11.707	1	46	18.728	2194	62	5	7	6.224	4.705	83.286	0.824	1.323	0.756	0.807
7	58	19.638	8.332	2	38	32.627	3853	63	11	10	11.969	6.170	39.032	0.685	1.940	0.515	0.789
8	1439	52.618	29.549	1	149	162.510	1646	68	47	47	53.107	34.500	140.039	0.685	1.539	0.650	0.906
9	161	38.963	14.887	4	72	59.012	1258	86	21	17	23.228	8.825	141.294	0.581	2.632	0.380	0.793
10	21	29.810	11.170	8	49	16.485	3676	94	6	4	6.326	4.226	5.113	0.971	1.497	0.668	0.933
11	64	51.234	17.914	21	103	30.385	2381	135	10	9	9.904	8.228	150.005	0.871	1.204	0.831	0.871
12	45	19.911	9.222	2	41	27.556	1636	144	10	7	8.672	6.607	16.365	0.745	1.312	0.762	0.841
13	72	55.194	16.357	13	87	32.385	1249	151	10	10	10.069	9.104	88.642	0.863	1.106	0.904	0.873
14	66	66.348	17.708	22	108	30.627	3779	151	10	10	9.815	8.561	168.787	0.884	1.146	0.872	0.852
15	69	56.797	15.187	8	91	30.971	3445	164	10	9	10.023	8.765	15.729	0.904	1.144	0.874	0.896
16	260	63.746	24.001	6	116	70.426	1449	194	19	22	24.629	13.441	128.294	0.659	1.832	0.546	0.861
17	31	29.355	10.301	12	49	19.899	1530	194	7	5	7.672	5.145	161.439	0.984	1.491	0.671	0.954
18	31	22.226	8.309	8	39	23.314	970	206	5	9	8.462	4.665	99.522	0.717	1.814	0.551	0.849
19	19	30.842	13.586	9	62	22.142	3398	211	7	5	7.024	3.444	164.463	0.487	2.039	0.490	0.655
20	131	60.511	18.524	18	104	45.213	827	220	12	15	14.002	11.912	103.709	0.805	1.175	0.851	0.882
21	266	21.556	10.503	0	50	72.669	2709	224	25	16	23.649	14.321	178.163	0.633	1.651	0.606	0.830
22	19	24.842	8.043	10	36	17.899	3643	225	6	5	5.955	4.062	166.130	0.745	1.466	0.682	0.776
23	40	30.800	9.699	12	53	27.799	3923	241	10	8	8.318	6.122	23.072	0.650	1.359	0.736	0.690
24	129	36.163	16.545	4	84	50.770	263	246	18	15	17.860	9.197	140.567	0.629	1.942	0.515	0.772
25	178	35.742	13.319	5	72	58.284	227	247	17	15	18.226	12.435	138.457	0.658	1.466	0.682	0.864
26	16	21.250	9.059	3	37	17.899	3449	255	4	7	5.666	3.596	108.478	0.628	1.576	0.635	0.727
27	77	35.610	12.737	10	69	37.213	1373	260	10	13	11.280	8.692	124.822	0.699	1.298	0.771	0.782
28	212	44.118	15.749	5	83	61.598	1193	264	20	17	16.669	16.193	154.475	0.702	1.029	0.971	0.830
29	33	25.545	8.679	2	41	22.142	1977	273	7	7	7.662	5.484	140.456	0.846	1.397	0.716	0.835
30	89	16.371	9.145	0	44	53.355	163	274	15	19	21.822	5.193	52.284	0.393	4.202	0.238	0.687
31	24	29.333	10.098	8	46	18.728	3526	276	6	6	6.373	4.795	129.430	0.860	1.329	0.752	0.828
32	163	51.589	15.349	11	102	50.284	2234	286	15	16	16.809	12.347	127.356	0.810	1.361	0.735	0.881
33	59	46.525	12.726	17	71	28.728	1105	293	9	8	9.874	7.608	159.100	0.898	1.298	0.771	0.908
34	28	34.214	10.741	11	52	20.728	1377	298	6	7	7.347	4.852	138.545	0.819	1.514	0.660	0.848
35	850	31.393	13.836	1	79	138.610	2409	310	39	35	38.358	28.215	146.626	0.556	1.359	0.736	0.847
36	35	19.257	6.308	5	39	23.556	1123	311	7	8	8.387	5.314	50.951	0.793	1.578	0.634	0.824
37	86	29.256	13.929	7	66	40.627	1120	322	10	13	13.408	8.167	107.003	0.655	1.642	0.609	0.804
38	130	33.008	14.705	2	64	48.870	1331	331	15	12	15.515	10.668	25.604	0.684	1.454	0.688	0.847
39	429	51.956	20.630	7	118	93.154	1358	334	28	27	27.215	20.071	134.216	0.621	1.356	0.737	0.835
40	121	25.579	9.888	3	57	48.870	3710	339	12	16	16.767	9.188	112.492	0.637	1.825	0.548	0.796
