 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	45	11.311	5.676	1	25	46.870	710	1	13	9	9.058	6.325	172.620	0.257	1.432	0.698	0.545
2	37	12.297	5.700	0	21	37.556	726	1	15	5	12.077	3.901	5.133	0.330	3.096	0.323	0.617
3	620	30.463	15.742	0	82	167.397	748	1	66	20	58.958	13.389	5.269	0.278	4.403	0.227	0.727
4	7004	30.424	17.491	0	101	425.061	1027	1	114	104	112.328	79.391	38.594	0.487	1.415	0.707	0.888
5	336	23.836	12.421	1	68	98.426	1511	1	35	17	29.070	14.716	8.065	0.436	1.975	0.506	0.829
6	84	11.774	5.681	0	25	43.556	1968	1	17	8	14.510	7.371	174.153	0.556	1.968	0.508	0.824
7	65	39.077	14.296	0	73	34.284	2111	1	11	11	10.144	8.159	40.342	0.695	1.243	0.804	0.793
8	184	21.130	10.645	2	55	73.255	2491	1	21	21	19.862	11.795	43.800	0.431	1.684	0.594	0.724
9	237	30.435	14.056	1	66	79.841	2614	1	22	20	18.554	16.264	90.894	0.467	1.141	0.877	0.689
10	662	31.210	14.859	1	81	114.569	2822	1	37	29	38.463	21.914	38.618	0.634	1.755	0.570	0.877
11	118	10.864	5.530	1	27	97.983	3833	1	19	22	16.499	9.106	59.313	0.154	1.812	0.552	0.435
12	185	29.195	12.907	4	63	70.426	427	10	20	20	21.971	10.721	48.405	0.469	2.049	0.488	0.752
13	159	33.635	12.949	7	67	52.527	3905	11	19	13	16.988	11.917	23.649	0.724	1.426	0.701	0.848
14	195	40.523	15.175	5	93	65.355	360	13	23	15	23.192	10.706	24.054	0.574	2.166	0.462	0.812
15	188	47.388	17.419	7	82	61.113	2235	18	17	18	18.355	13.041	46.086	0.633	1.407	0.710	0.805
16	1204	53.594	27.832	2	155	159.823	3070	21	51	40	52.036	29.460	37.998	0.592	1.766	0.566	0.885
17	1153	26.034	12.533	0	68	155.338	3625	24	45	39	46.335	31.683	36.822	0.600	1.462	0.684	0.886
18	44	33.364	13.489	7	57	28.385	1217	25	8	9	9.550	5.866	52.342	0.686	1.628	0.614	0.759
19	156	14.122	8.122	1	41	77.255	1665	25	20	21	22.605	8.787	47.122	0.328	2.573	0.389	0.690
20	496	14.593	8.224	0	44	158.267	2393	31	33	32	34.138	18.499	38.083	0.249	1.845	0.542	0.704
