 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	252	84.313	32.870	2	160	75.497	2571	64	28	17	27.425	11.700	24.038	0.556	2.344	0.427	0.825
2	44	43.886	21.517	5	75	30.385	1048	70	11	8	12.368	4.529	30.041	0.599	2.731	0.366	0.759
3	120	29.117	14.251	4	67	61.355	306	73	24	13	23.553	6.487	23.751	0.401	3.631	0.275	0.710
4	157	26.478	10.349	2	55	57.941	3840	90	15	17	15.917	12.559	50.981	0.588	1.267	0.789	0.775
5	973	59.227	29.971	2	171	174.995	1211	96	56	30	52.714	23.502	7.304	0.399	2.243	0.446	0.739
6	94	25.021	12.735	3	60	55.698	2750	104	21	9	19.881	6.020	12.932	0.381	3.302	0.303	0.681
7	73	26.370	12.982	1	60	37.556	258	120	16	6	14.866	6.252	3.042	0.650	2.378	0.421	0.896
8	22	12.273	5.684	3	26	28.728	3641	122	6	11	8.229	3.404	66.855	0.335	2.418	0.414	0.512
9	16	34.938	9.270	11	49	20.142	53	124	7	4	5.929	3.436	178.588	0.496	1.725	0.580	0.653
10	45	22.178	12.637	1	56	35.799	3309	130	13	9	12.974	4.416	31.120	0.441	2.938	0.340	0.634
11	40	41.000	19.659	5	80	34.042	2417	156	12	7	10.419	4.888	11.774	0.434	2.131	0.469	0.640
12	32	39.719	21.099	11	81	30.728	1873	160	14	4	12.741	3.198	11.745	0.426	3.984	0.251	0.727
13	46	17.326	7.619	3	34	30.971	569	202	6	13	12.215	4.795	106.795	0.603	2.547	0.393	0.786
14	72	27.722	15.455	3	63	48.284	384	214	18	11	16.589	5.526	22.694	0.388	3.002	0.333	0.661
15	87	21.115	10.575	0	62	40.042	2437	222	12	12	14.521	7.628	53.078	0.682	1.904	0.525	0.798
16	51	20.471	10.529	3	39	57.941	1045	267	12	21	19.090	3.402	71.859	0.191	5.612	0.178	0.405
17	33	12.364	5.201	4	24	32.971	1041	290	6	13	12.605	3.333	67.894	0.381	3.782	0.264	0.606
18	364	54.168	24.171	2	106	102.669	2546	310	37	21	35.772	12.956	18.958	0.434	2.761	0.362	0.790
19	31	38.613	17.616	12	89	24.142	271	326	10	4	10.486	3.764	174.394	0.668	2.786	0.359	0.838
