 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	53	21.453	9.781	4	49	32.627	2589	1	12	9	9.673	6.976	170.658	0.626	1.387	0.721	0.726
2	244	22.926	10.820	1	54	90.569	2283	6	27	18	23.093	13.453	170.379	0.374	1.717	0.583	0.726
3	41	22.537	12.994	5	50	29.799	3038	15	11	8	10.497	4.973	23.501	0.580	2.111	0.474	0.713
4	1024	46.490	21.062	0	109	146.267	2520	34	44	39	39.811	32.749	179.928	0.601	1.216	0.823	0.827
5	73	22.205	10.473	2	48	38.627	463	35	13	10	12.278	7.570	31.905	0.615	1.622	0.617	0.760
6	566	22.140	10.158	1	60	114.569	2088	38	29	34	33.550	21.480	60.663	0.542	1.562	0.640	0.819
7	29	35.034	12.785	8	65	19.314	3101	49	7	5	7.722	4.782	24.882	0.977	1.615	0.619	0.935
8	76	39.316	14.371	1	71	34.627	842	64	12	10	12.783	7.570	26.467	0.796	1.689	0.592	0.840
9	137	37.431	12.175	1	66	48.870	3878	73	16	13	16.728	10.427	26.776	0.721	1.604	0.623	0.851
10	67	60.179	18.835	12	96	31.556	1486	83	11	8	10.688	7.981	10.100	0.845	1.339	0.747	0.887
11	133	20.233	10.295	2	47	47.113	3848	85	15	13	14.292	11.848	28.629	0.753	1.206	0.829	0.842
12	148	39.000	14.312	4	75	46.870	3360	87	14	14	14.516	12.981	46.040	0.847	1.118	0.894	0.892
13	106	33.632	15.763	2	79	46.042	242	101	15	13	15.440	8.741	38.028	0.628	1.766	0.566	0.757
14	50	28.800	11.470	3	49	30.385	3491	125	9	9	10.745	5.925	36.464	0.681	1.814	0.551	0.800
15	87	24.839	9.687	5	48	39.213	505	150	14	10	13.978	7.925	12.800	0.711	1.764	0.567	0.817
16	33	17.242	8.775	4	43	22.728	1913	169	6	8	7.138	5.887	63.770	0.803	1.212	0.825	0.815
17	68	58.632	19.282	16	100	34.971	3766	173	14	7	14.038	6.168	14.992	0.699	2.276	0.439	0.866
18	29	22.448	9.268	1	42	24.971	1451	182	7	9	9.745	3.789	57.452	0.584	2.572	0.389	0.674
19	42	15.833	7.278	2	32	34.042	1922	183	13	9	11.467	4.663	27.876	0.455	2.459	0.407	0.618
20	36	22.889	10.676	7	40	22.971	409	201	9	6	8.888	5.157	8.333	0.857	1.723	0.580	0.828
21	71	34.887	13.983	5	63	43.113	3391	212	10	15	15.031	6.014	73.632	0.480	2.499	0.400	0.721
22	49	32.653	13.294	4	65	29.799	2661	220	11	7	10.982	5.681	22.748	0.693	1.933	0.517	0.803
23	1380	17.470	9.321	0	56	273.806	275	300	64	57	65.147	26.971	42.016	0.231	2.415	0.414	0.648
24	16	21.688	13.455	1	38	19.314	3801	301	7	5	4.952	4.114	0.000	0.539	1.204	0.831	0.653
25	274	34.066	15.254	3	83	83.255	1779	302	26	23	26.088	13.373	37.232	0.497	1.951	0.513	0.751
26	25	21.560	10.166	5	40	17.899	391	303	6	5	6.875	4.630	28.019	0.981	1.485	0.673	0.926
27	50	28.260	8.944	6	46	26.971	3417	324	8	8	8.736	7.287	103.202	0.864	1.199	0.834	0.862
28	179	70.838	23.803	5	120	57.113	3160	347	21	14	19.344	11.782	11.501	0.690	1.642	0.609	0.833
29	1172	15.439	8.788	0	48	196.894	75	353	60	34	56.549	26.389	8.996	0.380	2.143	0.467	0.783
30	52	51.096	14.127	17	76	28.385	2529	395	9	9	10.090	6.562	53.875	0.811	1.538	0.650	0.846
31	708	77.346	33.494	3	155	111.154	1071	400	36	28	36.289	24.841	19.902	0.720	1.461	0.685	0.896
32	144	15.333	9.399	0	47	83.598	146	404	25	17	20.644	8.881	153.733	0.259	2.324	0.430	0.545
33	350	40.949	19.331	0	112	107.497	1766	408	42	20	43.552	10.232	18.728	0.381	4.256	0.235	0.752
34	63	14.683	7.361	1	33	33.456	701	448	12	10	13.396	5.988	33.909	0.707	2.237	0.447	0.808
35	16	23.688	8.538	5	39	18.728	3065	454	5	7	6.512	3.128	55.316	0.573	2.081	0.480	0.667
36	518	27.695	13.739	2	69	107.154	2769	461	30	32	35.223	18.724	42.379	0.567	1.881	0.532	0.794
37	105	13.724	8.839	0	41	69.355	2219	472	19	13	16.499	8.103	8.193	0.274	2.036	0.491	0.550
38	62	19.194	9.095	2	45	34.627	3607	495	11	11	9.869	7.999	174.449	0.650	1.234	0.811	0.738
39	40	16.800	5.902	5	30	25.556	3587	517	9	7	8.496	5.995	168.958	0.770	1.417	0.706	0.825
40	37	44.351	13.415	4	66	23.799	3641	523	9	7	8.620	5.465	20.829	0.821	1.577	0.634	0.796
