 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	1704	29.496	15.378	0	96	218.894	924	1	55	48	58.786	36.907	40.352	0.447	1.593	0.628	0.837
2	22	10.045	6.506	1	26	23.556	1766	4	6	9	7.581	3.695	61.789	0.498	2.052	0.487	0.657
3	1300	14.410	7.870	0	51	294.978	3460	9	51	54	43.500	38.051	88.306	0.188	1.143	0.875	0.700
4	338	11.686	6.288	0	42	179.480	443	17	23	34	26.219	16.414	72.951	0.132	1.597	0.626	0.581
5	16	19.188	7.926	7	36	23.314	3461	28	5	8	6.085	3.348	85.896	0.370	1.817	0.550	0.542
6	995	14.593	8.009	0	50	262.250	3563	30	37	54	44.160	28.688	83.680	0.182	1.539	0.650	0.681
7	16	9.312	5.665	2	22	23.556	433	32	6	8	6.408	3.179	59.468	0.362	2.016	0.496	0.500
8	118	23.314	10.285	2	49	50.870	126	37	10	20	18.865	7.964	76.752	0.573	2.369	0.422	0.814
9	67	19.866	10.711	4	43	41.213	2988	41	8	15	14.263	5.981	68.988	0.496	2.385	0.419	0.724
10	19	13.211	5.213	2	24	15.899	436	42	4	6	5.866	4.124	77.583	0.944	1.422	0.703	0.884
11	115	15.565	8.014	2	34	67.941	907	57	8	28	25.422	5.760	86.597	0.313	4.414	0.227	0.641
12	3005	19.575	10.858	0	70	358.233	3881	58	66	78	70.249	54.464	65.531	0.294	1.290	0.775	0.811
13	17	12.529	7.392	3	26	22.728	3562	66	7	7	7.098	3.049	131.568	0.414	2.328	0.430	0.540
14	116	22.500	10.690	1	48	50.184	2061	85	14	17	17.931	8.237	124.549	0.579	2.177	0.459	0.776
15	317	23.864	10.938	1	58	97.397	3467	86	21	29	25.803	15.643	68.898	0.420	1.650	0.606	0.752
16	4227	47.879	33.137	0	145	278.007	2493	89	82	77	79.479	67.716	22.409	0.687	1.174	0.852	0.920
17	103	28.553	12.048	5	64	46.627	3300	97	10	17	17.618	7.444	68.535	0.595	2.367	0.423	0.814
18	269	23.844	10.511	3	59	99.397	3684	100	17	34	30.707	11.154	70.724	0.342	2.753	0.363	0.730
19	16059	21.884	12.022	0	79	899.418	3468	108	166	185	154.792	132.093	62.066	0.249	1.172	0.853	0.801
20	16	20.875	7.702	5	31	16.728	2142	138	6	5	6.402	3.182	34.230	0.719	2.012	0.497	0.711
21	152	13.329	7.218	0	35	68.527	316	153	24	13	17.574	11.012	179.012	0.407	1.596	0.627	0.670
22	54	27.444	10.302	4	46	28.385	758	153	8	10	9.360	7.346	80.850	0.842	1.274	0.785	0.844
23	169	44.941	20.023	4	102	53.698	1099	156	12	21	20.248	10.627	88.504	0.736	1.905	0.525	0.871
24	20	13.200	6.246	2	23	24.728	324	168	5	10	6.954	3.662	102.552	0.411	1.899	0.527	0.606
25	282	47.950	19.670	7	91	78.184	3835	193	14	32	30.411	11.807	73.199	0.580	2.576	0.388	0.876
26	3332	44.592	29.427	0	151	272.836	959	260	57	87	85.002	49.910	70.988	0.562	1.703	0.587	0.900
27	130	32.623	15.132	2	74	51.941	2678	267	11	20	19.097	8.668	72.377	0.606	2.203	0.454	0.800
28	225	25.573	12.034	1	62	71.113	1562	316	14	28	27.825	10.296	74.539	0.559	2.703	0.370	0.836
29	567	25.125	12.200	0	59	156.024	3408	326	23	52	42.308	17.064	92.844	0.293	2.479	0.403	0.638
30	174	34.460	16.989	1	77	61.598	172	354	19	17	19.339	11.456	35.233	0.576	1.688	0.592	0.780
31	187	13.465	7.042	0	37	99.983	949	364	19	27	22.668	10.503	59.173	0.235	2.158	0.463	0.583
32	20	15.650	8.586	2	32	18.971	2487	374	6	7	7.172	3.551	47.850	0.698	2.020	0.495	0.714
33	372	13.696	7.056	0	42	199.137	3439	377	22	42	34.621	13.681	74.194	0.118	2.531	0.395	0.534
34	238	50.891	19.185	2	103	63.841	762	387	18	19	18.758	16.155	55.411	0.734	1.161	0.861	0.858
35	42	22.214	8.429	10	45	28.142	2455	405	6	10	10.452	5.117	84.421	0.666	2.043	0.490	0.808
36	1229	17.030	9.476	1	54	201.622	1174	407	35	63	60.497	25.866	69.468	0.380	2.339	0.428	0.819
37	77	28.156	11.200	5	54	45.456	3642	413	12	11	10.184	9.627	0.470	0.468	1.058	0.945	0.703
38	224	21.576	9.984	1	48	73.841	205	418	27	17	26.856	10.620	156.743	0.516	2.529	0.395	0.778
39	84	29.369	14.987	3	69	40.627	1692	446	9	16	15.052	7.106	78.371	0.640	2.118	0.472	0.804
40	1421	20.468	10.561	1	58	209.380	3721	451	38	67	65.522	27.613	70.331	0.407	2.373	0.421	0.845
41	595	15.610	8.165	0	42	199.723	3558	497	32	38	31.986	23.685	94.417	0.187	1.351	0.740	0.659
42	78	24.910	10.123	2	49	33.213	3705	501	10	11	12.581	7.894	51.915	0.889	1.594	0.627	0.897
43	77	23.805	10.119	4	46	44.042	1011	503	7	18	16.190	6.055	80.606	0.499	2.674	0.374	0.759
44	1321	34.455	22.185	0	137	193.238	1247	504	43	53	49.422	34.033	107.307	0.445	1.452	0.689	0.767
45	651	34.461	16.174	2	83	119.296	793	506	24	43	40.333	20.551	79.236	0.575	1.963	0.510	0.858
46	211	61.242	23.094	1	110	55.355	1962	513	17	18	17.505	15.347	109.220	0.865	1.141	0.877	0.890
47	73	35.644	11.202	8	66	32.142	3668	514	10	9	10.502	8.850	149.526	0.888	1.187	0.843	0.918
48	100	34.300	11.753	1	54	38.627	511	520	10	14	14.339	8.879	69.464	0.842	1.615	0.619	0.893
49	311	18.839	12.307	0	58	86.326	3568	530	28	21	25.225	15.698	17.560	0.524	1.607	0.622	0.740
50	37	23.919	11.154	5	51	21.899	3649	537	7	6	7.920	5.948	148.155	0.969	1.332	0.751	0.949
51	462	27.753	13.422	1	70	108.912	3506	547	21	40	39.543	14.876	70.818	0.489	2.658	0.376	0.845
52	53	23.849	11.972	2	50	31.556	1128	553	7	12	10.220	6.603	84.133	0.669	1.548	0.646	0.785
53	234	44.641	15.994	4	84	65.012	3689	554	18	23	22.981	12.965	65.655	0.696	1.773	0.564	0.849
54	139	24.597	9.935	5	51	49.698	1015	556	16	15	15.132	11.696	32.342	0.707	1.294	0.773	0.801
55	239	21.067	10.936	1	49	81.497	3175	557	15	29	27.815	10.940	76.018	0.452	2.542	0.393	0.747
56	2398	30.835	15.549	0	81	244.066	3958	597	41	87	84.195	36.264	76.523	0.506	2.322	0.431	0.904
57	18	11.944	5.396	0	22	23.314	282	605	5	9	6.452	3.552	95.805	0.416	1.816	0.551	0.590
58	26	20.577	7.295	9	36	19.556	1442	610	6	7	6.580	5.031	120.262	0.854	1.308	0.765	0.788
59	17	26.294	8.153	14	41	18.728	1356	619	6	6	5.517	3.924	151.579	0.609	1.406	0.711	0.680
60	55	31.164	12.552	7	64	31.799	3076	637	8	11	10.466	6.691	78.820	0.684	1.564	0.639	0.786
61	161	23.516	12.225	2	57	54.627	150	645	15	17	18.445	11.113	54.371	0.678	1.660	0.603	0.830
62	287	26.962	12.910	3	64	100.326	3688	669	24	32	34.510	10.589	55.191	0.358	3.259	0.307	0.736
63	18	18.722	10.052	6	39	25.556	1115	678	6	9	8.773	2.612	60.781	0.346	3.358	0.298	0.545
64	202	30.040	11.513	2	60	72.426	1769	678	19	23	19.492	13.195	130.533	0.484	1.477	0.677	0.709
65	29	13.448	5.382	2	26	28.385	948	681	9	9	9.952	3.710	53.950	0.452	2.683	0.373	0.611
66	17	13.882	7.432	4	28	17.314	434	688	5	5	5.637	3.840	150.987	0.713	1.468	0.681	0.773
67	163	60.129	21.147	8	110	54.284	749	699	13	19	18.693	11.102	78.002	0.695	1.684	0.594	0.832
68	1463	13.886	7.758	0	47	298.049	1583	702	39	67	56.404	33.025	81.641	0.207	1.708	0.586	0.723
69	7477	31.012	17.837	0	97	634.867	329	708	153	153	182.080	52.285	40.603	0.233	3.482	0.287	0.735
70	40	24.475	10.624	7	51	26.385	1992	710	9	8	9.798	5.198	48.858	0.722	1.885	0.531	0.769
71	94	19.489	11.917	4	51	43.113	3435	738	11	16	14.891	8.037	115.210	0.636	1.853	0.540	0.797
72	668	17.067	9.466	0	50	142.267	601	739	30	44	44.222	19.233	62.264	0.415	2.299	0.435	0.803
73	301	33.498	13.477	2	68	87.154	3359	742	23	30	34.002	11.271	54.802	0.498	3.017	0.331	0.810
74	93	19.548	8.113	1	41	44.870	54	783	14	13	15.716	7.534	50.333	0.580	2.086	0.479	0.769
75	5550	20.008	14.144	0	88	525.428	825	798	94	97	85.857	82.305	81.179	0.253	1.043	0.959	0.826
76	1764	33.037	18.319	1	102	213.622	60	811	48	59	54.085	41.527	96.877	0.486	1.302	0.768	0.813
77	1694	46.859	23.847	1	132	182.752	562	811	45	54	57.535	37.488	60.335	0.637	1.535	0.652	0.892
78	1055	18.647	10.045	0	62	196.995	2735	811	38	51	52.517	25.578	117.659	0.342	2.053	0.487	0.788
79	31	18.161	9.004	0	36	25.556	489	818	6	9	7.824	5.045	103.812	0.596	1.551	0.645	0.729
80	1170	45.778	25.929	1	128	148.368	3582	856	35	51	51.483	28.935	69.192	0.668	1.779	0.562	0.910
81	25	17.760	9.329	4	45	22.728	218	858	5	9	8.496	3.747	73.804	0.608	2.268	0.441	0.758
82	75	39.027	14.217	5	70	37.456	2209	864	14	9	12.735	7.498	9.548	0.672	1.698	0.589	0.794
83	248	70.831	24.542	2	119	66.284	3632	882	15	24	26.139	12.080	72.741	0.709	2.164	0.462	0.892
84	48	23.312	10.653	3	44	33.213	3337	912	8	13	11.665	5.239	64.563	0.547	2.226	0.449	0.727
85	227	28.683	11.803	1	67	69.012	2323	914	18	22	24.885	11.615	54.568	0.599	2.143	0.467	0.814
86	21	12.095	4.657	3	22	17.899	317	917	5	6	5.672	4.714	66.199	0.824	1.203	0.831	0.875
87	20	15.900	8.039	5	29	20.728	113	927	6	7	7.163	3.555	56.746	0.585	2.015	0.496	0.667
88	125	26.864	11.985	0	62	53.355	586	934	13	20	18.905	8.419	61.865	0.552	2.246	0.445	0.758
89	16	12.750	6.628	4	29	19.314	310	935	6	6	4.992	4.081	99.400	0.539	1.223	0.817	0.640
90	78	45.308	12.875	13	74	38.627	3291	951	9	14	13.652	7.274	70.391	0.657	1.877	0.533	0.808
91	553	41.203	20.376	1	109	153.924	197	956	37	52	52.244	13.477	57.932	0.293	3.876	0.258	0.599
92	1782	32.187	19.015	0	104	201.137	4	961	43	62	66.132	34.309	66.890	0.554	1.928	0.519	0.890
93	177	15.260	8.352	0	43	77.255	2875	978	18	20	20.302	11.100	47.792	0.373	1.829	0.547	0.715
94	42	19.690	6.006	7	29	26.142	556	983	8	7	8.718	6.134	42.648	0.772	1.421	0.704	0.875
95	33	19.394	10.574	2	47	27.556	405	989	7	10	7.877	5.334	95.619	0.546	1.477	0.677	0.688
96	61	26.377	11.848	4	52	36.385	646	991	9	12	11.659	6.662	57.109	0.579	1.750	0.571	0.744
97	181	17.724	9.996	1	42	88.326	2849	1013	19	28	26.318	8.757	56.122	0.292	3.006	0.333	0.641
98	196	19.286	10.134	1	52	64.184	3486	1044	17	22	22.205	11.239	56.900	0.598	1.976	0.506	0.818
99	428	41.853	17.480	2	92	100.569	270	1059	26	31	32.379	16.830	55.693	0.532	1.924	0.520	0.814
100	47542	28.961	22.007	0	152	1818.435	2760	1070	247	401	385.297	157.106	70.670	0.181	2.452	0.408	0.793
101	127	34.882	11.796	10	68	45.456	1676	1145	14	14	16.631	9.723	46.992	0.772	1.710	0.585	0.873
102	16	20.625	8.461	8	33	18.142	2464	1150	5	6	5.473	3.723	85.424	0.611	1.470	0.680	0.667
103	582	57.935	28.609	2	116	100.468	3624	1185	35	26	30.612	24.207	168.334	0.725	1.265	0.791	0.879
104	17	23.765	7.790	14	41	18.971	2269	1205	6	7	6.408	3.378	52.398	0.594	1.897	0.527	0.680
105	4071	17.299	8.930	0	55	430.860	2229	1230	80	96	97.596	53.110	56.667	0.276	1.838	0.544	0.811
106	1251	41.282	19.072	2	110	208.551	476	1254	46	70	58.409	27.270	62.855	0.361	2.142	0.467	0.695
107	16	18.688	5.558	7	28	23.556	2241	1260	5	9	7.040	2.894	67.871	0.362	2.433	0.411	0.508
108	23	14.435	8.591	4	35	20.728	2653	1281	6	7	6.688	4.379	55.791	0.673	1.527	0.655	0.742
109	234	12.991	7.598	1	37	128.125	3471	1283	27	27	27.655	10.773	50.670	0.179	2.567	0.390	0.587
110	239	18.561	9.050	2	47	104.811	3651	1286	22	30	28.116	10.823	56.400	0.273	2.598	0.385	0.644
111	1965	56.333	32.737	1	149	244.836	235	1298	71	65	81.472	30.709	39.560	0.412	2.653	0.377	0.847
112	55	16.745	9.027	2	38	44.284	619	1312	12	13	11.876	5.897	46.296	0.352	2.014	0.497	0.582
113	97	19.340	10.194	1	46	67.598	2985	1313	19	20	20.794	5.939	48.942	0.267	3.501	0.286	0.523
114	47	28.723	11.956	7	55	29.799	3106	1313	9	10	11.040	5.421	45.642	0.665	2.037	0.491	0.790
115	5191	30.719	15.610	0	90	359.990	787	1317	89	99	107.324	61.583	53.426	0.503	1.743	0.574	0.912
116	235	36.821	14.612	2	70	67.255	2616	1322	20	20	18.692	16.007	125.775	0.653	1.168	0.856	0.795
117	32	21.906	8.895	7	46	22.385	3416	1339	7	8	8.683	4.692	45.868	0.803	1.850	0.540	0.800
118	20	17.550	8.153	7	37	20.971	111	1366	7	7	7.499	3.396	48.812	0.572	2.208	0.453	0.615
119	42	12.024	6.002	4	28	52.042	1058	1372	13	10	9.423	5.675	158.412	0.195	1.660	0.602	0.431
120	910	41.076	22.128	1	109	127.539	1766	1387	33	45	44.644	25.953	67.269	0.703	1.720	0.581	0.892
121	1314	50.809	24.338	1	127	201.380	1086	1397	49	57	62.636	26.710	54.953	0.407	2.345	0.426	0.789
122	49	42.102	16.100	14	73	36.971	3993	1402	6	15	13.966	4.467	76.414	0.450	3.126	0.320	0.803
123	348	29.371	13.780	0	75	88.426	2957	1407	28	24	28.173	15.727	47.180	0.559	1.791	0.558	0.795
124	291	21.158	11.520	2	61	85.740	2574	1417	21	27	27.047	13.699	53.694	0.497	1.974	0.506	0.785
125	929	32.955	15.248	2	77	163.823	86	1436	40	50	54.284	21.790	52.919	0.435	2.491	0.401	0.836
126	89	39.011	13.707	12	72	42.870	1298	1459	12	15	16.256	6.971	49.093	0.609	2.332	0.429	0.774
127	312	16.013	8.287	1	49	124.711	2863	1459	30	29	26.699	14.879	46.937	0.252	1.794	0.557	0.633
128	402	56.065	20.495	2	115	83.740	466	1495	28	24	28.206	18.147	34.481	0.720	1.554	0.643	0.876
129	74	26.068	9.824	4	56	38.627	3925	1497	10	14	13.183	7.147	61.883	0.623	1.845	0.542	0.800
130	809	26.250	12.896	1	67	212.350	3748	1510	59	48	64.890	15.874	31.342	0.225	4.088	0.245	0.645
131	883	21.058	10.646	0	56	188.752	509	1530	34	49	47.326	23.756	63.572	0.311	1.992	0.502	0.780
132	63	21.651	9.070	4	50	37.456	390	1534	12	12	14.192	5.652	47.648	0.564	2.511	0.398	0.746
133	33	25.061	13.541	4	51	26.142	1222	1538	8	8	9.967	4.216	50.857	0.607	2.364	0.423	0.750
134	92	34.130	12.978	6	65	38.284	1235	1539	13	12	13.568	8.634	47.584	0.789	1.572	0.636	0.840
135	257	23.872	10.371	1	55	71.598	1362	1567	21	23	25.829	12.669	50.205	0.630	2.039	0.490	0.821
136	280	30.157	15.132	0	75	80.912	107	1570	21	24	26.103	13.657	48.951	0.537	1.911	0.523	0.799
137	89	17.955	9.639	0	46	53.355	18	1616	14	14	17.023	6.657	44.639	0.393	2.557	0.391	0.724
138	69	23.145	9.610	5	45	41.799	998	1627	12	12	13.312	6.600	50.383	0.496	2.017	0.496	0.704
139	368	20.435	9.604	1	53	102.468	3159	1627	29	27	32.195	14.554	45.437	0.440	2.212	0.452	0.785
140	27	19.222	11.223	1	44	28.385	2981	1637	9	9	10.709	3.210	53.639	0.421	3.336	0.300	0.628
141	368	34.166	14.904	2	75	84.326	3535	1646	27	25	28.313	16.549	43.067	0.650	1.711	0.584	0.841
142	248	59.133	21.411	7	126	66.770	2500	1655	21	20	24.813	12.726	53.452	0.699	1.950	0.513	0.881
143	45	11.400	5.383	1	21	47.213	915	1663	10	13	11.588	4.944	54.097	0.254	2.344	0.427	0.520
144	121	25.008	11.751	2	62	49.113	3595	1669	12	19	17.085	9.017	89.088	0.630	1.895	0.528	0.807
