 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	296	26.301	13.610	4	65	76.184	145	1	25	18	26.240	14.363	29.519	0.641	1.827	0.547	0.862
2	407	63.420	31.185	5	141	86.870	731	1	31	18	30.818	16.815	9.296	0.678	1.833	0.546	0.915
3	249	69.880	25.453	3	136	68.184	1110	1	22	20	25.370	12.497	44.208	0.673	2.030	0.493	0.853
4	4532	25.203	13.579	0	80	431.931	1717	1	90	101	102.509	56.291	58.099	0.305	1.821	0.549	0.794
5	61	36.656	11.849	10	60	43.314	3408	1	19	5	16.682	4.656	172.900	0.409	3.583	0.279	0.847
6	67	33.119	13.914	4	71	48.284	2454	2	15	10	12.263	6.957	24.375	0.361	1.763	0.567	0.620
7	68	37.250	13.878	7	75	31.213	3562	8	10	10	10.781	8.031	45.575	0.877	1.342	0.745	0.872
8	423	20.513	10.497	1	59	139.882	2153	20	58	14	58.689	9.177	173.859	0.272	6.395	0.156	0.738
9	452	50.217	22.561	3	110	100.468	2666	21	32	31	34.173	16.841	49.955	0.563	2.029	0.493	0.820
10	151	38.649	15.479	7	77	58.770	456	27	18	19	21.479	8.951	44.753	0.549	2.400	0.417	0.768
11	641	54.398	22.677	3	114	107.640	887	34	29	35	38.920	20.970	58.698	0.695	1.856	0.539	0.905
12	330	45.715	17.793	7	93	77.841	1358	44	22	23	26.017	16.150	49.376	0.684	1.611	0.621	0.856
13	144	22.729	11.380	1	57	67.113	2410	47	27	10	28.075	6.531	169.807	0.402	4.299	0.233	0.764
14	46	40.804	14.211	10	64	27.213	3354	47	9	9	9.707	6.033	45.000	0.781	1.609	0.622	0.800
15	170	27.012	12.711	1	69	51.456	304	48	15	16	18.284	11.838	54.156	0.807	1.545	0.647	0.874
16	38	22.421	11.959	0	49	28.971	2440	52	12	6	10.842	4.463	0.315	0.569	2.429	0.412	0.738
17	367	20.188	11.742	1	67	141.054	2455	53	58	12	56.542	8.264	176.319	0.232	6.842	0.146	0.688
18	1160	22.603	13.076	0	69	222.108	3737	55	61	37	57.627	25.630	163.422	0.295	2.248	0.445	0.732
19	165	18.188	8.507	0	42	87.154	2514	57	35	10	32.532	6.458	179.216	0.273	5.038	0.199	0.627
20	212	27.962	13.665	2	65	103.296	3396	59	33	31	41.946	6.435	38.960	0.250	6.518	0.153	0.655
21	35	21.886	9.854	1	40	30.385	3915	69	11	7	10.121	4.403	177.484	0.476	2.299	0.435	0.625
22	741	19.049	9.628	0	56	148.853	1981	80	41	40	49.569	19.034	45.332	0.420	2.604	0.384	0.787
23	4041	34.094	16.671	1	107	335.061	567	91	86	81	91.149	56.448	43.671	0.452	1.615	0.619	0.855
24	6252	19.494	9.893	0	66	465.387	3313	94	110	89	100.690	79.058	179.851	0.363	1.274	0.785	0.870
25	20	34.600	12.521	13	60	17.314	1877	95	5	6	5.698	4.469	39.102	0.838	1.275	0.784	0.816
