 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	184	31.614	14.298	1	64	61.012	1378	1	16	21	22.049	10.625	59.325	0.621	2.075	0.482	0.818
2	928	23.718	11.825	0	68	141.397	2555	1	40	31	38.149	30.973	168.265	0.583	1.232	0.812	0.875
3	430	28.023	14.156	0	76	110.912	3049	1	40	21	31.206	17.544	2.952	0.439	1.779	0.562	0.807
4	332	45.247	18.602	2	93	82.326	847	7	21	24	24.290	17.403	76.200	0.616	1.396	0.716	0.820
5	61	23.230	11.722	4	57	42.870	173	22	10	12	10.420	7.454	79.489	0.417	1.398	0.715	0.632
6	74	11.878	6.892	0	32	66.184	2360	22	18	13	13.668	6.893	22.701	0.212	1.983	0.504	0.465
7	1117	20.267	9.648	1	54	160.267	3195	22	39	45	42.632	33.360	65.047	0.546	1.278	0.783	0.859
8	19	8.632	2.833	4	14	23.556	2378	24	5	8	7.184	3.367	76.717	0.430	2.133	0.469	0.585
9	18	19.389	7.747	6	34	17.556	471	31	6	6	5.478	4.184	152.330	0.734	1.309	0.764	0.692
10	127	32.173	11.192	6	55	49.698	1578	38	13	18	15.015	10.770	119.463	0.646	1.394	0.717	0.782
11	1036	44.018	22.911	1	110	161.338	2114	51	51	36	45.311	29.112	162.834	0.500	1.556	0.642	0.788
12	49	38.878	9.396	15	61	27.799	1182	56	9	9	9.282	6.722	45.842	0.797	1.381	0.724	0.803
13	17	18.882	8.594	4	38	23.314	1203	62	6	8	5.687	3.806	48.237	0.393	1.494	0.669	0.548
14	24	25.792	8.663	4	39	22.728	3143	68	6	7	6.550	4.665	102.119	0.584	1.404	0.712	0.706
15	93	31.731	12.098	4	63	43.456	1369	90	12	15	14.555	8.136	50.822	0.619	1.789	0.559	0.775
16	44	18.227	6.034	4	29	26.971	2017	113	10	7	9.536	5.875	2.612	0.760	1.623	0.616	0.793
17	136	40.272	13.768	4	74	46.627	391	121	14	14	14.043	12.330	85.876	0.786	1.139	0.878	0.858
18	143	31.182	10.298	5	56	50.042	3901	122	16	13	16.509	11.029	25.904	0.718	1.497	0.668	0.851
19	74	26.419	9.413	3	53	34.385	1230	123	9	11	11.112	8.479	80.073	0.787	1.310	0.763	0.851
20	205	63.034	16.668	7	102	56.770	3638	124	18	17	16.460	15.857	115.587	0.799	1.038	0.963	0.854
21	21	18.762	12.272	2	41	22.728	3001	142	6	7	6.890	3.881	73.262	0.511	1.775	0.563	0.667
