 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	815	56.329	25.582	4	135	124.569	1121	1	34	36	36.997	28.048	59.203	0.660	1.319	0.758	0.874
2	67	33.388	11.505	8	60	36.142	3895	1	14	6	14.266	5.980	2.852	0.645	2.386	0.419	0.876
3	7154	20.897	10.151	0	71	450.458	1281	7	100	106	104.423	87.229	53.471	0.443	1.197	0.835	0.900
4	9353	44.174	23.417	0	139	577.612	66	13	111	164	150.023	79.378	64.515	0.352	1.890	0.529	0.817
5	2288	29.676	13.225	0	68	244.007	1213	27	55	65	65.611	44.401	59.234	0.483	1.478	0.677	0.873
6	699	51.861	20.705	0	105	120.125	787	31	27	40	41.169	21.618	75.065	0.609	1.904	0.525	0.861
7	216	45.708	20.614	4	95	69.598	2113	32	18	22	21.449	12.822	52.329	0.560	1.673	0.598	0.770
8	32	24.781	8.750	7	38	26.142	3055	34	7	9	7.657	5.321	66.679	0.588	1.439	0.695	0.727
9	262	56.813	22.004	12	121	69.941	1	35	19	23	20.734	16.089	57.363	0.673	1.289	0.776	0.869
10	27	33.148	10.204	10	53	27.799	1077	38	7	8	6.076	5.658	83.515	0.439	1.074	0.931	0.628
11	119	15.235	9.981	0	57	83.255	1812	49	18	21	15.791	9.595	54.713	0.216	1.646	0.608	0.503
12	113	9.796	7.282	0	37	99.154	2925	76	19	18	12.842	11.204	19.312	0.144	1.146	0.872	0.470
13	1146	58.914	37.403	1	155	145.439	1625	79	44	43	49.883	29.251	42.470	0.681	1.705	0.586	0.894
14	558	45.246	20.719	1	121	135.782	3943	82	26	53	52.166	13.619	70.387	0.380	3.830	0.261	0.746
15	22	16.227	8.440	4	31	17.899	2642	106	5	6	6.003	4.666	81.744	0.863	1.287	0.777	0.846
16	21	16.952	6.070	7	28	26.971	324	116	7	8	7.421	3.603	132.447	0.363	2.060	0.485	0.545
17	45	33.844	12.671	6	60	25.314	2178	130	8	7	8.479	6.757	36.197	0.882	1.255	0.797	0.900
18	19	15.263	6.341	1	25	23.899	636	132	3	10	9.436	2.564	88.968	0.418	3.680	0.272	0.731
19	31	23.194	10.448	1	43	23.314	592	135	6	8	9.125	4.325	75.427	0.717	2.110	0.474	0.805
20	4851	34.737	17.762	0	101	429.931	1648	145	76	116	114.185	54.092	66.040	0.330	2.111	0.474	0.851
21	254	28.307	13.771	2	66	74.426	3587	147	21	22	25.328	12.769	51.223	0.576	1.984	0.504	0.805
22	237	42.553	14.676	7	74	65.012	1081	150	17	22	19.158	15.751	88.873	0.705	1.216	0.822	0.839
23	58	39.138	12.689	7	73	31.556	1376	156	8	11	9.407	7.850	77.053	0.732	1.198	0.835	0.835
24	4091	19.412	9.826	0	61	383.446	3856	161	73	92	101.600	51.268	57.594	0.350	1.982	0.505	0.866
25	36	19.306	8.750	4	37	34.627	2906	164	10	11	10.865	4.219	59.801	0.377	2.575	0.388	0.550
26	2406	44.445	23.872	0	143	282.635	107	167	46	96	91.063	33.641	83.504	0.378	2.707	0.369	0.786
27	101	33.505	12.964	4	58	42.042	2353	169	10	16	15.492	8.301	71.600	0.718	1.866	0.536	0.842
28	40	20.675	8.769	3	38	29.556	1664	170	6	11	9.711	5.244	81.167	0.575	1.852	0.540	0.755
29	87	21.402	10.450	0	50	42.870	2977	171	13	14	17.150	6.459	42.376	0.595	2.655	0.377	0.806
30	153	59.477	20.388	12	104	49.355	709	173	16	16	17.846	10.916	44.114	0.789	1.635	0.612	0.867
31	1038	36.752	13.907	3	79	160.752	1143	184	34	51	52.189	25.324	65.595	0.505	2.061	0.485	0.855
32	794	44.770	23.299	2	127	183.238	2287	186	37	66	67.203	15.043	67.165	0.297	4.467	0.224	0.694
33	55	48.218	13.968	12	80	31.213	2499	192	9	10	9.872	7.094	43.927	0.709	1.392	0.719	0.786
34	20	16.450	8.300	6	31	17.899	2925	192	4	7	6.876	3.703	67.845	0.784	1.857	0.539	0.851
35	98	23.102	9.342	2	45	40.627	1307	196	12	13	14.783	8.440	50.315	0.746	1.752	0.571	0.848
36	40	25.300	11.598	4	51	40.284	3668	200	9	12	12.657	4.024	54.429	0.310	3.145	0.318	0.625
37	27	18.889	7.919	4	32	25.556	189	201	10	6	7.914	4.344	158.816	0.519	1.822	0.549	0.667
38	84	26.012	12.069	1	49	48.284	3951	220	10	19	17.122	6.246	66.340	0.453	2.741	0.365	0.743
39	1311	64.878	34.899	1	144	158.610	1160	258	41	51	56.350	29.622	58.542	0.655	1.902	0.526	0.905
40	1127	15.169	8.444	0	59	222.208	3257	258	45	44	47.225	30.385	44.473	0.287	1.554	0.643	0.789
41	308	41.977	18.112	7	99	80.083	3382	262	22	26	27.080	14.481	48.672	0.603	1.870	0.535	0.829
42	508	12.484	6.812	0	36	255.907	1338	267	35	45	36.847	17.554	64.123	0.097	2.099	0.476	0.485
43	37	18.784	8.705	3	42	29.799	1579	267	9	9	8.095	5.820	128.212	0.524	1.391	0.719	0.638
44	548	39.347	19.557	2	104	138.610	971	280	25	42	35.219	19.811	93.030	0.358	1.778	0.563	0.659
45	903	21.798	10.241	1	61	154.610	3294	291	43	40	48.834	23.544	44.256	0.475	2.074	0.482	0.823
46	2161	39.508	22.331	1	125	295.907	2695	304	63	81	68.413	40.219	51.908	0.310	1.701	0.588	0.717
47	328	60.363	22.126	6	106	73.355	1281	307	20	22	22.217	18.797	74.968	0.766	1.182	0.846	0.889
48	249	22.434	11.536	0	62	90.912	187	312	28	18	28.813	11.003	166.396	0.379	2.619	0.382	0.686
49	130	35.946	16.488	7	94	55.113	3614	331	14	17	17.886	9.254	59.239	0.538	1.933	0.517	0.734
50	194	37.309	17.909	7	83	75.497	3191	333	22	25	30.616	8.068	48.458	0.428	3.795	0.264	0.738
51	45	18.733	9.987	2	42	28.385	3501	344	8	10	8.710	6.578	84.221	0.702	1.324	0.755	0.769
52	774	41.632	21.495	1	110	131.782	1117	353	30	49	43.019	22.908	71.127	0.560	1.878	0.533	0.835
53	110	35.209	13.194	5	58	46.527	2173	354	11	18	15.698	8.922	78.813	0.639	1.760	0.568	0.791
54	999	52.580	22.395	3	111	141.782	569	373	40	43	37.837	33.617	99.092	0.625	1.126	0.888	0.822
55	1326	54.677	29.071	0	171	169.581	3822	392	38	54	54.003	31.263	109.411	0.579	1.727	0.579	0.845
56	117	33.735	10.825	4	59	43.213	2077	398	12	14	15.416	9.663	59.039	0.787	1.595	0.627	0.860
