 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	99	22.667	10.666	3	54	46.627	1844	1	17	11	17.512	7.198	32.052	0.572	2.433	0.411	0.825
2	55	33.255	11.991	10	67	30.142	3390	1	12	6	11.768	5.950	6.870	0.761	1.978	0.506	0.887
3	60	18.833	8.693	2	41	34.385	3773	1	13	7	11.756	6.499	19.274	0.638	1.809	0.553	0.822
4	120	74.733	30.759	5	147	55.598	3454	4	17	19	23.040	6.632	41.799	0.488	3.474	0.288	0.782
5	4980	29.392	16.063	0	96	555.612	1177	20	119	154	151.833	41.761	58.328	0.203	3.636	0.275	0.692
6	174	34.483	15.107	3	71	64.426	735	26	19	21	24.351	9.098	50.225	0.527	2.677	0.374	0.798
7	50	16.380	6.256	5	30	34.385	586	56	11	10	9.474	6.719	61.271	0.531	1.410	0.709	0.667
8	66	10.727	6.168	1	27	50.284	1737	59	12	14	13.744	6.114	66.121	0.328	2.248	0.445	0.579
9	254	17.469	9.048	0	43	110.468	3448	80	27	22	29.074	11.123	40.040	0.262	2.614	0.383	0.667
10	27	15.778	8.373	4	37	22.385	2277	117	8	7	8.807	3.904	37.735	0.677	2.256	0.443	0.761
11	43	23.605	11.496	4	46	37.698	1915	138	12	13	16.038	3.414	44.345	0.380	4.698	0.213	0.652
12	31	17.323	14.579	2	60	25.799	43	150	8	9	10.128	3.897	44.858	0.585	2.599	0.385	0.705
13	88	30.761	15.971	1	71	57.941	1153	182	19	15	20.090	5.577	35.705	0.329	3.602	0.278	0.622
14	69	13.101	6.761	1	36	43.799	843	234	14	11	15.822	5.553	40.866	0.452	2.849	0.351	0.654
15	26	17.846	7.309	7	32	21.314	1598	246	8	5	8.111	4.081	19.179	0.719	1.987	0.503	0.800
16	22	17.364	6.835	4	36	22.142	2054	272	7	7	8.329	3.363	49.780	0.564	2.477	0.404	0.710
17	142	30.190	14.873	3	66	57.598	3482	312	17	19	21.728	8.321	50.970	0.538	2.611	0.383	0.772
18	70	36.671	17.652	2	74	36.627	2883	323	11	12	14.579	6.114	46.105	0.656	2.385	0.419	0.800
19	21	11.762	6.587	2	24	24.142	1997	325	8	6	6.942	3.852	26.154	0.453	1.802	0.555	0.568
20	87	26.069	12.394	5	63	52.770	2214	332	19	14	18.856	5.875	35.115	0.393	3.210	0.312	0.693
21	201	28.189	13.874	0	68	58.770	3449	355	17	19	20.897	12.247	48.615	0.731	1.706	0.586	0.863
22	140	41.386	16.773	7	89	55.598	3357	356	17	18	21.037	8.473	46.421	0.569	2.483	0.403	0.771
23	57	16.351	9.594	1	40	50.870	3321	401	10	14	12.015	6.040	57.317	0.277	1.989	0.503	0.540
24	25	18.440	10.716	3	40	23.799	3473	467	8	8	10.167	3.131	43.721	0.555	3.247	0.308	0.714
25	35	21.743	10.837	1	45	31.799	1293	477	12	8	12.281	3.629	37.894	0.435	3.384	0.295	0.667
26	162	26.494	10.458	1	50	62.770	557	484	17	17	18.394	11.214	36.589	0.517	1.640	0.610	0.773
27	1244	62.133	33.306	2	177	195.137	996	520	65	43	64.270	24.645	26.146	0.411	2.608	0.383	0.769
28	74	31.595	14.231	4	70	41.456	1560	521	14	12	16.194	5.818	43.273	0.541	2.783	0.359	0.771
29	19	17.263	10.749	1	38	23.556	3264	563	8	6	7.227	3.347	41.157	0.430	2.159	0.463	0.585
30	18	14.778	8.236	2	38	23.556	40	577	6	8	6.570	3.489	52.835	0.408	1.883	0.531	0.545
31	30	14.333	8.988	4	42	24.728	31	585	8	7	8.404	4.545	34.913	0.617	1.849	0.541	0.732
32	147	35.932	16.673	3	70	67.497	2057	632	22	21	25.608	7.309	44.383	0.405	3.504	0.285	0.733
33	743	66.865	30.320	3	155	170.066	1053	639	45	60	71.852	13.166	55.451	0.323	5.457	0.183	0.776
34	73	42.767	17.746	12	80	42.870	2574	640	14	12	14.773	6.291	40.580	0.499	2.348	0.426	0.709
35	3084	49.774	29.555	1	177	345.304	1436	662	72	114	117.297	33.476	61.586	0.325	3.504	0.285	0.801
