 	Area	Mean	StdDev	Min	Max	Perim.	BX	BY	Width	Height	Major	Minor	Angle	Circ.	AR	Round	Solidity
1	130	19.715	8.759	2	45	69.213	1	1	9	27	25.757	6.426	88.325	0.341	4.008	0.249	0.734
2	41	27.902	12.488	8	63	39.899	580	1	18	4	16.820	3.104	176.129	0.324	5.420	0.185	0.766
3	24	12.125	5.203	2	20	23.314	1559	1	9	5	8.268	3.696	157.832	0.555	2.237	0.447	0.738
4	17	17.706	10.258	1	33	16.485	1568	1	6	4	5.924	3.653	1.520	0.786	1.622	0.617	0.829
5	62	39.161	16.909	3	72	32.728	3005	1	12	7	12.559	6.285	6.798	0.727	1.998	0.500	0.886
6	338	55.991	25.055	0	112	71.355	1847	4	21	22	22.998	18.713	115.465	0.834	1.229	0.814	0.910
7	313	17.000	10.078	1	45	100.225	237	7	25	22	21.738	18.333	0.796	0.392	1.186	0.843	0.715
8	642	51.984	25.904	3	118	103.740	1195	9	31	30	30.162	27.101	146.452	0.750	1.113	0.899	0.882
9	1218	52.965	20.608	5	109	182.995	3334	13	38	59	61.318	25.291	73.144	0.457	2.424	0.412	0.795
10	1602	39.541	21.655	0	111	262.392	1871	14	81	38	74.793	27.271	177.309	0.292	2.743	0.365	0.688
11	161	41.770	21.964	0	93	64.184	2174	30	12	25	23.397	8.762	92.118	0.491	2.670	0.374	0.745
12	29	17.172	8.328	1	32	25.899	3531	42	8	6	8.316	4.440	10.832	0.543	1.873	0.534	0.725
13	79	18.506	8.811	2	44	40.627	3431	44	16	9	13.760	7.310	3.745	0.601	1.882	0.531	0.752
14	11005	35.507	31.510	0	145	486.701	1010	57	123	134	130.131	107.676	60.603	0.584	1.209	0.827	0.918
15	45	16.356	9.131	1	39	56.527	383	60	13	14	11.627	4.928	138.883	0.177	2.359	0.424	0.413
16	1471	29.225	13.336	1	74	181.723	3479	60	50	48	52.190	35.887	139.918	0.560	1.454	0.688	0.869
17	29	27.897	9.450	12	49	20.728	3222	61	6	7	6.420	5.752	108.068	0.848	1.116	0.896	0.829
18	2240	15.801	8.231	0	54	284.978	2726	66	57	61	56.263	50.691	106.958	0.347	1.110	0.901	0.830
19	26	21.038	7.225	10	37	21.314	2793	68	5	8	7.991	4.143	74.765	0.719	1.929	0.518	0.825
20	160	13.506	7.482	0	32	77.012	315	71	19	16	15.154	13.443	40.104	0.339	1.127	0.887	0.660
21	4802	36.380	17.967	0	119	332.919	3674	73	107	76	97.834	62.495	169.290	0.544	1.565	0.639	0.875
22	72	27.681	9.544	7	49	36.042	1665	92	14	8	12.692	7.223	9.349	0.697	1.757	0.569	0.804
23	8741	20.257	10.741	0	70	630.139	410	101	146	110	119.519	93.118	21.550	0.277	1.284	0.779	0.804
24	6947	42.029	27.932	0	143	429.345	1227	102	133	78	133.191	66.410	171.957	0.474	2.006	0.499	0.876
25	179	22.453	13.158	1	62	77.012	3605	104	11	27	25.718	8.862	94.079	0.379	2.902	0.345	0.728
26	362	60.257	20.249	7	119	77.012	3871	106	24	23	28.893	15.953	137.485	0.767	1.811	0.552	0.904
27	138	35.196	12.035	2	57	47.698	2487	109	13	16	15.509	11.329	106.648	0.762	1.369	0.730	0.829
28	138	25.971	10.924	1	56	58.284	292	111	19	12	19.832	8.860	2.224	0.510	2.238	0.447	0.715
29	4485	39.202	23.740	0	117	303.220	2125	114	88	79	91.270	62.567	148.493	0.613	1.459	0.686	0.901
30	59	20.576	11.708	0	46	38.042	621	119	7	13	12.912	5.818	89.761	0.512	2.219	0.451	0.720
31	409	52.276	23.462	1	110	81.012	3289	123	26	23	24.848	20.958	10.294	0.783	1.186	0.843	0.881
32	1309	73.027	46.224	0	176	147.681	3241	136	48	41	45.736	36.441	22.810	0.754	1.255	0.797	0.915
33	58	24.069	10.551	3	55	30.971	1119	142	10	9	10.653	6.932	144.871	0.760	1.537	0.651	0.823
34	27	33.963	11.551	15	59	20.728	1157	161	8	5	8.167	4.209	8.226	0.790	1.940	0.515	0.818
35	70	41.500	14.678	8	75	32.042	2493	164	11	10	10.123	8.804	21.946	0.857	1.150	0.870	0.854
36	178	29.691	12.951	2	59	59.355	1553	165	15	20	19.644	11.537	116.361	0.635	1.703	0.587	0.824
37	1664	41.852	19.791	1	103	198.208	2042	165	56	49	55.141	38.423	135.080	0.532	1.435	0.697	0.822
38	2222	51.033	27.136	2	125	231.966	1793	175	62	62	66.363	42.631	132.216	0.519	1.557	0.642	0.835
39	36	29.667	11.061	10	51	28.385	1175	182	8	8	7.536	6.082	153.813	0.561	1.239	0.807	0.706
40	121	54.074	14.763	15	81	45.456	820	187	16	11	14.885	10.350	166.185	0.736	1.438	0.695	0.846
41	315	46.413	17.434	3	87	77.497	1483	187	23	24	25.976	15.440	134.807	0.659	1.682	0.594	0.843
42	24	14.167	6.127	4	32	24.728	318	213	7	7	7.838	3.899	32.999	0.493	2.010	0.497	0.640
43	664	47.714	20.960	5	110	113.397	2510	213	33	34	37.265	22.687	45.999	0.649	1.643	0.609	0.870
44	446	19.383	9.700	0	54	94.669	2871	215	26	27	28.533	19.902	48.685	0.625	1.434	0.698	0.856
45	19	15.684	6.228	4	28	17.314	1258	217	5	6	5.834	4.147	59.490	0.796	1.407	0.711	0.826
46	40	27.825	9.639	8	44	25.556	2329	217	8	8	7.994	6.371	95.570	0.770	1.255	0.797	0.784
47	4094	50.719	35.442	0	166	326.576	1473	218	77	108	107.141	48.652	119.799	0.482	2.202	0.454	0.833
48	17	15.059	8.656	4	35	15.314	1551	219	5	5	5.133	4.216	31.121	0.911	1.217	0.821	0.829
49	17	18.706	6.899	7	33	19.314	1945	221	4	7	6.748	3.208	93.734	0.573	2.104	0.475	0.723
50	1091	47.012	22.995	2	119	159.338	289	224	35	47	48.011	28.933	72.249	0.540	1.659	0.603	0.842
51	227	49.326	16.185	5	82	63.456	335	226	21	15	20.633	14.008	155.832	0.708	1.473	0.679	0.865
52	530	36.996	15.346	1	90	137.439	691	226	39	35	34.459	19.583	48.567	0.353	1.760	0.568	0.690
53	109	53.064	11.157	20	76	39.799	1811	227	12	12	12.951	10.716	132.693	0.865	1.209	0.827	0.897
54	145	29.007	12.723	3	58	47.941	1182	231	16	15	16.305	11.323	39.187	0.793	1.440	0.694	0.861
55	475	15.878	8.857	0	50	180.066	1623	240	24	42	30.556	19.793	83.350	0.184	1.544	0.648	0.645
56	18	27.444	9.709	16	53	16.142	1110	244	6	5	5.981	3.832	142.129	0.868	1.561	0.641	0.783
57	83	18.265	10.026	3	46	53.698	174	268	15	15	16.225	6.513	119.005	0.362	2.491	0.401	0.601
58	30	20.233	9.881	2	36	23.556	1373	275	9	6	7.562	5.051	157.333	0.679	1.497	0.668	0.759
59	1718	54.258	31.825	1	149	176.610	495	278	43	55	54.141	40.402	76.723	0.692	1.340	0.746	0.895
60	54	22.481	9.581	2	40	33.213	2032	278	12	9	12.390	5.549	34.062	0.615	2.233	0.448	0.777
61	269	32.550	16.794	2	87	77.598	1670	298	15	28	28.610	11.971	87.330	0.561	2.390	0.418	0.828
62	40	15.450	7.035	4	29	24.728	2716	308	7	8	8.423	6.046	79.807	0.822	1.393	0.718	0.842
63	18	9.667	4.485	3	19	20.485	3610	308	4	8	6.902	3.320	82.122	0.539	2.079	0.481	0.720
