% Device,CC1841005
% File name,CC1841005_20210109_184338
% Cast time (UTC),2021-01-09 18:43:38
% Cast time (local),2021-01-09 13:43:38
% Sample type,Cast
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,29.1278663
% Start longitude,-89.2610856
% Start altitude,-25.207000732421875
% Start GPS horizontal error(Meter),10.100000381469727
% Start GPS vertical error(Meter),10.309000015258789
% Start GPS number of satellites,5
% End latitude,29.1219589
% End longitude,-89.2624061
% End altitude,-13.281000137329102
% End GPS horizontal error(Meter),57.054000854492188
% End GPS vertical error(Meter),68.98699951171875
% End GPS number of satellites,5
% Cast duration (Seconds),862.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2018-11-19
% Temperature calibration date,2018-11-16
% Pressure calibration date,2018-11-13
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
9.8,0.00992794833437749,8.55724811553955,0
10,0.0035600505129647075,8.5570526123046875,0
10.2,-0.0043947613709480748,8.5583696365356445,0
10.4,-0.0059885655644329461,8.5588092803955078,0
10.6,0.0062029924857363028,8.5590810775756836,0
10.8,0.0024882166125657079,8.5610122680664062,0
11,-0.0049392133743744182,8.564488410949707,0
11.2,-0.0033477453510606381,8.5667705535888672,0
11.4,-0.006002035384387483,8.5671749114990234,0
11.6,-0.00017529972191532295,8.5667943954467773,0
11.8,0.0067157364776679884,8.5669355392456055,0
12,-0.0017702720004830752,8.5666408538818359,0
12.2,0.0019354919823033612,8.5679225921630859,0
12.4,0.00458267747387886,8.5667057037353516,0
12.6,0.00670152739416352,8.5650825500488281,0
12.8,-0.0017835274096711373,8.5661125183105469,0
13,0.0008665191048535803,8.5629329681396484,0
13.2,-0.0055023323908756083,8.5643386840820312,0
13.4,-0.0092142472410969845,8.5678892135620117,0
13.6,-0.0070982583437615432,8.5691204071044922,0
13.8,-0.0097506410284555756,8.5709228515625,0
14,-0.0076308374338527329,8.570343017578125,0
14.2,-0.01346849233534364,8.57165241241455,0
14.4,-0.0081719995927915789,8.5717144012451172,0
14.6,0.0013692975320847012,8.5723285675048828,0
14.8,0.0066686512975842049,8.5726089477539062,0
15,-0.018252980349512171,8.573918342590332,0
15.2,-0.0028809184541280786,8.574127197265625,0
15.4,0.0071887142420372641,8.5745334625244141,0
15.6,0.0050665744772651067,8.5748815536499023,0
15.8,-0.0076632847088955458,8.5750055313110352,0
16,-0.010316621067905984,8.5749759674072266,0
16.2,0.00028516189681404569,8.5750770568847656,0
16.4,-0.0092622860954971742,8.5752124786376953,0
16.6,-0.00078147481046464407,8.5756320953369141,0
16.8,-0.0002523999756292028,8.5753469467163086,0
17,-0.0018490651920615164,8.57558822631836,0
17.2,-0.0023814298713844551,8.5756664276123047,0
17.4,-0.0055640554760003624,8.5772266387939453,0
17.6,0.0039753343002431052,8.5775899887084961,0
17.8,0.01298638850519751,8.578333854675293,0
18,-0.0029239745261779859,8.5819473266601562,0
18.2,0.0007827431309248567,8.5820102691650391,0
18.4,0.0034346969940823868,8.5834121704101562,0
18.6,0.0060799751370250732,8.5847654342651367,0
18.8,0.0071421539147333846,8.5857839584350586,0
19,0.0182722724507407,8.58670425415039,0
19.2,0.0044800200761052622,8.5900688171386719,0
19.4,0.0071291129163135736,8.5906496047973633,0
19.6,0.0039445799630648537,8.5919399261474609,0
19.8,-0.0034828500238752724,8.592681884765625,0
20,-0.0013620927549578,8.5935039520263672,0
20.2,0.0087075399412075427,8.5931825637817383,0
20.4,0.010822575164228354,8.5956735610961914,0
20.6,0.010294025182171041,8.596837043762207,0
20.8,0.010821192668375446,8.5962429046630859,0
21,0.014527910325478288,8.5953578948974609,0
21.2,0.0012697155680285732,8.5974006652832031,0
21.4,-0.0061577144189115529,8.5993204116821289,0
21.6,-0.0024490894131758978,8.6013860702514648,0
21.8,0.022999495309356632,8.5991878509521484,0
22,0.019284719436186037,8.5993137359619141,0
22.2,0.01875044740822851,8.6031894683837891,0
22.4,0.0076151316791008838,8.6054973602294922,0
22.6,0.011851138581809195,8.6063680648803711,0
22.8,0.016091913856099538,8.6062612533569336,0
23,0.011314744794452381,8.6065759658813477,0
23.2,0.013964791308975322,8.6063089370727539,0
23.4,0.013432426629652383,8.6062393188476562,0
23.6,0.012366004333141945,8.6065444946289062,0
23.8,0.010241957219736975,8.6063404083251953,0
24,0.015543218333871067,8.60670280456543,0
24.2,0.015008946305915316,8.6048946380615234,0
24.4,0.011294170432742945,8.6037101745605469,0
24.6,0.0150027954384786,8.6038303375244141,0
24.8,0.0086387123143314426,8.6045694351196289,0
25,0.020300027444578816,8.6031436920166016,0
25.2,0.00067605662511915909,8.605351448059082,0
25.4,0.0070368499047788191,8.6055889129638672,0
25.6,0.0033220740316082242,8.6051101684570312,0
25.8,0.0049078200090235669,8.6052541732788086,0
26,0.0011987661817514095,8.6050224304199219,0
26.2,0.0022523618906120646,8.6038484573364258,0
26.4,0.015505359454939693,8.6037607192993164,0
26.6,0.0086091260622378485,8.6043405532836914,0
26.8,0.019741151946879754,8.6029205322265625,0
27,0.00595271426950994,8.6045827865600586,0
27.2,0.0085979924124526264,8.6058101654052734,0
27.4,0.014959739366430469,8.6059799194335938,0
27.6,0.012305449333101848,8.6050815582275391,0
27.8,0.0075292339457710966,8.6060380935668945,0
28,0.0080554477576590955,8.6065921783447266,0
28.2,-0.0041413074856286869,8.6068630218505859,0
28.4,0.0064566607818257182,8.6071043014526367,0
28.6,0.012820315084434597,8.6066741943359375,0
28.8,0.013347482570639002,8.6062746047973633,0
29,0.018116593416218407,8.6051616668701172,0
29.2,0.019173050148028281,8.603672981262207,0
29.4,0.0037938837108928425,8.60513687133789,0
29.6,0.019169760303540784,8.60431957244873,0
29.8,0.0048482186832998764,8.605682373046875,0
30,0.001661778381418344,8.6065740585327148,0
30.2,-0.00099060430327568838,8.6074581146240234,0
30.4,0.009081889415838873,8.6079854965209961,0
30.6,0.015440775346867497,8.6082515716552734,0
30.8,0.013314820884827938,8.6103792190551758,0
31,0.012252213285583125,8.6126165390014648,0
31.2,0.017025138828428155,8.61404800415039,0
31.4,0.017548491617366935,8.6149578094482422,0
31.6,0.0048195861055244649,8.61163330078125,0
31.8,0.014359929556082562,8.610041618347168,0
32,0.0058739210779314988,8.6110877990722656,0
32.2,0.0090513494894288726,8.6097011566162109,0
32.4,0.015413096443406715,8.610325813293457,0
32.6,0.010638788404708777,8.6112422943115234,0
32.8,0.017530778278606718,8.6101512908935547,0
33,0.0042668614752603418,8.6121864318847656,0
33.2,0.015931037628456934,8.6107797622680664,0
33.4,0.022823027502356652,8.6095695495605469,0
33.6,0.011150793133092307,8.6096076965332031,0
33.8,0.02228854106363265,8.6081142425537109,0
34,0.0031929058154602785,8.6081552505493164,0
34.2,0.0015991016219771836,8.6080532073974609,0
34.4,0.015913538700466745,8.6072597503662109,0
34.6,0.014850931101221931,8.6078939437866211,0
34.8,0.012724022964867743,8.6092739105224609,0
35,0.00052822139589459027,8.6103448867797852,0
35.2,0.00529351754420837,8.6096401214599609,0
35.4,0.011124067903947932,8.609649658203125,0
35.6,0.0068800027851718681,8.6131477355957031,0
35.8,0.003694516157606742,8.6131429672241211,0
36,0.018539196156016402,8.61250114440918,0
36.2,0.0084615052437833072,8.613800048828125,0
36.4,0.013230616089362712,8.613800048828125,0
36.6,0.011636811895879617,8.6150321960449219,0
36.8,-3.3515124751914982E-05,8.6161108016967773,0
37,0.01215899659973374,8.6157245635986328,0
37.2,0.010036856834959806,8.6159420013427734,0
37.4,0.019048864714230618,8.6180257797241211,0
37.6,0.0073794913679154917,8.619175910949707,0
37.8,0.016922695841424584,8.61935043334961,0
38,0.022754199875480552,8.6185083389282227,0
38.2,0.014261515677112868,8.6195821762084961,0
38.4,0.014261301266344617,8.6204128265380859,0
38.6,0.012137254152939647,8.6218194961547852,0
38.8,0.013724907478987802,8.6210756301879883,0
39,0.018492110975934395,8.6195144653320312,0
39.2,0.011066588337625305,8.6198129653930664,0
39.4,0.0025767651622086163,8.6189870834350586,0
39.6,-0.00325612136770026,8.6183919906616211,0
39.8,-0.010680690331691167,8.6179370880126953,0
40,0.0041592212951382379,8.6164722442626953,0
40.2,0.0041580532100535805,8.6148138046264648,0
40.4,0.0078628635185218343,8.6159019470214844,0
40.6,0.0099836207874410832,8.6127357482910156,0
40.8,0.007328377079797832,8.612152099609375,0
41,-0.0016850132953258878,8.61274528503418,0
41.2,-0.0016919034263089827,8.6139135360717773,0
41.4,0.0046688898533506773,8.6141796112060547,0
41.6,-0.0011639966765581988,8.6139411926269531,0
41.8,0.0094358789395290188,8.6156234741210938,0
42,0.0030698884667490489,8.6150579452514648,0
42.2,0.008899485152172204,8.6160345077514648,0
42.4,0.0057120911759724891,8.6162166595458984,0
42.6,-0.00489107428460045,8.6208639144897461,0
42.8,0.0067673798226977055,8.62170696258545,0
43,0.00994957660577711,8.6231241226196289,0
43.2,0.0099445938234268283,8.6229438781738281,0
43.4,0.0025152564878538897,8.6231470108032227,0
43.6,0.01789399410345105,8.6213836669921875,0
43.8,-0.010211002411809389,8.6220521926879883,0
44,0.0040996199694145474,8.62318229675293,0
44.2,-0.010219060627877141,8.62271499633789,0
44.4,0.0078042158671163264,8.622288703918457,0
44.6,0.033257568961229111,8.6227483749389648,0
44.8,0.028479446225265548,8.6232948303222656,0
45,0.027948988894575422,8.6240425109863281,0
45.2,0.017865575936443889,8.6270503997802734,0
45.4,0.018925847365519388,8.6282253265380859,0
45.6,0.016270603657874361,8.6279277801513672,0
45.8,0.020511378932164703,8.6272773742675781,0
46,0.021038546418369108,8.62926197052002,0
46.2,0.015202798865511014,8.63232707977295,0
46.4,0.017849030682770106,8.6317214965820312,0
46.6,0.021559563037138574,8.6285762786865234,0
46.8,0.033749213738673234,8.62708854675293,0
47,0.017311468810326858,8.6249885559082031,0
47.2,0.031094709294578138,8.6240644454956055,0
47.4,0.026321354930196605,8.6234703063964844,0
47.6,0.023136821976947886,8.6247463226318359,0
47.8,0.017299167075455202,8.6241264343261719,0
48,0.024717585172011169,8.6221694946289062,0
48.2,0.023656884921399168,8.62143325805664,0
48.4,0.013575379311900448,8.6201658248901367,0
48.6,0.016756622420663447,8.6177167892456055,0
48.8,-0.0028635337015323614,8.61544418334961,0
49,0.0050832199663126687,8.6138238906860352,0
49.2,0.012505452760134261,8.6128129959106445,0
49.4,-0.00022536010034102105,8.6120882034301758,0
49.6,0.00083300398010166532,8.6106100082397461,0
49.8,0.0013592177919896642,8.610687255859375,0
50,0.011430757836786043,8.6086711883544922,0
50.2,0.0024125990900802918,8.6083126068115234,0
50.4,-0.0076669991707856155,8.6063823699951172,0
50.6,0.0061171949877820708,8.6068439483642578,0
50.8,0.0013428869490841322,8.6068439483642578,0
51,-0.003962617683853864,8.60696792602539,0
51.2,0.0018679326758856973,8.6057109832763672,0
51.4,0.0050463147616994775,8.6056480407714844,0
51.6,0.0029222676482945076,8.6057109832763672,0
51.8,0.0076913784938739127,8.6053619384765625,0
52,0.013521928853611698,8.6052227020263672,0
52.2,0.010866685145968447,8.6056909561157227,0
52.4,0.00025779763949707046,8.6068744659423828,0
52.6,-0.0023945850451969619,8.6071500778198242,0
52.8,-0.0071717541068441193,8.60694694519043,0
53,0.0013081035038720046,8.6054039001464844,0
53.2,0.0066093646180043208,8.6045246124267578,0
53.4,0.0076648676754977885,8.6036977767944336,0
53.6,0.0103139605157061,8.601567268371582,0
53.8,0.014022585521441755,8.6014614105224609,0
54,0.0097785204026656913,8.5998258590698242,0
54.2,0.010304734214551914,8.5998554229736328,0
54.4,0.015074798734447725,8.5992851257324219,0
54.6,0.018784377414499787,8.596858024597168,0
54.8,0.015067694192696379,8.5954017639160156,0
55,0.014006040267767972,8.59487533569336,0
55.2,0.016653225759341694,8.5909671783447266,0
55.4,0.015062282588807818,8.5901765823364258,0
55.6,0.013993952943664567,8.5911922454833984,0
55.8,0.021947382331724441,8.59307861328125,0
56,0.025126718091854627,8.5909652709960938,0
56.2,0.011337326740168408,8.5901126861572266,0
56.4,0.02034742727080463,8.5884246826171875,0
56.6,0.012919043609548098,8.5907526016235352,0
56.8,0.015037893529834534,8.5905780792236328,0
57,0.0001880163383045641,8.5901365280151367,0
57.2,0.0044268842639620942,8.5876035690307617,0
57.4,0.0012433049850280042,8.5871810913085938,0
57.6,0.0028300046367597531,8.5867462158203125,0
57.8,0.010780573001870408,8.5834894180297852,0
58,-0.00088880034444471789,8.5791006088256836,0
58.2,0.0075929646149042185,8.5756006240844727,0
58.4,0.019784522665071691,8.57284927368164,0
58.6,0.020313597499908909,8.5732698440551758,0
58.8,0.00121891592605472,8.5740509033203125,0
59,0.0012177478409700626,8.5749702453613281,0
59.2,0.018715549787623686,8.5744171142578125,0
59.4,0.013408137806054654,8.57387924194336,0
59.6,0.014464594537862752,8.57182502746582,0
59.8,0.012872697693012469,8.5712051391601562,0
60,-0.00038835808738468813,8.5713119506835938,0
60.2,0.00066714497010877949,8.5729198455810547,0
60.4,0.0043776773244772471,8.5758285522460938,0
60.6,0.01498232131214472,8.5770759582519531,0
60.8,0.002780797697274906,8.5808591842651367,0
61,0.014973309421760561,8.5854558944702148,0
61.2,0.012849262308355591,8.5865087509155273,0
61.4,0.0022422821505170276,8.5867061614990234,0
61.6,0.008070925161622,8.5872230529785156,0
61.8,0.0027663742030021865,8.5881996154785156,0
62,-0.00041720507593012712,8.5878505706787109,0
62.2,-0.0057255707318155658,8.5895910263061523,0
62.4,-0.00095455253760334813,8.5899190902709961,0
62.6,-0.002548356731086443,8.5898895263671875,0
62.8,-0.0020221429192002205,8.5894994735717773,0
63,0.00751915420567606,8.58961296081543,0
63.2,0.0053941534179546835,8.5888690948486328,0
63.4,0.0016784238704676824,8.5884170532226562,0
63.6,-0.011046666944109163,8.5877628326416016,0
63.8,0.0037941983570348725,8.58654499053955,0
64,-0.0036294169326396286,8.5866985321044922,0
64.2,0.0032568508953616515,8.5869045257568359,0
64.4,-0.0036374751487073809,8.5866498947143555,0
64.6,0.0011297283482392118,8.5869808197021484,0
64.8,6.807442330902802E-05,8.5867843627929688,0
65,0.010669857388029058,8.5868616104125977,0
65.2,-0.0052424129919774742,8.5900678634643555,0
65.4,0.0027100627217659934,8.5888996124267578,0
65.6,0.0058874911332633673,8.5915813446044922,0
65.8,0.018613106800620116,8.59355354309082,0
66,0.021261245966510245,8.5946273803710938,0
66.2,0.0064094614263474625,8.5985736846923828,0
66.4,-0.00048677196635438236,8.6020116806030273,0
66.6,0.0069325998045179915,8.6032562255859375,0
66.8,0.00852216047919896,8.604034423828125,0
67,0.014350803490303932,8.60438346862793,0
67.2,0.019121821684516149,8.60477352142334,0
67.4,0.0074514946638846169,8.60676383972168,0
67.6,0.017524942057315585,8.6050376892089844,0
67.8,0.0074462974707660834,8.60334300994873,0
68,0.0079725112826523059,8.6007757186889648,0
68.2,0.0058494178435637423,8.5935554504394531,0
68.4,0.011147817934748616,8.5847892761230469,0
68.6,-0.00052250908588291622,8.5757436752319336,0
68.8,0.0047787520282511764,8.56828498840332,0
69,0.0037142370803735503,8.5606269836425781,0
69.2,0.012725291285326179,8.5583400726318359,0
69.4,0.0074188329780735529,8.5545883178710938,0
69.6,0.0047664502933795205,8.5422582626342773,0
69.8,0.017491112286419863,8.5309991836547852,0
70,0.004231010180339112,8.5212717056274414,0
70.2,0.006349860100623772,8.5179538726806641,0
70.4,0.0026350842274531772,8.5113124847412109,0
70.6,0.015355931523227895,8.5016975402832031,0
70.8,0.01058066981021355,8.4899864196777344,0
71,0.017470752335480455,8.4796676635742188,0
71.2,0.016406237387601053,8.4709997177124023,0
71.4,0.0089807147492937389,8.4691238403320312,0
71.6,0.011098610995263769,8.4680709838867188,0
71.8,-0.0032191159277115133,8.4672565460205078,0
72,-4.0733841897733214E-05,8.4607019424438477,0
72.2,0.014270842213642609,8.4544448852539062,0
72.4,0.015858495539688988,8.4498443603515625,0
72.6,0.011082280152358237,8.4404201507568359,0
72.8,0.0052465325995001422,8.4364461898803711,0
73,-0.0011175505246470152,8.4282264709472656,0
73.2,-0.0037747015809230788,8.4209518432617188,0
73.4,0.0036456238642639249,8.4077901840209961,0
73.6,0.0020527733450972363,8.40247917175293,0
73.8,0.0094740524646024227,8.3901958465576172,0
74,0.008411444865357609,8.3834228515625,0
74.2,0.014771284470702639,8.37498664855957,0
74.4,0.010525312003291987,8.37192153930664,0
74.6,0.0068095824558049856,8.3640995025634766,0
74.8,0.0020333670684742344,8.3509426116943359,0
75,0.0068043852626864521,8.33898639678955,0
75.2,0.013165178542347888,8.33334732055664,0
75.4,0.011042085103259325,8.32307243347168,0
75.6,0.0025513082535244536,8.3159828186035156,0
75.8,0.0078525693676585462,8.3048620223999023,0
76,0.011558333350444983,8.29356861114502,0
76.2,0.014211240887918919,8.2817192077636719,0
76.6,0.055031887505833765,8.2711763381958,244.0853271484375
76.8,0.20668210186703817,8.331517219543457,265.1497802734375
77,0.45272509271750039,8.4237232208251953,268.67730712890625
77.2,0.56939071845565792,8.4810466766357422,268.27081298828125
77.4,0.58954068867623732,8.5141677856445312,266.2586669921875
77.6,0.65900992616976417,8.5355033874511719,268.72076416015625
77.8,0.62453629256954279,8.5407266616821289,268.65899658203125
78,0.5863519122041847,8.5407276153564453,272.4189453125
78.2,0.57574111734908051,8.5380125045776367,274.553466796875
78.4,0.58315953544563648,8.53597354888916,274.59112548828125
78.6,0.59376608678193854,8.53339958190918,274.46124267578125
78.8,0.65845932329890289,8.5279550552368164,274.3448486328125
79,0.68126432281635729,8.5295200347900391,274.59793090820312
79.2,0.7311088502268781,8.5305471420288086,274.5457763671875
79.4,0.74170967951728173,8.532130241394043,274.5528564453125
79.6,0.72632860573151348,8.5298748016357422,274.44772338867188
79.8,0.69079448629144657,8.5302248001098633,274.47650146484375
80,0.6823065704646627,8.5292844772338867,274.40771484375
80.2,0.678063459020203,8.5283060073852539,274.48388671875
80.4,0.67858871915777463,8.5284481048583984,274.4652099609375
80.6,0.677524204209897,8.5238323211669922,274.4478759765625
80.8,0.69873179924736917,8.52061653137207,274.29931640625
81,0.72842709570085873,8.5187225341796875,274.36529541015625
81.2,0.75812239215434829,8.5167140960693359,274.339111328125
81.4,0.771911354684498,8.5156936645507812,274.2633056640625
81.6,0.767132278274218,8.5181741714477539,274.4088134765625
81.8,0.72788550472038338,8.5206203460693359,274.45513916015625
82,0.6939421140400821,8.5242862701416016,274.4061279296875
82.2,0.67856294760294666,8.5295934677124023,274.55612182617188
82.4,0.67749747898075263,8.5328121185302734,274.49960327148438
82.6,0.67749440354703516,8.5348701477050781,274.50396728515625
82.8,0.67802157103323957,8.5353412628173828,274.53302001953125
83,0.68226234630752813,8.5348367691040039,274.5045166015625
83.2,0.69233102532937707,8.5335655212402344,274.45562744140625
83.4,0.70081660498599163,8.5322456359863281,274.498291015625
83.6,0.70664620167141479,8.5314750671386719,274.51641845703125
83.8,0.70133878968984575,8.53290843963623,274.48199462890625
84,0.7013347605818101,8.5340328216552734,274.55059814453125
84.2,0.69815118130287779,8.5349283218383789,274.5355224609375
84.4,0.71723875833498063,8.5341014862060547,274.48275756835938
84.6,0.706098674234271,8.53349781036377,274.4207763671875
84.8,0.68859472142018241,8.531158447265625,274.34124755859375
85,0.68063895586195322,8.5242595672607422,274.37921142578125
85.2,0.67745251556006991,8.5184688568115234,274.31475830078125
85.4,0.67586061871521963,8.5074844360351562,274.22320556640625
85.6,0.68381118708033028,8.4979667663574219,274.18960571289062
85.8,0.72252347419544094,8.4902877807617188,274.12359619140625
86,0.777141141559575,8.4878549575805664,274.09780883789062
86.2,0.78456528170202766,8.4890289306640625,274.1441650390625
86.4,0.79463586807250941,8.4904184341430664,274.237060546875
86.6,0.78720843808556928,8.4892892837524414,274.13217163085938
86.8,0.77660050425341431,8.4846639633178711,274.0570068359375
87,0.74000589897350544,8.4793529510498047,274.14675903320312
87.2,0.68696899480443463,8.47940444946289,274.03570556640625
87.4,0.67848107897765075,8.4796466827392578,274.06472778320312
87.6,0.67741751770408953,8.4791889190673828,274.0125732421875
87.8,0.67900612470445409,8.48048210144043,274.08172607421875
88,0.68907671107493584,8.4822292327880859,274.12039184570312
88.2,0.71877296120274181,8.482081413269043,274.1580810546875
88.4,0.748469211330546,8.4811010360717773,274.14996337890625
88.6,0.77232897464194572,8.4775714874267578,274.0513916015625
88.8,0.76490631302658763,8.4758176803588867,274.0125732421875
89,0.76118962980478422,8.47445297241211,274.00827026367188
89.2,0.77178950542087144,8.4726619720458984,274.0430908203125
89.4,0.74898503075619516,8.4719905853271484,274.0091552734375
89.6,0.74420690802023159,8.4721031188964844,274.05996704101562
89.8,0.73678043170760787,8.4721622467041016,273.98324584960938
90,0.71874337495064822,8.4728031158447266,274.10125732421875
90.2,0.70177347975374715,8.4721670150756836,274.016357421875
90.4,0.6948724779894615,8.4717998504638672,273.9989013671875
90.6,0.68691671243123231,8.4719200134277344,274.02227783203125
90.8,0.68744387991743672,8.4762058258056641,274.1163330078125
91,0.71342652225715675,8.4849023818969727,274.18771362304688
91.2,0.74524374406465022,8.4906520843505859,274.22052001953125
91.4,0.766453246450757,8.4936714172363281,274.24722290039062
91.6,0.78076577618061194,8.4945154190063477,274.262451171875
91.8,0.78076460809552728,8.4980583190917969,274.21600341796875
92,0.776522450325384,8.4994821548461914,274.32443237304688
92.2,0.7468171883071939,8.5017471313476562,274.2845458984375
92.4,0.72136149904291,8.5008563995361328,274.18536376953125
92.6,0.69059956588214,8.5026998519897461,274.2918701171875
92.8,0.68264093930096159,8.50204849243164,274.28890991210938
93,0.684759789221248,8.499272346496582,274.22677612304688
93.2,0.69377275077483525,8.4982213973999023,274.20953369140625
93.4,0.71498034581230918,8.4974536895751953,274.20925903320312
93.6,0.75528240801286728,8.4967746734619141,274.18991088867188
93.8,0.774900227964892,8.4954452514648438,274.2344970703125
94,0.76853614484074484,8.495722770690918,274.2935791015625
94.2,0.77383073023466409,8.4931449890136719,274.20571899414062
94.4,0.777542216263349,8.4908666610717773,274.12939453125
94.6,0.76799476827103774,8.4899606704711914,274.20111083984375
94.8,0.75367322665079506,8.4884681701660156,274.14080810546875
95,0.72980445144901118,8.4871807098388672,274.10769653320312
95.2,0.70010109677945387,8.4832973480224609,274.061279296875
95.4,0.7027530506426114,8.4756593704223633,274.01434326171875
95.6,0.7054002361341869,8.47407341003418,274.0113525390625
95.8,0.73827508275857312,8.4729728698730469,273.99530029296875
96,0.76585322222964081,8.4727573394775391,274.03506469726562
96.2,0.77963741638820849,8.4728116989135742,274.01995849609375
96.4,0.7780436121947254,8.4732990264892578,274.08413696289062
96.6,0.77273810756178918,8.4730854034423828,273.95574951171875
96.8,0.75523320107338243,8.473017692565918,274.0869140625
97,0.73189657614015324,8.4732542037963867,274.07391357421875
97.2,0.70749469699549827,8.4738826751708984,274.08233642578125
97.4,0.71491883713795268,8.4759645462036133,274.09954833984375
97.6,0.70696021055677427,8.4802370071411133,274.07611083984375
97.8,0.74089649669532243,8.4828214645385742,274.11163330078125
98,0.76423460015564615,8.48625373840332,274.15704345703125
98.2,0.7758930542629443,8.4878044128417969,274.19522094726562
98.4,0.77960167926868,8.489567756652832,274.12057495117188
98.6,0.77906836091504061,8.48998737335205,274.16357421875
98.8,0.76422229842077627,8.4896793365478516,274.24267578125
99,0.73716825100219374,8.4887332916259766,274.154541015625
99.2,0.70905848611535127,8.4891958236694336,274.1397705078125
99.4,0.7239022124394463,8.4884824752807617,274.15420532226562
99.6,0.747766744122428,8.4881439208984375,274.0816650390625
99.8,0.77480987230199183,8.489863395690918,274.169677734375
100,0.78328877623838977,8.4899005889892578,274.175537109375
100.2,0.78965052319236761,8.4890041351318359,274.20416259765625
100.4,0.79124008386704858,8.4839725494384766,274.10638427734375
100.6,0.78222192512034283,8.4768848419189453,273.94769287109375
100.8,0.7488078236856488,8.4737358093261719,273.96673583984375
101,0.70266693849851336,8.4728336334228516,274.00088500976562
101.2,0.70160146987631755,8.4720125198364258,274.01675415039062
101.4,0.71697925381760008,8.4724521636962891,273.94439697265625
101.6,0.75993157694345292,8.4722385406494141,273.9598388671875
101.8,0.77742937889010655,8.4733495712280273,274.02716064453125
102,0.78749901158627189,8.4739866256713867,273.99276733398438
102.2,0.78325685381612686,8.4747133255004883,274.13311767578125
102.4,0.77954112426863986,8.47762680053711,274.103515625
102.6,0.76362790021431692,8.48167896270752,274.09375
102.8,0.767337478894369,8.4838142395019531,274.14691162109375
103,0.76998847908321011,8.4884319305419922,274.23336791992188
